TIMESTAMP,RIO_OPEN_PRICE_USD,RIO_HIGH_PRICE_USD,RIO_LOW_PRICE_USD,RIO_CLOSE_PRICE_USD,RIO_VOLUME_USD,RIO_DIVIDENDS_USD,RIO_STOCK_SPLITS_USD
2020-06-25 00:00:00+00:00,0.20025700330734253,0.20055000483989716,0.19674800336360931,0.20009900629520416,0,0.0,0.0
2020-06-26 00:00:00+00:00,0.19996699690818787,0.23622100055217743,0.11801599711179733,0.2012930065393448,0,0.0,0.0
2020-06-27 00:00:00+00:00,0.20128600299358368,0.21314899623394012,0.1581829935312271,0.16425099968910217,0,0.0,0.0
2020-06-28 00:00:00+00:00,0.16425099968910217,0.1833769977092743,0.12559999525547028,0.1718440055847168,0,0.0,0.0
2020-06-29 00:00:00+00:00,0.18026100099086761,0.19513200223445892,0.16532999277114868,0.1947450041770935,0,0.0,0.0
2020-06-30 00:00:00+00:00,0.19448499381542206,0.20094700157642365,0.19141699373722076,0.2002359926700592,0,0.0,0.0
2020-07-01 00:00:00+00:00,0.2002359926700592,0.2002359926700592,0.2002359926700592,0.2002359926700592,0,0.0,0.0
2020-07-02 00:00:00+00:00,0.2002359926700592,0.2002359926700592,0.14372600615024567,0.1768220067024231,0,0.0,0.0
2020-07-03 00:00:00+00:00,0.17695599794387817,0.18077999353408813,0.12104000151157379,0.1715870052576065,0,0.0,0.0
2020-07-04 00:00:00+00:00,0.17145800590515137,0.17145800590515137,0.10043299943208694,0.14223000407218933,0,0.0,0.0
2020-07-05 00:00:00+00:00,0.1421159952878952,0.19156399369239807,0.12444499880075455,0.14797699451446533,0,0.0,0.0
2020-07-06 00:00:00+00:00,0.14797699451446533,0.19594399631023407,0.14774200320243835,0.1906690001487732,0,0.0,0.0
2020-07-07 00:00:00+00:00,0.19036999344825745,0.24459399282932281,0.14889800548553467,0.20503300428390503,0,0.0,0.0
2020-07-08 00:00:00+00:00,0.20503300428390503,0.2890070080757141,0.16829000413417816,0.2890070080757141,0,0.0,0.0
2020-07-09 00:00:00+00:00,0.28856998682022095,0.32748401165008545,0.1909870058298111,0.30810999870300293,0,0.0,0.0
2020-07-10 00:00:00+00:00,0.307981014251709,0.30806100368499756,0.25748199224472046,0.2840839922428131,0,0.0,0.0
2020-07-11 00:00:00+00:00,0.28443199396133423,0.32194700837135315,0.19842900335788727,0.3144899904727936,0,0.0,0.0
2020-07-12 00:00:00+00:00,0.31431201100349426,0.33170199394226074,0.30236899852752686,0.3315559923648834,0,0.0,0.0
