TIMESTAMP,XYM_OPEN_PRICE_USD,XYM_HIGH_PRICE_USD,XYM_LOW_PRICE_USD,XYM_CLOSE_PRICE_USD,XYM_VOLUME_USD,XYM_DIVIDENDS_USD,XYM_STOCK_SPLITS_USD
2021-03-19 00:00:00+00:00,0.3838759958744049,0.4005889892578125,0.3763880133628845,0.3830550014972687,0,0.0,0.0
2021-03-20 00:00:00+00:00,0.3833709955215454,0.5192729830741882,0.3818509876728058,0.4668799936771393,0,0.0,0.0
2021-03-21 00:00:00+00:00,0.4642229974269867,0.7714880108833313,0.4609319865703583,0.5643709897994995,0,0.0,0.0
2021-03-22 00:00:00+00:00,0.5657389760017395,0.6777719855308533,0.5657389760017395,0.6061319708824158,1419809,0.0,0.0
2021-03-23 00:00:00+00:00,0.6061379909515381,0.704014003276825,0.5723739862442017,0.6795790195465088,1116015,0.0,0.0
2021-03-24 00:00:00+00:00,0.6797080039978027,0.7519689798355103,0.6196330189704895,0.6902040243148804,842065,0.0,0.0
2021-03-25 00:00:00+00:00,0.6902120113372803,0.7427520155906677,0.5781239867210388,0.6182590126991272,4506105,0.0,0.0
2021-03-26 00:00:00+00:00,0.618232011795044,0.629958987236023,0.525397002696991,0.555105984210968,2620834,0.0,0.0
2021-03-27 00:00:00+00:00,0.5691409707069397,0.6027659773826599,0.4685620069503784,0.48358801007270813,2585929,0.0,0.0
2021-03-28 00:00:00+00:00,0.4793800115585327,0.5304620265960693,0.4531030058860779,0.49460700154304504,2193967,0.0,0.0
2021-03-29 00:00:00+00:00,0.49462801218032837,0.517490029335022,0.48035699129104614,0.5044800043106079,1401962,0.0,0.0
2021-03-30 00:00:00+00:00,0.50621497631073,0.55759197473526,0.49950799345970154,0.5209879875183105,2908506,0.0,0.0
2021-03-31 00:00:00+00:00,0.5214130282402039,0.5219209790229797,0.4709390103816986,0.47460898756980896,2987678,0.0,0.0
2021-04-01 00:00:00+00:00,0.47426000237464905,0.4919860064983368,0.4713380038738251,0.47756901383399963,2893569,0.0,0.0
