TIMESTAMP,DOGI28901_OPEN_PRICE_USD,DOGI28901_HIGH_PRICE_USD,DOGI28901_LOW_PRICE_USD,DOGI28901_CLOSE_PRICE_USD,DOGI28901_VOLUME_USD,DOGI28901_DIVIDENDS_USD,DOGI28901_STOCK_SPLITS_USD
2024-01-02 00:00:00+00:00,2.8129079341888428,2.813046932220459,2.2164111137390137,2.4837300777435303,536299,0.0,0.0
2024-01-03 00:00:00+00:00,2.4836459159851074,2.5427279472351074,2.0307390689849854,2.1735169887542725,668605,0.0,0.0
2024-01-04 00:00:00+00:00,2.1771140098571777,2.553589105606079,2.0625898838043213,2.5076820850372314,490614,0.0,0.0
2024-01-05 00:00:00+00:00,2.503725051879883,2.558656930923462,2.051919937133789,2.2830491065979004,431076,0.0,0.0
2024-01-06 00:00:00+00:00,2.284229040145874,2.3120510578155518,1.8051769733428955,1.8826500177383423,520710,0.0,0.0
2024-01-07 00:00:00+00:00,1.8842339515686035,2.121216058731079,1.8100190162658691,1.8254129886627197,382765,0.0,0.0
2024-01-08 00:00:00+00:00,1.81939697265625,1.8261690139770508,1.5144480466842651,1.707326054573059,517479,0.0,0.0
2024-01-09 00:00:00+00:00,1.7411079406738281,1.9995559453964233,1.6529690027236938,1.8069360256195068,550784,0.0,0.0
2024-01-10 00:00:00+00:00,1.8077369928359985,2.052751064300537,1.7159730195999146,1.9877170324325562,375206,0.0,0.0
2024-01-11 00:00:00+00:00,1.9924639463424683,2.401779890060425,1.923585057258606,2.0872600078582764,638336,0.0,0.0
2024-01-12 00:00:00+00:00,2.0876519680023193,2.2039780616760254,1.802117943763733,1.8276599645614624,447642,0.0,0.0
2024-01-13 00:00:00+00:00,1.8278319835662842,2.014841079711914,1.755856990814209,2.014841079711914,410520,0.0,0.0
2024-01-14 00:00:00+00:00,2.014841079711914,2.22121000289917,1.914093017578125,1.9323920011520386,414946,0.0,0.0
2024-01-15 00:00:00+00:00,1.930662989616394,2.057342052459717,1.8745609521865845,1.8790440559387207,329832,0.0,0.0
