TIMESTAMP,O3_OPEN_PRICE_USD,O3_HIGH_PRICE_USD,O3_LOW_PRICE_USD,O3_CLOSE_PRICE_USD,O3_VOLUME_USD,O3_DIVIDENDS_USD,O3_STOCK_SPLITS_USD
2021-05-13 00:00:00+00:00,10.96928882598877,19.25678253173828,4.704223155975342,6.051200866699219,2189415,0.0,0.0
2021-05-14 00:00:00+00:00,6.049015045166016,7.414834976196289,5.29789400100708,6.44607400894165,15464959,0.0,0.0
2021-05-15 00:00:00+00:00,6.446566104888916,7.284459114074707,4.068295001983643,4.134693145751953,3269963,0.0,0.0
2021-05-16 00:00:00+00:00,4.139561176300049,6.560359954833984,4.08217191696167,5.190846920013428,4068467,0.0,0.0
2021-05-17 00:00:00+00:00,5.248074054718018,6.611183166503906,5.045351982116699,5.842127799987793,4305596,0.0,0.0
2021-05-18 00:00:00+00:00,5.866882801055908,6.404501914978027,5.349812984466553,5.545506000518799,2542889,0.0,0.0
2021-05-19 00:00:00+00:00,5.543745994567871,5.618061065673828,2.8970909118652344,3.899178981781006,2159111,0.0,0.0
2021-05-20 00:00:00+00:00,3.924156904220581,4.681804180145264,3.3226609230041504,3.855846881866455,2175995,0.0,0.0
2021-05-21 00:00:00+00:00,3.8735930919647217,4.092336177825928,3.1152100563049316,3.4416511058807373,1781944,0.0,0.0
2021-05-22 00:00:00+00:00,3.4355309009552,3.484513998031616,2.8663508892059326,2.8870530128479004,1554859,0.0,0.0
2021-05-23 00:00:00+00:00,2.904484987258911,2.976396083831787,1.8112549781799316,2.2348010540008545,1421936,0.0,0.0
2021-05-24 00:00:00+00:00,2.244105100631714,2.7431039810180664,2.1388370990753174,2.719636917114258,1756365,0.0,0.0
2021-05-25 00:00:00+00:00,2.7180678844451904,2.949531078338623,2.261176109313965,2.7164978981018066,1878162,0.0,0.0
2021-05-26 00:00:00+00:00,2.7183990478515625,3.2345468997955322,2.683980941772461,3.0778450965881348,1530984,0.0,0.0
2021-05-27 00:00:00+00:00,3.0875039100646973,3.149362087249756,2.569506883621216,2.8127410411834717,1376155,0.0,0.0
2021-05-28 00:00:00+00:00,2.8062689304351807,3.044722080230713,2.451024055480957,2.755476951599121,1259911,0.0,0.0
2021-05-29 00:00:00+00:00,2.773952007293701,2.924015998840332,2.6666390895843506,2.7883429527282715,1193872,0.0,0.0
2021-05-30 00:00:00+00:00,2.787977933883667,2.836303949356079,2.656748056411743,2.7428319454193115,924840,0.0,0.0
2021-05-31 00:00:00+00:00,2.7433929443359375,2.7459700107574463,2.5293118953704834,2.707036018371582,1140814,0.0,0.0
2021-06-01 00:00:00+00:00,2.7115681171417236,2.7542660236358643,2.529423952102661,2.5387868881225586,1071529,0.0,0.0
2021-06-02 00:00:00+00:00,2.5419249534606934,2.565825939178467,2.449259042739868,2.5069780349731445,1197326,0.0,0.0
2021-06-03 00:00:00+00:00,2.5071659088134766,2.647702932357788,2.403691053390503,2.5328710079193115,1310328,0.0,0.0
2021-06-04 00:00:00+00:00,2.5336520671844482,2.6137709617614746,2.3353230953216553,2.3983640670776367,1246748,0.0,0.0
2021-06-05 00:00:00+00:00,2.3969430923461914,2.489582061767578,2.3152639865875244,2.40487003326416,1208980,0.0,0.0
2021-06-06 00:00:00+00:00,2.416167974472046,2.4428040981292725,2.338771104812622,2.4109458923339844,1067408,0.0,0.0
2021-06-07 00:00:00+00:00,2.4047069549560547,2.4686660766601562,2.210603952407837,2.210603952407837,1142499,0.0,0.0
2021-06-08 00:00:00+00:00,2.225308895111084,2.2314279079437256,1.8588279485702515,1.9827150106430054,1152550,0.0,0.0
2021-06-09 00:00:00+00:00,1.982483983039856,2.0661370754241943,1.8643569946289062,1.9812170267105103,1217551,0.0,0.0
2021-06-10 00:00:00+00:00,1.9819730520248413,1.9911760091781616,1.8060309886932373,1.858978033065796,1053447,0.0,0.0
2021-06-11 00:00:00+00:00,1.8625270128250122,1.9462859630584717,1.8032879829406738,1.8185789585113525,1137041,0.0,0.0
2021-06-12 00:00:00+00:00,1.834583044052124,1.8348859548568726,1.5394710302352905,1.6208499670028687,1110299,0.0,0.0
2021-06-13 00:00:00+00:00,1.6208269596099854,1.6633549928665161,1.5181570053100586,1.6227469444274902,1373201,0.0,0.0
2021-06-14 00:00:00+00:00,1.6226170063018799,2.5961639881134033,1.5949000120162964,1.7172149419784546,1496877,0.0,0.0
