TIMESTAMP,YNBTCK_OPEN_PRICE_USD,YNBTCK_HIGH_PRICE_USD,YNBTCK_LOW_PRICE_USD,YNBTCK_CLOSE_PRICE_USD,YNBTCK_VOLUME_USD,YNBTCK_DIVIDENDS_USD,YNBTCK_STOCK_SPLITS_USD
2025-03-20 00:00:00+00:00,86491.5,87307.546875,83798.0703125,83798.0703125,0,0.0,0.0
2025-03-21 00:00:00+00:00,83798.0703125,83798.0703125,83798.0703125,83798.0703125,0,0.0,0.0
2025-03-22 00:00:00+00:00,83798.0703125,84313.109375,83798.0703125,83965.59375,0,0.0,0.0
2025-03-23 00:00:00+00:00,83965.59375,83965.59375,83965.59375,83965.59375,0,0.0,0.0
2025-03-24 00:00:00+00:00,83965.59375,87998.3046875,83965.59375,87257.5625,3,0.0,0.0
2025-03-25 00:00:00+00:00,87257.5625,87991.7734375,86621.7265625,87464.8984375,19356,0.0,0.0
2025-03-26 00:00:00+00:00,87464.8984375,87464.8984375,87011.1171875,87301.8984375,0,0.0,0.0
2025-03-27 00:00:00+00:00,87301.8984375,87716.703125,86927.671875,87432.0859375,0,0.0,0.0
2025-03-28 00:00:00+00:00,87432.0859375,87432.0859375,83952.3046875,83994.6796875,0,0.0,0.0
2025-03-29 00:00:00+00:00,83994.6796875,83994.6796875,83790.3515625,83790.3515625,0,0.0,0.0
2025-03-30 00:00:00+00:00,83790.3515625,83790.3515625,82635.8046875,82635.8046875,0,0.0,0.0
2025-03-31 00:00:00+00:00,82635.8046875,82635.8046875,82635.8046875,82635.8046875,0,0.0,0.0
2025-04-01 00:00:00+00:00,82635.8046875,84462.8984375,82635.8046875,84127.5390625,0,0.0,0.0
2025-04-02 00:00:00+00:00,84127.5390625,87036.6953125,84127.5390625,87036.6953125,0,0.0,0.0
2025-04-03 00:00:00+00:00,87036.6953125,87036.6953125,81918.7734375,81918.7734375,0,0.0,0.0
2025-04-04 00:00:00+00:00,81918.7734375,83860.3359375,81918.7734375,83860.3359375,0,0.0,0.0
2025-04-05 00:00:00+00:00,83860.3359375,83860.3359375,83860.3359375,83860.3359375,0,0.0,0.0
2025-04-06 00:00:00+00:00,83860.3359375,83860.3359375,81873.3046875,81873.3046875,0,0.0,0.0
2025-04-07 00:00:00+00:00,81873.3046875,81873.3046875,75058.25,75058.25,0,0.0,0.0
2025-04-08 00:00:00+00:00,75058.25,79917.2734375,75058.25,79917.2734375,0,0.0,0.0
2025-04-09 00:00:00+00:00,79917.2734375,79917.2734375,76069.0625,76706.515625,0,0.0,0.0
2025-04-10 00:00:00+00:00,76706.515625,81960.0625,76706.515625,79386.5,0,0.0,0.0
2025-04-11 00:00:00+00:00,79386.5,83696.484375,79386.5,83134.2890625,0,0.0,0.0
2025-04-12 00:00:00+00:00,83134.2890625,84851.6171875,82583.5625,84851.6171875,0,0.0,0.0
2025-04-13 00:00:00+00:00,84851.6171875,84851.6171875,83151.1640625,83151.1640625,0,0.0,0.0
2025-04-14 00:00:00+00:00,83151.1640625,84590.5234375,83151.1640625,83951.40625,0,0.0,0.0
2025-04-15 00:00:00+00:00,83951.40625,85610.3828125,83758.0625,83758.0625,0,0.0,0.0
2025-04-16 00:00:00+00:00,83758.0625,83758.0625,83298.3046875,83298.3046875,0,0.0,0.0
2025-04-17 00:00:00+00:00,83298.3046875,84906.4296875,83298.3046875,84906.4296875,0,0.0,0.0
2025-04-18 00:00:00+00:00,84906.4296875,84906.4296875,84906.4296875,84906.4296875,0,0.0,0.0
2025-04-19 00:00:00+00:00,84906.4296875,84906.4296875,84906.4296875,84906.4296875,0,0.0,0.0
2025-04-20 00:00:00+00:00,84906.4296875,84906.4296875,84084.7578125,84084.7578125,0,0.0,0.0
2025-04-21 00:00:00+00:00,84084.7578125,87217.0859375,84084.7578125,87217.0859375,0,0.0,0.0
2025-04-22 00:00:00+00:00,87217.0859375,92755.96875,87217.0859375,92755.96875,0,0.0,0.0
2025-04-23 00:00:00+00:00,92755.96875,93577.4296875,92755.96875,93041.953125,0,0.0,0.0
2025-04-24 00:00:00+00:00,93041.953125,93451.1953125,92489.6953125,93213.1171875,0,0.0,0.0
2025-04-25 00:00:00+00:00,93213.1171875,94868.1875,92860.40625,94278.3125,0,0.0,0.0
2025-04-26 00:00:00+00:00,94278.3125,94784.09375,94269.296875,94784.09375,0,0.0,0.0
2025-04-27 00:00:00+00:00,94784.09375,94784.09375,93125.8125,93238.1328125,0,0.0,0.0
2025-04-28 00:00:00+00:00,93238.1328125,94661.21875,93238.1328125,94661.21875,0,0.0,0.0
2025-04-29 00:00:00+00:00,94661.21875,94717.4921875,94661.21875,94717.4921875,0,0.0,0.0
2025-04-30 00:00:00+00:00,94717.4921875,94717.4921875,94717.4921875,94717.4921875,0,0.0,0.0
2025-05-01 00:00:00+00:00,94717.4921875,95604.171875,94717.4921875,95604.171875,0,0.0,0.0
2025-05-02 00:00:00+00:00,95604.171875,96258.890625,95604.171875,96258.890625,0,0.0,0.0
2025-05-03 00:00:00+00:00,96258.890625,96258.890625,96258.890625,96258.890625,0,0.0,0.0
2025-05-04 00:00:00+00:00,96258.890625,96258.890625,94479.9921875,94479.9921875,0,0.0,0.0
2025-05-05 00:00:00+00:00,94479.9921875,94479.9921875,93538.6484375,93538.6484375,0,0.0,0.0
2025-05-06 00:00:00+00:00,93538.6484375,93538.6484375,93538.6484375,93538.6484375,0,0.0,0.0
2025-05-07 00:00:00+00:00,93538.6484375,96356.3828125,93538.6484375,96356.3828125,1,0.0,0.0
2025-05-08 00:00:00+00:00,96356.3828125,99884.1015625,96356.3828125,99884.1015625,0,0.0,0.0
2025-05-09 00:00:00+00:00,99884.1015625,102622.765625,99884.1015625,102622.765625,1,0.0,0.0
2025-05-10 00:00:00+00:00,102622.765625,103095.09375,102193.9609375,103095.09375,0,0.0,0.0
2025-05-11 00:00:00+00:00,103095.09375,103676.2578125,103095.09375,103551.3828125,0,0.0,0.0
2025-05-12 00:00:00+00:00,103551.3828125,104448.453125,102389.4921875,102510.9375,4181,0.0,0.0
2025-05-13 00:00:00+00:00,102510.9375,103043.8203125,102000.875,102988.484375,0,0.0,0.0
2025-05-14 00:00:00+00:00,102988.484375,103262.53125,102988.484375,103262.53125,0,0.0,0.0
2025-05-15 00:00:00+00:00,103262.53125,103262.53125,101205.78125,102296.1796875,0,0.0,0.0
2025-05-16 00:00:00+00:00,102296.1796875,103439.328125,102296.1796875,103184.7109375,0,0.0,0.0
2025-05-17 00:00:00+00:00,103184.7109375,103347.859375,102766.234375,103347.859375,0,0.0,0.0
2025-05-18 00:00:00+00:00,103347.859375,105213.203125,103253.3828125,105213.203125,38,0.0,0.0
2025-05-19 00:00:00+00:00,105213.203125,105213.203125,104834.203125,104834.203125,0,0.0,0.0
2025-05-20 00:00:00+00:00,104834.203125,106039.6484375,103815.359375,106034.1875,0,0.0,0.0
2025-05-21 00:00:00+00:00,106034.1875,106034.1875,106034.1875,106034.1875,0,0.0,0.0
2025-05-22 00:00:00+00:00,109699.3828125,110426.6953125,109576.25,110308.1015625,0,0.0,0.0
2025-05-23 00:00:00+00:00,110308.1015625,110308.1015625,107959.03125,107959.03125,0,0.0,0.0
2025-05-24 00:00:00+00:00,107959.03125,108624.15625,107948.859375,107948.859375,0,0.0,0.0
2025-05-25 00:00:00+00:00,107948.859375,107948.859375,107142.578125,107142.578125,0,0.0,0.0
2025-05-26 00:00:00+00:00,107142.578125,107142.578125,107142.578125,107142.578125,0,0.0,0.0
2025-05-27 00:00:00+00:00,107142.578125,107142.578125,107142.578125,107142.578125,0,0.0,0.0
2025-05-28 00:00:00+00:00,107142.578125,107142.578125,107142.578125,107142.578125,0,0.0,0.0
2025-05-29 00:00:00+00:00,107162.1015625,107162.1015625,107162.1015625,107162.1015625,0,0.0,0.0
2025-05-30 00:00:00+00:00,107162.1015625,107162.1015625,104506.203125,104506.203125,0,0.0,0.0
2025-05-31 00:00:00+00:00,104506.203125,104506.203125,104506.203125,104506.203125,0,0.0,0.0
2025-06-01 00:00:00+00:00,104506.203125,104506.203125,104506.203125,104506.203125,1,0.0,0.0
