TIMESTAMP,ZCR_OPEN_PRICE_USD,ZCR_HIGH_PRICE_USD,ZCR_LOW_PRICE_USD,ZCR_CLOSE_PRICE_USD,ZCR_VOLUME_USD,ZCR_DIVIDENDS_USD,ZCR_STOCK_SPLITS_USD
2018-08-13 00:00:00+00:00,0.06167899817228317,0.0797640010714531,0.0610169991850853,0.06626500189304352,480,0.0,0.0
2018-08-14 00:00:00+00:00,0.06620500236749649,0.09891500324010849,0.05892900004982948,0.06531400233507156,1827,0.0,0.0
2018-08-15 00:00:00+00:00,0.06631399691104889,0.10379800200462341,0.06523299962282181,0.08949799835681915,1863,0.0,0.0
2018-08-16 00:00:00+00:00,0.08937200158834457,0.12136399745941162,0.08697099983692169,0.11647199839353561,2415,0.0,0.0
2018-08-17 00:00:00+00:00,0.11648000031709671,0.11893799901008606,0.0909779965877533,0.09205099940299988,623,0.0,0.0
2018-08-18 00:00:00+00:00,0.09226299822330475,0.09521300345659256,0.08194400370121002,0.08436699956655502,721,0.0,0.0
2018-08-19 00:00:00+00:00,0.08439400047063828,0.09269800037145615,0.08089300245046616,0.08178099989891052,601,0.0,0.0
2018-08-20 00:00:00+00:00,0.08165500313043594,0.08247700333595276,0.07678499817848206,0.07703100144863129,404,0.0,0.0
2018-08-21 00:00:00+00:00,0.07639800012111664,0.0892539992928505,0.06525400280952454,0.07171399891376495,2147,0.0,0.0
2018-08-22 00:00:00+00:00,0.07172299921512604,0.09224600344896317,0.06779900193214417,0.08155699819326401,1218,0.0,0.0
2018-08-23 00:00:00+00:00,0.08162999898195267,0.09733399748802185,0.07127100229263306,0.09666799753904343,1200,0.0,0.0
2018-08-24 00:00:00+00:00,0.09704499691724777,0.0971359983086586,0.07565800100564957,0.07809799909591675,1293,0.0,0.0
2018-08-25 00:00:00+00:00,0.07795699685811996,0.09156399965286255,0.07435200363397598,0.08150400221347809,1760,0.0,0.0
2018-08-26 00:00:00+00:00,0.08167999982833862,0.0924300029873848,0.076214998960495,0.07813400030136108,980,0.0,0.0
2018-08-27 00:00:00+00:00,0.07809799909591675,0.08770599961280823,0.07759899646043777,0.08331400156021118,394,0.0,0.0
2018-08-28 00:00:00+00:00,0.08315099775791168,0.09655500203371048,0.07899200171232224,0.09418799728155136,1293,0.0,0.0
2018-08-29 00:00:00+00:00,0.0942699983716011,0.09685000032186508,0.08164399862289429,0.08768100291490555,953,0.0,0.0
2018-08-30 00:00:00+00:00,0.08772899955511093,0.0880270004272461,0.06453000009059906,0.06841299682855606,1028,0.0,0.0
2018-08-31 00:00:00+00:00,0.0684799998998642,0.08479099720716476,0.06476300209760666,0.08302000164985657,467,0.0,0.0
2018-09-01 00:00:00+00:00,0.08291999995708466,0.10544399917125702,0.07072100043296814,0.08023100346326828,1370,0.0,0.0
2018-09-02 00:00:00+00:00,0.0802680030465126,0.11365800350904465,0.07555899769067764,0.09467100352048874,2364,0.0,0.0
2018-09-03 00:00:00+00:00,0.09464900195598602,0.10270900279283524,0.08152099698781967,0.09430400282144547,1309,0.0,0.0
2018-09-04 00:00:00+00:00,0.09430400282144547,0.09438899904489517,0.08701299875974655,0.09025099873542786,1062,0.0,0.0
2018-09-05 00:00:00+00:00,0.0903249979019165,0.1159290000796318,0.08570200204849243,0.10371100157499313,3564,0.0,0.0
2018-09-06 00:00:00+00:00,0.10406199842691422,0.10561399906873703,0.08172699809074402,0.09021300077438354,1198,0.0,0.0
2018-09-07 00:00:00+00:00,0.09012199938297272,0.10368099808692932,0.08353299647569656,0.10162200033664703,815,0.0,0.0
2018-09-08 00:00:00+00:00,0.10174799710512161,0.10432799905538559,0.08597099781036377,0.09793400019407272,959,0.0,0.0
2018-09-09 00:00:00+00:00,0.09195899963378906,0.10389699786901474,0.06472600251436234,0.10068800300359726,1868,0.0,0.0
2018-09-10 00:00:00+00:00,0.1006380021572113,0.10093600302934647,0.0730850026011467,0.08337800204753876,1114,0.0,0.0
2018-09-11 00:00:00+00:00,0.08351700007915497,0.08540000021457672,0.0752130001783371,0.07826399803161621,569,0.0,0.0
2018-09-12 00:00:00+00:00,0.07827399671077728,0.08958200365304947,0.06847800314426422,0.07355999946594238,1133,0.0,0.0
