TIMESTAMP,JUSDC28290_OPEN_PRICE_USD,JUSDC28290_HIGH_PRICE_USD,JUSDC28290_LOW_PRICE_USD,JUSDC28290_CLOSE_PRICE_USD,JUSDC28290_VOLUME_USD,JUSDC28290_DIVIDENDS_USD,JUSDC28290_STOCK_SPLITS_USD
2023-10-26 00:00:00+00:00,0.9938989877700806,1.023872971534729,0.9627019762992859,0.9758149981498718,137,0.0,0.0
2023-10-27 00:00:00+00:00,0.9758149981498718,0.9956679940223694,0.8154309988021851,0.8226879835128784,317,0.0,0.0
2023-10-28 00:00:00+00:00,0.8226850032806396,1.0334819555282593,0.6838470101356506,0.9978799819946289,5,0.0,0.0
2023-10-29 00:00:00+00:00,0.9978740215301514,0.9978740215301514,0.6595640182495117,0.8269249796867371,391,0.0,0.0
2023-10-30 00:00:00+00:00,0.8269249796867371,1.0255110263824463,0.6928960084915161,0.9718660116195679,138,0.0,0.0
2023-10-31 00:00:00+00:00,0.9718660116195679,1.043234944343567,0.900530993938446,0.9079179763793945,555,0.0,0.0
2023-11-01 00:00:00+00:00,0.9079179763793945,0.9563660025596619,0.7742140293121338,0.9194999933242798,1082,0.0,0.0
2023-11-02 00:00:00+00:00,0.9194999933242798,0.9909819960594177,0.7625629901885986,0.910610020160675,159,0.0,0.0
2023-11-03 00:00:00+00:00,0.9106079936027527,1.045982003211975,0.7037299871444702,0.9849519729614258,263,0.0,0.0
2023-11-04 00:00:00+00:00,0.9849519729614258,0.999770998954773,0.8577790260314941,0.9413440227508545,317,0.0,0.0
2023-11-05 00:00:00+00:00,0.9413440227508545,1.0191580057144165,0.9298710227012634,0.9715179800987244,526,0.0,0.0
2023-11-06 00:00:00+00:00,0.9715179800987244,1.0204910039901733,0.6812930107116699,1.0063060522079468,847,0.0,0.0
2023-11-07 00:00:00+00:00,1.0063060522079468,1.0446820259094238,0.8438349962234497,1.0139479637145996,2115,0.0,0.0
2023-11-08 00:00:00+00:00,1.0139479637145996,1.113306999206543,0.8049139976501465,1.026885986328125,1187,0.0,0.0
2023-11-09 00:00:00+00:00,1.026885986328125,1.1517219543457031,0.7284169793128967,0.7521190047264099,1120,0.0,0.0
2023-11-10 00:00:00+00:00,0.7521470189094543,1.0133769512176514,0.7390850186347961,0.8353260159492493,1536,0.0,0.0
2023-11-11 00:00:00+00:00,0.8353260159492493,1.013403058052063,0.7058259844779968,0.9478330016136169,1150,0.0,0.0
2023-11-12 00:00:00+00:00,0.9479960203170776,0.9897410273551941,0.7068079710006714,0.7414050102233887,4050,0.0,0.0
2023-11-13 00:00:00+00:00,0.7413880228996277,0.9808899760246277,0.7206810116767883,0.9313910007476807,2246,0.0,0.0
2023-11-14 00:00:00+00:00,0.9313910007476807,0.9583740234375,0.7017980217933655,0.9036740064620972,646,0.0,0.0
2023-11-15 00:00:00+00:00,0.9036769866943359,0.9763529896736145,0.6926789879798889,0.9447439908981323,606,0.0,0.0
2023-11-16 00:00:00+00:00,0.9447439908981323,1.005592942237854,0.8200860023498535,0.8230460286140442,965,0.0,0.0
2023-11-17 00:00:00+00:00,0.8230460286140442,1.0138449668884277,0.8150950074195862,0.9883220195770264,328,0.0,0.0
2023-11-18 00:00:00+00:00,0.9883220195770264,1.063420057296753,0.821823000907898,0.8519480228424072,2750,0.0,0.0
2023-11-19 00:00:00+00:00,0.8519480228424072,0.9839029908180237,0.7022759914398193,0.7893689870834351,752,0.0,0.0
2023-11-20 00:00:00+00:00,0.7893689870834351,0.991159975528717,0.6854860186576843,0.886093020439148,223,0.0,0.0
2023-11-21 00:00:00+00:00,0.886093020439148,0.9564650058746338,0.6761050224304199,0.6794880032539368,36,0.0,0.0
2023-11-22 00:00:00+00:00,0.6794880032539368,0.9624369740486145,0.6731820106506348,0.9404379725456238,659,0.0,0.0
2023-11-23 00:00:00+00:00,0.9404259920120239,0.9608049988746643,0.6425780057907104,0.7686970233917236,1026,0.0,0.0
2023-11-24 00:00:00+00:00,0.76869797706604,0.9840480089187622,0.5164579749107361,0.6813589930534363,137,0.0,0.0
2023-11-25 00:00:00+00:00,0.6813589930534363,1.0113790035247803,0.5215089917182922,0.9701480269432068,751,0.0,0.0
2023-11-26 00:00:00+00:00,0.9701480269432068,1.0051510334014893,0.7323480248451233,0.8336790204048157,172,0.0,0.0
2023-11-27 00:00:00+00:00,0.8336759805679321,0.9680259823799133,0.65242999792099,0.7114989757537842,1092,0.0,0.0
