TIMESTAMP,DBC17468_OPEN_PRICE_USD,DBC17468_HIGH_PRICE_USD,DBC17468_LOW_PRICE_USD,DBC17468_CLOSE_PRICE_USD,DBC17468_VOLUME_USD,DBC17468_DIVIDENDS_USD,DBC17468_STOCK_SPLITS_USD
2022-01-20 00:00:00+00:00,0.04832800105214119,0.04975700005888939,0.01746699959039688,0.023151999339461327,876996,0.0,0.0
2022-01-21 00:00:00+00:00,0.023151999339461327,0.02331399917602539,0.01475400011986494,0.0187120009213686,133961,0.0,0.0
2022-01-22 00:00:00+00:00,0.0187120009213686,0.019013000652194023,0.012524999678134918,0.013333999551832676,39063,0.0,0.0
2022-01-23 00:00:00+00:00,0.013333999551832676,0.022923000156879425,0.012059999629855156,0.012164000421762466,29422,0.0,0.0
2022-01-24 00:00:00+00:00,0.012164000421762466,0.013008000329136848,0.009557000361382961,0.010003999806940556,21039,0.0,0.0
2022-01-25 00:00:00+00:00,0.010003999806940556,0.010247999802231789,0.006945000030100346,0.008465999737381935,38890,0.0,0.0
2022-01-26 00:00:00+00:00,0.008465999737381935,0.008816000074148178,0.006260999944061041,0.006279999855905771,24588,0.0,0.0
2022-01-27 00:00:00+00:00,0.006279999855905771,0.006978999823331833,0.005518000107258558,0.006370000075548887,11676,0.0,0.0
2022-01-28 00:00:00+00:00,0.006370000075548887,0.006506999954581261,0.004792999941855669,0.004794000182300806,8824,0.0,0.0
2022-01-29 00:00:00+00:00,0.004794000182300806,0.00610300013795495,0.004683000035583973,0.004885000176727772,8918,0.0,0.0
2022-01-30 00:00:00+00:00,0.004885000176727772,0.004982000216841698,0.003742000088095665,0.003959000110626221,9690,0.0,0.0
2022-01-31 00:00:00+00:00,0.003959000110626221,0.0043310001492500305,0.0026459998916834593,0.0027459999546408653,11759,0.0,0.0
2022-02-01 00:00:00+00:00,0.0027459999546408653,0.0033030000049620867,0.002059000078588724,0.002406999934464693,16867,0.0,0.0
2022-02-02 00:00:00+00:00,0.002406999934464693,0.00279600010253489,0.00190100003965199,0.002067999914288521,23860,0.0,0.0
2022-02-03 00:00:00+00:00,0.002067999914288521,0.0030620000325143337,0.0017140000127255917,0.001854000031016767,19583,0.0,0.0
2022-02-04 00:00:00+00:00,0.001854000031016767,0.0025100000202655792,0.0017209999496117234,0.0018769999733194709,28698,0.0,0.0
2022-02-05 00:00:00+00:00,0.0018769999733194709,0.002340999897569418,0.0017900000093504786,0.0019970000721514225,17331,0.0,0.0
2022-02-06 00:00:00+00:00,0.0019970000721514225,0.0020129999611526728,0.0015330000314861536,0.0018029999919235706,24019,0.0,0.0
2022-02-07 00:00:00+00:00,0.0018029999919235706,0.001914000022225082,0.0015010000206530094,0.001765000051818788,23277,0.0,0.0
2022-02-08 00:00:00+00:00,0.001765000051818788,0.0021009999327361584,0.0014440000522881746,0.0015510000521317124,42231,0.0,0.0
2022-02-09 00:00:00+00:00,0.0015510000521317124,0.0019409999949857593,0.0011889999732375145,0.0013210000470280647,67505,0.0,0.0
2022-02-10 00:00:00+00:00,0.0013210000470280647,0.002230999991297722,0.0011780000058934093,0.0013259999686852098,26433,0.0,0.0
2022-02-11 00:00:00+00:00,0.0013259999686852098,0.0014909999445080757,0.0008619999862276018,0.0010029999539256096,20161,0.0,0.0
2022-02-12 00:00:00+00:00,0.0010029999539256096,0.0011129999766126275,0.0007179999956861138,0.0008730000117793679,11844,0.0,0.0
2022-02-13 00:00:00+00:00,0.0008730000117793679,0.0009120000177063048,0.0006750000175088644,0.0007130000158213079,4994,0.0,0.0
2022-02-14 00:00:00+00:00,0.0007130000158213079,0.0008229999803006649,0.0006799999973736703,0.0007130000158213079,2862,0.0,0.0
2022-02-15 00:00:00+00:00,0.0007130000158213079,0.0010079999919980764,0.0005639999872073531,0.0006649999995715916,8599,0.0,0.0
2022-02-16 00:00:00+00:00,0.0006649999995715916,0.0006779999821446836,0.00041000000783242285,0.0005230000242590904,35707,0.0,0.0
2022-02-17 00:00:00+00:00,0.0005230000242590904,0.0005310000269673765,0.0003330000035930425,0.00036800000816583633,46427,0.0,0.0
2022-02-18 00:00:00+00:00,0.00036800000816583633,0.0005460000247694552,0.00031999999191612005,0.000391999987186864,21230,0.0,0.0
2022-02-19 00:00:00+00:00,0.000391999987186864,0.0007270000060088933,0.000391999987186864,0.0005239999736659229,38746,0.0,0.0
2022-02-20 00:00:00+00:00,0.0005239999736659229,0.0006769999745301902,0.00037900000461377203,0.0004440000047907233,31310,0.0,0.0
2022-02-21 00:00:00+00:00,0.0004440000047907233,0.0006000000284984708,0.00036199999158270657,0.0004090000002179295,21100,0.0,0.0
2022-02-22 00:00:00+00:00,0.0004090000002179295,0.0004600000102072954,0.0002880000101868063,0.0003100000030826777,26344,0.0,0.0
2022-02-23 00:00:00+00:00,0.0003100000030826777,0.0003279999946244061,0.00026199998683296144,0.00030300000798888505,21225,0.0,0.0
2022-02-24 00:00:00+00:00,0.00030300000798888505,0.000311999989207834,0.00019500000053085387,0.00020300000323913991,15949,0.0,0.0
2022-02-25 00:00:00+00:00,0.00020300000323913991,0.00031800000579096377,0.00016900000628083944,0.00022000000171829015,9147,0.0,0.0
2022-02-26 00:00:00+00:00,0.00022000000171829015,0.00026699999580159783,0.00015100000018719584,0.00015100000018719584,5018,0.0,0.0
2022-02-27 00:00:00+00:00,0.00015100000018719584,0.0003459999861661345,0.00014400000509340316,0.00024399999529123306,3786,0.0,0.0
2022-02-28 00:00:00+00:00,0.00024399999529123306,0.00025599999935366213,0.0001630000042496249,0.00016500000492669642,4214,0.0,0.0
2022-03-01 00:00:00+00:00,0.00016500000492669642,0.00021899999410379678,0.00015999999595806003,0.00017499999376013875,3450,0.0,0.0
2022-03-02 00:00:00+00:00,0.00017499999376013875,0.0001900000061141327,0.00012399999832268804,0.00014899999951012433,3066,0.0,0.0
2022-03-03 00:00:00+00:00,0.00014899999951012433,0.00015500000154133886,0.00011999999696854502,0.00013099999341648072,3459,0.0,0.0
2022-03-04 00:00:00+00:00,0.00013099999341648072,0.00016500000492669642,9.500000305706635e-05,0.0001250000059371814,5123,0.0,0.0
2022-03-05 00:00:00+00:00,0.0001250000059371814,0.00014699999883305281,9.699999645818025e-05,0.00011500000255182385,3355,0.0,0.0
2022-03-06 00:00:00+00:00,0.00011500000255182385,0.00016399999731220305,9.40000027185306e-05,0.00011200000153621659,4531,0.0,0.0
2022-03-07 00:00:00+00:00,0.00011200000153621659,0.000155999994603917,8.299999899463728e-05,9.999999747378752e-05,6484,0.0,0.0
2022-03-08 00:00:00+00:00,9.999999747378752e-05,0.00011999999696854502,7.400000322377309e-05,7.999999797903001e-05,4327,0.0,0.0
2022-03-09 00:00:00+00:00,7.999999797903001e-05,9.40000027185306e-05,4.8999998398358e-05,7.699999696342275e-05,3135,0.0,0.0
2022-03-10 00:00:00+00:00,7.699999696342275e-05,9.200000204145908e-05,6.299999949987978e-05,7.500000356230885e-05,2572,0.0,0.0
2022-03-11 00:00:00+00:00,7.500000356230885e-05,0.0001230000052601099,6.600000051548705e-05,0.00010199999815085903,5737,0.0,0.0
2022-03-12 00:00:00+00:00,0.00010199999815085903,0.00017699999443721026,0.00010199999815085903,0.0001250000059371814,10248,0.0,0.0
2022-03-13 00:00:00+00:00,0.0001250000059371814,0.0001880000054370612,9.999999747378752e-05,0.0001289999927394092,10197,0.0,0.0
2022-03-14 00:00:00+00:00,0.0001289999927394092,0.0003600000054575503,0.00011899999663000926,0.00033099998836405575,14062,0.0,0.0
2022-03-15 00:00:00+00:00,0.00033099998836405575,0.0005789999850094318,0.00019799999427050352,0.00030300000798888505,31204,0.0,0.0
2022-03-16 00:00:00+00:00,0.00030300000798888505,0.0003279999946244061,0.00022899999748915434,0.0002840000088326633,29716,0.0,0.0
2022-03-17 00:00:00+00:00,0.0002840000088326633,0.0004990000161342323,0.0002640000020619482,0.00046400001156143844,41904,0.0,0.0
2022-03-18 00:00:00+00:00,0.00046400001156143844,0.0009169999975711107,0.00039599998854100704,0.0007929999846965075,64968,0.0,0.0
2022-03-19 00:00:00+00:00,0.0007929999846965075,0.0022330000065267086,0.0007529999711550772,0.001449999981559813,144332,0.0,0.0
2022-03-20 00:00:00+00:00,0.001449999981559813,0.0018980000168085098,0.0013170000165700912,0.0014230000087991357,124975,0.0,0.0
2022-03-21 00:00:00+00:00,0.0014230000087991357,0.0015839999541640282,0.000986000057309866,0.00133200001437217,86483,0.0,0.0
2022-03-22 00:00:00+00:00,0.00133200001437217,0.0015650000423192978,0.0011350000277161598,0.0013170000165700912,90888,0.0,0.0
2022-03-23 00:00:00+00:00,0.0013170000165700912,0.0014280000468716025,0.0009340000106021762,0.0010730000212788582,64065,0.0,0.0
2022-03-24 00:00:00+00:00,0.0010730000212788582,0.0016199999954551458,0.0008670000243000686,0.0010160000529140234,74930,0.0,0.0
2022-03-25 00:00:00+00:00,0.0010160000529140234,0.0017190000507980585,0.0008820000221021473,0.0010010000551119447,99178,0.0,0.0
2022-03-26 00:00:00+00:00,0.0010010000551119447,0.0010349999647587538,0.0008239999879151583,0.0009769999887794256,72374,0.0,0.0
2022-03-27 00:00:00+00:00,0.0009769999887794256,0.001227000029757619,0.0007469999836757779,0.0007910000276751816,58882,0.0,0.0
2022-03-28 00:00:00+00:00,0.0007910000276751816,0.000977999996393919,0.0005579999997280538,0.0005590000073425472,61412,0.0,0.0
2022-03-29 00:00:00+00:00,0.0005590000073425472,0.0006980000180192292,0.0005590000073425472,0.0006120000034570694,22547,0.0,0.0
