TIMESTAMP,QTZ_OPEN_PRICE_USD,QTZ_HIGH_PRICE_USD,QTZ_LOW_PRICE_USD,QTZ_CLOSE_PRICE_USD,QTZ_VOLUME_USD,QTZ_DIVIDENDS_USD,QTZ_STOCK_SPLITS_USD
2022-02-08 00:00:00+00:00,0.04012800008058548,0.11667700111865997,0.03632500022649765,0.08465199917554855,645232,0.0,0.0
2022-02-09 00:00:00+00:00,0.08465100079774857,0.08465100079774857,0.04622900113463402,0.049237001687288284,102609,0.0,0.0
2022-02-10 00:00:00+00:00,0.049235999584198,0.04923899844288826,0.03842499852180481,0.03842800110578537,38376,0.0,0.0
2022-02-11 00:00:00+00:00,0.03842800110578537,0.03863200172781944,0.03621799871325493,0.036616001278162,11948,0.0,0.0
2022-02-12 00:00:00+00:00,0.036616001278162,0.03672200068831444,0.03601900115609169,0.03602200001478195,4421,0.0,0.0
2022-02-13 00:00:00+00:00,0.036021001636981964,0.03632799908518791,0.029114000499248505,0.029412999749183655,16868,0.0,0.0
2022-02-14 00:00:00+00:00,0.029412999749183655,0.03201799839735031,0.02901099994778633,0.0317160002887249,7049,0.0,0.0
2022-02-15 00:00:00+00:00,0.0317160002887249,0.03232400119304657,0.03141099959611893,0.032168999314308167,2886,0.0,0.0
2022-02-16 00:00:00+00:00,0.032168999314308167,0.03352300077676773,0.03216699883341789,0.03251300007104874,6874,0.0,0.0
2022-02-17 00:00:00+00:00,0.03251300007104874,0.03271599858999252,0.02350899949669838,0.027014000341296196,48506,0.0,0.0
2022-02-18 00:00:00+00:00,0.027014000341296196,0.027015000581741333,0.022711999714374542,0.02321299910545349,8919,0.0,0.0
2022-02-19 00:00:00+00:00,0.02321299910545349,0.0247189998626709,0.019408000633120537,0.0194109994918108,11476,0.0,0.0
2022-02-20 00:00:00+00:00,0.0194109994918108,0.020013000816106796,0.01890699937939644,0.0191079992800951,5136,0.0,0.0
2022-02-21 00:00:00+00:00,0.0191079992800951,0.019108999520540237,0.017607999965548515,0.018208999186754227,4056,0.0,0.0
