TIMESTAMP,BIAO32764_OPEN_PRICE_USD,BIAO32764_HIGH_PRICE_USD,BIAO32764_LOW_PRICE_USD,BIAO32764_CLOSE_PRICE_USD,BIAO32764_VOLUME_USD,BIAO32764_DIVIDENDS_USD,BIAO32764_STOCK_SPLITS_USD
2024-08-21 00:00:00+00:00,0.0036359999794512987,0.003640000009909272,0.0036359999794512987,0.0036359999794512987,0,0.0,0.0
2024-08-25 00:00:00+00:00,0.0029810001142323017,0.0041069998405873775,0.002314999932423234,0.0027439999394118786,1846968,0.0,0.0
2024-08-26 00:00:00+00:00,0.0027439999394118786,0.00469199987128377,0.0020550000481307507,0.003982999827712774,1311096,0.0,0.0
2024-08-27 00:00:00+00:00,0.0034149999264627695,0.006513999775052071,0.0030060000717639923,0.004608999937772751,1709119,0.0,0.0
2024-08-28 00:00:00+00:00,0.004569000098854303,0.0055320002138614655,0.0030700000934302807,0.00419300002977252,1063178,0.0,0.0
2024-08-29 00:00:00+00:00,0.00419300002977252,0.00419300002977252,0.0017470000311732292,0.001921999966725707,943528,0.0,0.0
2024-08-30 00:00:00+00:00,0.001921999966725707,0.0025939999613910913,0.0013539999490603805,0.0017430000007152557,494583,0.0,0.0
2024-08-31 00:00:00+00:00,0.0017430000007152557,0.002911000046879053,0.001610000035725534,0.0025909999385476112,405697,0.0,0.0
2024-09-01 00:00:00+00:00,0.0025909999385476112,0.0028830000665038824,0.001487000030465424,0.001636000000871718,519830,0.0,0.0
2024-09-02 00:00:00+00:00,0.001636000000871718,0.0018520000157877803,0.0008880000095814466,0.0009210000280290842,538142,0.0,0.0
2024-09-03 00:00:00+00:00,0.0010770000517368317,0.0013419999741017818,0.000893999997060746,0.0011190000222995877,331237,0.0,0.0
2024-09-04 00:00:00+00:00,0.0011190000222995877,0.0011709999525919557,0.000547999981790781,0.0006859999848529696,488246,0.0,0.0
2024-09-05 00:00:00+00:00,0.000661000027321279,0.0007559999939985573,0.0004299999854993075,0.00046400001156143844,169153,0.0,0.0
2024-09-06 00:00:00+00:00,0.00046400001156143844,0.0006629999843426049,0.0004290000069886446,0.0004720000142697245,137194,0.0,0.0
2024-09-07 00:00:00+00:00,0.0004720000142697245,0.001294999965466559,0.00043799998820759356,0.000910000002477318,343868,0.0,0.0
2024-09-08 00:00:00+00:00,0.000910000002477318,0.0010809999657794833,0.0006339999963529408,0.0007329999934881926,256678,0.0,0.0
2024-09-09 00:00:00+00:00,0.0007399999885819852,0.0011660000309348106,0.0006440000142902136,0.0010489999549463391,367757,0.0,0.0
2024-09-10 00:00:00+00:00,0.0010489999549463391,0.0010890000266954303,0.0007190000033006072,0.0007350000087171793,213567,0.0,0.0
2024-09-11 00:00:00+00:00,0.0007319999858736992,0.0007689999765716493,0.0005649999948218465,0.0006430000066757202,130221,0.0,0.0
2024-09-12 00:00:00+00:00,0.0006430000066757202,0.0010610000463202596,0.0006290000164881349,0.0008009999874047935,227859,0.0,0.0
2024-09-13 00:00:00+00:00,0.0008399999933317304,0.0008410000009462237,0.0006670000148005784,0.0007880000048317015,78099,0.0,0.0
2024-09-14 00:00:00+00:00,0.0007280000136233866,0.0007529999711550772,0.0004870000120718032,0.0004870000120718032,153920,0.0,0.0
2024-09-15 00:00:00+00:00,0.0004870000120718032,0.0006670000148005784,0.0004450000124052167,0.0005719999899156392,141842,0.0,0.0
2024-09-16 00:00:00+00:00,0.0005549999768845737,0.00056900002527982,0.0003980000037699938,0.0004959999932907522,154417,0.0,0.0
2024-09-17 00:00:00+00:00,0.0005009999731555581,0.0007689999765716493,0.00043399998685345054,0.0006990000256337225,217323,0.0,0.0
2024-09-18 00:00:00+00:00,0.0006990000256337225,0.0007360000163316727,0.0004569999873638153,0.0004970000009052455,187910,0.0,0.0
2024-09-19 00:00:00+00:00,0.00048099999548867345,0.0006840000278316438,0.0004799999878741801,0.0005610000225715339,178827,0.0,0.0
2024-09-20 00:00:00+00:00,0.0005610000225715339,0.0005619999719783664,0.0004459999909158796,0.00046499999007210135,101654,0.0,0.0
2024-09-21 00:00:00+00:00,0.00045900000259280205,0.000577000027988106,0.0004070000140927732,0.0004870000120718032,98874,0.0,0.0
2024-09-22 00:00:00+00:00,0.0004870000120718032,0.0006489999941550195,0.00042600001324899495,0.0004579999949783087,154852,0.0,0.0
2024-09-23 00:00:00+00:00,0.0004579999949783087,0.0005680000176653266,0.0004440000047907233,0.0005130000063218176,119130,0.0,0.0
2024-09-24 00:00:00+00:00,0.0005169999785721302,0.0005169999785721302,0.00043399998685345054,0.00046800001291558146,80977,0.0,0.0
2024-09-25 00:00:00+00:00,0.0004619999963324517,0.0015109999803826213,0.00043399998685345054,0.0011230000527575612,830430,0.0,0.0
2024-09-26 00:00:00+00:00,0.0011230000527575612,0.0014149999478831887,0.000737000023946166,0.0009549999958835542,401295,0.0,0.0
