TIMESTAMP,XERS_OPEN_PRICE_USD,XERS_HIGH_PRICE_USD,XERS_LOW_PRICE_USD,XERS_CLOSE_PRICE_USD,XERS_VOLUME_USD,XERS_DIVIDENDS_USD,XERS_STOCK_SPLITS_USD
2024-02-15 00:00:00+00:00,0.0020580000709742308,0.0023880000226199627,0.0020580000709742308,0.0023849999997764826,386042,0.0,0.0
2024-02-16 00:00:00+00:00,0.0023849999997764826,0.0023960000835359097,0.0018980000168085098,0.001981999957934022,348002,0.0,0.0
2024-02-17 00:00:00+00:00,0.001981999957934022,0.0021180000621825457,0.0018560000462457538,0.0018560000462457538,429271,0.0,0.0
2024-02-18 00:00:00+00:00,0.0018560000462457538,0.0021730000153183937,0.001791000016964972,0.0021720000077039003,381334,0.0,0.0
2024-02-19 00:00:00+00:00,0.0021720000077039003,0.002196999965235591,0.0020359999034553766,0.0020359999034553766,331258,0.0,0.0
2024-02-20 00:00:00+00:00,0.0020359999034553766,0.0021510000806301832,0.0019910000264644623,0.0021100000012665987,289007,0.0,0.0
2024-02-21 00:00:00+00:00,0.0021100000012665987,0.002317999955266714,0.0020749999675899744,0.0023129999171942472,370078,0.0,0.0
2024-02-22 00:00:00+00:00,0.0023129999171942472,0.002382999984547496,0.0022090000566095114,0.002283999929204583,296613,0.0,0.0
2024-02-23 00:00:00+00:00,0.002283999929204583,0.0022950000129640102,0.002102999947965145,0.002177000045776367,319438,0.0,0.0
2024-02-24 00:00:00+00:00,0.002177000045776367,0.0022509999107569456,0.0020649998914450407,0.0021959999576210976,317438,0.0,0.0
2024-02-25 00:00:00+00:00,0.0021959999576210976,0.0022990000434219837,0.00215999991632998,0.002216000109910965,297680,0.0,0.0
2024-02-26 00:00:00+00:00,0.002216000109910965,0.002230999991297722,0.001769999973475933,0.001943000010214746,328435,0.0,0.0
2024-02-27 00:00:00+00:00,0.001943000010214746,0.0020979999098926783,0.0018420000560581684,0.0019249999895691872,336475,0.0,0.0
2024-02-28 00:00:00+00:00,0.0019249999895691872,0.0020989999175071716,0.0019209999591112137,0.0020520000252872705,314964,0.0,0.0
2024-02-29 00:00:00+00:00,0.0020520000252872705,0.0021460000425577164,0.001896000001579523,0.0019470000406727195,292495,0.0,0.0
2024-03-01 00:00:00+00:00,0.0019470000406727195,0.0019809999503195286,0.001820000004954636,0.0018789999885484576,287127,0.0,0.0
2024-03-02 00:00:00+00:00,0.0018789999885484576,0.0019150000298395753,0.0017460000235587358,0.0017920000245794654,347499,0.0,0.0
2024-03-03 00:00:00+00:00,0.0017920000245794654,0.0018439999548718333,0.001740999985486269,0.001800999976694584,291124,0.0,0.0
2024-03-04 00:00:00+00:00,0.001800999976694584,0.0018309999722987413,0.0016980000073090196,0.0017180000431835651,316981,0.0,0.0
2024-03-05 00:00:00+00:00,0.0017180000431835651,0.0021869998890906572,0.0017049999441951513,0.0017989999614655972,317744,0.0,0.0
2024-03-06 00:00:00+00:00,0.0017989999614655972,0.001981999957934022,0.0017300000181421638,0.0019519999623298645,326643,0.0,0.0
2024-03-07 00:00:00+00:00,0.0019519999623298645,0.001962000038474798,0.0017290000105276704,0.0017800000496208668,315651,0.0,0.0
2024-03-08 00:00:00+00:00,0.0017800000496208668,0.0019470000406727195,0.0017519999528303742,0.0018449999624863267,282630,0.0,0.0
2024-03-09 00:00:00+00:00,0.0018449999624863267,0.001970000099390745,0.001829999964684248,0.001829999964684248,279249,0.0,0.0
2024-03-10 00:00:00+00:00,0.001829999964684248,0.0018889999482780695,0.0016680000117048621,0.0016700000269338489,298202,0.0,0.0
2024-03-11 00:00:00+00:00,0.0016700000269338489,0.001740999985486269,0.001639000023715198,0.0016870000399649143,338728,0.0,0.0
2024-03-12 00:00:00+00:00,0.0016870000399649143,0.001791000016964972,0.0016420000465586782,0.001715000020340085,436320,0.0,0.0
2024-03-13 00:00:00+00:00,0.001715000020340085,0.001765000051818788,0.001673000049777329,0.001673000049777329,362400,0.0,0.0
2024-03-14 00:00:00+00:00,0.001673000049777329,0.0017219999572262168,0.0015699999639764428,0.001664999988861382,286792,0.0,0.0
2024-03-15 00:00:00+00:00,0.001664999988861382,0.001851000008173287,0.0015119999879971147,0.0017450000159442425,307805,0.0,0.0
2024-03-16 00:00:00+00:00,0.0017450000159442425,0.0018840000266209245,0.001690999954007566,0.001782999956049025,309268,0.0,0.0
2024-03-17 00:00:00+00:00,0.001782999956049025,0.0018029999919235706,0.0016449999529868364,0.0017130000051110983,268014,0.0,0.0
2024-03-18 00:00:00+00:00,0.001690999954007566,0.0023769999388605356,0.0016680000117048621,0.002368000103160739,239825,0.0,0.0
2024-03-19 00:00:00+00:00,0.002445999998599291,0.002449000021442771,0.001978999935090542,0.0022319999989122152,90060,0.0,0.0
2024-03-20 00:00:00+00:00,0.0022319999989122152,0.002561999950557947,0.002174000022932887,0.0025599999353289604,67785,0.0,0.0
2024-03-21 00:00:00+00:00,0.0025599999353289604,0.0032969999592751265,0.002553999889642,0.0028059999458491802,162197,0.0,0.0
2024-03-22 00:00:00+00:00,0.0028059999458491802,0.0028170000296086073,0.0017079999670386314,0.0017350000562146306,107255,0.0,0.0
2024-03-23 00:00:00+00:00,0.0017350000562146306,0.002202000003308058,0.0017290000105276704,0.0021540001034736633,83542,0.0,0.0
2024-03-24 00:00:00+00:00,0.0021540001034736633,0.002429000101983547,0.0020459999796003103,0.0024129999801516533,91643,0.0,0.0
2024-03-25 00:00:00+00:00,0.0024129999801516533,0.0024190000258386135,0.00229199999012053,0.002365000080317259,67488,0.0,0.0
2024-03-26 00:00:00+00:00,0.002365000080317259,0.002368000103160739,0.0014659999869763851,0.0016840000171214342,160798,0.0,0.0
2024-03-27 00:00:00+00:00,0.0016840000171214342,0.0017709999810904264,0.0015829999465495348,0.001588999992236495,81808,0.0,0.0
2024-03-28 00:00:00+00:00,0.001588999992236495,0.0016380000161007047,0.001491999952122569,0.001521000056527555,82145,0.0,0.0
2024-03-29 00:00:00+00:00,0.001521000056527555,0.001617999980226159,0.0014430000446736813,0.0014479999663308263,92782,0.0,0.0
2024-03-30 00:00:00+00:00,0.0014479999663308263,0.0015160000184550881,0.001446999958716333,0.0014690000098198652,76704,0.0,0.0
2024-03-31 00:00:00+00:00,0.0014690000098198652,0.0016090000281110406,0.00145800004247576,0.0015689999563619494,88467,0.0,0.0
2024-04-01 00:00:00+00:00,0.0015689999563619494,0.0015829999465495348,0.0014979999978095293,0.0015200000489130616,128974,0.0,0.0
2024-04-02 00:00:00+00:00,0.0015200000489130616,0.0015200000489130616,0.0013680000556632876,0.0013729999773204327,225358,0.0,0.0
2024-04-03 00:00:00+00:00,0.0013729999773204327,0.001446999958716333,0.0012809999752789736,0.001436999998986721,97397,0.0,0.0
2024-04-04 00:00:00+00:00,0.001436999998986721,0.0015910000074654818,0.0012910000514239073,0.0013760000001639128,88258,0.0,0.0
2024-04-05 00:00:00+00:00,0.0013760000001639128,0.00139999995008111,0.0013539999490603805,0.0013960000360384583,93425,0.0,0.0
