,MSE,MAE,RMSE,MAPE,R2
0,82.31296329974997,6.856338333333335,9.072649188619053,0.04536575778058186,0.8053808855533094
1,17.402201264354833,3.2157032258064544,4.1715945709470414,0.025174443874324454,0.8058854883569322
2,49.310268323387014,5.75053548387096,7.022127051213686,0.03414614699813537,0.7729994266857052
3,142.54020304349984,8.025596666666663,11.939020187749907,0.045191040795416325,0.7191774196359778
4,51.02745672620973,5.581066129032255,7.143350525223421,0.030126176072123798,0.5019390684434812
5,211.91094140075026,10.872871666666668,14.557161172452211,0.048402787301934334,0.6502129805922424
6,63.46659472879039,5.490679032258067,7.966592416384209,0.03477747338661029,0.7218621233214403
7,31.238060649677347,4.1001258064516115,5.589101953773732,0.03185021706350622,0.8762227168040421
8,33.044574905357074,4.84585714285714,5.748441084794822,0.040978674421421446,0.7231601850183269
9,14.44988103112902,2.998493548387097,3.801299913336097,0.026801509737245335,0.8555633831039767
10,15.584438131083369,3.2182350000000066,3.9477130254216006,0.029598920456611767,0.7662219339455018
11,37.893929798557686,4.424813461538457,6.155804561432866,0.05814067728595985,0.800753725371988
Mean,62.51512610854556,5.4483596247390595,7.259571304279054,0.03754615209782259,0.7499482780694104
