,MSE,MAE,RMSE,MAPE,R2
0,0.0027914699753584945,0.039890813333333316,0.05283436358430462,0.0534857050528081,0.8487027588389997
1,0.0006882733026008056,0.019891264516129013,0.02623496336191087,0.031292542404588654,0.7662361911066193
2,0.005462661679664918,0.05619421774193546,0.07390982126662815,0.05237912639054411,0.8621609882788337
3,0.0045908121931733225,0.04666441333333327,0.06775553256504831,0.04373217041377563,0.7348926244573575
4,0.0016404073807708105,0.026394596774193577,0.04050194292587469,0.024400433611861033,-0.22754755173845198
5,0.0017908406079957413,0.03355646499999996,0.042318324730496376,0.03052905837086219,0.7899813825169445
6,0.001478152265799759,0.030409791935483904,0.03844674584148519,0.03523450843415777,0.5996390862532026
7,0.0006241219133007228,0.018355720967741903,0.0249824320933876,0.025963665318879562,0.9103098384770022
8,0.002302436873395702,0.038007382142857024,0.04798371466858002,0.050008100950252245,0.6131168412974487
9,0.0006106416068120134,0.018733185483870915,0.024711163607001863,0.023941647141414744,0.6955996986706614
10,0.0007699519409855017,0.022160150000000038,0.027748007874179033,0.03052636490079979,0.8141168978203517
11,0.0010730168634359592,0.02318042307692306,0.032756936111852084,0.04908329219684848,0.8572503564192667
Mean,0.0019852322169411456,0.031119868692150124,0.041681995719229065,0.037548051265566026,0.6887049260331862
