TIMESTAMP,ND_OPEN_PRICE_USD,ND_HIGH_PRICE_USD,ND_LOW_PRICE_USD,ND_CLOSE_PRICE_USD,ND_VOLUME_USD,ND_DIVIDENDS_USD,ND_STOCK_SPLITS_USD
2024-03-13 00:00:00+00:00,0.00013000000035390258,0.00019200000679120421,0.0001289999927394092,0.00018200000340584666,178476,0.0,0.0
2024-03-14 00:00:00+00:00,0.00018200000340584666,0.00019299999985378236,0.00014000000373926014,0.00014099999680183828,101420,0.0,0.0
2024-03-15 00:00:00+00:00,0.00014099999680183828,0.0001740000006975606,0.00013800000306218863,0.0001500000071246177,41613,0.0,0.0
2024-03-16 00:00:00+00:00,0.0001500000071246177,0.00018899999849963933,0.00014400000509340316,0.00015700000221841037,59837,0.0,0.0
2024-03-17 00:00:00+00:00,0.00015700000221841037,0.00015799999528098851,0.00013800000306218863,0.00014200000441633165,19867,0.0,0.0
2024-03-18 00:00:00+00:00,0.00014099999680183828,0.0001429999974789098,0.00011300000187475234,0.00012399999832268804,17027,0.0,0.0
2024-03-19 00:00:00+00:00,0.00011700000322889537,0.0001289999927394092,0.00010699999984353781,0.0001250000059371814,67390,0.0,0.0
2024-03-20 00:00:00+00:00,0.0001250000059371814,0.00013600000238511711,0.0001049999991664663,0.00011999999696854502,59048,0.0,0.0
2024-03-21 00:00:00+00:00,0.00011999999696854502,0.00011999999696854502,6.0999998822808266e-05,8.70000003487803e-05,104847,0.0,0.0
2024-03-22 00:00:00+00:00,8.70000003487803e-05,9.699999645818025e-05,6.800000119255856e-05,6.900000153109431e-05,36125,0.0,0.0
2024-03-23 00:00:00+00:00,6.900000153109431e-05,9.000000136438757e-05,6.399999983841553e-05,7.200000254670158e-05,118347,0.0,0.0
2024-03-24 00:00:00+00:00,7.200000254670158e-05,9.200000204145908e-05,6.800000119255856e-05,7.500000356230885e-05,63632,0.0,0.0
2024-03-25 00:00:00+00:00,7.500000356230885e-05,9.000000136438757e-05,6.500000017695129e-05,7.599999662488699e-05,152487,0.0,0.0
2024-03-26 00:00:00+00:00,7.599999662488699e-05,7.79999973019585e-05,6.299999949987978e-05,7.599999662488699e-05,63748,0.0,0.0
2024-03-27 00:00:00+00:00,7.599999662488699e-05,0.000307999987853691,6.800000119255856e-05,0.00025499999173916876,1265374,0.0,0.0
2024-03-28 00:00:00+00:00,0.00025400001322850585,0.0003809999907389283,0.00019500000053085387,0.00022200000239536166,1196257,0.0,0.0
2024-03-29 00:00:00+00:00,0.00022200000239536166,0.0002530000056140125,0.000195999993593432,0.00021600000036414713,171572,0.0,0.0
2024-03-30 00:00:00+00:00,0.00021600000036414713,0.00037399999564513564,0.0002010000025620684,0.0002800000074785203,305013,0.0,0.0
2024-03-31 00:00:00+00:00,0.0002800000074785203,0.0003020000003743917,0.00022899999748915434,0.0002300000051036477,169018,0.0,0.0
2024-04-01 00:00:00+00:00,0.00023099999816622585,0.0002610000083222985,0.00022899999748915434,0.00025499999173916876,74358,0.0,0.0
2024-04-02 00:00:00+00:00,0.00025499999173916876,0.00025499999173916876,0.00019500000053085387,0.00021300000662449747,145016,0.0,0.0
2024-04-03 00:00:00+00:00,0.00021300000662449747,0.0002209999947808683,0.0001849999971454963,0.00020199999562464654,64439,0.0,0.0
2024-04-04 00:00:00+00:00,0.00020199999562464654,0.0003060000017285347,0.00018200000340584666,0.00024900000425986946,725328,0.0,0.0
2024-04-05 00:00:00+00:00,0.00024900000425986946,0.0003020000003743917,0.00019099999917671084,0.00020500000391621143,506417,0.0,0.0
2024-04-06 00:00:00+00:00,0.00020300000323913991,0.00027099999715574086,0.00019299999985378236,0.00021300000662449747,435780,0.0,0.0
2024-04-07 00:00:00+00:00,0.00021300000662449747,0.00026000000070780516,0.00020700000459328294,0.00025599999935366213,94570,0.0,0.0
2024-04-08 00:00:00+00:00,0.00025599999935366213,0.0002739999908953905,0.00023200000578071922,0.0002390000008745119,100063,0.0,0.0
2024-04-09 00:00:00+00:00,0.0002390000008745119,0.0002410000015515834,0.00020300000323913991,0.00022699999681208283,123196,0.0,0.0
2024-04-10 00:00:00+00:00,0.00022699999681208283,0.00023099999816622585,0.00018600000475998968,0.00022600000374950469,132485,0.0,0.0
2024-04-11 00:00:00+00:00,0.00022600000374950469,0.00023200000578071922,0.0001990000018849969,0.00021699999342672527,152202,0.0,0.0
2024-04-12 00:00:00+00:00,0.00021699999342672527,0.0002280000044265762,0.00019999999494757503,0.00020700000459328294,118408,0.0,0.0
2024-04-13 00:00:00+00:00,0.00020700000459328294,0.00021399999968707561,0.0001539999939268455,0.00015700000221841037,74323,0.0,0.0
2024-04-14 00:00:00+00:00,0.00015700000221841037,0.00017299999308306724,0.00015199999324977398,0.00016599999798927456,55343,0.0,0.0
2024-04-15 00:00:00+00:00,0.00016599999798927456,0.00018600000475998968,0.00016399999731220305,0.00016799999866634607,48855,0.0,0.0
2024-04-16 00:00:00+00:00,0.00016799999866634607,0.00016799999866634607,0.000155999994603917,0.00016199999663513154,15059,0.0,0.0
2024-04-17 00:00:00+00:00,0.00016199999663513154,0.00017499999376013875,0.00015999999595806003,0.00016399999731220305,19482,0.0,0.0
2024-04-18 00:00:00+00:00,0.00016399999731220305,0.00016399999731220305,0.00011100000119768083,0.00012799999967683107,185136,0.0,0.0
2024-04-19 00:00:00+00:00,0.00012799999967683107,0.0001610000035725534,9.500000305706635e-05,0.00013600000238511711,138462,0.0,0.0
2024-04-20 00:00:00+00:00,0.00013600000238511711,0.00017299999308306724,0.00012799999967683107,0.00016799999866634607,35649,0.0,0.0
2024-04-21 00:00:00+00:00,0.00016599999798927456,0.00020500000391621143,0.00015999999595806003,0.00017499999376013875,51339,0.0,0.0
2024-04-22 00:00:00+00:00,0.00017499999376013875,0.0002099999983329326,0.00017499999376013875,0.00020799999765586108,52593,0.0,0.0
2024-04-23 00:00:00+00:00,0.00020799999765586108,0.00020900000527035445,0.00018699999782256782,0.00019999999494757503,41689,0.0,0.0
2024-04-24 00:00:00+00:00,0.00019999999494757503,0.00021699999342672527,0.0001939999929163605,0.0001939999929163605,27640,0.0,0.0
2024-04-25 00:00:00+00:00,0.0001939999929163605,0.0001939999929163605,0.0001720000000204891,0.00018000000272877514,41133,0.0,0.0
