TIMESTAMP,ZBU_OPEN_PRICE_USD,ZBU_HIGH_PRICE_USD,ZBU_LOW_PRICE_USD,ZBU_CLOSE_PRICE_USD,ZBU_VOLUME_USD,ZBU_DIVIDENDS_USD,ZBU_STOCK_SPLITS_USD
2023-08-09 00:00:00+00:00,0.8717520236968994,0.874584972858429,0.8675159811973572,0.8732010126113892,787320,0.0,0.0
2023-08-10 00:00:00+00:00,0.8732450008392334,0.9308289885520935,0.8699020147323608,0.9131349921226501,879253,0.0,0.0
2023-08-11 00:00:00+00:00,0.9131249785423279,0.9132819771766663,0.877780020236969,0.8797860145568848,752479,0.0,0.0
2023-08-12 00:00:00+00:00,0.8797829747200012,0.8808220028877258,0.8340349793434143,0.8394759893417358,690689,0.0,0.0
2023-08-13 00:00:00+00:00,0.8394740223884583,0.8397290110588074,0.8254650235176086,0.8323749899864197,805774,0.0,0.0
2023-08-14 00:00:00+00:00,0.8323829770088196,0.8453119993209839,0.8319290280342102,0.8448070287704468,781806,0.0,0.0
2023-08-15 00:00:00+00:00,0.8448240160942078,0.8522949814796448,0.8438469767570496,0.8514959812164307,817583,0.0,0.0
2023-08-16 00:00:00+00:00,0.8514990210533142,0.8740879893302917,0.8499320149421692,0.8705999851226807,819379,0.0,0.0
2023-08-17 00:00:00+00:00,0.870589017868042,0.8901979923248291,0.8691589832305908,0.8891810178756714,838481,0.0,0.0
2023-08-18 00:00:00+00:00,0.8891209959983826,0.9033060073852539,0.8830689787864685,0.8991510272026062,536576,0.0,0.0
2023-08-19 00:00:00+00:00,0.8991680145263672,1.0000029802322388,0.8608419895172119,0.9827389717102051,926264,0.0,0.0
2023-08-20 00:00:00+00:00,0.9827479720115662,1.021960973739624,0.9798510074615479,1.0151790380477905,842860,0.0,0.0
2023-08-21 00:00:00+00:00,1.0151139497756958,1.022562026977539,1.0002930164337158,1.0171409845352173,827106,0.0,0.0
2023-08-22 00:00:00+00:00,1.0171430110931396,1.0199580192565918,0.9932259917259216,0.9941819906234741,769579,0.0,0.0
2023-08-23 00:00:00+00:00,0.994238018989563,0.9990130066871643,0.9701409935951233,0.9701409935951233,844387,0.0,0.0
2023-08-24 00:00:00+00:00,0.9701219797134399,0.9752150177955627,0.9246039986610413,0.9397079944610596,782710,0.0,0.0
2023-08-25 00:00:00+00:00,0.9396790266036987,0.9534549713134766,0.9112759828567505,0.9112759828567505,804038,0.0,0.0
2023-08-26 00:00:00+00:00,0.9112750291824341,0.9294790029525757,0.8997099995613098,0.9203739762306213,889119,0.0,0.0
2023-08-27 00:00:00+00:00,0.9203550219535828,0.9451779723167419,0.9202809929847717,0.9417660236358643,791200,0.0,0.0
2023-08-28 00:00:00+00:00,0.9417790174484253,0.9693800210952759,0.9324359893798828,0.9540410041809082,777135,0.0,0.0
2023-08-29 00:00:00+00:00,0.9540209770202637,0.9648450016975403,0.909017026424408,0.9125829935073853,1036375,0.0,0.0
2023-08-30 00:00:00+00:00,0.9125210046768188,0.9453799724578857,0.8794599771499634,0.9371809959411621,1313393,0.0,0.0
2023-08-31 00:00:00+00:00,0.9371680021286011,0.9421179890632629,0.9004539847373962,0.9052109718322754,1197144,0.0,0.0
2023-09-01 00:00:00+00:00,0.9052289724349976,0.9086329936981201,0.8913220167160034,0.8933330178260803,631890,0.0,0.0
2023-09-02 00:00:00+00:00,0.893339991569519,0.9017750024795532,0.8896200060844421,0.8942989706993103,464541,0.0,0.0
2023-09-03 00:00:00+00:00,0.894303023815155,0.9010419845581055,0.8797510266304016,0.9009109735488892,683946,0.0,0.0
2023-09-04 00:00:00+00:00,0.9008949995040894,0.9219120144844055,0.8898270130157471,0.8964490294456482,434887,0.0,0.0
2023-09-05 00:00:00+00:00,0.8964589834213257,0.9012370109558105,0.8344969749450684,0.8418639898300171,490023,0.0,0.0
2023-09-06 00:00:00+00:00,0.8418909907341003,0.84443199634552,0.8065959811210632,0.8218979835510254,597494,0.0,0.0
2023-09-07 00:00:00+00:00,0.8219130039215088,0.8364030122756958,0.8091019988059998,0.8152940273284912,509069,0.0,0.0
2023-09-08 00:00:00+00:00,0.815322995185852,0.8262100219726562,0.8059430122375488,0.8208289742469788,607706,0.0,0.0
2023-09-09 00:00:00+00:00,0.8208310008049011,0.8485530018806458,0.8184739947319031,0.848537027835846,714945,0.0,0.0
2023-09-10 00:00:00+00:00,0.8485710024833679,0.8584759831428528,0.841808021068573,0.8514649868011475,769164,0.0,0.0
2023-09-11 00:00:00+00:00,0.8514739871025085,0.8548910021781921,0.8390420079231262,0.8546800017356873,934316,0.0,0.0
2023-09-12 00:00:00+00:00,0.8546760082244873,0.8629029989242554,0.8380320072174072,0.8529019951820374,751157,0.0,0.0
2023-09-13 00:00:00+00:00,0.852961003780365,0.8875060081481934,0.8527529835700989,0.887175977230072,900577,0.0,0.0
2023-09-14 00:00:00+00:00,0.887179970741272,0.9774940013885498,0.8726829886436462,0.8751189708709717,645120,0.0,0.0
2023-09-15 00:00:00+00:00,0.8751050233840942,0.8918949961662292,0.8592990040779114,0.8793449997901917,723501,0.0,0.0
