TIMESTAMP,WFUSE_OPEN_PRICE_USD,WFUSE_HIGH_PRICE_USD,WFUSE_LOW_PRICE_USD,WFUSE_CLOSE_PRICE_USD,WFUSE_VOLUME_USD,WFUSE_DIVIDENDS_USD,WFUSE_STOCK_SPLITS_USD
2022-04-06 00:00:00+00:00,0.35811498761177063,0.3776000142097473,0.3523389995098114,0.35234498977661133,1280,0.0,0.0
2022-04-07 00:00:00+00:00,0.3523469865322113,0.3975380063056946,0.3354789912700653,0.39735400676727295,30943,0.0,0.0
2022-04-08 00:00:00+00:00,0.39736101031303406,0.42235100269317627,0.3973369896411896,0.398730993270874,35922,0.0,0.0
2022-04-09 00:00:00+00:00,0.3987320065498352,0.401621013879776,0.38910800218582153,0.3976289927959442,25787,0.0,0.0
2022-04-10 00:00:00+00:00,0.3976289927959442,0.40108001232147217,0.3936919867992401,0.3990660011768341,6089,0.0,0.0
2022-04-11 00:00:00+00:00,0.39891698956489563,0.3991749882698059,0.37114399671554565,0.37114399671554565,21786,0.0,0.0
2022-04-12 00:00:00+00:00,0.3711560070514679,0.37300699949264526,0.36225101351737976,0.3658689856529236,18706,0.0,0.0
2022-04-13 00:00:00+00:00,0.3658449947834015,0.37811699509620667,0.3656669855117798,0.37793099880218506,6425,0.0,0.0
2022-04-14 00:00:00+00:00,0.3779290020465851,0.3798939883708954,0.372979998588562,0.37337398529052734,7671,0.0,0.0
2022-04-15 00:00:00+00:00,0.37337398529052734,0.3794960081577301,0.36662301421165466,0.36685898900032043,11516,0.0,0.0
2022-04-16 00:00:00+00:00,0.3668600022792816,0.3683539927005768,0.36001598834991455,0.3612169921398163,6854,0.0,0.0
2022-04-17 00:00:00+00:00,0.3612160086631775,0.36397600173950195,0.3559800088405609,0.3559800088405609,19074,0.0,0.0
2022-04-18 00:00:00+00:00,0.3559800088405609,0.356114000082016,0.3420119881629944,0.3457140028476715,23345,0.0,0.0
2022-04-19 00:00:00+00:00,0.3457140028476715,0.3482010066509247,0.32434898614883423,0.34031400084495544,28540,0.0,0.0
2022-04-20 00:00:00+00:00,0.34031400084495544,0.34511399269104004,0.3386879861354828,0.34442099928855896,8440,0.0,0.0
2022-04-21 00:00:00+00:00,0.34442099928855896,0.35943299531936646,0.34065699577331543,0.34071001410484314,15237,0.0,0.0
2022-04-22 00:00:00+00:00,0.34071001410484314,0.3464739918708801,0.33762699365615845,0.34019899368286133,13267,0.0,0.0
2022-04-23 00:00:00+00:00,0.34019899368286133,0.34053099155426025,0.33110201358795166,0.3319920003414154,43167,0.0,0.0
2022-04-24 00:00:00+00:00,0.3319909870624542,0.33686599135398865,0.3230910003185272,0.32440999150276184,29021,0.0,0.0
2022-04-25 00:00:00+00:00,0.3243899941444397,0.3251520097255707,0.3089199960231781,0.32166001200675964,23950,0.0,0.0
2022-04-26 00:00:00+00:00,0.32234901189804077,0.32448598742485046,0.29595598578453064,0.301831990480423,27688,0.0,0.0
2022-04-27 00:00:00+00:00,0.3020170032978058,0.3068529963493347,0.27019599080085754,0.2913219928741455,25651,0.0,0.0
