TIMESTAMP,LIT6833_OPEN_PRICE_USD,LIT6833_HIGH_PRICE_USD,LIT6833_LOW_PRICE_USD,LIT6833_CLOSE_PRICE_USD,LIT6833_VOLUME_USD,LIT6833_DIVIDENDS_USD,LIT6833_STOCK_SPLITS_USD
2021-02-04 00:00:00+00:00,4.379129886627197,7.003645896911621,3.0265109539031982,3.0730979442596436,223421157,0.0,0.0
2021-02-05 00:00:00+00:00,3.0585520267486572,5.934915065765381,3.0585520267486572,5.257413864135742,147313553,0.0,0.0
2021-02-06 00:00:00+00:00,5.447955131530762,9.402653694152832,4.147923946380615,7.395295143127441,615005344,0.0,0.0
2021-02-07 00:00:00+00:00,7.373660087585449,9.594197273254395,7.0058112144470215,7.581429958343506,320938341,0.0,0.0
2021-02-08 00:00:00+00:00,7.56900691986084,8.51290225982666,6.339389801025391,6.448849201202393,113661721,0.0,0.0
2021-02-09 00:00:00+00:00,6.450263023376465,7.733067035675049,6.085920810699463,7.179835796356201,140249190,0.0,0.0
2021-02-10 00:00:00+00:00,7.178053855895996,7.7024359703063965,6.1416449546813965,6.528163909912109,78712349,0.0,0.0
2021-02-11 00:00:00+00:00,6.5154571533203125,8.375527381896973,6.330504894256592,7.537102222442627,109702969,0.0,0.0
2021-02-12 00:00:00+00:00,7.564849853515625,8.758699417114258,7.207901954650879,8.577256202697754,10051117,0.0,0.0
2021-02-13 00:00:00+00:00,8.573074340820312,10.248088836669922,7.7137861251831055,9.75914478302002,107476839,0.0,0.0
2021-02-14 00:00:00+00:00,9.782715797424316,12.02959156036377,9.397433280944824,11.805208206176758,253905197,0.0,0.0
2021-02-15 00:00:00+00:00,11.732711791992188,14.376688957214355,9.894901275634766,13.344008445739746,325349550,0.0,0.0
2021-02-16 00:00:00+00:00,13.412446975708008,14.729243278503418,11.907438278198242,12.629167556762695,177808336,0.0,0.0
2021-02-17 00:00:00+00:00,12.62773609161377,12.965051651000977,10.9014253616333,11.246031761169434,133492003,0.0,0.0
2021-02-18 00:00:00+00:00,11.232726097106934,12.596116065979004,11.211836814880371,11.258275985717773,97993941,0.0,0.0
2021-02-19 00:00:00+00:00,11.265345573425293,11.41333293914795,10.018318176269531,10.246055603027344,91901838,0.0,0.0
2021-02-20 00:00:00+00:00,10.236442565917969,12.373218536376953,9.606756210327148,10.337532043457031,145380910,0.0,0.0
2021-02-21 00:00:00+00:00,10.310604095458984,11.460064888000488,10.101192474365234,10.59635066986084,78856872,0.0,0.0
2021-02-22 00:00:00+00:00,10.603743553161621,11.063538551330566,7.544314861297607,9.162138938903809,83664285,0.0,0.0
2021-02-23 00:00:00+00:00,9.151512145996094,9.151512145996094,6.306199073791504,7.548471927642822,23664992,0.0,0.0
2021-02-24 00:00:00+00:00,7.550830841064453,9.065274238586426,7.099340915679932,8.473010063171387,80095127,0.0,0.0
2021-02-25 00:00:00+00:00,8.470622062683105,9.920318603515625,8.019939422607422,8.10098934173584,75578872,0.0,0.0
2021-02-26 00:00:00+00:00,8.165520668029785,8.792035102844238,7.316940784454346,7.992427825927734,60211884,0.0,0.0
2021-02-27 00:00:00+00:00,7.990994930267334,8.619817733764648,7.5049309730529785,7.761308193206787,33501397,0.0,0.0
2021-02-28 00:00:00+00:00,7.771677017211914,7.853697776794434,6.399534225463867,6.871066093444824,33656288,0.0,0.0
2021-03-01 00:00:00+00:00,6.892634868621826,7.814733982086182,6.854601860046387,7.613529205322266,32204186,0.0,0.0
2021-03-02 00:00:00+00:00,7.6099958419799805,8.465092658996582,7.21254301071167,8.304640769958496,51352214,0.0,0.0
2021-03-03 00:00:00+00:00,8.280370712280273,8.898679733276367,8.049619674682617,8.21166706085205,51183184,0.0,0.0
2021-03-04 00:00:00+00:00,8.195700645446777,8.453071594238281,7.540471076965332,7.792514801025391,33735683,0.0,0.0
2021-03-05 00:00:00+00:00,7.795551776885986,7.891739845275879,7.128440856933594,7.6839680671691895,26779763,0.0,0.0
