TIMESTAMP,CORGI_OPEN_PRICE_USD,CORGI_HIGH_PRICE_USD,CORGI_LOW_PRICE_USD,CORGI_CLOSE_PRICE_USD,CORGI_VOLUME_USD,CORGI_DIVIDENDS_USD,CORGI_STOCK_SPLITS_USD
2021-06-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,74971,0.0,0.0
2021-06-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,44441,0.0,0.0
2021-06-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,76963,0.0,0.0
2021-06-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,110861,0.0,0.0
2021-06-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,105250,0.0,0.0
2021-06-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,108838,0.0,0.0
2021-06-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,76156,0.0,0.0
2021-06-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,65038,0.0,0.0
2021-06-21 00:00:00+00:00,,,,0.0,58177,0.0,0.0
2021-06-22 00:00:00+00:00,,,,0.0,48240,0.0,0.0
2021-06-23 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,252282,0.0,0.0
2021-06-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,662432,0.0,0.0
2021-06-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,802940,0.0,0.0
2021-06-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,283909,0.0,0.0
2021-06-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,156861,0.0,0.0
2021-06-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,90025,0.0,0.0
2021-06-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,140022,0.0,0.0
2021-06-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,107376,0.0,0.0
2021-07-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,71857,0.0,0.0
2021-07-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,97971,0.0,0.0
2021-07-03 00:00:00+00:00,,,,0.0,79659,0.0,0.0
2021-07-04 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,59946,0.0,0.0
2021-07-05 00:00:00+00:00,,,,0.0,137787,0.0,0.0
2021-07-06 00:00:00+00:00,,,,0.0,124619,0.0,0.0
2021-07-07 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,120363,0.0,0.0
2021-07-08 00:00:00+00:00,,,,0.0,113157,0.0,0.0
2021-07-09 00:00:00+00:00,,,,0.0,63768,0.0,0.0
2021-07-10 00:00:00+00:00,,,,0.0,55243,0.0,0.0
2021-07-11 00:00:00+00:00,,,,0.0,66752,0.0,0.0
2021-07-12 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,165876,0.0,0.0
2021-07-13 00:00:00+00:00,,,,0.0,166935,0.0,0.0
2021-07-14 00:00:00+00:00,,,,0.0,112473,0.0,0.0
2021-07-15 00:00:00+00:00,,,,0.0,215917,0.0,0.0
2021-07-16 00:00:00+00:00,,,,0.0,229783,0.0,0.0
2021-07-17 00:00:00+00:00,,,,0.0,107393,0.0,0.0
2021-07-18 00:00:00+00:00,,,,0.0,262958,0.0,0.0
2021-07-19 00:00:00+00:00,,,,0.0,231546,0.0,0.0
2021-07-20 00:00:00+00:00,,,,0.0,201926,0.0,0.0
2021-07-21 00:00:00+00:00,,,,0.0,195595,0.0,0.0
2021-07-22 00:00:00+00:00,,,,0.0,186769,0.0,0.0
2021-07-23 00:00:00+00:00,,,,0.0,157842,0.0,0.0
2021-07-24 00:00:00+00:00,,,,0.0,161538,0.0,0.0
2021-07-25 00:00:00+00:00,,,,0.0,125566,0.0,0.0
2021-07-26 00:00:00+00:00,,,,0.0,213002,0.0,0.0
2021-07-27 00:00:00+00:00,0.0,0.000999000039882958,0.0,0.000986000057309866,856547,0.0,0.0
2021-07-28 00:00:00+00:00,0.000986000057309866,0.000986000057309866,0.0,9.999999974752427e-07,1232542,0.0,0.0
2021-07-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,659099,0.0,0.0
2021-07-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,282434,0.0,0.0
2021-07-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,451450,0.0,0.0
2021-08-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,155226,0.0,0.0
2021-08-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,203065,0.0,0.0
2021-08-03 00:00:00+00:00,9.999999974752427e-07,0.004437999799847603,9.999999974752427e-07,9.999999974752427e-07,1163242,0.0,0.0
2021-08-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1226860,0.0,0.0
2021-08-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,308335,0.0,0.0
2021-08-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,169350,0.0,0.0
2021-08-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,139588,0.0,0.0
2021-08-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,144170,0.0,0.0
2021-08-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,118788,0.0,0.0
2021-08-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,175627,0.0,0.0
2021-08-11 00:00:00+00:00,9.999999974752427e-07,1.1000000085914508e-05,9.999999974752427e-07,9.999999974752427e-07,291228,0.0,0.0
2021-08-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,324449,0.0,0.0
2021-08-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,230175,0.0,0.0
2021-08-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,298330,0.0,0.0
2021-08-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,140644,0.0,0.0
2021-08-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,108382,0.0,0.0
2021-08-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,78516,0.0,0.0
2021-08-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,82649,0.0,0.0
2021-08-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,85525,0.0,0.0
2021-08-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,88671,0.0,0.0
2021-08-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,85931,0.0,0.0
2021-08-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,76237,0.0,0.0
2021-08-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,111588,0.0,0.0
2021-08-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,82049,0.0,0.0
2021-08-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,59579,0.0,0.0
2021-08-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,67978,0.0,0.0
2021-08-27 00:00:00+00:00,,,,0.0,54376,0.0,0.0
2021-08-28 00:00:00+00:00,,,,0.0,56555,0.0,0.0
2021-08-29 00:00:00+00:00,,,,0.0,62738,0.0,0.0
2021-08-30 00:00:00+00:00,,,,0.0,71156,0.0,0.0
2021-08-31 00:00:00+00:00,,,,0.0,77305,0.0,0.0
2021-09-01 00:00:00+00:00,,,,0.0,61486,0.0,0.0
2021-09-02 00:00:00+00:00,,,,0.0,70234,0.0,0.0
2021-09-03 00:00:00+00:00,,,,0.0,59011,0.0,0.0
2021-09-04 00:00:00+00:00,,,,0.0,51373,0.0,0.0
2021-09-05 00:00:00+00:00,,,,0.0,54203,0.0,0.0
2021-09-06 00:00:00+00:00,,,,0.0,82070,0.0,0.0
2021-09-07 00:00:00+00:00,,,,0.0,63596,0.0,0.0
2021-09-08 00:00:00+00:00,,,,0.0,35558,0.0,0.0
2021-09-09 00:00:00+00:00,,,,0.0,40415,0.0,0.0
2021-09-10 00:00:00+00:00,,,,0.0,94648,0.0,0.0
2021-09-11 00:00:00+00:00,,,,0.0,36213,0.0,0.0
2021-09-12 00:00:00+00:00,,,,0.0,50172,0.0,0.0
2021-09-13 00:00:00+00:00,,,,0.0,99931,0.0,0.0
2021-09-14 00:00:00+00:00,,,,0.0,42977,0.0,0.0
2021-09-15 00:00:00+00:00,,,,0.0,59898,0.0,0.0
2021-09-16 00:00:00+00:00,,,,0.0,41118,0.0,0.0
2021-09-17 00:00:00+00:00,,,,0.0,36004,0.0,0.0
2021-09-18 00:00:00+00:00,,,,0.0,45735,0.0,0.0
2021-09-19 00:00:00+00:00,,,,0.0,43290,0.0,0.0
2021-09-20 00:00:00+00:00,,,,0.0,101641,0.0,0.0
2021-09-21 00:00:00+00:00,,,,0.0,58610,0.0,0.0
2021-09-22 00:00:00+00:00,,,,0.0,39969,0.0,0.0
2021-09-23 00:00:00+00:00,,,,0.0,33357,0.0,0.0
2021-09-24 00:00:00+00:00,,,,0.0,76560,0.0,0.0
2021-09-25 00:00:00+00:00,,,,0.0,30105,0.0,0.0
2021-09-26 00:00:00+00:00,,,,0.0,49479,0.0,0.0
2021-09-27 00:00:00+00:00,,,,0.0,34420,0.0,0.0
2021-09-28 00:00:00+00:00,,,,0.0,55522,0.0,0.0
2021-09-29 00:00:00+00:00,,,,0.0,45847,0.0,0.0
2021-09-30 00:00:00+00:00,,,,0.0,131828,0.0,0.0
2021-10-01 00:00:00+00:00,,,,0.0,97606,0.0,0.0
2021-10-02 00:00:00+00:00,,,,0.0,40052,0.0,0.0
2021-10-03 00:00:00+00:00,,,,0.0,59884,0.0,0.0
2021-10-04 00:00:00+00:00,,,,0.0,105853,0.0,0.0
2021-10-05 00:00:00+00:00,,,,0.0,61445,0.0,0.0
2021-10-06 00:00:00+00:00,,,,0.0,70612,0.0,0.0
2021-10-07 00:00:00+00:00,,,,0.0,37147,0.0,0.0
2021-10-08 00:00:00+00:00,,,,0.0,43893,0.0,0.0
2021-10-09 00:00:00+00:00,,,,0.0,60814,0.0,0.0
2021-10-10 00:00:00+00:00,,,,0.0,80285,0.0,0.0
2021-10-11 00:00:00+00:00,,,,0.0,48391,0.0,0.0
2021-10-12 00:00:00+00:00,,,,0.0,60448,0.0,0.0
2021-10-13 00:00:00+00:00,,,,0.0,60885,0.0,0.0
2021-10-14 00:00:00+00:00,,,,0.0,70495,0.0,0.0
2021-10-15 00:00:00+00:00,,,,0.0,93191,0.0,0.0
2021-10-16 00:00:00+00:00,,,,0.0,50128,0.0,0.0
2021-10-17 00:00:00+00:00,,,,0.0,63949,0.0,0.0
2021-10-18 00:00:00+00:00,,,,0.0,60369,0.0,0.0
2021-10-19 00:00:00+00:00,,,,0.0,50636,0.0,0.0
2021-10-20 00:00:00+00:00,,,,0.0,51509,0.0,0.0
2021-10-21 00:00:00+00:00,,,,0.0,52786,0.0,0.0
2021-10-22 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,73640,0.0,0.0
2021-10-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,66658,0.0,0.0
2021-10-24 00:00:00+00:00,,,,0.0,57455,0.0,0.0
2021-10-25 00:00:00+00:00,,,,0.0,65433,0.0,0.0
2021-10-26 00:00:00+00:00,,,,0.0,54249,0.0,0.0
2021-10-27 00:00:00+00:00,,,,0.0,76969,0.0,0.0
2021-10-28 00:00:00+00:00,0.0,4.999999873689376e-06,0.0,9.999999974752427e-07,223249,0.0,0.0
2021-10-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,313676,0.0,0.0
2021-10-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,324534,0.0,0.0
2021-10-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,281727,0.0,0.0
2021-11-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,143735,0.0,0.0
2021-11-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,158539,0.0,0.0
2021-11-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,148340,0.0,0.0
2021-11-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,84160,0.0,0.0
2021-11-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,98115,0.0,0.0
2021-11-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,102659,0.0,0.0
2021-11-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,70444,0.0,0.0
2021-11-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,64768,0.0,0.0
2021-11-09 00:00:00+00:00,9.999999974752427e-07,3.000000106112566e-06,9.999999974752427e-07,9.999999974752427e-07,84634,0.0,0.0
2021-11-10 00:00:00+00:00,9.999999974752427e-07,2.8000000384054147e-05,9.999999974752427e-07,9.999999974752427e-07,323158,0.0,0.0
2021-11-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,375141,0.0,0.0
2021-11-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,140670,0.0,0.0
2021-11-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,78494,0.0,0.0
2021-11-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,66292,0.0,0.0
2021-11-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,73019,0.0,0.0
2021-11-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,82031,0.0,0.0
2021-11-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,64240,0.0,0.0
2021-11-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,25522,0.0,0.0
2021-11-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,31317,0.0,0.0
2021-11-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,24634,0.0,0.0
2021-11-21 00:00:00+00:00,,,,0.0,62891,0.0,0.0
2021-11-22 00:00:00+00:00,,,,0.0,67950,0.0,0.0
2021-11-23 00:00:00+00:00,,,,0.0,30548,0.0,0.0
2021-11-24 00:00:00+00:00,,,,0.0,29564,0.0,0.0
2021-11-25 00:00:00+00:00,,,,0.0,29730,0.0,0.0
2021-11-26 00:00:00+00:00,,,,0.0,26887,0.0,0.0
2021-11-27 00:00:00+00:00,,,,0.0,21666,0.0,0.0
2021-11-28 00:00:00+00:00,,,,0.0,23074,0.0,0.0
2021-11-29 00:00:00+00:00,,,,0.0,37933,0.0,0.0
2021-11-30 00:00:00+00:00,,,,0.0,35994,0.0,0.0
2021-12-01 00:00:00+00:00,,,,0.0,42210,0.0,0.0
2021-12-02 00:00:00+00:00,,,,0.0,45818,0.0,0.0
2021-12-03 00:00:00+00:00,,,,0.0,31561,0.0,0.0
2021-12-04 00:00:00+00:00,,,,0.0,43520,0.0,0.0
2021-12-05 00:00:00+00:00,,,,0.0,12301,0.0,0.0
2021-12-06 00:00:00+00:00,,,,0.0,40720,0.0,0.0
2021-12-07 00:00:00+00:00,,,,0.0,36464,0.0,0.0
2021-12-08 00:00:00+00:00,,,,0.0,38070,0.0,0.0
2021-12-09 00:00:00+00:00,,,,0.0,39290,0.0,0.0
2021-12-10 00:00:00+00:00,,,,0.0,36408,0.0,0.0
2021-12-11 00:00:00+00:00,,,,0.0,18079,0.0,0.0
2021-12-12 00:00:00+00:00,,,,0.0,36362,0.0,0.0
2021-12-13 00:00:00+00:00,,,,0.0,26161,0.0,0.0
2021-12-14 00:00:00+00:00,,,,0.0,31253,0.0,0.0
2021-12-15 00:00:00+00:00,,,,0.0,28865,0.0,0.0
2021-12-16 00:00:00+00:00,,,,0.0,29262,0.0,0.0
2021-12-17 00:00:00+00:00,,,,0.0,44464,0.0,0.0
2021-12-18 00:00:00+00:00,,,,0.0,51756,0.0,0.0
2021-12-19 00:00:00+00:00,,,,0.0,30647,0.0,0.0
2021-12-20 00:00:00+00:00,,,,0.0,31293,0.0,0.0
2021-12-21 00:00:00+00:00,,,,0.0,28556,0.0,0.0
2021-12-22 00:00:00+00:00,,,,0.0,23696,0.0,0.0
2021-12-23 00:00:00+00:00,,,,0.0,32009,0.0,0.0
2021-12-24 00:00:00+00:00,,,,0.0,36667,0.0,0.0
2021-12-25 00:00:00+00:00,,,,0.0,23247,0.0,0.0
2021-12-26 00:00:00+00:00,,,,0.0,34232,0.0,0.0
2021-12-27 00:00:00+00:00,,,,0.0,32478,0.0,0.0
2021-12-28 00:00:00+00:00,,,,0.0,29930,0.0,0.0
2021-12-29 00:00:00+00:00,,,,0.0,32749,0.0,0.0
2021-12-30 00:00:00+00:00,,,,0.0,32225,0.0,0.0
2021-12-31 00:00:00+00:00,,,,0.0,39552,0.0,0.0
2022-01-01 00:00:00+00:00,,,,0.0,37229,0.0,0.0
2022-01-02 00:00:00+00:00,,,,0.0,35781,0.0,0.0
2022-01-03 00:00:00+00:00,,,,0.0,44218,0.0,0.0
2022-01-04 00:00:00+00:00,,,,0.0,43757,0.0,0.0
2022-01-05 00:00:00+00:00,,,,0.0,31635,0.0,0.0
2022-01-06 00:00:00+00:00,,,,0.0,34216,0.0,0.0
2022-01-07 00:00:00+00:00,,,,0.0,28585,0.0,0.0
2022-01-08 00:00:00+00:00,,,,0.0,23064,0.0,0.0
2022-01-09 00:00:00+00:00,,,,0.0,29527,0.0,0.0
2022-01-10 00:00:00+00:00,,,,0.0,20939,0.0,0.0
2022-01-11 00:00:00+00:00,,,,0.0,31620,0.0,0.0
2022-01-12 00:00:00+00:00,,,,0.0,32266,0.0,0.0
2022-01-13 00:00:00+00:00,,,,0.0,28974,0.0,0.0
2022-01-14 00:00:00+00:00,,,,0.0,35492,0.0,0.0
2022-01-15 00:00:00+00:00,,,,0.0,28334,0.0,0.0
2022-01-16 00:00:00+00:00,,,,0.0,28637,0.0,0.0
2022-01-17 00:00:00+00:00,,,,0.0,33662,0.0,0.0
2022-01-18 00:00:00+00:00,,,,0.0,32446,0.0,0.0
2022-01-19 00:00:00+00:00,,,,0.0,31124,0.0,0.0
2022-01-20 00:00:00+00:00,,,,0.0,30727,0.0,0.0
2022-01-21 00:00:00+00:00,,,,0.0,42503,0.0,0.0
2022-01-22 00:00:00+00:00,,,,0.0,35759,0.0,0.0
2022-01-23 00:00:00+00:00,,,,0.0,21922,0.0,0.0
2022-01-24 00:00:00+00:00,,,,0.0,39426,0.0,0.0
2022-01-25 00:00:00+00:00,,,,0.0,25170,0.0,0.0
2022-01-26 00:00:00+00:00,,,,0.0,18266,0.0,0.0
2022-01-27 00:00:00+00:00,,,,0.0,31350,0.0,0.0
2022-01-28 00:00:00+00:00,,,,0.0,29096,0.0,0.0
2022-01-29 00:00:00+00:00,,,,0.0,23670,0.0,0.0
2022-01-30 00:00:00+00:00,,,,0.0,20409,0.0,0.0
2022-01-31 00:00:00+00:00,,,,0.0,32305,0.0,0.0
2022-02-01 00:00:00+00:00,,,,0.0,21122,0.0,0.0
2022-02-02 00:00:00+00:00,,,,0.0,30827,0.0,0.0
2022-02-03 00:00:00+00:00,,,,0.0,32396,0.0,0.0
2022-02-04 00:00:00+00:00,,,,0.0,36692,0.0,0.0
2022-02-05 00:00:00+00:00,,,,0.0,27794,0.0,0.0
2022-02-06 00:00:00+00:00,,,,0.0,24092,0.0,0.0
2022-02-07 00:00:00+00:00,,,,0.0,47156,0.0,0.0
2022-02-08 00:00:00+00:00,,,,0.0,35882,0.0,0.0
2022-02-09 00:00:00+00:00,,,,0.0,448129,0.0,0.0
2022-02-10 00:00:00+00:00,,,,0.0,519522,0.0,0.0
2022-02-11 00:00:00+00:00,,,,0.0,103096,0.0,0.0
2022-02-12 00:00:00+00:00,,,,0.0,29322,0.0,0.0
2022-02-13 00:00:00+00:00,,,,0.0,29174,0.0,0.0
2022-02-14 00:00:00+00:00,,,,0.0,47984,0.0,0.0
2022-02-15 00:00:00+00:00,,,,0.0,50663,0.0,0.0
2022-02-16 00:00:00+00:00,,,,0.0,41143,0.0,0.0
2022-02-17 00:00:00+00:00,,,,0.0,29735,0.0,0.0
2022-02-18 00:00:00+00:00,,,,0.0,8113,0.0,0.0
2022-02-19 00:00:00+00:00,,,,0.0,11453,0.0,0.0
2022-02-20 00:00:00+00:00,,,,0.0,22452,0.0,0.0
2022-02-21 00:00:00+00:00,,,,0.0,20892,0.0,0.0
2022-02-22 00:00:00+00:00,,,,0.0,29179,0.0,0.0
2022-02-23 00:00:00+00:00,,,,0.0,19259,0.0,0.0
2022-02-24 00:00:00+00:00,,,,0.0,43291,0.0,0.0
2022-02-25 00:00:00+00:00,,,,0.0,13273,0.0,0.0
2022-02-26 00:00:00+00:00,,,,0.0,17709,0.0,0.0
2022-02-27 00:00:00+00:00,,,,0.0,32016,0.0,0.0
2022-02-28 00:00:00+00:00,,,,0.0,26158,0.0,0.0
2022-03-01 00:00:00+00:00,,,,0.0,15197,0.0,0.0
2022-03-02 00:00:00+00:00,,,,0.0,11310,0.0,0.0
2022-03-03 00:00:00+00:00,,,,0.0,19537,0.0,0.0
2022-03-04 00:00:00+00:00,,,,0.0,26310,0.0,0.0
2022-03-05 00:00:00+00:00,,,,0.0,19295,0.0,0.0
2022-03-06 00:00:00+00:00,,,,0.0,31349,0.0,0.0
2022-03-07 00:00:00+00:00,,,,0.0,30499,0.0,0.0
2022-03-08 00:00:00+00:00,,,,0.0,37359,0.0,0.0
2022-03-09 00:00:00+00:00,,,,0.0,41165,0.0,0.0
2022-03-10 00:00:00+00:00,,,,0.0,24343,0.0,0.0
2022-03-11 00:00:00+00:00,,,,0.0,28546,0.0,0.0
2022-03-12 00:00:00+00:00,,,,0.0,27715,0.0,0.0
2022-03-13 00:00:00+00:00,,,,0.0,33909,0.0,0.0
2022-03-14 00:00:00+00:00,,,,0.0,29956,0.0,0.0
2022-03-15 00:00:00+00:00,,,,0.0,36097,0.0,0.0
2022-03-16 00:00:00+00:00,,,,0.0,33855,0.0,0.0
2022-03-17 00:00:00+00:00,,,,0.0,15313,0.0,0.0
2022-03-18 00:00:00+00:00,,,,0.0,29979,0.0,0.0
