TIMESTAMP,BLACK9450_OPEN_PRICE_USD,BLACK9450_HIGH_PRICE_USD,BLACK9450_LOW_PRICE_USD,BLACK9450_CLOSE_PRICE_USD,BLACK9450_VOLUME_USD,BLACK9450_DIVIDENDS_USD,BLACK9450_STOCK_SPLITS_USD
2021-05-01 00:00:00+00:00,0.3054580092430115,0.3539249897003174,0.27501600980758667,0.2798460125923157,975290,0.0,0.0
2021-05-02 00:00:00+00:00,0.2797450125217438,0.30007800459861755,0.272487998008728,0.2903749942779541,765526,0.0,0.0
2021-05-03 00:00:00+00:00,0.29029300808906555,0.29782798886299133,0.2607649862766266,0.27522701025009155,1011851,0.0,0.0
2021-05-04 00:00:00+00:00,0.2752400040626526,0.2752400040626526,0.21685199439525604,0.23104600608348846,1043385,0.0,0.0
2021-05-05 00:00:00+00:00,0.23092299699783325,0.24436399340629578,0.2001740038394928,0.20257900655269623,1102482,0.0,0.0
2021-05-06 00:00:00+00:00,0.20271100103855133,0.22437000274658203,0.19141100347042084,0.20681799948215485,930998,0.0,0.0
2021-05-07 00:00:00+00:00,0.20671699941158295,0.20703400671482086,0.1797029972076416,0.1837960034608841,754228,0.0,0.0
2021-05-08 00:00:00+00:00,0.18400099873542786,0.23211699724197388,0.16425499320030212,0.21597400307655334,1129629,0.0,0.0
2021-05-09 00:00:00+00:00,0.21477100253105164,0.22975699603557587,0.18378899991512299,0.19125699996948242,1251057,0.0,0.0
2021-05-10 00:00:00+00:00,0.1914380043745041,0.21900199353694916,0.1814900040626526,0.18995200097560883,971295,0.0,0.0
2021-05-11 00:00:00+00:00,0.19006599485874176,0.20947599411010742,0.17010100185871124,0.1815039962530136,851792,0.0,0.0
2021-05-12 00:00:00+00:00,0.1814509928226471,0.18831099569797516,0.15799599885940552,0.15799599885940552,718470,0.0,0.0
2021-05-13 00:00:00+00:00,0.1589909940958023,0.16595600545406342,0.13076800107955933,0.14762699604034424,998540,0.0,0.0
2021-05-14 00:00:00+00:00,0.147707000374794,0.16714799404144287,0.1470559984445572,0.16348299384117126,870361,0.0,0.0
2021-05-15 00:00:00+00:00,0.1635030061006546,0.1639859974384308,0.1523669958114624,0.15480899810791016,704423,0.0,0.0
2021-05-16 00:00:00+00:00,0.15476000308990479,0.1793610006570816,0.15039600431919098,0.15362900495529175,789943,0.0,0.0
2021-05-17 00:00:00+00:00,0.1536329984664917,0.15422800183296204,0.1342500001192093,0.14522500336170197,1019744,0.0,0.0
2021-05-18 00:00:00+00:00,0.14516900479793549,0.15420100092887878,0.13995599746704102,0.14706499874591827,518619,0.0,0.0
2021-05-19 00:00:00+00:00,0.14707300066947937,0.14874699711799622,0.07976900041103363,0.10113299638032913,574717,0.0,0.0
2021-05-20 00:00:00+00:00,0.10093700140714645,0.12599200010299683,0.09506800025701523,0.10361199826002121,1398290,0.0,0.0
2021-05-21 00:00:00+00:00,0.10361800342798233,0.10920300334692001,0.07998800277709961,0.08205900341272354,689105,0.0,0.0
2021-05-22 00:00:00+00:00,0.08205900341272354,0.09365899860858917,0.08054500073194504,0.08393900096416473,274419,0.0,0.0
2021-05-23 00:00:00+00:00,0.08393599838018417,0.15184399485588074,0.0523889996111393,0.07439099997282028,497724,0.0,0.0
2021-05-24 00:00:00+00:00,0.07423699647188187,0.09436099976301193,0.06811899691820145,0.09308800101280212,362111,0.0,0.0
2021-05-25 00:00:00+00:00,0.09308700263500214,0.09531400352716446,0.07743299752473831,0.08946900069713593,383853,0.0,0.0
2021-05-26 00:00:00+00:00,0.08947499841451645,0.11834199726581573,0.08281499892473221,0.08692099899053574,464220,0.0,0.0
2021-05-27 00:00:00+00:00,0.08688399940729141,0.11740399897098541,0.08058899641036987,0.08762899786233902,313195,0.0,0.0
2021-05-28 00:00:00+00:00,0.08761800080537796,0.08784600347280502,0.07819899916648865,0.08691699802875519,252259,0.0,0.0
2021-05-29 00:00:00+00:00,0.08695700019598007,0.08773799985647202,0.0788320004940033,0.07917600125074387,273448,0.0,0.0
