TIMESTAMP,EFC_OPEN_PRICE_USD,EFC_HIGH_PRICE_USD,EFC_LOW_PRICE_USD,EFC_CLOSE_PRICE_USD,EFC_VOLUME_USD,EFC_DIVIDENDS_USD,EFC_STOCK_SPLITS_USD
2021-11-24 00:00:00+00:00,2.213973045349121,2.4246060848236084,2.1594629287719727,2.4153521060943604,91001,0.0,0.0
2021-11-25 00:00:00+00:00,2.4268290996551514,2.6614348888397217,2.2997028827667236,2.490506887435913,109451,0.0,0.0
2021-11-26 00:00:00+00:00,2.454392910003662,2.469726085662842,2.076946973800659,2.1420860290527344,145007,0.0,0.0
2021-11-27 00:00:00+00:00,2.144680976867676,2.275048017501831,1.9627560377120972,2.0920450687408447,60398,0.0,0.0
2021-11-28 00:00:00+00:00,2.1016199588775635,2.1350860595703125,1.9176549911499023,2.079646110534668,4284,0.0,0.0
2021-11-29 00:00:00+00:00,2.0810420513153076,2.5166189670562744,0.0,2.179105043411255,98767,0.0,0.0
2021-11-30 00:00:00+00:00,2.175445079803467,2.240088939666748,1.9731090068817139,2.0218288898468018,481329,0.0,0.0
2021-12-01 00:00:00+00:00,2.030716896057129,2.11592698097229,1.937667965888977,1.9771569967269897,337833,0.0,0.0
2021-12-02 00:00:00+00:00,1.9832630157470703,1.9892679452896118,1.8729740381240845,1.9345240592956543,177415,0.0,0.0
2021-12-03 00:00:00+00:00,1.9342780113220215,1.978363037109375,1.7212870121002197,1.814574956893921,112814,0.0,0.0
2021-12-04 00:00:00+00:00,1.8144060373306274,1.8265719413757324,1.0934280157089233,1.566506028175354,86164,0.0,0.0
2021-12-05 00:00:00+00:00,1.565932035446167,1.644265055656433,1.3775839805603027,1.4176989793777466,188446,0.0,0.0
2021-12-06 00:00:00+00:00,1.4166450500488281,1.4920400381088257,1.2523469924926758,1.4521360397338867,105220,0.0,0.0
2021-12-07 00:00:00+00:00,1.4511220455169678,1.555006980895996,1.4010909795761108,1.4377039670944214,120276,0.0,0.0
2021-12-08 00:00:00+00:00,1.4381020069122314,1.502310037612915,1.35686194896698,1.5015510320663452,101136,0.0,0.0
2021-12-09 00:00:00+00:00,1.4989969730377197,1.5219169855117798,1.331521987915039,1.3348660469055176,79930,0.0,0.0
2021-12-10 00:00:00+00:00,1.3360769748687744,1.4076130390167236,1.2825219631195068,1.2901140451431274,88849,0.0,0.0
2021-12-11 00:00:00+00:00,1.287410020828247,1.3477540016174316,1.2561579942703247,1.3302379846572876,38785,0.0,0.0
2021-12-12 00:00:00+00:00,1.327144980430603,1.4241269826889038,1.3138240575790405,1.384585976600647,131024,0.0,0.0
2021-12-13 00:00:00+00:00,1.3857109546661377,1.4106849431991577,1.2133829593658447,1.2260700464248657,59006,0.0,0.0
2021-12-14 00:00:00+00:00,1.2274049520492554,1.5251740217208862,0.8706210255622864,1.2531989812850952,108150,0.0,0.0
2021-12-15 00:00:00+00:00,1.253648042678833,1.3139220476150513,1.1601790189743042,1.2865949869155884,80842,0.0,0.0
2021-12-16 00:00:00+00:00,1.2869709730148315,1.326343059539795,1.2010760307312012,1.2091059684753418,29918,0.0,0.0
2021-12-17 00:00:00+00:00,1.2121620178222656,2.481611967086792,1.0988130569458008,2.4052600860595703,89091,0.0,0.0
2021-12-18 00:00:00+00:00,2.397367000579834,2.5045669078826904,2.0607450008392334,2.135051965713501,201548,0.0,0.0
2021-12-19 00:00:00+00:00,2.1354188919067383,2.2982370853424072,2.01896595954895,2.0652101039886475,6931,0.0,0.0
2021-12-20 00:00:00+00:00,2.0674989223480225,2.1333229541778564,1.9164270162582397,2.0682950019836426,5955,0.0,0.0
2021-12-21 00:00:00+00:00,2.0701799392700195,2.1840949058532715,2.008043050765991,2.089843988418579,14441,0.0,0.0
2021-12-22 00:00:00+00:00,2.0903499126434326,2.2019670009613037,2.0560379028320312,2.1311891078948975,10792,0.0,0.0
2021-12-23 00:00:00+00:00,2.1319870948791504,2.3486950397491455,2.090786933898926,2.316494941711426,7913,0.0,0.0
2021-12-24 00:00:00+00:00,2.3147709369659424,2.3957231044769287,1.9149199724197388,2.326483964920044,7785,0.0,0.0
2021-12-25 00:00:00+00:00,2.3265979290008545,2.479897975921631,2.2142601013183594,2.4513330459594727,6098,0.0,0.0
2021-12-26 00:00:00+00:00,2.443681001663208,2.6174960136413574,2.370408058166504,2.4683759212493896,12101,0.0,0.0
2021-12-27 00:00:00+00:00,2.4710869789123535,2.7719669342041016,2.438836097717285,2.5567591190338135,10350,0.0,0.0
2021-12-28 00:00:00+00:00,2.549329996109009,2.621774911880493,2.2848269939422607,2.3860158920288086,23997,0.0,0.0
2021-12-29 00:00:00+00:00,2.384263038635254,2.9767510890960693,2.2706589698791504,2.413395881652832,87906,0.0,0.0
2021-12-30 00:00:00+00:00,2.4088211059570312,2.7707009315490723,2.263192892074585,2.4171760082244873,10235,0.0,0.0
2021-12-31 00:00:00+00:00,2.4141499996185303,2.511538028717041,2.3221230506896973,2.369004011154175,4616,0.0,0.0
2022-01-01 00:00:00+00:00,2.3691599369049072,2.6705269813537598,2.3666789531707764,2.530045986175537,6443,0.0,0.0
2022-01-02 00:00:00+00:00,2.529802083969116,2.752264976501465,2.5188400745391846,2.6539878845214844,7048,0.0,0.0
