TIMESTAMP,PAIN_OPEN_PRICE_USD,PAIN_HIGH_PRICE_USD,PAIN_LOW_PRICE_USD,PAIN_CLOSE_PRICE_USD,PAIN_VOLUME_USD,PAIN_DIVIDENDS_USD,PAIN_STOCK_SPLITS_USD
2025-03-22 00:00:00+00:00,2.419127941131592,2.5503220558166504,2.265618085861206,2.4980978965759277,4374412,0.0,0.0
2025-03-23 00:00:00+00:00,2.498095989227295,2.515742063522339,2.2605910301208496,2.265131950378418,3312029,0.0,0.0
2025-03-24 00:00:00+00:00,2.2651350498199463,2.5946130752563477,2.1935529708862305,2.205662965774536,3497405,0.0,0.0
2025-03-25 00:00:00+00:00,2.2056570053100586,2.404191017150879,2.1909260749816895,2.2821290493011475,3313361,0.0,0.0
2025-03-26 00:00:00+00:00,2.282128095626831,2.6260619163513184,2.1742329597473145,2.263456106185913,3533854,0.0,0.0
2025-03-27 00:00:00+00:00,2.263456106185913,2.348361015319824,2.12162709236145,2.1466479301452637,3232149,0.0,0.0
2025-03-28 00:00:00+00:00,2.146646022796631,2.146646022796631,1.7019710540771484,1.8590550422668457,3497678,0.0,0.0
2025-03-29 00:00:00+00:00,1.8590580224990845,1.8675739765167236,1.6652179956436157,1.702430009841919,3330028,0.0,0.0
2025-03-30 00:00:00+00:00,1.7024810314178467,1.7849290370941162,1.6379070281982422,1.7063260078430176,3219474,0.0,0.0
2025-03-31 00:00:00+00:00,1.7063260078430176,1.7432509660720825,1.453950047492981,1.4648959636688232,3166267,0.0,0.0
2025-04-01 00:00:00+00:00,1.4648940563201904,1.6208629608154297,1.4500550031661987,1.5569850206375122,3036588,0.0,0.0
2025-04-02 00:00:00+00:00,1.5569829940795898,1.5924229621887207,1.3764879703521729,1.386821985244751,2685341,0.0,0.0
2025-04-03 00:00:00+00:00,1.3868240118026733,1.4079270362854004,1.294173002243042,1.3320679664611816,2866414,0.0,0.0
2025-04-04 00:00:00+00:00,1.3320679664611816,1.429818034172058,1.2876169681549072,1.376626968383789,2944230,0.0,0.0
2025-04-05 00:00:00+00:00,1.376626968383789,1.3812769651412964,1.3094990253448486,1.3384089469909668,2856490,0.0,0.0
2025-04-06 00:00:00+00:00,1.3384089469909668,1.3772239685058594,1.176476001739502,1.1820019483566284,2862129,0.0,0.0
2025-04-07 00:00:00+00:00,1.1820019483566284,1.289260983467102,1.0365079641342163,1.2589199542999268,3136992,0.0,0.0
2025-04-08 00:00:00+00:00,1.2586909532546997,1.4331790208816528,1.1315239667892456,1.1331249475479126,2874048,0.0,0.0
2025-04-09 00:00:00+00:00,1.1331260204315186,1.3985600471496582,1.073544979095459,1.3785380125045776,3218447,0.0,0.0
2025-04-10 00:00:00+00:00,1.3785359859466553,1.3857680559158325,1.213811993598938,1.2561509609222412,3125927,0.0,0.0
2025-04-11 00:00:00+00:00,1.2561509609222412,1.4515800476074219,1.24400794506073,1.4423060417175293,3123712,0.0,0.0
2025-04-12 00:00:00+00:00,1.4423060417175293,1.4778310060501099,1.3146849870681763,1.432947039604187,3200660,0.0,0.0
2025-04-13 00:00:00+00:00,1.432947039604187,1.4465399980545044,1.3079309463500977,1.343940019607544,2677200,0.0,0.0
2025-04-14 00:00:00+00:00,1.3439409732818604,1.4545079469680786,1.3243720531463623,1.3487169742584229,2952152,0.0,0.0
2025-04-15 00:00:00+00:00,1.3487169742584229,1.4121359586715698,1.2723280191421509,1.2782599925994873,2789061,0.0,0.0
2025-04-16 00:00:00+00:00,1.2787779569625854,1.3570510149002075,1.2563420534133911,1.3257579803466797,3742641,0.0,0.0
2025-04-17 00:00:00+00:00,1.3257570266723633,1.3886150121688843,1.2905019521713257,1.379734992980957,3838794,0.0,0.0
2025-04-18 00:00:00+00:00,1.379734992980957,1.4030179977416992,1.3589750528335571,1.384930968284607,3734639,0.0,0.0
2025-04-19 00:00:00+00:00,1.384930968284607,1.5281349420547485,1.3766510486602783,1.485376000404358,3767410,0.0,0.0
2025-04-20 00:00:00+00:00,1.48546302318573,1.511639952659607,1.387792944908142,1.3962819576263428,3842186,0.0,0.0
2025-04-21 00:00:00+00:00,1.3962630033493042,1.4703559875488281,1.3363909721374512,1.3702080249786377,3830512,0.0,0.0
2025-04-22 00:00:00+00:00,1.3702069520950317,1.572922945022583,1.35493004322052,1.5321680307388306,3098129,0.0,0.0
