TIMESTAMP,GATSBY30354_OPEN_PRICE_USD,GATSBY30354_HIGH_PRICE_USD,GATSBY30354_LOW_PRICE_USD,GATSBY30354_CLOSE_PRICE_USD,GATSBY30354_VOLUME_USD,GATSBY30354_DIVIDENDS_USD,GATSBY30354_STOCK_SPLITS_USD
2024-04-04 00:00:00+00:00,,,,0.0,357338,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,306206,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,358178,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,247073,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,299534,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,304397,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,308565,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,244249,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,208838,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,268708,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,261225,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,195701,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,204289,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,221194,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,201218,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,210679,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,243925,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,208515,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,219486,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,251991,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,186876,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,208172,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,201581,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,183881,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,169774,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,195344,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,204738,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,203157,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,10141,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,34648,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,15078,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,158881,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,137767,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,98318,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,166309,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,110024,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,124979,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,35787,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,19841,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,62436,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,40767,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,54960,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,36305,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,12124,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,34915,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,7240,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,23581,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,35867,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,10393,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,10027,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,8885,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,15320,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,14272,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,11176,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,5337,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,8315,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,9460,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,3967,0.0,0.0
