TIMESTAMP,BEAM28298_OPEN_PRICE_USD,BEAM28298_HIGH_PRICE_USD,BEAM28298_LOW_PRICE_USD,BEAM28298_CLOSE_PRICE_USD,BEAM28298_VOLUME_USD,BEAM28298_DIVIDENDS_USD,BEAM28298_STOCK_SPLITS_USD
2023-10-27 00:00:00+00:00,0.0049230000004172325,0.0049230000004172325,0.004569000098854303,0.004693999886512756,1406906,0.0,0.0
2023-10-28 00:00:00+00:00,0.004693999886512756,0.004707000218331814,0.0045369998551905155,0.004602999892085791,911581,0.0,0.0
2023-10-29 00:00:00+00:00,0.004602999892085791,0.004616999998688698,0.0042409999296069145,0.004561999812722206,816323,0.0,0.0
2023-10-30 00:00:00+00:00,0.004561999812722206,0.004755000118166208,0.004523000214248896,0.004683999810367823,883139,0.0,0.0
2023-10-31 00:00:00+00:00,0.004683999810367823,0.0047610001638531685,0.004327999893575907,0.004556000232696533,967653,0.0,0.0
2023-11-01 00:00:00+00:00,0.004556000232696533,0.004739999771118164,0.004364000167697668,0.004521999973803759,1293991,0.0,0.0
2023-11-02 00:00:00+00:00,0.004517999943345785,0.00508200004696846,0.004298999905586243,0.004449000116437674,1526287,0.0,0.0
2023-11-03 00:00:00+00:00,0.0044479998759925365,0.00469100009649992,0.004401999991387129,0.004666999913752079,659130,0.0,0.0
2023-11-04 00:00:00+00:00,0.004668000154197216,0.004900000058114529,0.004594999831169844,0.0048500001430511475,874977,0.0,0.0
2023-11-05 00:00:00+00:00,0.0048500001430511475,0.004985999781638384,0.004608999937772751,0.0048699998296797276,1239091,0.0,0.0
2023-11-06 00:00:00+00:00,0.0048699998296797276,0.005266000051051378,0.004780000075697899,0.00481700012460351,1650762,0.0,0.0
2023-11-07 00:00:00+00:00,0.004815999884158373,0.004984000232070684,0.004515999928116798,0.004805999808013439,927931,0.0,0.0
2023-11-08 00:00:00+00:00,0.004805999808013439,0.005774000193923712,0.004718999844044447,0.005555000156164169,1866707,0.0,0.0
2023-11-09 00:00:00+00:00,0.005549999885261059,0.007050999905914068,0.005324999801814556,0.006165999919176102,4260195,0.0,0.0
2023-11-10 00:00:00+00:00,0.006163999903947115,0.007259000092744827,0.006138000171631575,0.007079000119119883,2020432,0.0,0.0
2023-11-11 00:00:00+00:00,0.0070779998786747456,0.007418000139296055,0.006688000168651342,0.007418000139296055,2036781,0.0,0.0
2023-11-12 00:00:00+00:00,0.0074189999140799046,0.007778999861329794,0.007052999921143055,0.0076939999125897884,2051717,0.0,0.0
2023-11-13 00:00:00+00:00,0.007695999927818775,0.009031999856233597,0.007575999945402145,0.008464000187814236,4739739,0.0,0.0
2023-11-14 00:00:00+00:00,0.008460000157356262,0.009049000218510628,0.006903000175952911,0.007445999886840582,18081813,0.0,0.0
2023-11-15 00:00:00+00:00,0.007449999917298555,0.007833999581634998,0.0070779998786747456,0.007575999945402145,13379077,0.0,0.0
2023-11-16 00:00:00+00:00,0.007573000155389309,0.010122000239789486,0.007207999937236309,0.00885900016874075,27437768,0.0,0.0
2023-11-17 00:00:00+00:00,0.00885900016874075,0.009608999826014042,0.007697999943047762,0.008206999860703945,37296264,0.0,0.0
2023-11-18 00:00:00+00:00,0.00820900034159422,0.008473999798297882,0.007608999963849783,0.008434000425040722,20958165,0.0,0.0
2023-11-19 00:00:00+00:00,0.008431999944150448,0.009457999840378761,0.00814099982380867,0.00930199958384037,30553869,0.0,0.0
2023-11-20 00:00:00+00:00,0.00930000003427267,0.009631999768316746,0.008772999979555607,0.008888999931514263,24256779,0.0,0.0
2023-11-21 00:00:00+00:00,0.008891000412404537,0.009030000306665897,0.00776199996471405,0.00776199996471405,14487419,0.0,0.0
2023-11-22 00:00:00+00:00,0.007763999979943037,0.00877000018954277,0.007703000213950872,0.008662999607622623,24641204,0.0,0.0
2023-11-23 00:00:00+00:00,0.008662999607622623,0.00894199963659048,0.008363000117242336,0.008454999886453152,17058830,0.0,0.0
2023-11-24 00:00:00+00:00,0.008456000126898289,0.0086899995803833,0.008317999541759491,0.008460000157356262,16868691,0.0,0.0
2023-11-25 00:00:00+00:00,0.0084610003978014,0.009052000008523464,0.008449999615550041,0.009003999643027782,21235310,0.0,0.0
2023-11-26 00:00:00+00:00,0.009008999913930893,0.010289999656379223,0.009008999913930893,0.009674999862909317,59770257,0.0,0.0
2023-11-27 00:00:00+00:00,0.00967399962246418,0.009676000103354454,0.008484999649226665,0.008740000426769257,20495107,0.0,0.0
2023-11-28 00:00:00+00:00,0.008737999945878983,0.009495999664068222,0.00851800013333559,0.009291999973356724,18980666,0.0,0.0
2023-11-29 00:00:00+00:00,0.009290999732911587,0.009658999741077423,0.008857999928295612,0.009193000383675098,13417484,0.0,0.0
2023-11-30 00:00:00+00:00,0.00919399969279766,0.009549000300467014,0.008834999985992908,0.0095210000872612,13315102,0.0,0.0
2023-12-01 00:00:00+00:00,0.0095210000872612,0.011309999972581863,0.009317999705672264,0.011086000129580498,57759180,0.0,0.0
2023-12-02 00:00:00+00:00,0.01108499988913536,0.012020000256597996,0.011056999675929546,0.011371999979019165,55082254,0.0,0.0
2023-12-03 00:00:00+00:00,0.011353000067174435,0.013059999793767929,0.011334000155329704,0.012476000003516674,57040595,0.0,0.0
2023-12-04 00:00:00+00:00,0.012477999553084373,0.013712000101804733,0.011676999740302563,0.012985999695956707,45001332,0.0,0.0
2023-12-05 00:00:00+00:00,0.012984000146389008,0.014663999900221825,0.011845000088214874,0.014198999851942062,45028676,0.0,0.0
2023-12-06 00:00:00+00:00,0.014188000001013279,0.016550999134778976,0.013751000165939331,0.015383999794721603,100865618,0.0,0.0
2023-12-07 00:00:00+00:00,0.01538500003516674,0.017288999632000923,0.015131000429391861,0.015318999998271465,61871946,0.0,0.0
2023-12-08 00:00:00+00:00,0.015318999998271465,0.01570199988782406,0.014494000002741814,0.015437000431120396,35422667,0.0,0.0
