TIMESTAMP,ENQ_OPEN_PRICE_USD,ENQ_HIGH_PRICE_USD,ENQ_LOW_PRICE_USD,ENQ_CLOSE_PRICE_USD,ENQ_VOLUME_USD,ENQ_DIVIDENDS_USD,ENQ_STOCK_SPLITS_USD
2019-08-13 00:00:00+00:00,0.09938400238752365,0.09940099716186523,0.09452900290489197,0.0987740010023117,1267910,0.0,0.0
2019-08-14 00:00:00+00:00,0.09865900129079819,0.10570800304412842,0.09401799738407135,0.0983470007777214,488496,0.0,0.0
2019-08-15 00:00:00+00:00,0.0983470007777214,0.10014200210571289,0.07247299700975418,0.08152300119400024,535873,0.0,0.0
2019-08-16 00:00:00+00:00,0.08052200078964233,0.09255900233983994,0.07875800132751465,0.08739600330591202,385818,0.0,0.0
2019-08-17 00:00:00+00:00,0.0882280021905899,0.09620100259780884,0.08317100256681442,0.09312699735164642,812875,0.0,0.0
2019-08-18 00:00:00+00:00,0.09361200034618378,0.09998700022697449,0.0881740003824234,0.09877700358629227,663383,0.0,0.0
2019-08-19 00:00:00+00:00,0.09890999644994736,0.10478799790143967,0.09727200120687485,0.1022379994392395,868620,0.0,0.0
2019-08-20 00:00:00+00:00,0.1022379994392395,0.10284099727869034,0.08742299675941467,0.09686700254678726,961439,0.0,0.0
2019-08-21 00:00:00+00:00,0.09686700254678726,0.1731790006160736,0.08623900264501572,0.09209900349378586,883674,0.0,0.0
2019-08-22 00:00:00+00:00,0.091730996966362,0.09596099704504013,0.09086699783802032,0.09209100157022476,738117,0.0,0.0
2019-08-23 00:00:00+00:00,0.09209100157022476,0.09353700280189514,0.0815420001745224,0.08349800109863281,893625,0.0,0.0
2019-08-24 00:00:00+00:00,0.08348199725151062,0.086046002805233,0.0768669992685318,0.08364400267601013,984812,0.0,0.0
2019-08-25 00:00:00+00:00,0.08364400267601013,0.08826900273561478,0.08173099905252457,0.08358199894428253,1421771,0.0,0.0
2019-08-26 00:00:00+00:00,0.08337599784135818,0.08946999907493591,0.08095700293779373,0.08934800326824188,950196,0.0,0.0
2019-08-27 00:00:00+00:00,0.08957099914550781,0.09096299856901169,0.07792499661445618,0.0789090022444725,1386176,0.0,0.0
2019-08-28 00:00:00+00:00,0.0789560005068779,0.08031100034713745,0.07520899921655655,0.07705599814653397,1126447,0.0,0.0
2019-08-29 00:00:00+00:00,0.07719600200653076,0.07936699688434601,0.07345999777317047,0.0750809982419014,878572,0.0,0.0
2019-08-30 00:00:00+00:00,0.0750809982419014,0.07645200192928314,0.06909699738025665,0.07125599682331085,356317,0.0,0.0
2019-08-31 00:00:00+00:00,0.07068999856710434,0.07303699851036072,0.06909999996423721,0.0704369992017746,419899,0.0,0.0
