,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.0005345368513805451,0.023120053014224363,0.01942921030826014,0.09102615714644378,18015.35727489871,134.22129963198356,112.7944518089379,0.27113509865506685,0.9898677435254478
1,0.0018408282996590524,0.04290487501041172,0.03549829322701939,0.3904744680967206,62040.975210281176,249.0802585719735,206.08205630813137,0.25843706642283126,0.9757460121348792
2,0.0014181874879980376,0.037658830146434945,0.033460445375857434,0.040897622966258665,47796.838738486826,218.6248813344145,194.25154888531435,0.0934120676077528,0.9234829106681125
3,0.015223901437036306,0.12338517511044958,0.08769465448538932,0.23073177402995462,513087.28482888336,716.301113240014,509.103137299146,0.17776206839969996,0.9574595056229516
4,0.0008098151424844627,0.028457251140692818,0.021105120244585596,0.0685585503737646,27292.990213765945,165.20590247859167,122.52381282888156,0.07149911221538881,0.9968081009029837
5,0.0018991392235199545,0.04357911453345461,0.03354004482751857,0.044264325206851175,78944.35113355967,280.9703741207597,216.2448585874783,0.484141916146727,0.970336928766118
6,0.0009394623413834835,0.030650649934112057,0.028027395390036767,2.7569461745299657,70092.42738081346,264.7497448172773,242.09097311969023,0.22575249175886888,0.9829051700470797
7,0.0013257662514776492,0.036411073198652756,0.031119383893129196,0.09393439083463491,188792.7978385906,434.50293191023536,371.3558071639125,0.8049399730634469,0.926932676555201
8,0.0021797496922564266,0.046687789541339675,0.03959498076369395,0.07227419268225124,310402.41152646666,557.1376953020381,472.49734023028253,0.7413444060804217,0.8625019348865272
9,0.0017456287496337207,0.04178072222489363,0.03664701588555623,0.0702314125625044,248582.37709011722,498.58036171726343,437.3184930536807,0.3999734122130846,0.9473060860387368
10,0.000708169190549565,0.026611448486498532,0.023347831876369525,0.036444745610105245,100845.25638532029,317.5614214373659,278.6158239202719,0.2989270627114776,0.9153376525422261
11,0.012214271763545535,0.11051819652684139,0.09622056115612894,0.29564575916939617,1953999.7736824828,1397.8554194488365,1217.016171143257,0.8189159585929305,-0.00837762634116701
Mean,0.003403288035910395,0.04931376490566718,0.04047374478612876,0.3492857977674042,301657.7367753056,436.23261700089614,364.9912061957487,0.3871867194889747,0.8700255912790914
