,BTC,ETH,LTC,XMR,XRP,ANT,ARK,BAT,BTS,DASH,DCR,DGB,DOGE,ETC,FIRO,GAS,GNO,KMD,LSK,LUNC,MIOTA,PIVX,QTUM,RLC,SC,STEEM,SYS,WAVES,XEM,XLM,ZEC,ZEN
DGB,0.62485880745501,0.6155515753561478,0.5756501387926442,0.5348350057550864,0.4532075974321595,0.47222308177576244,0.352904737506287,0.5739985578626713,0.46345518225075266,0.5891900158354766,0.48617795141313497,1.0,0.29401752946814735,0.516874422757821,0.4217499468831043,0.39000798459709546,0.5677465400781119,0.44340756663400793,0.5003569257603202,0.40742452675207874,0.5888810112648571,0.48229756448158306,0.5573488769677909,0.4796239044811319,0.5871853258777794,0.4975223601542729,0.4909102263230537,0.44410683760127356,0.5597531131729588,0.4729086884978051,0.5729918775776569,0.4959684777465595
DOGE,0.3475802219315327,0.31948307950899174,0.32390994342938956,0.25970255319261965,0.24051171771051802,0.192586162161652,0.3907229405138024,0.2604656025815105,0.23423952377980042,0.2788471811672002,0.21552439681377764,0.29401752946814735,1.0,0.34849110503874803,0.2710993930403683,0.35497999327345386,0.5417576824391221,0.19836751277494147,0.25616920883546496,0.3710230194996118,0.27530728564012386,0.5085758793608863,0.30377863549852835,0.20977195627537237,0.4155101684745283,0.47127758731954983,0.44871532358456817,0.1903976497323847,0.22073961075158677,0.3080618636124706,0.2844053751202994,0.27613851456017174
ETC,0.6471357571019862,0.7366479857937955,0.7196658884094975,0.589855762002462,0.5555458315038012,0.44611663833857235,0.44614903564169495,0.5867114757786978,0.4810471878754077,0.7195604802795259,0.4960198589009886,0.516874422757821,0.34849110503874803,1.0,0.4098706627998324,0.4921923385337337,0.6629536483395226,0.46695123395654153,0.5903494310464045,0.4375948798451072,0.6465864833970387,0.5941919450913639,0.7135957269770794,0.4968552922072202,0.5401022400448222,0.5233718810519576,0.4952034921677657,0.4797574530550153,0.533814359258826,0.5949209329513346,0.6661579931749775,0.5740641660345871
FIRO,0.4485825485931952,0.46410761486500896,0.447179920281945,0.42529533924617524,0.3395845237530055,0.36314681766254814,0.2648554011937753,0.41606070386314487,0.37255599667806905,0.463901149760262,0.33889817621938967,0.4217499468831043,0.2710993930403683,0.4098706627998324,1.0,0.28100560397973373,0.3632205575431564,0.30673715709353255,0.3934993420903471,0.28524708830600304,0.41380562624688116,0.44793310376467993,0.42679539996946325,0.34878109831749576,0.39062850505654384,0.2550789117387247,0.31094270158439513,0.3545058996148402,0.4020590585055118,0.3753070904622247,0.4505985984326165,0.3938408735396624
GAS,0.415365107834842,0.4763885349581481,0.37617403820775075,0.12757910656971574,0.24213637165624144,0.325901504152475,0.5324959435758801,0.4918392125269762,0.08274005659564614,0.45939470030568724,0.34483364927362686,0.39000798459709546,0.35497999327345386,0.4921923385337337,0.28100560397973373,1.0,0.4275189935388331,0.2976711246048254,0.38998448434260824,0.38674958516433,0.4195035381020754,0.5892232508586455,0.5653802821571847,0.3633060043674265,0.37652553177400494,0.4941261573562448,0.37594580524359444,0.3058515947617478,0.4371628532904442,0.26717061089317484,0.41873951716271396,0.32449845261767474
GNO,0.7016560840924451,0.8189311554018465,0.6036436824657271,0.5278688751290397,0.48100721241815214,0.4547939255575364,0.3994353601481077,0.5775593403601909,0.48027215792966926,0.5971358098604869,0.4659892646709211,0.5677465400781119,0.5417576824391221,0.6629536483395226,0.3632205575431564,0.4275189935388331,1.0,0.376540740658677,0.4779658933740353,0.3683852396975108,0.535182217161516,0.5340818625512199,0.5951440569628184,0.5186947536985782,0.5206226612095816,0.5057468642857381,0.4628455261412043,0.45867480374500524,0.5424783886679981,0.4780679103282193,0.5534849765737929,0.5362994638460442
KMD,0.4591642418291377,0.4790114624743781,0.46416002526614913,0.3913492882371521,0.4011532241915624,0.3720338415237154,0.37885166059987163,0.47248660960913214,0.33940679748755187,0.4761922967656281,0.3897480876974288,0.44340756663400793,0.19836751277494147,0.46695123395654153,0.30673715709353255,0.2976711246048254,0.376540740658677,1.0,0.49146803960807117,0.2774289942278915,0.49034192569786594,0.6186636444983203,0.4964340369583653,0.39630738685233874,0.4545226722578505,0.36402125734757584,0.35301635983678026,0.3671369163166997,0.42371398898041607,0.41483243010923077,0.46123686574776657,0.423108691753217
LSK,0.5904547649121143,0.6095195601695128,0.596139904366774,0.5773496695825069,0.46064036127568186,0.468750566262727,0.4076204341879364,0.5988671167827104,0.4886828840080979,0.6105341827274761,0.4584738270487612,0.5003569257603202,0.25616920883546496,0.5903494310464045,0.3934993420903471,0.38998448434260824,0.4779658933740353,0.49146803960807117,1.0,0.4090286011848741,0.6265149267325876,0.4050968780084638,0.6402238554877795,0.49745528495894525,0.5583864929950609,0.54633453518802,0.4147841820941434,0.49884706982265964,0.5310713398886654,0.5017854680137995,0.586688559085452,0.4953314252851783
LUNC,0.38337390832094476,0.42608750478056245,0.39065486279352374,0.21606969903072046,0.3017848067604364,0.3101860559919752,0.34508245028364354,0.47498285628026043,0.09889723219373597,0.47447423143252015,0.3996400276892864,0.40742452675207874,0.3710230194996118,0.4375948798451072,0.28524708830600304,0.38674958516433,0.3683852396975108,0.2774289942278915,0.4090286011848741,1.0,0.4753346963758842,0.4874174832936647,0.46608699855554414,0.33804039229874966,0.32464632011400596,0.3679299811352551,0.40916601562110605,0.3493967466285151,0.30824756277047266,0.3060848987071034,0.4366823547109563,0.3486057429900143
MIOTA,0.6573877002924668,0.6999305425347375,0.6790820638196715,0.5917021008576159,0.6141437922209018,0.5226129281062164,0.4241840660692465,0.6807051923991472,0.49837567346831607,0.6632523956175841,0.5047828331456825,0.5888810112648571,0.27530728564012386,0.6465864833970387,0.41380562624688116,0.4195035381020754,0.535182217161516,0.49034192569786594,0.6265149267325876,0.4753346963758842,1.0,0.5403907197743816,0.7043478825621675,0.529555724086798,0.5839960169201391,0.5847235048682917,0.5001518876178369,0.5068809921306296,0.5936192470452978,0.6343908878433007,0.6462055145452951,0.5359405062813197
PIVX,0.5462483088766884,0.6028689582770204,0.4534918944623571,0.15477148065942148,0.40234227801863004,0.5541971735716588,0.5095159452505575,0.6052046010912014,0.30022412664493253,0.5777029079832986,0.6242346073500387,0.48229756448158306,0.5085758793608863,0.5941919450913639,0.44793310376467993,0.5892232508586455,0.5340818625512199,0.6186636444983203,0.4050968780084638,0.4874174832936647,0.5403907197743816,1.0,0.5503299220587131,0.5281598450448298,0.3923296093013411,0.47065866186515165,0.5493343404837677,0.5489947574417753,0.4848433490189943,0.32854233176926323,0.5081794850762056,0.43694743212964393
QTUM,0.6736712539123227,0.7166388536909007,0.7086294747427879,0.6030086556618737,0.5725316268365118,0.5111879726437709,0.4564812816675508,0.6482587342045136,0.4915705005696034,0.6707000610199633,0.5126711306811272,0.5573488769677909,0.30377863549852835,0.7135957269770794,0.42679539996946325,0.5653802821571847,0.5951440569628184,0.4964340369583653,0.6402238554877795,0.46608699855554414,0.7043478825621675,0.5503299220587131,1.0,0.541732693038891,0.5727315700835875,0.6025522389884845,0.51893893455836,0.499120532847618,0.6220474579869976,0.6348853928241515,0.6429915187975122,0.5591980273052815
RLC,0.5245901084999434,0.5570625670078982,0.5429718325460513,0.4839420845375707,0.4054451067273741,0.40853095249679955,0.4017945823612576,0.5534317801776525,0.41046697874825144,0.5104918322904216,0.41381883591551316,0.4796239044811319,0.20977195627537237,0.4968552922072202,0.34878109831749576,0.3633060043674265,0.5186947536985782,0.39630738685233874,0.49745528495894525,0.33804039229874966,0.529555724086798,0.5281598450448298,0.541732693038891,1.0,0.4757112228911441,0.5199488740311461,0.4789791860057278,0.4517248845136118,0.4697402330293771,0.46207782319789403,0.487013397106617,0.44783338246069493
SC,0.5929398913876147,0.5827703851343284,0.5784448688204545,0.5129247684867148,0.4530418620445266,0.47998700627571256,0.28135160594237685,0.6012838105464771,0.5267403285508185,0.5809035555974451,0.4615057461021888,0.5871853258777794,0.4155101684745283,0.5401022400448222,0.39062850505654384,0.37652553177400494,0.5206226612095816,0.4545226722578505,0.5583864929950609,0.32464632011400596,0.5839960169201391,0.3923296093013411,0.5727315700835875,0.4757112228911441,1.0,0.5467858248141997,0.42873351618362987,0.43591355571514484,0.588510145099867,0.5008472528214464,0.5723444659212449,0.49261993204369503
STEEM,0.5265939523750677,0.5509009657061399,0.5067492596538413,0.46038840640452733,0.3464889219074967,0.4864425508102186,0.4461885679692226,0.6339226480579025,0.35637688405136364,0.5968345518886007,0.4314861916085839,0.4975223601542729,0.47127758731954983,0.5233718810519576,0.2550789117387247,0.4941261573562448,0.5057468642857381,0.36402125734757584,0.54633453518802,0.3679299811352551,0.5847235048682917,0.47065866186515165,0.6025522389884845,0.5199488740311461,0.5467858248141997,1.0,0.5222176928978799,0.4863816996794463,0.5822393998497039,0.3694507662921833,0.505343451799487,0.4668466093761337
SYS,0.5284539189415481,0.5385771537510701,0.49883955389206536,0.41098391755520364,0.4025395816367769,0.38834684152709426,0.3459120883085466,0.49665562457114854,0.32715426601671466,0.5305784394955105,0.4060447351529105,0.4909102263230537,0.44871532358456817,0.4952034921677657,0.31094270158439513,0.37594580524359444,0.4628455261412043,0.35301635983678026,0.4147841820941434,0.40916601562110605,0.5001518876178369,0.5493343404837677,0.51893893455836,0.4789791860057278,0.42873351618362987,0.5222176928978799,1.0,0.4048428260306912,0.45568329564620436,0.404571259704004,0.47215694605076275,0.43712001977061016
WAVES,0.49918886260446443,0.5411390796823456,0.5031382140505307,0.4669021243737686,0.4303054653531503,0.4185697631782184,0.3557928548525366,0.5084080364772763,0.4053744496289576,0.5023444319781074,0.39297031446203834,0.44410683760127356,0.1903976497323847,0.4797574530550153,0.3545058996148402,0.3058515947617478,0.45867480374500524,0.3671369163166997,0.49884706982265964,0.3493967466285151,0.5068809921306296,0.5489947574417753,0.499120532847618,0.4517248845136118,0.43591355571514484,0.4863816996794463,0.4048428260306912,1.0,0.49485224959986746,0.46096476893580773,0.4963974345193389,0.4607138467635944
XEM,0.5818742699982887,0.58859949059538,0.5719439121510308,0.4833535512202726,0.49655332857711043,0.4494009809390695,0.38541117503009376,0.6113432745469293,0.4366033385528572,0.57563146780777,0.4758229390956939,0.5597531131729588,0.22073961075158677,0.533814359258826,0.4020590585055118,0.4371628532904442,0.5424783886679981,0.42371398898041607,0.5310713398886654,0.30824756277047266,0.5936192470452978,0.4848433490189943,0.6220474579869976,0.4697402330293771,0.588510145099867,0.5822393998497039,0.45568329564620436,0.49485224959986746,1.0,0.5764888296275693,0.5582806741559135,0.52940826924796
XLM,0.5938477557835022,0.6367697829579453,0.6456256916207863,0.5483732826023261,0.7357130960428345,0.43547011084702525,0.25758894668996085,0.5853134873690681,0.44435911695161456,0.5873163785084364,0.4239538257351273,0.4729086884978051,0.3080618636124706,0.5949209329513346,0.3753070904622247,0.26717061089317484,0.4780679103282193,0.41483243010923077,0.5017854680137995,0.3060848987071034,0.6343908878433007,0.32854233176926323,0.6348853928241515,0.46207782319789403,0.5008472528214464,0.3694507662921833,0.404571259704004,0.46096476893580773,0.5764888296275693,1.0,0.591218673106791,0.5005228758143208
ZEC,0.6342793449518556,0.6856629796375977,0.6995397570802601,0.7027732652316547,0.564620249508224,0.49910342051700507,0.37246536872583713,0.6179179668050163,0.5051175723958483,0.7840547659902676,0.5076928027383918,0.5729918775776569,0.2844053751202994,0.6661579931749775,0.4505985984326165,0.41873951716271396,0.5534849765737929,0.46123686574776657,0.586688559085452,0.4366823547109563,0.6462055145452951,0.5081794850762056,0.6429915187975122,0.487013397106617,0.5723444659212449,0.505343451799487,0.47215694605076275,0.4963974345193389,0.5582806741559135,0.591218673106791,1.0,0.676710435133241
ZEN,0.5186230867323622,0.5759802639469009,0.5690135783269944,0.5486483989564893,0.46291044602027226,0.47721233443870614,0.26889635290955954,0.549506477414356,0.4225100418446788,0.6520531553401271,0.4373860171832444,0.4959684777465595,0.27613851456017174,0.5740641660345871,0.3938408735396624,0.32449845261767474,0.5362994638460442,0.423108691753217,0.4953314252851783,0.3486057429900143,0.5359405062813197,0.43694743212964393,0.5591980273052815,0.44783338246069493,0.49261993204369503,0.4668466093761337,0.43712001977061016,0.4607138467635944,0.52940826924796,0.5005228758143208,0.676710435133241,1.0
