TIMESTAMP,BRETT31343_OPEN_PRICE_USD,BRETT31343_HIGH_PRICE_USD,BRETT31343_LOW_PRICE_USD,BRETT31343_CLOSE_PRICE_USD,BRETT31343_VOLUME_USD,BRETT31343_DIVIDENDS_USD,BRETT31343_STOCK_SPLITS_USD
2024-05-22 00:00:00+00:00,0.039740998297929764,0.05696700140833855,0.03746899962425232,0.05642100051045418,179001,0.0,0.0
2024-05-23 00:00:00+00:00,0.05642100051045418,0.05748400092124939,0.03121500089764595,0.039438001811504364,239958,0.0,0.0
2024-05-24 00:00:00+00:00,0.036049000918865204,0.0414699986577034,0.030316999182105064,0.033649999648332596,95175,0.0,0.0
2024-05-25 00:00:00+00:00,0.033649999648332596,0.04099100083112717,0.031151000410318375,0.04099100083112717,50668,0.0,0.0
2024-05-26 00:00:00+00:00,0.044213999062776566,0.05329899862408638,0.03878699988126755,0.049557000398635864,119135,0.0,0.0
2024-05-27 00:00:00+00:00,0.049779001623392105,0.05247199907898903,0.035381998866796494,0.03945799916982651,94753,0.0,0.0
2024-05-28 00:00:00+00:00,0.04184899851679802,0.042941998690366745,0.02908100001513958,0.03901800140738487,102327,0.0,0.0
2024-05-29 00:00:00+00:00,0.03412099927663803,0.0404760017991066,0.027312999591231346,0.03528499975800514,104468,0.0,0.0
2024-05-30 00:00:00+00:00,0.03626599907875061,0.03911000117659569,0.02555299922823906,0.0314750000834465,68714,0.0,0.0
2024-05-31 00:00:00+00:00,0.03275899961590767,0.05375799909234047,0.03214000165462494,0.03982099890708923,140794,0.0,0.0
2024-06-01 00:00:00+00:00,0.03895600140094757,0.03916899859905243,0.027703000232577324,0.03692900016903877,64721,0.0,0.0
2024-06-02 00:00:00+00:00,0.0392099991440773,0.04706000164151192,0.027445999905467033,0.035068999975919724,114501,0.0,0.0
2024-06-03 00:00:00+00:00,0.03533700108528137,0.03889099881052971,0.03383300080895424,0.03662800043821335,28938,0.0,0.0
2024-06-04 00:00:00+00:00,0.036364998668432236,0.04611000046133995,0.035551998764276505,0.04593899846076965,81564,0.0,0.0
2024-06-05 00:00:00+00:00,0.04778499901294708,0.05897900089621544,0.0415010005235672,0.04434699937701225,90610,0.0,0.0
2024-06-06 00:00:00+00:00,0.04216499999165535,0.05086499825119972,0.039253998547792435,0.03956099972128868,75115,0.0,0.0
2024-06-07 00:00:00+00:00,0.03855200111865997,0.044835999608039856,0.03199300169944763,0.04031499847769737,97663,0.0,0.0
2024-06-08 00:00:00+00:00,0.04031499847769737,0.046459998935461044,0.03684400022029877,0.03684400022029877,51421,0.0,0.0
2024-06-09 00:00:00+00:00,0.03684400022029877,0.04267200082540512,0.03221699967980385,0.033114999532699585,53843,0.0,0.0
2024-06-10 00:00:00+00:00,0.033114999532699585,0.03530599921941757,0.025994999334216118,0.03141000121831894,102857,0.0,0.0
2024-06-11 00:00:00+00:00,0.03141000121831894,0.03141000121831894,0.023900000378489494,0.025505999103188515,36309,0.0,0.0
2024-06-12 00:00:00+00:00,0.025505999103188515,0.030988000333309174,0.023212000727653503,0.03012700006365776,54746,0.0,0.0
2024-06-13 00:00:00+00:00,0.03012700006365776,0.03452400118112564,0.025622999295592308,0.03300099819898605,47197,0.0,0.0
2024-06-14 00:00:00+00:00,0.03300099819898605,0.03424600139260292,0.02383900061249733,0.03137899935245514,38369,0.0,0.0
2024-06-15 00:00:00+00:00,0.03137899935245514,0.04582900181412697,0.031314000487327576,0.04457399994134903,74144,0.0,0.0
2024-06-16 00:00:00+00:00,0.04457399994134903,0.045162998139858246,0.034609001129865646,0.034609001129865646,40069,0.0,0.0
2024-06-17 00:00:00+00:00,0.034609001129865646,0.039322998374700546,0.02949799969792366,0.03341500088572502,52899,0.0,0.0
2024-06-18 00:00:00+00:00,0.03341500088572502,0.035624999552965164,0.027633000165224075,0.029518000781536102,47664,0.0,0.0
2024-06-19 00:00:00+00:00,0.029518000781536102,0.030527999624609947,0.024261999875307083,0.024261999875307083,30625,0.0,0.0
2024-06-20 00:00:00+00:00,0.024261999875307083,0.029936999082565308,0.024015000090003014,0.029898999258875847,15153,0.0,0.0
2024-06-21 00:00:00+00:00,0.029898999258875847,0.03385600075125694,0.02949400059878826,0.02949400059878826,36707,0.0,0.0
2024-06-22 00:00:00+00:00,0.02949400059878826,0.030431000515818596,0.028063999488949776,0.030431000515818596,12848,0.0,0.0
2024-06-23 00:00:00+00:00,0.030431000515818596,0.030643999576568604,0.02669999934732914,0.027062999084591866,15687,0.0,0.0
2024-06-24 00:00:00+00:00,0.027062999084591866,0.028797000646591187,0.02561499923467636,0.028797000646591187,13125,0.0,0.0
2024-06-25 00:00:00+00:00,0.028797000646591187,0.03330399841070175,0.027062000706791878,0.027605000883340836,38962,0.0,0.0
2024-06-26 00:00:00+00:00,0.027605000883340836,0.03053000010550022,0.02722799964249134,0.02965500019490719,16332,0.0,0.0
2024-06-27 00:00:00+00:00,0.02965500019490719,0.03317100182175636,0.027307000011205673,0.028020000085234642,28496,0.0,0.0
2024-06-28 00:00:00+00:00,0.028020000085234642,0.03176800161600113,0.026794999837875366,0.030045999214053154,36345,0.0,0.0
2024-06-29 00:00:00+00:00,0.030045999214053154,0.07692699879407883,0.029843000695109367,0.05834199860692024,239016,0.0,0.0
2024-06-30 00:00:00+00:00,0.05834199860692024,0.07376299798488617,0.04625599831342697,0.047168001532554626,130784,0.0,0.0
2024-07-01 00:00:00+00:00,0.047168001532554626,0.05207899957895279,0.04177499935030937,0.04568599909543991,57873,0.0,0.0
2024-07-02 00:00:00+00:00,0.04568599909543991,0.04942699894309044,0.04287099838256836,0.04889800027012825,45080,0.0,0.0
2024-07-03 00:00:00+00:00,0.04889800027012825,0.05356999859213829,0.04553600028157234,0.05158599838614464,49986,0.0,0.0
2024-07-04 00:00:00+00:00,0.05158599838614464,0.05168300122022629,0.029681000858545303,0.03406500071287155,132278,0.0,0.0
2024-07-05 00:00:00+00:00,0.03406500071287155,0.04538000002503395,0.029798999428749084,0.03522000089287758,86832,0.0,0.0
2024-07-06 00:00:00+00:00,0.03522000089287758,0.04272500053048134,0.034501999616622925,0.04272500053048134,50917,0.0,0.0
2024-07-07 00:00:00+00:00,0.04272500053048134,0.04280500113964081,0.027118999511003494,0.030037999153137207,55817,0.0,0.0
2024-07-08 00:00:00+00:00,0.030037999153137207,0.030469000339508057,0.025255000218749046,0.029962999746203423,52489,0.0,0.0
2024-07-09 00:00:00+00:00,0.029962999746203423,0.034070998430252075,0.02993299998342991,0.03407000005245209,38320,0.0,0.0
2024-07-10 00:00:00+00:00,0.03407000005245209,0.03941499814391136,0.03376799821853638,0.03746600076556206,58259,0.0,0.0
2024-07-11 00:00:00+00:00,0.03746600076556206,0.04088300094008446,0.03479800000786781,0.03485900163650513,44409,0.0,0.0
2024-07-12 00:00:00+00:00,0.03485900163650513,0.04245699942111969,0.03279799968004227,0.03365299850702286,65227,0.0,0.0
2024-07-13 00:00:00+00:00,0.03365299850702286,0.03719799965620041,0.032882001250982285,0.03619199991226196,41879,0.0,0.0
2024-07-14 00:00:00+00:00,0.03619199991226196,0.0361969992518425,0.03263099864125252,0.03619299829006195,44524,0.0,0.0
2024-07-15 00:00:00+00:00,0.03619299829006195,0.0452210009098053,0.03361300006508827,0.04521799832582474,72691,0.0,0.0
2024-07-16 00:00:00+00:00,0.04521799832582474,0.05256199836730957,0.044791001826524734,0.05256199836730957,56025,0.0,0.0
2024-07-17 00:00:00+00:00,0.05256199836730957,0.06159200146794319,0.04455599933862686,0.052257999777793884,97043,0.0,0.0
2024-07-18 00:00:00+00:00,0.052257999777793884,0.07509499788284302,0.05158400163054466,0.06881599873304367,85538,0.0,0.0
2024-07-19 00:00:00+00:00,0.06865599751472473,0.08506599813699722,0.060095999389886856,0.08506599813699722,204339,0.0,0.0
2024-07-20 00:00:00+00:00,0.08506599813699722,0.11686699837446213,0.08506599813699722,0.09655400365591049,227973,0.0,0.0
2024-07-21 00:00:00+00:00,0.09655400365591049,0.09773900359869003,0.057422999292612076,0.06049000099301338,104841,0.0,0.0
2024-07-22 00:00:00+00:00,0.06049000099301338,0.07057099789381027,0.05846099928021431,0.07056999951601028,97612,0.0,0.0
2024-07-23 00:00:00+00:00,0.07056999951601028,0.07568400353193283,0.06441699713468552,0.06923200190067291,64483,0.0,0.0
2024-07-24 00:00:00+00:00,0.06923200190067291,0.06923399865627289,0.058758001774549484,0.06062300130724907,63033,0.0,0.0
2024-07-25 00:00:00+00:00,0.06062300130724907,0.060965001583099365,0.05707399919629097,0.058942001312971115,39901,0.0,0.0
2024-07-26 00:00:00+00:00,0.058942001312971115,0.06102899834513664,0.053707998245954514,0.05595200136303902,47973,0.0,0.0
2024-07-27 00:00:00+00:00,0.05595200136303902,0.056995999068021774,0.04784400016069412,0.05220400169491768,55611,0.0,0.0
2024-07-28 00:00:00+00:00,0.05220400169491768,0.05805300176143646,0.052094001322984695,0.057263001799583435,47650,0.0,0.0
2024-07-29 00:00:00+00:00,0.057263001799583435,0.07604999840259552,0.057263001799583435,0.07349400222301483,71650,0.0,0.0
2024-07-30 00:00:00+00:00,0.07349400222301483,0.07485300302505493,0.06252899765968323,0.06785400211811066,78643,0.0,0.0
2024-07-31 00:00:00+00:00,0.06785400211811066,0.06821399927139282,0.056713998317718506,0.056738000363111496,43393,0.0,0.0
2024-08-01 00:00:00+00:00,0.056738000363111496,0.06358499825000763,0.053022999316453934,0.06358300149440765,45227,0.0,0.0
2024-08-02 00:00:00+00:00,0.06358300149440765,0.06358999758958817,0.05164400115609169,0.052473001182079315,54538,0.0,0.0
2024-08-03 00:00:00+00:00,0.052473001182079315,0.05695600062608719,0.042468998581171036,0.04899799823760986,67485,0.0,0.0
2024-08-04 00:00:00+00:00,0.04899799823760986,0.05235299840569496,0.038871001452207565,0.038871001452207565,52506,0.0,0.0
2024-08-05 00:00:00+00:00,0.038871001452207565,0.05549599975347519,0.0332770012319088,0.05239899829030037,74627,0.0,0.0
2024-08-06 00:00:00+00:00,0.05239899829030037,0.06073100119829178,0.052188001573085785,0.053989000618457794,58381,0.0,0.0
2024-08-07 00:00:00+00:00,0.053989000618457794,0.0570640005171299,0.05049100145697594,0.05109500139951706,32607,0.0,0.0
