TIMESTAMP,WAVAX_OPEN_PRICE_USD,WAVAX_HIGH_PRICE_USD,WAVAX_LOW_PRICE_USD,WAVAX_CLOSE_PRICE_USD,WAVAX_VOLUME_USD,WAVAX_DIVIDENDS_USD,WAVAX_STOCK_SPLITS_USD
2021-04-27 00:00:00+00:00,27.388263702392578,27.734962463378906,26.702505111694336,27.734962463378906,0,0.0,0.0
2021-04-28 00:00:00+00:00,27.751916885375977,28.750532150268555,26.00614356994629,28.35451316833496,0,0.0,0.0
2021-04-29 00:00:00+00:00,28.358137130737305,29.567527770996094,26.9368839263916,29.206235885620117,0,0.0,0.0
2021-04-30 00:00:00+00:00,29.207473754882812,37.00823974609375,26.983983993530273,33.78787612915039,0,0.0,0.0
2021-05-01 00:00:00+00:00,33.77360153198242,37.930503845214844,31.09220314025879,32.41105270385742,0,0.0,0.0
2021-05-02 00:00:00+00:00,32.410491943359375,32.560157775878906,30.889122009277344,31.32887840270996,0,0.0,0.0
2021-05-03 00:00:00+00:00,31.31337547302246,36.57719802856445,31.31337547302246,36.47655487060547,0,0.0,0.0
2021-05-04 00:00:00+00:00,36.53197479248047,36.65787887573242,30.991016387939453,31.27439308166504,0,0.0,0.0
2021-05-05 00:00:00+00:00,31.33089828491211,35.50706481933594,30.934720993041992,35.44174575805664,0,0.0,0.0
2021-05-06 00:00:00+00:00,35.43059158325195,38.935791015625,34.988250732421875,37.52976608276367,0,0.0,0.0
2021-05-07 00:00:00+00:00,37.5491828918457,44.6061897277832,37.08481979370117,38.33191680908203,0,0.0,0.0
2021-05-08 00:00:00+00:00,38.32829284667969,39.71879196166992,37.62441635131836,39.2501106262207,0,0.0,0.0
2021-05-09 00:00:00+00:00,39.24479675292969,39.49923324584961,36.044246673583984,39.49923324584961,0,0.0,0.0
2021-05-10 00:00:00+00:00,39.48609924316406,42.0732307434082,33.4984016418457,35.280303955078125,0,0.0,0.0
2021-05-11 00:00:00+00:00,35.26814270019531,37.220985412597656,33.92017364501953,37.03181838989258,0,0.0,0.0
2021-05-12 00:00:00+00:00,37.00993347167969,40.782066345214844,33.082881927490234,33.082881927490234,0,0.0,0.0
2021-05-13 00:00:00+00:00,32.86812210083008,36.60252380371094,31.69453239440918,35.25462341308594,0,0.0,0.0
2021-05-14 00:00:00+00:00,35.23079299926758,41.680419921875,32.770721435546875,36.48215103149414,0,0.0,0.0
2021-05-15 00:00:00+00:00,36.36492156982422,39.4347038269043,34.7661018371582,34.86159133911133,0,0.0,0.0
2021-05-16 00:00:00+00:00,34.826499938964844,38.612388610839844,33.03511047363281,36.11206817626953,0,0.0,0.0
2021-05-17 00:00:00+00:00,36.119422912597656,36.27052688598633,32.26982879638672,33.67927551269531,0,0.0,0.0
2021-05-18 00:00:00+00:00,33.73389434814453,37.88862228393555,33.53783416748047,37.5006103515625,0,0.0,0.0
2021-05-19 00:00:00+00:00,37.470970153808594,38.22782516479492,22.22144889831543,24.4016170501709,0,0.0,0.0
2021-05-20 00:00:00+00:00,24.290861129760742,27.988521575927734,22.02090072631836,25.382837295532227,0,0.0,0.0
2021-05-21 00:00:00+00:00,25.409561157226562,26.706689834594727,18.895719528198242,21.612995147705078,0,0.0,0.0
2021-05-22 00:00:00+00:00,21.630571365356445,22.135841369628906,18.621091842651367,18.939960479736328,0,0.0,0.0
2021-05-23 00:00:00+00:00,18.93963050842285,19.63224983215332,12.717058181762695,15.90405559539795,0,0.0,0.0
2021-05-24 00:00:00+00:00,15.892373085021973,20.34693145751953,15.320565223693848,19.462194442749023,0,0.0,0.0
2021-05-25 00:00:00+00:00,19.46941375732422,20.17983055114746,17.277191162109375,19.45377540588379,0,0.0,0.0
2021-05-26 00:00:00+00:00,19.47943878173828,21.27469253540039,19.175798416137695,20.87066650390625,0,0.0,0.0
2021-05-27 00:00:00+00:00,20.880346298217773,20.985055923461914,19.13037872314453,19.21170997619629,0,0.0,0.0
2021-05-28 00:00:00+00:00,19.205493927001953,19.48459243774414,15.771712303161621,16.171411514282227,0,0.0,0.0
2021-05-29 00:00:00+00:00,16.17354965209961,17.54863929748535,15.416439056396484,16.01313018798828,0,0.0,0.0
