TIMESTAMP,PATEX_OPEN_PRICE_USD,PATEX_HIGH_PRICE_USD,PATEX_LOW_PRICE_USD,PATEX_CLOSE_PRICE_USD,PATEX_VOLUME_USD,PATEX_DIVIDENDS_USD,PATEX_STOCK_SPLITS_USD
2024-03-12 00:00:00+00:00,5.6431169509887695,7.395514965057373,5.213374137878418,5.560332775115967,9569252,0.0,0.0
2024-03-13 00:00:00+00:00,5.5455641746521,6.884216785430908,5.454783916473389,6.306224822998047,3570907,0.0,0.0
2024-03-14 00:00:00+00:00,6.268077850341797,6.3527021408081055,5.399058818817139,5.777088165283203,3361302,0.0,0.0
2024-03-15 00:00:00+00:00,5.777088165283203,10.000511169433594,5.71980094909668,8.759115219116211,7873776,0.0,0.0
2024-03-16 00:00:00+00:00,8.759115219116211,9.9076566696167,6.791390895843506,7.2123308181762695,4398901,0.0,0.0
2024-03-17 00:00:00+00:00,7.1974921226501465,7.66563606262207,6.727565765380859,6.934153079986572,2208600,0.0,0.0
2024-03-18 00:00:00+00:00,6.818080902099609,7.313141822814941,5.2575201988220215,5.742514133453369,2114571,0.0,0.0
2024-03-19 00:00:00+00:00,5.742514133453369,6.102420806884766,5.292655944824219,5.67431116104126,2395854,0.0,0.0
2024-03-20 00:00:00+00:00,5.67564582824707,7.023662090301514,5.595107078552246,6.7534499168396,1400204,0.0,0.0
2024-03-21 00:00:00+00:00,6.7534499168396,6.802215099334717,5.545691013336182,5.74600887298584,1127859,0.0,0.0
2024-03-22 00:00:00+00:00,5.745856761932373,6.132002830505371,4.864150047302246,4.960396766662598,913271,0.0,0.0
2024-03-23 00:00:00+00:00,4.9613261222839355,5.806564807891846,4.86813497543335,5.645425796508789,442562,0.0,0.0
2024-03-24 00:00:00+00:00,5.621400833129883,5.882527828216553,4.988884925842285,5.685741901397705,617640,0.0,0.0
2024-03-25 00:00:00+00:00,5.685741901397705,5.893863201141357,5.216409206390381,5.518005847930908,963731,0.0,0.0
2024-03-26 00:00:00+00:00,5.518005847930908,6.649311065673828,5.4889678955078125,5.8348588943481445,1329212,0.0,0.0
2024-03-27 00:00:00+00:00,5.834375858306885,6.871660232543945,5.774354934692383,6.033164024353027,1900373,0.0,0.0
2024-03-28 00:00:00+00:00,6.032071113586426,8.996241569519043,5.711206912994385,7.5350117683410645,3981925,0.0,0.0
2024-03-29 00:00:00+00:00,7.529651165008545,8.829869270324707,7.209524154663086,7.699965953826904,4949609,0.0,0.0
2024-03-30 00:00:00+00:00,7.686341762542725,7.699120044708252,6.660038948059082,6.760041236877441,3579100,0.0,0.0
2024-03-31 00:00:00+00:00,6.760041236877441,7.139229774475098,6.038454055786133,6.924269199371338,2553989,0.0,0.0
2024-04-01 00:00:00+00:00,6.943319797515869,8.505265235900879,6.207399845123291,7.426061153411865,5876699,0.0,0.0
2024-04-02 00:00:00+00:00,7.426061153411865,7.703190803527832,6.8592448234558105,6.87047815322876,3779408,0.0,0.0
2024-04-03 00:00:00+00:00,6.89818000793457,9.153855323791504,6.609654903411865,8.390357971191406,7682032,0.0,0.0
2024-04-04 00:00:00+00:00,8.402544021606445,8.762687683105469,7.63820219039917,8.104299545288086,4847993,0.0,0.0
2024-04-05 00:00:00+00:00,8.104561805725098,8.430418014526367,7.018276214599609,7.018898010253906,4406596,0.0,0.0
2024-04-06 00:00:00+00:00,7.018898010253906,7.57496976852417,6.874839782714844,7.156904220581055,3708354,0.0,0.0
2024-04-07 00:00:00+00:00,7.157176971435547,7.371485233306885,6.921009063720703,6.965390205383301,2253169,0.0,0.0
2024-04-08 00:00:00+00:00,6.965390205383301,7.092660903930664,6.473237037658691,6.953248977661133,1464778,0.0,0.0
