,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.05375379552666242,0.23184864788620704,0.20059460735955628,0.10460354240808901,15881364.570922483,3985.142979984844,3447.9312395833335,0.09884027247326159,-1.8925309085218593
1,0.049553024523733925,0.22260508647318444,0.19276370590218556,0.10704967612269432,14640264.519683052,3826.2598604489804,3313.3299294354842,0.10078967583752164,-0.5304131616506076
2,0.03759397964351146,0.19389166986622056,0.17362742097490075,0.06657442489142984,11107020.416144168,3332.7196726013676,2984.406456653226,0.06383764898349492,-0.07962615990177224
3,0.08445271818304255,0.29060749849761713,0.24264235337121795,0.09872237341202048,24951260.66879964,4995.123689039106,4170.671874999999,0.09442394620508184,-1.6168286198464341
4,0.017846552448941254,0.13359098940026326,0.1045678393963544,0.03275808043883866,5272702.920528791,2296.2366865218382,1797.370463709677,0.03163815989979284,0.7866914004616389
5,0.13982155631442394,0.3739272072401578,0.3499261168008913,0.1238533613961545,62801630.76097867,7924.7479935313195,7416.085786458334,0.12000472079844335,-3.866261842485228
6,0.00413999551227393,0.06434279689502105,0.05549020535408646,0.04510039060409114,6190408.240353922,2488.0531023983235,2145.7346975806454,0.04335093711108977,0.1288176286079067
7,0.025305622141586416,0.15907740927481318,0.147942362082877,0.15209349006053297,37838723.787151515,6151.318865670314,5720.741023185484,0.14468180798188704,-2.244694012780794
8,0.007022860845448607,0.08380251097341061,0.07165246526246045,0.10689318402908657,21627855.492114305,4650.575823714124,3976.3152343750003,0.10164899201375062,-2.4642328786401753
9,0.008104026171508868,0.09002236484068206,0.07815871329588868,0.12098630028994954,28473019.91391707,5336.01161111153,4632.802157258066,0.11521331227267784,-2.401816377360421
10,0.002673159797567104,0.051702609194963306,0.04671597549135307,0.07505530040283699,10163520.167446293,3188.0276296554102,2880.5472031249997,0.07148423967082082,-0.6253919421788114
11,0.016528032460577977,0.12856139568539995,0.12353610924801718,0.265435223361377,62840660.70303922,7927.210146264524,7617.34646673387,0.24874315510855544,-4.52888763422604
Mean,0.03723294363077321,0.16866501551899504,0.14896815621164908,0.10826044561809174,25149036.01342326,4675.119005078473,4175.273544424844,0.10288807236303148,-1.6112645423768832
