TIMESTAMP,EGAX_OPEN_PRICE_USD,EGAX_HIGH_PRICE_USD,EGAX_LOW_PRICE_USD,EGAX_CLOSE_PRICE_USD,EGAX_VOLUME_USD,EGAX_DIVIDENDS_USD,EGAX_STOCK_SPLITS_USD
2024-06-17 00:00:00+00:00,3.559911012649536,4.058477878570557,2.0702390670776367,2.794003963470459,1326480,0.0,0.0
2024-06-18 00:00:00+00:00,2.794003963470459,3.390826940536499,2.1499500274658203,2.6035940647125244,1916188,0.0,0.0
2024-06-19 00:00:00+00:00,2.6035940647125244,2.9795360565185547,2.199157953262329,2.54603910446167,1997740,0.0,0.0
2024-06-20 00:00:00+00:00,2.54603910446167,3.641155958175659,2.343738079071045,2.884147882461548,2317492,0.0,0.0
2024-06-21 00:00:00+00:00,2.884147882461548,2.909075975418091,2.158622980117798,2.6000630855560303,1942466,0.0,0.0
2024-06-22 00:00:00+00:00,2.6000630855560303,2.8237130641937256,2.2992899417877197,2.5000460147857666,1694659,0.0,0.0
2024-06-23 00:00:00+00:00,2.5000460147857666,2.5880870819091797,1.6592880487442017,1.9207099676132202,1559247,0.0,0.0
2024-06-24 00:00:00+00:00,1.9207099676132202,2.4519100189208984,1.8231689929962158,2.1947720050811768,1670729,0.0,0.0
2024-06-25 00:00:00+00:00,2.1947720050811768,2.3273050785064697,1.799164056777954,1.91758394241333,1358073,0.0,0.0
2024-06-26 00:00:00+00:00,1.91758394241333,2.0397679805755615,1.7226779460906982,1.8399629592895508,1159497,0.0,0.0
2024-06-27 00:00:00+00:00,1.8399629592895508,1.9217369556427002,1.5479470491409302,1.802459955215454,1007723,0.0,0.0
2024-06-28 00:00:00+00:00,1.802459955215454,2.1763479709625244,1.4515140056610107,1.9344229698181152,1012118,0.0,0.0
2024-06-29 00:00:00+00:00,1.9344229698181152,1.9912519454956055,1.7691819667816162,1.8539390563964844,515609,0.0,0.0
2024-06-30 00:00:00+00:00,1.8539390563964844,1.9479529857635498,1.7522640228271484,1.8601670265197754,656585,0.0,0.0
2024-07-01 00:00:00+00:00,1.8601670265197754,1.9015519618988037,1.4203850030899048,1.4575730562210083,619470,0.0,0.0
2024-07-02 00:00:00+00:00,1.4575730562210083,1.6775720119476318,1.3312649726867676,1.4317100048065186,690014,0.0,0.0
2024-07-03 00:00:00+00:00,1.4317100048065186,1.4745069742202759,0.9998549818992615,1.168768048286438,488264,0.0,0.0
2024-07-04 00:00:00+00:00,1.168768048286438,1.9368890523910522,0.9302650094032288,1.7255879640579224,965760,0.0,0.0
2024-07-05 00:00:00+00:00,1.7255879640579224,1.7278859615325928,1.1097220182418823,1.3460580110549927,395256,0.0,0.0
2024-07-06 00:00:00+00:00,1.3460580110549927,1.6453460454940796,1.2011120319366455,1.564136028289795,641246,0.0,0.0
2024-07-07 00:00:00+00:00,1.564136028289795,1.9140570163726807,1.2379260063171387,1.4016079902648926,588354,0.0,0.0
2024-07-08 00:00:00+00:00,1.4016079902648926,1.7395230531692505,1.2499300241470337,1.3388370275497437,342395,0.0,0.0
2024-07-09 00:00:00+00:00,1.3388370275497437,1.5010770559310913,1.3159170150756836,1.4469850063323975,437518,0.0,0.0
2024-07-10 00:00:00+00:00,1.4469850063323975,1.4937889575958252,1.191038966178894,1.2099250555038452,460359,0.0,0.0
