TIMESTAMP,JSM_OPEN_PRICE_USD,JSM_HIGH_PRICE_USD,JSM_LOW_PRICE_USD,JSM_CLOSE_PRICE_USD,JSM_VOLUME_USD,JSM_DIVIDENDS_USD,JSM_STOCK_SPLITS_USD
2023-05-11 00:00:00+00:00,0.009624999947845936,0.010033000260591507,0.009569999761879444,0.009991000406444073,73675,0.0,0.0
2023-05-12 00:00:00+00:00,0.009990000165998936,0.010010999627411366,0.009953999891877174,0.009978000074625015,34864,0.0,0.0
2023-05-13 00:00:00+00:00,0.009974000044167042,0.009990000165998936,0.009959000162780285,0.009974000044167042,45214,0.0,0.0
2023-05-14 00:00:00+00:00,0.009971999563276768,0.009995000436902046,0.009077000431716442,0.009895999915897846,49469,0.0,0.0
2023-05-15 00:00:00+00:00,0.00989499967545271,0.010014999657869339,0.009806999936699867,0.009970000013709068,43556,0.0,0.0
2023-05-16 00:00:00+00:00,0.009970000013709068,0.009976999834179878,0.009902000427246094,0.009929999709129333,43845,0.0,0.0
2023-05-17 00:00:00+00:00,0.009929999709129333,0.009980999864637852,0.009812000207602978,0.009978000074625015,44268,0.0,0.0
2023-05-18 00:00:00+00:00,0.009978000074625015,0.010111999697983265,0.009972999803721905,0.010091999545693398,79010,0.0,0.0
2023-05-19 00:00:00+00:00,0.010092999786138535,0.010092999786138535,0.009988999925553799,0.010006999596953392,53988,0.0,0.0
2023-05-20 00:00:00+00:00,0.010006999596953392,0.01001800037920475,0.009991000406444073,0.00999400019645691,53801,0.0,0.0
2023-05-21 00:00:00+00:00,0.00999400019645691,0.01001800037920475,0.009988999925553799,0.010001000016927719,53141,0.0,0.0
2023-05-22 00:00:00+00:00,0.009999999776482582,0.01001800037920475,0.009983000345528126,0.009998000226914883,58086,0.0,0.0
2023-05-23 00:00:00+00:00,0.009998000226914883,0.010021000169217587,0.0099870003759861,0.010010000318288803,61234,0.0,0.0
2023-05-24 00:00:00+00:00,0.010010000318288803,0.010021000169217587,0.0099870003759861,0.009998999536037445,60084,0.0,0.0
2023-05-25 00:00:00+00:00,0.009998000226914883,0.01003399956971407,0.009991999715566635,0.009998000226914883,60460,0.0,0.0
2023-05-26 00:00:00+00:00,0.009998000226914883,0.010030999779701233,0.009974000044167042,0.010002000257372856,58660,0.0,0.0
2023-05-27 00:00:00+00:00,0.010002000257372856,0.01003700029104948,0.009976999834179878,0.009984999895095825,61108,0.0,0.0
2023-05-28 00:00:00+00:00,0.009984999895095825,0.01003399956971407,0.009979999624192715,0.010017000138759613,59794,0.0,0.0
2023-05-29 00:00:00+00:00,0.010018999688327312,0.010041999630630016,0.009992999956011772,0.010014000348746777,69476,0.0,0.0
2023-05-30 00:00:00+00:00,0.010014000348746777,0.010036000050604343,0.009995000436902046,0.010007999837398529,66954,0.0,0.0
2023-05-31 00:00:00+00:00,0.010007999837398529,0.010027999989688396,0.009999999776482582,0.010017000138759613,69647,0.0,0.0
2023-06-01 00:00:00+00:00,0.010017000138759613,0.010029999539256096,0.010002999566495419,0.010010000318288803,68700,0.0,0.0
2023-06-02 00:00:00+00:00,0.010010000318288803,0.010030999779701233,0.009972999803721905,0.009998999536037445,72785,0.0,0.0
2023-06-03 00:00:00+00:00,0.009998999536037445,0.01000600028783083,0.009974000044167042,0.009986000135540962,72580,0.0,0.0
2023-06-04 00:00:00+00:00,0.009986000135540962,0.010006999596953392,0.009978000074625015,0.009988999925553799,71207,0.0,0.0
2023-06-05 00:00:00+00:00,0.009988999925553799,0.010009000077843666,0.009960999712347984,0.010001000016927719,78681,0.0,0.0
2023-06-06 00:00:00+00:00,0.010001000016927719,0.010011999867856503,0.009971000254154205,0.009982000105082989,83300,0.0,0.0
2023-06-07 00:00:00+00:00,0.009982000105082989,0.009996999986469746,0.009970000013709068,0.009979999624192715,78165,0.0,0.0
2023-06-08 00:00:00+00:00,0.009979999624192715,0.010009000077843666,0.009972999803721905,0.009986000135540962,86241,0.0,0.0
2023-06-09 00:00:00+00:00,0.009986000135540962,0.010007999837398529,0.009972999803721905,0.009990000165998936,85288,0.0,0.0
2023-06-10 00:00:00+00:00,0.009990000165998936,0.010022999718785286,0.009948999620974064,0.00999400019645691,84014,0.0,0.0
2023-06-11 00:00:00+00:00,0.00999400019645691,0.010015999898314476,0.009978000074625015,0.009987999685108662,83692,0.0,0.0
2023-06-12 00:00:00+00:00,0.009987999685108662,0.010018999688327312,0.009971999563276768,0.010002999566495419,84573,0.0,0.0
2023-06-13 00:00:00+00:00,0.010002999566495419,0.010333999991416931,0.009882000274956226,0.009970000013709068,405779,0.0,0.0
2023-06-14 00:00:00+00:00,0.009970000013709068,0.01015700027346611,0.00967399962246418,0.00994499959051609,167160,0.0,0.0
2023-06-15 00:00:00+00:00,0.00994499959051609,0.01000600028783083,0.009925000369548798,0.009967000223696232,125039,0.0,0.0
2023-06-16 00:00:00+00:00,0.009967000223696232,0.0100509999319911,0.009948999620974064,0.010006999596953392,129907,0.0,0.0
2023-06-17 00:00:00+00:00,0.010006999596953392,0.010030999779701233,0.009939000010490417,0.010011999867856503,130126,0.0,0.0
2023-06-18 00:00:00+00:00,0.010011999867856503,0.010088999755680561,0.009995999746024609,0.010018999688327312,135345,0.0,0.0
2023-06-19 00:00:00+00:00,0.010018999688327312,0.01004400011152029,0.009963000193238258,0.010010000318288803,130134,0.0,0.0
2023-06-20 00:00:00+00:00,0.010010000318288803,0.01002699974924326,0.009983000345528126,0.010017000138759613,129350,0.0,0.0
2023-06-21 00:00:00+00:00,0.010017000138759613,0.010027999989688396,0.009971999563276768,0.009983999654650688,152324,0.0,0.0
2023-06-22 00:00:00+00:00,0.009983999654650688,0.010002000257372856,0.009917999617755413,0.009948000311851501,151358,0.0,0.0
