TIMESTAMP,NOS_OPEN_PRICE_USD,NOS_HIGH_PRICE_USD,NOS_LOW_PRICE_USD,NOS_CLOSE_PRICE_USD,NOS_VOLUME_USD,NOS_DIVIDENDS_USD,NOS_STOCK_SPLITS_USD
2022-01-17 00:00:00+00:00,0.23746299743652344,0.2548789978027344,0.2273010015487671,0.23673400282859802,4101358,0.0,0.0
2022-01-18 00:00:00+00:00,0.23796799778938293,0.24186299741268158,0.17299599945545197,0.18525199592113495,906162,0.0,0.0
2022-01-19 00:00:00+00:00,0.18524999916553497,0.25584501028060913,0.1780730038881302,0.25584501028060913,733219,0.0,0.0
2022-01-20 00:00:00+00:00,0.257519006729126,0.5121080279350281,0.256168007850647,0.44901201128959656,6348011,0.0,0.0
2022-01-21 00:00:00+00:00,0.44901201128959656,0.5162649750709534,0.2785939872264862,0.29024699330329895,2892834,0.0,0.0
2022-01-22 00:00:00+00:00,0.2900330126285553,0.3078539967536926,0.2536050081253052,0.2582170069217682,624484,0.0,0.0
2022-01-23 00:00:00+00:00,0.25821900367736816,0.31084001064300537,0.25783899426460266,0.2632350027561188,532264,0.0,0.0
2022-01-24 00:00:00+00:00,0.26324400305747986,0.2709619998931885,0.2179899960756302,0.2319899946451187,422615,0.0,0.0
2022-01-25 00:00:00+00:00,0.23198500275611877,0.23201200366020203,0.21616800129413605,0.21743400394916534,214690,0.0,0.0
2022-01-26 00:00:00+00:00,0.21751700341701508,0.23625299334526062,0.21507300436496735,0.2268339991569519,223640,0.0,0.0
2022-01-27 00:00:00+00:00,0.22685399651527405,0.22971099615097046,0.19132100045681,0.196711003780365,164058,0.0,0.0
2022-01-28 00:00:00+00:00,0.19684399664402008,0.21791799366474152,0.1947229951620102,0.21314699947834015,127278,0.0,0.0
2022-01-29 00:00:00+00:00,0.21314400434494019,0.22294999659061432,0.2077309936285019,0.20840799808502197,107363,0.0,0.0
2022-01-30 00:00:00+00:00,0.20848600566387177,0.20871500670909882,0.1893710047006607,0.19456599652767181,90246,0.0,0.0
2022-01-31 00:00:00+00:00,0.19454699754714966,0.194582000374794,0.17581699788570404,0.1820629984140396,104639,0.0,0.0
2022-02-01 00:00:00+00:00,0.1820649951696396,0.22035899758338928,0.17998899519443512,0.2142540067434311,185671,0.0,0.0
2022-02-02 00:00:00+00:00,0.21428899466991425,0.22188299894332886,0.203683003783226,0.20503300428390503,157917,0.0,0.0
2022-02-03 00:00:00+00:00,0.20516300201416016,0.21035900712013245,0.19513900578022003,0.19755400717258453,81916,0.0,0.0
2022-02-04 00:00:00+00:00,0.19755199551582336,0.21009700000286102,0.19383899867534637,0.20395399630069733,117245,0.0,0.0
2022-02-05 00:00:00+00:00,0.2039559930562973,0.21106499433517456,0.20083500444889069,0.20733200013637543,80166,0.0,0.0
2022-02-06 00:00:00+00:00,0.20720599591732025,0.20772500336170197,0.19628000259399414,0.1979680061340332,52159,0.0,0.0
2022-02-07 00:00:00+00:00,0.19796599447727203,0.2015720009803772,0.17897799611091614,0.18520699441432953,206005,0.0,0.0
2022-02-08 00:00:00+00:00,0.18535299599170685,0.19686900079250336,0.17805300652980804,0.18488599359989166,179911,0.0,0.0
2022-02-09 00:00:00+00:00,0.1848749965429306,0.18492799997329712,0.17834900319576263,0.1797100007534027,44982,0.0,0.0
2022-02-10 00:00:00+00:00,0.17970800399780273,0.18052400648593903,0.17598000168800354,0.1768530011177063,38357,0.0,0.0
2022-02-11 00:00:00+00:00,0.17685499787330627,0.19040299952030182,0.17533999681472778,0.1796880066394806,114404,0.0,0.0
2022-02-12 00:00:00+00:00,0.17983199656009674,0.18084999918937683,0.17827799916267395,0.17957499623298645,43361,0.0,0.0
2022-02-13 00:00:00+00:00,0.17955200374126434,0.18174000084400177,0.17384099960327148,0.17600199580192566,47577,0.0,0.0
2022-02-14 00:00:00+00:00,0.17588700354099274,0.17602600157260895,0.16756699979305267,0.16976000368595123,82760,0.0,0.0
2022-02-15 00:00:00+00:00,0.16949500143527985,0.18967899680137634,0.16877099871635437,0.1852709949016571,107993,0.0,0.0
2022-02-16 00:00:00+00:00,0.18528400361537933,0.19588300585746765,0.18528400361537933,0.18721799552440643,92247,0.0,0.0
2022-02-17 00:00:00+00:00,0.18719300627708435,0.18727099895477295,0.16579699516296387,0.16596899926662445,132867,0.0,0.0
2022-02-18 00:00:00+00:00,0.16602100431919098,0.16739900410175323,0.15750999748706818,0.1593569964170456,86589,0.0,0.0
2022-02-19 00:00:00+00:00,0.1593649983406067,0.16072000563144684,0.15594500303268433,0.1595509946346283,46497,0.0,0.0
2022-02-20 00:00:00+00:00,0.15955199301242828,0.16121000051498413,0.15562200546264648,0.15740099549293518,57628,0.0,0.0
