TIMESTAMP,NEU23296_OPEN_PRICE_USD,NEU23296_HIGH_PRICE_USD,NEU23296_LOW_PRICE_USD,NEU23296_CLOSE_PRICE_USD,NEU23296_VOLUME_USD,NEU23296_DIVIDENDS_USD,NEU23296_STOCK_SPLITS_USD
2023-01-23 00:00:00+00:00,0.9338799715042114,0.9405030012130737,0.8231859803199768,0.8306019902229309,113196,0.0,0.0
2023-01-24 00:00:00+00:00,0.8302299976348877,1.568295955657959,0.7493199706077576,1.2907030582427979,689427,0.0,0.0
2023-01-25 00:00:00+00:00,1.2868080139160156,1.4664920568466187,1.13132905960083,1.2991950511932373,286891,0.0,0.0
2023-01-26 00:00:00+00:00,1.2995020151138306,1.5667860507965088,1.1960639953613281,1.4494739770889282,154087,0.0,0.0
2023-01-27 00:00:00+00:00,1.4493399858474731,2.556485891342163,1.4473390579223633,2.1874709129333496,857509,0.0,0.0
2023-01-28 00:00:00+00:00,2.197824001312256,3.0909769535064697,2.171156883239746,2.609424114227295,540008,0.0,0.0
2023-01-29 00:00:00+00:00,2.609424114227295,2.682187080383301,2.023237943649292,2.301772117614746,498054,0.0,0.0
2023-01-30 00:00:00+00:00,2.29789400100708,2.310549020767212,1.7213139533996582,2.0069429874420166,390106,0.0,0.0
2023-01-31 00:00:00+00:00,2.007246971130371,2.0371780395507812,1.7490119934082031,1.7845139503479004,152524,0.0,0.0
2023-02-01 00:00:00+00:00,1.7846709489822388,2.359606981277466,1.7659690380096436,2.2833869457244873,214746,0.0,0.0
2023-02-02 00:00:00+00:00,2.2833869457244873,2.515014886856079,2.0947389602661133,2.095932960510254,196124,0.0,0.0
2023-02-03 00:00:00+00:00,2.096118927001953,2.300370931625366,1.8195719718933105,2.2810070514678955,198105,0.0,0.0
2023-02-04 00:00:00+00:00,2.2809970378875732,2.7001230716705322,2.1315910816192627,2.4534549713134766,269334,0.0,0.0
2023-02-05 00:00:00+00:00,2.4534049034118652,2.476478099822998,1.7912110090255737,1.978445053100586,533118,0.0,0.0
2023-02-06 00:00:00+00:00,1.9777439832687378,2.3743910789489746,1.9378440380096436,2.055903911590576,135998,0.0,0.0
2023-02-07 00:00:00+00:00,2.0552449226379395,2.734822988510132,2.011413097381592,2.5377678871154785,382578,0.0,0.0
2023-02-08 00:00:00+00:00,2.5382049083709717,3.539207935333252,2.316059112548828,2.8739418983459473,746890,0.0,0.0
2023-02-09 00:00:00+00:00,2.872636079788208,2.878523111343384,2.131795883178711,2.319899082183838,555254,0.0,0.0
