TIMESTAMP,LIMITLESS_OPEN_PRICE_USD,LIMITLESS_HIGH_PRICE_USD,LIMITLESS_LOW_PRICE_USD,LIMITLESS_CLOSE_PRICE_USD,LIMITLESS_VOLUME_USD,LIMITLESS_DIVIDENDS_USD,LIMITLESS_STOCK_SPLITS_USD
2025-01-10 00:00:00+00:00,0.001171999960206449,0.0026289999950677156,0.0011690000537782907,0.002563999965786934,79280,0.0,0.0
2025-01-11 00:00:00+00:00,0.002563999965786934,0.002891999902203679,0.001863999990746379,0.001863999990746379,111967,0.0,0.0
2025-01-12 00:00:00+00:00,0.001863999990746379,0.002601000014692545,0.0018210000125691295,0.0023990001063793898,44336,0.0,0.0
2025-01-13 00:00:00+00:00,0.0023990001063793898,0.0024240000639110804,0.0017960000550374389,0.0021589999087154865,61461,0.0,0.0
2025-01-14 00:00:00+00:00,0.0021589999087154865,0.009324000217020512,0.0021389999892562628,0.00545499986037612,1015741,0.0,0.0
2025-01-15 00:00:00+00:00,0.00545499986037612,0.010622000321745872,0.0046720001846551895,0.00967200007289648,867608,0.0,0.0
2025-01-16 00:00:00+00:00,0.009695000015199184,0.011903000064194202,0.006442999932914972,0.006787000223994255,1269082,0.0,0.0
2025-01-17 00:00:00+00:00,0.006787000223994255,0.008550000376999378,0.005404000170528889,0.006134000141173601,294354,0.0,0.0
2025-01-18 00:00:00+00:00,0.006134000141173601,0.006264000199735165,0.003140999935567379,0.003840999910607934,197628,0.0,0.0
2025-01-19 00:00:00+00:00,0.003840999910607934,0.004408000037074089,0.0019440000178292394,0.0021730000153183937,159639,0.0,0.0
2025-01-20 00:00:00+00:00,0.0021730000153183937,0.003976000007241964,0.0019039999460801482,0.0029869999270886183,97786,0.0,0.0
2025-01-21 00:00:00+00:00,0.0029869999270886183,0.005092000123113394,0.0029170000925660133,0.004499000031501055,68234,0.0,0.0
2025-01-22 00:00:00+00:00,0.004499000031501055,0.005322999786585569,0.004350000061094761,0.0047980002127587795,35944,0.0,0.0
2025-01-23 00:00:00+00:00,0.0047980002127587795,0.004821000155061483,0.004050000105053186,0.004095999989658594,68125,0.0,0.0
2025-01-24 00:00:00+00:00,0.004095999989658594,0.004095999989658594,0.0033680000342428684,0.0034600000362843275,51575,0.0,0.0
2025-01-25 00:00:00+00:00,0.0034600000362843275,0.0034600000362843275,0.0025259999092668295,0.0025309999473392963,55644,0.0,0.0
2025-01-26 00:00:00+00:00,0.0025309999473392963,0.0026030000299215317,0.002059000078588724,0.0020810000132769346,36427,0.0,0.0
2025-01-27 00:00:00+00:00,0.0020810000132769346,0.0026149998884648085,0.0017770000267773867,0.0024530000519007444,46356,0.0,0.0
2025-01-28 00:00:00+00:00,0.0024530000519007444,0.0027809999883174896,0.002355000004172325,0.002355000004172325,25016,0.0,0.0
2025-01-29 00:00:00+00:00,0.002355000004172325,0.0026080000679939985,0.0020379999186843634,0.0021569998934865,33379,0.0,0.0
