TIMESTAMP,HANA33210_OPEN_PRICE_USD,HANA33210_HIGH_PRICE_USD,HANA33210_LOW_PRICE_USD,HANA33210_CLOSE_PRICE_USD,HANA33210_VOLUME_USD,HANA33210_DIVIDENDS_USD,HANA33210_STOCK_SPLITS_USD
2024-09-28 00:00:00+00:00,0.00035600000410340726,0.000914999982342124,0.000307999987853691,0.0005990000208839774,3499249,0.0,0.0
2024-09-29 00:00:00+00:00,0.0005830000154674053,0.0020669999066740274,0.0005440000095404685,0.0018970000091940165,9819478,0.0,0.0
2024-09-30 00:00:00+00:00,0.0018970000091940165,0.0036959999706596136,0.0012450000504031777,0.002722000004723668,13072242,0.0,0.0
2024-10-01 00:00:00+00:00,0.002713999943807721,0.0032240001019090414,0.0012159999459981918,0.0015879999846220016,11041245,0.0,0.0
2024-10-02 00:00:00+00:00,0.0015879999846220016,0.0025140000507235527,0.0010949999559670687,0.0013389999512583017,8738617,0.0,0.0
2024-10-03 00:00:00+00:00,0.0013389999512583017,0.001554999966174364,0.0007099999929778278,0.000881000014487654,8212715,0.0,0.0
2024-10-04 00:00:00+00:00,0.000881000014487654,0.001306000049225986,0.0007600000244565308,0.001044000033289194,6092777,0.0,0.0
2024-10-05 00:00:00+00:00,0.001044000033289194,0.0012120000319555402,0.0005569999921135604,0.0006060000159777701,4667771,0.0,0.0
2024-10-06 00:00:00+00:00,0.0006070000235922635,0.0008099999977275729,0.0005009999731555581,0.0006910000229254365,4930336,0.0,0.0
2024-10-07 00:00:00+00:00,0.0006910000229254365,0.0010290000354871154,0.0005849999724887311,0.000699999975040555,5225631,0.0,0.0
2024-10-08 00:00:00+00:00,0.000699999975040555,0.000770999991800636,0.00048600000445730984,0.0005389999714680016,4312126,0.0,0.0
2024-10-09 00:00:00+00:00,0.0005389999714680016,0.0006370000191964209,0.0004189999890513718,0.0005150000215508044,3981347,0.0,0.0
2024-10-10 00:00:00+00:00,0.0005150000215508044,0.000598000013269484,0.0004720000142697245,0.0005729999975301325,3656997,0.0,0.0
2024-10-11 00:00:00+00:00,0.0005729999975301325,0.0008909999742172658,0.0005329999839887023,0.0007660000119358301,4426583,0.0,0.0
2024-10-12 00:00:00+00:00,0.0007660000119358301,0.0008789999992586672,0.0006409999914467335,0.0007619999814778566,3238451,0.0,0.0
2024-10-13 00:00:00+00:00,0.0007619999814778566,0.001424000016413629,0.0006890000076964498,0.000910000002477318,5888963,0.0,0.0
