TIMESTAMP,SOMEE_OPEN_PRICE_USD,SOMEE_HIGH_PRICE_USD,SOMEE_LOW_PRICE_USD,SOMEE_CLOSE_PRICE_USD,SOMEE_VOLUME_USD,SOMEE_DIVIDENDS_USD,SOMEE_STOCK_SPLITS_USD
2021-08-24 00:00:00+00:00,0.04485899955034256,0.04486300051212311,0.030070999637246132,0.035718001425266266,102978,0.0,0.0
2021-08-25 00:00:00+00:00,0.03571400046348572,0.06025199964642525,0.030285000801086426,0.03744500130414963,196307,0.0,0.0
2021-08-26 00:00:00+00:00,0.03747500106692314,0.042215000838041306,0.03356099873781204,0.03855999931693077,44471,0.0,0.0
2021-08-27 00:00:00+00:00,0.038621000945568085,0.09775999933481216,0.03633600100874901,0.0643170028924942,360018,0.0,0.0
2021-08-28 00:00:00+00:00,0.06432300060987473,0.087738998234272,0.05251700058579445,0.06970000267028809,189550,0.0,0.0
2021-08-29 00:00:00+00:00,0.06976400315761566,0.08757399767637253,0.061546001583337784,0.06498000025749207,185730,0.0,0.0
2021-08-30 00:00:00+00:00,0.06491400301456451,0.06980299949645996,0.056627001613378525,0.059702999889850616,59694,0.0,0.0
2021-08-31 00:00:00+00:00,0.05967700108885765,0.08117099851369858,0.04975799843668938,0.054051999002695084,194506,0.0,0.0
2021-09-01 00:00:00+00:00,0.05402899906039238,0.05678800120949745,0.04487200081348419,0.05637900158762932,51580,0.0,0.0
2021-09-02 00:00:00+00:00,0.056488998234272,0.05654500052332878,0.043115001171827316,0.04346099868416786,16117,0.0,0.0
2021-09-03 00:00:00+00:00,0.04345100000500679,0.0565590001642704,0.0387750007212162,0.05243600159883499,75290,0.0,0.0
2021-09-04 00:00:00+00:00,0.05242399871349335,0.052946001291275024,0.04529400169849396,0.0459120012819767,13171,0.0,0.0
2021-09-05 00:00:00+00:00,0.04592899978160858,0.050717998296022415,0.04374299943447113,0.04744099825620651,23717,0.0,0.0
2021-09-06 00:00:00+00:00,0.04742199927568436,0.05288099870085716,0.02624399960041046,0.03691700100898743,130332,0.0,0.0
2021-09-07 00:00:00+00:00,0.036906998604536057,0.03806700184941292,0.02927600033581257,0.035436999052762985,31761,0.0,0.0
2021-09-08 00:00:00+00:00,0.035457998514175415,0.04740700125694275,0.03003299981355667,0.03789599984884262,44954,0.0,0.0
2021-09-09 00:00:00+00:00,0.0376800000667572,0.04022800177335739,0.030681999400258064,0.037560999393463135,21398,0.0,0.0
2021-09-10 00:00:00+00:00,0.03755899891257286,0.03795599937438965,0.027300000190734863,0.03427800163626671,26873,0.0,0.0
2021-09-11 00:00:00+00:00,0.03428199887275696,0.03912099823355675,0.0268350001424551,0.03161799907684326,34878,0.0,0.0
2021-09-12 00:00:00+00:00,0.03160800039768219,0.04097200185060501,0.030967000871896744,0.03393600136041641,34096,0.0,0.0
2021-09-13 00:00:00+00:00,0.03392999991774559,0.03436100110411644,0.024191999807953835,0.032416000962257385,19034,0.0,0.0
2021-09-14 00:00:00+00:00,0.03241699934005737,0.03397500142455101,0.029058000072836876,0.033597998321056366,8229,0.0,0.0
2021-09-15 00:00:00+00:00,0.03360699862241745,0.036122001707553864,0.030939999967813492,0.03208399936556816,9420,0.0,0.0
2021-09-16 00:00:00+00:00,0.03209500014781952,0.03813200071454048,0.03198999911546707,0.03459399938583374,27981,0.0,0.0
2021-09-17 00:00:00+00:00,0.034568000584840775,0.034738000482320786,0.030601000413298607,0.031557999551296234,3782,0.0,0.0
2021-09-18 00:00:00+00:00,0.031578000634908676,0.036341000348329544,0.02972099930047989,0.030486999079585075,32997,0.0,0.0
2021-09-19 00:00:00+00:00,0.030501000583171844,0.03340499848127365,0.029573999345302582,0.02960900031030178,6272,0.0,0.0
2021-09-20 00:00:00+00:00,0.029610000550746918,0.031008999794721603,0.026590999215841293,0.029798999428749084,9451,0.0,0.0
2021-09-21 00:00:00+00:00,0.029772000387310982,0.03696500137448311,0.01926399953663349,0.026048000901937485,54146,0.0,0.0
2021-09-22 00:00:00+00:00,0.026045000180602074,0.0329740010201931,0.026045000180602074,0.03136000037193298,8663,0.0,0.0
2021-09-23 00:00:00+00:00,0.03137899935245514,0.03176400065422058,0.02754399925470352,0.02920600026845932,7627,0.0,0.0
2021-09-24 00:00:00+00:00,0.029208999127149582,0.029443999752402306,0.02263299934566021,0.02807999961078167,28759,0.0,0.0
2021-09-25 00:00:00+00:00,0.028092000633478165,0.0304540004581213,0.02688799984753132,0.028147999197244644,9871,0.0,0.0
2021-09-26 00:00:00+00:00,0.02814199961721897,0.030429000034928322,0.026990000158548355,0.030202999711036682,4909,0.0,0.0
2021-09-27 00:00:00+00:00,0.030184999108314514,0.030184999108314514,0.022135000675916672,0.027178000658750534,26185,0.0,0.0
2021-09-28 00:00:00+00:00,0.027180999517440796,0.027650000527501106,0.023761000484228134,0.025273000821471214,12294,0.0,0.0
2021-09-29 00:00:00+00:00,0.025244999676942825,0.025844000279903412,0.021034000441432,0.024410000070929527,6547,0.0,0.0
