TIMESTAMP,SEALS_OPEN_PRICE_USD,SEALS_HIGH_PRICE_USD,SEALS_LOW_PRICE_USD,SEALS_CLOSE_PRICE_USD,SEALS_VOLUME_USD,SEALS_DIVIDENDS_USD,SEALS_STOCK_SPLITS_USD
2025-02-12 00:00:00+00:00,5.400000009103678e-05,5.6000000768108293e-05,5.2999999752501026e-05,5.6000000768108293e-05,71631,0.0,0.0
2025-02-13 00:00:00+00:00,5.6000000768108293e-05,5.999999848427251e-05,5.500000042957254e-05,5.900000178371556e-05,71817,0.0,0.0
2025-02-14 00:00:00+00:00,5.900000178371556e-05,6.800000119255856e-05,5.900000178371556e-05,6.600000051548705e-05,72383,0.0,0.0
2025-02-15 00:00:00+00:00,6.600000051548705e-05,6.70000008540228e-05,6.299999949987978e-05,6.299999949987978e-05,71620,0.0,0.0
2025-02-16 00:00:00+00:00,6.299999949987978e-05,6.299999949987978e-05,5.900000178371556e-05,5.900000178371556e-05,71621,0.0,0.0
2025-02-17 00:00:00+00:00,5.900000178371556e-05,5.900000178371556e-05,4.8999998398358e-05,4.8999998398358e-05,70884,0.0,0.0
2025-02-18 00:00:00+00:00,4.8999998398358e-05,4.8999998398358e-05,3.5000000934815034e-05,3.899999865097925e-05,70477,0.0,0.0
2025-02-19 00:00:00+00:00,3.899999865097925e-05,4.3000000005122274e-05,3.899999865097925e-05,4.199999966658652e-05,68650,0.0,0.0
2025-02-20 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,3.9999998989515007e-05,3.9999998989515007e-05,34677,0.0,0.0
2025-02-21 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.600000127335079e-05,3.600000127335079e-05,5133,0.0,0.0
2025-02-22 00:00:00+00:00,3.600000127335079e-05,3.9999998989515007e-05,3.600000127335079e-05,3.7999998312443495e-05,209,0.0,0.0
2025-02-23 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,3.7000001611886546e-05,3.899999865097925e-05,118,0.0,0.0
2025-02-24 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,3.5000000934815034e-05,3.5000000934815034e-05,949,0.0,0.0
2025-02-25 00:00:00+00:00,3.5000000934815034e-05,3.5000000934815034e-05,2.9999999242136255e-05,3.099999958067201e-05,169,0.0,0.0
2025-02-26 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,2.5999999706982635e-05,2.5999999706982635e-05,18,0.0,0.0
2025-02-27 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.300000051036477e-05,2.499999936844688e-05,175,0.0,0.0
2025-02-28 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.300000051036477e-05,2.5999999706982635e-05,298,0.0,0.0
2025-03-01 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.4000000848900527e-05,2.4000000848900527e-05,175,0.0,0.0
2025-03-02 00:00:00+00:00,2.4000000848900527e-05,2.9999999242136255e-05,2.4000000848900527e-05,2.9999999242136255e-05,42,0.0,0.0
2025-03-03 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.9999999242136255e-05,2.9999999242136255e-05,0,0.0,0.0
2025-03-04 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.2000000171829015e-05,2.300000051036477e-05,0,0.0,0.0
2025-03-05 00:00:00+00:00,2.300000051036477e-05,2.499999936844688e-05,2.300000051036477e-05,2.4000000848900527e-05,0,0.0,0.0
2025-03-06 00:00:00+00:00,2.4000000848900527e-05,2.5999999706982635e-05,2.4000000848900527e-05,2.5999999706982635e-05,0,0.0,0.0
2025-03-07 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.300000051036477e-05,2.300000051036477e-05,40,0.0,0.0
2025-03-08 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.300000051036477e-05,2.300000051036477e-05,0,0.0,0.0
2025-03-09 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.300000051036477e-05,2.300000051036477e-05,0,0.0,0.0
2025-03-10 00:00:00+00:00,2.300000051036477e-05,2.4000000848900527e-05,1.8000000636675395e-05,1.8000000636675395e-05,0,0.0,0.0
2025-03-11 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8999999156221747e-05,0,0.0,0.0
2025-03-12 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,0,0.0,0.0
2025-03-13 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.9999999494757503e-05,0,0.0,0.0
2025-03-14 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.8999999156221747e-05,0,0.0,0.0
2025-03-15 00:00:00+00:00,1.8999999156221747e-05,2.099999983329326e-05,1.8999999156221747e-05,2.099999983329326e-05,0,0.0,0.0
2025-03-16 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,2.099999983329326e-05,2.099999983329326e-05,0,0.0,0.0
2025-03-17 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.8000000636675395e-05,1.8000000636675395e-05,525,0.0,0.0
2025-03-18 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,219,0.0,0.0
2025-03-19 00:00:00+00:00,1.8000000636675395e-05,2.099999983329326e-05,1.8000000636675395e-05,1.9999999494757503e-05,0,0.0,0.0
2025-03-20 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.9999999494757503e-05,2.099999983329326e-05,0,0.0,0.0
2025-03-21 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.9999999494757503e-05,1.9999999494757503e-05,0,0.0,0.0
2025-03-22 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.9999999494757503e-05,2.099999983329326e-05,0,0.0,0.0
2025-03-23 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.8999999156221747e-05,1.8999999156221747e-05,0,0.0,0.0
2025-03-24 00:00:00+00:00,1.8999999156221747e-05,2.099999983329326e-05,1.8999999156221747e-05,2.099999983329326e-05,0,0.0,0.0
2025-03-25 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.9999999494757503e-05,2.099999983329326e-05,0,0.0,0.0
2025-03-26 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,2.099999983329326e-05,2.099999983329326e-05,0,0.0,0.0
2025-03-27 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.9999999494757503e-05,1.9999999494757503e-05,0,0.0,0.0
2025-03-28 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.9999999494757503e-05,1.9999999494757503e-05,0,0.0,0.0
2025-03-29 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.8000000636675395e-05,0,0.0,0.0
2025-03-30 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,0,0.0,0.0
2025-03-31 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,0,0.0,0.0
2025-04-01 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,0,0.0,0.0
2025-04-02 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,0,0.0,0.0
2025-04-03 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.5999999959603883e-05,0,0.0,0.0
2025-04-04 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,0,0.0,0.0
