TIMESTAMP,PHAUNTEM_OPEN_PRICE_USD,PHAUNTEM_HIGH_PRICE_USD,PHAUNTEM_LOW_PRICE_USD,PHAUNTEM_CLOSE_PRICE_USD,PHAUNTEM_VOLUME_USD,PHAUNTEM_DIVIDENDS_USD,PHAUNTEM_STOCK_SPLITS_USD
2024-03-11 00:00:00+00:00,0.12553800642490387,0.25480398535728455,0.11486499756574631,0.17983999848365784,1664184,0.0,0.0
2024-03-12 00:00:00+00:00,0.17983999848365784,0.1854960024356842,0.11959599703550339,0.151869997382164,554656,0.0,0.0
2024-03-13 00:00:00+00:00,0.151869997382164,0.17120599746704102,0.1029520034790039,0.13577300310134888,541575,0.0,0.0
2024-03-14 00:00:00+00:00,0.13577300310134888,0.2269040048122406,0.10446599870920181,0.18222099542617798,830980,0.0,0.0
2024-03-15 00:00:00+00:00,0.18259699642658234,0.22101299464702606,0.1123730018734932,0.1462160050868988,658556,0.0,0.0
2024-03-16 00:00:00+00:00,0.1462160050868988,0.1554269939661026,0.08144000172615051,0.09351500123739243,415907,0.0,0.0
2024-03-17 00:00:00+00:00,0.09351500123739243,0.1170940026640892,0.05300400033593178,0.08489599823951721,445148,0.0,0.0
2024-03-18 00:00:00+00:00,0.0939679965376854,0.09696300327777863,0.054232001304626465,0.058299001306295395,223902,0.0,0.0
2024-03-19 00:00:00+00:00,0.059098001569509506,0.06022299826145172,0.03770599886775017,0.044725000858306885,161644,0.0,0.0
2024-03-20 00:00:00+00:00,0.044725000858306885,0.07118300348520279,0.03747300058603287,0.0655359998345375,103374,0.0,0.0
2024-03-21 00:00:00+00:00,0.0653349980711937,0.08299200236797333,0.05062500014901161,0.054235998541116714,157452,0.0,0.0
2024-03-22 00:00:00+00:00,0.054235998541116714,0.055445000529289246,0.0322830006480217,0.039751000702381134,143303,0.0,0.0
2024-03-23 00:00:00+00:00,0.039751000702381134,0.05115099996328354,0.034028999507427216,0.040181998163461685,98280,0.0,0.0
2024-03-24 00:00:00+00:00,0.040181998163461685,0.0415010005235672,0.03086400032043457,0.035913001745939255,83317,0.0,0.0
2024-03-25 00:00:00+00:00,0.035913001745939255,0.039751000702381134,0.029857000336050987,0.03973599895834923,126272,0.0,0.0
2024-03-26 00:00:00+00:00,0.03973599895834923,0.047171998769044876,0.02740900032222271,0.02910800091922283,129896,0.0,0.0
2024-03-27 00:00:00+00:00,0.02910800091922283,0.03484100103378296,0.026852000504732132,0.030608000233769417,106709,0.0,0.0
2024-03-28 00:00:00+00:00,0.030608000233769417,0.030608000233769417,0.013740000315010548,0.018811000511050224,125716,0.0,0.0
2024-03-29 00:00:00+00:00,0.018811000511050224,0.02390200085937977,0.018369000405073166,0.0231890007853508,77057,0.0,0.0
2024-03-30 00:00:00+00:00,0.02311299927532673,0.023852000012993813,0.015393000096082687,0.01716100051999092,76750,0.0,0.0
2024-03-31 00:00:00+00:00,0.01716100051999092,0.023267000913619995,0.012714000418782234,0.022748999297618866,56334,0.0,0.0
2024-04-01 00:00:00+00:00,0.022748999297618866,0.025644000619649887,0.01233999989926815,0.012920999899506569,77700,0.0,0.0
2024-04-02 00:00:00+00:00,0.012920999899506569,0.015893999487161636,0.010261000134050846,0.011032000184059143,76902,0.0,0.0
2024-04-03 00:00:00+00:00,0.011032000184059143,0.014721999876201153,0.010672000236809254,0.012179999612271786,40105,0.0,0.0
2024-04-04 00:00:00+00:00,0.012179999612271786,0.018185999244451523,0.012164999730885029,0.01380200032144785,39446,0.0,0.0
2024-04-05 00:00:00+00:00,0.01380200032144785,0.019114000722765923,0.012281999923288822,0.014789000153541565,59293,0.0,0.0
2024-04-06 00:00:00+00:00,0.014789000153541565,0.016304999589920044,0.013330000452697277,0.015944000333547592,30518,0.0,0.0
2024-04-07 00:00:00+00:00,0.015944000333547592,0.017464999109506607,0.014405000023543835,0.014979000203311443,31382,0.0,0.0
2024-04-08 00:00:00+00:00,0.014979000203311443,0.014979000203311443,0.011335999704897404,0.011641000397503376,38367,0.0,0.0
2024-04-09 00:00:00+00:00,0.011641000397503376,0.012315000407397747,0.01092000026255846,0.011199000291526318,10837,0.0,0.0
2024-04-10 00:00:00+00:00,0.011199000291526318,0.011211000382900238,0.008677000179886818,0.008806999772787094,22122,0.0,0.0
2024-04-11 00:00:00+00:00,0.008806999772787094,0.01011900044977665,0.008303999900817871,0.009083000011742115,15304,0.0,0.0
2024-04-12 00:00:00+00:00,0.009083000011742115,0.00926200021058321,0.0073090000078082085,0.0073090000078082085,16923,0.0,0.0
2024-04-13 00:00:00+00:00,0.0073090000078082085,0.008283999748528004,0.006670000031590462,0.007404000032693148,10158,0.0,0.0
2024-04-14 00:00:00+00:00,0.007404000032693148,0.008667999878525734,0.006302999798208475,0.007056000176817179,12121,0.0,0.0
2024-04-15 00:00:00+00:00,0.0071749999187886715,0.008418000303208828,0.005853000096976757,0.00596599979326129,15027,0.0,0.0
2024-04-16 00:00:00+00:00,0.00596599979326129,0.006144000217318535,0.005539999809116125,0.00609100004658103,4171,0.0,0.0
2024-04-17 00:00:00+00:00,0.0060430001467466354,0.0075690001249313354,0.0059739998541772366,0.0059739998541772366,11948,0.0,0.0
2024-04-18 00:00:00+00:00,0.0059739998541772366,0.01090100035071373,0.005888000130653381,0.009847999550402164,22707,0.0,0.0
2024-04-19 00:00:00+00:00,0.009847999550402164,0.00989499967545271,0.008584000170230865,0.009514999575912952,4605,0.0,0.0
2024-04-20 00:00:00+00:00,0.009514999575912952,0.009624999947845936,0.008414000272750854,0.008558999747037888,9985,0.0,0.0
2024-04-21 00:00:00+00:00,0.008628999814391136,0.010551000013947487,0.007794999983161688,0.009378000162541866,20419,0.0,0.0
2024-04-22 00:00:00+00:00,0.009378000162541866,0.009384999983012676,0.007613999769091606,0.007675000000745058,13357,0.0,0.0
2024-04-23 00:00:00+00:00,0.007675000000745058,0.009353999979794025,0.007329999934881926,0.008376999758183956,15856,0.0,0.0
2024-04-24 00:00:00+00:00,0.008294999599456787,0.009877000004053116,0.008290000259876251,0.008715000003576279,9916,0.0,0.0
2024-04-25 00:00:00+00:00,0.008715000003576279,0.00874600000679493,0.0076339999213814735,0.007757999934256077,2781,0.0,0.0
2024-04-26 00:00:00+00:00,0.007757999934256077,0.007934000343084335,0.007195999845862389,0.007195999845862389,3691,0.0,0.0
2024-04-27 00:00:00+00:00,0.007195999845862389,0.007195999845862389,0.005164999980479479,0.00548599986359477,7047,0.0,0.0
2024-04-28 00:00:00+00:00,0.00548599986359477,0.006194999907165766,0.005439000204205513,0.005962000228464603,3149,0.0,0.0
2024-04-29 00:00:00+00:00,0.005962000228464603,0.006173000205308199,0.005594999995082617,0.005597999785095453,2564,0.0,0.0
2024-04-30 00:00:00+00:00,0.005597999785095453,0.005626999773085117,0.004803000018000603,0.004935999866575003,3300,0.0,0.0
2024-05-01 00:00:00+00:00,0.004935999866575003,0.005597999785095453,0.00430000014603138,0.005497999954968691,3732,0.0,0.0
2024-05-02 00:00:00+00:00,0.005497999954968691,0.006868000142276287,0.004935000091791153,0.00686699990183115,6779,0.0,0.0
2024-05-03 00:00:00+00:00,0.006819999776780605,0.006868000142276287,0.005504000000655651,0.005512000061571598,6315,0.0,0.0
