TIMESTAMP,MAHA33008_OPEN_PRICE_USD,MAHA33008_HIGH_PRICE_USD,MAHA33008_LOW_PRICE_USD,MAHA33008_CLOSE_PRICE_USD,MAHA33008_VOLUME_USD,MAHA33008_DIVIDENDS_USD,MAHA33008_STOCK_SPLITS_USD
2024-11-21 00:00:00+00:00,0.00015100000018719584,0.0001610000035725534,0.0001429999974789098,0.00015500000154133886,13864,0.0,0.0
2024-11-22 00:00:00+00:00,0.00015500000154133886,0.00015500000154133886,0.00010699999984353781,0.00011500000255182385,25841,0.0,0.0
2024-11-23 00:00:00+00:00,0.00011500000255182385,0.00011500000255182385,7.599999662488699e-05,7.599999662488699e-05,22086,0.0,0.0
2024-11-24 00:00:00+00:00,7.599999662488699e-05,9.200000204145908e-05,7.599999662488699e-05,8.499999967170879e-05,15097,0.0,0.0
2024-11-25 00:00:00+00:00,8.499999967170879e-05,0.00010199999815085903,8.299999899463728e-05,9.699999645818025e-05,15853,0.0,0.0
2024-11-26 00:00:00+00:00,9.699999645818025e-05,9.899999713525176e-05,9.000000136438757e-05,9.000000136438757e-05,7981,0.0,0.0
2024-11-27 00:00:00+00:00,9.000000136438757e-05,9.7999996796716e-05,9.000000136438757e-05,9.500000305706635e-05,5803,0.0,0.0
2024-11-28 00:00:00+00:00,9.500000305706635e-05,9.500000305706635e-05,8.499999967170879e-05,8.70000003487803e-05,4463,0.0,0.0
2024-11-29 00:00:00+00:00,8.70000003487803e-05,8.70000003487803e-05,7.300000288523734e-05,7.400000322377309e-05,8991,0.0,0.0
2024-11-30 00:00:00+00:00,7.400000322377309e-05,7.999999797903001e-05,7.400000322377309e-05,7.999999797903001e-05,3188,0.0,0.0
2024-12-01 00:00:00+00:00,7.999999797903001e-05,8.399999933317304e-05,7.599999662488699e-05,7.899999764049426e-05,8985,0.0,0.0
2024-12-02 00:00:00+00:00,7.899999764049426e-05,7.899999764049426e-05,7.300000288523734e-05,7.599999662488699e-05,4428,0.0,0.0
2024-12-03 00:00:00+00:00,7.599999662488699e-05,7.599999662488699e-05,7.200000254670158e-05,7.500000356230885e-05,5108,0.0,0.0
2024-12-04 00:00:00+00:00,7.500000356230885e-05,7.79999973019585e-05,7.500000356230885e-05,7.699999696342275e-05,1100,0.0,0.0
2024-12-05 00:00:00+00:00,7.699999696342275e-05,0.00010699999984353781,7.699999696342275e-05,0.00010699999984353781,7522,0.0,0.0
2024-12-06 00:00:00+00:00,0.0001340000017080456,0.0001610000035725534,8.499999967170879e-05,0.00010299999848939478,68744,0.0,0.0
2024-12-07 00:00:00+00:00,0.00010299999848939478,0.00010900000052060932,0.00010099999781232327,0.00010900000052060932,5559,0.0,0.0
2024-12-08 00:00:00+00:00,0.00010900000052060932,0.00011100000119768083,0.0001049999991664663,0.0001049999991664663,5504,0.0,0.0
2024-12-09 00:00:00+00:00,0.0001049999991664663,0.0001049999991664663,0.00010099999781232327,0.00010099999781232327,2187,0.0,0.0
2024-12-10 00:00:00+00:00,0.00010099999781232327,0.00010099999781232327,8.900000102585182e-05,9.100000170292333e-05,3982,0.0,0.0
2024-12-11 00:00:00+00:00,9.100000170292333e-05,9.699999645818025e-05,9.100000170292333e-05,9.600000339560211e-05,2221,0.0,0.0
2024-12-12 00:00:00+00:00,9.600000339560211e-05,0.00010099999781232327,9.300000237999484e-05,9.7999996796716e-05,6602,0.0,0.0
2024-12-13 00:00:00+00:00,9.7999996796716e-05,0.00011100000119768083,9.7999996796716e-05,0.00010699999984353781,7151,0.0,0.0
2024-12-14 00:00:00+00:00,0.00010699999984353781,0.00016199999663513154,0.00010699999984353781,0.00013800000306218863,39998,0.0,0.0
2024-12-15 00:00:00+00:00,0.00013800000306218863,0.00013800000306218863,0.00013600000238511711,0.00013600000238511711,1013,0.0,0.0
2024-12-16 00:00:00+00:00,0.00013600000238511711,0.00013699999544769526,0.0001289999927394092,0.00013600000238511711,5183,0.0,0.0
2024-12-17 00:00:00+00:00,0.00013600000238511711,0.00013600000238511711,9.200000204145908e-05,9.200000204145908e-05,18760,0.0,0.0
2024-12-18 00:00:00+00:00,9.200000204145908e-05,9.200000204145908e-05,8.70000003487803e-05,8.800000068731606e-05,4121,0.0,0.0
2024-12-19 00:00:00+00:00,8.800000068731606e-05,0.00010699999984353781,8.600000001024455e-05,9.699999645818025e-05,10579,0.0,0.0
2024-12-20 00:00:00+00:00,9.699999645818025e-05,9.899999713525176e-05,9.699999645818025e-05,9.7999996796716e-05,860,0.0,0.0
2024-12-21 00:00:00+00:00,9.7999996796716e-05,9.999999747378752e-05,9.200000204145908e-05,9.40000027185306e-05,5192,0.0,0.0
2024-12-22 00:00:00+00:00,9.40000027185306e-05,9.40000027185306e-05,9.200000204145908e-05,9.200000204145908e-05,794,0.0,0.0
2024-12-23 00:00:00+00:00,9.200000204145908e-05,0.0001049999991664663,9.100000170292333e-05,0.0001049999991664663,5664,0.0,0.0
2024-12-24 00:00:00+00:00,0.0001049999991664663,0.00011899999663000926,0.0001049999991664663,0.00010800000018207356,13283,0.0,0.0
2024-12-25 00:00:00+00:00,0.00010800000018207356,0.00010900000052060932,9.999999747378752e-05,9.999999747378752e-05,4995,0.0,0.0
2024-12-26 00:00:00+00:00,9.999999747378752e-05,9.999999747378752e-05,9.000000136438757e-05,9.000000136438757e-05,2029,0.0,0.0
2024-12-27 00:00:00+00:00,9.000000136438757e-05,9.899999713525176e-05,9.000000136438757e-05,9.000000136438757e-05,6367,0.0,0.0
2024-12-28 00:00:00+00:00,9.000000136438757e-05,0.00010599999950500205,8.900000102585182e-05,0.0001049999991664663,9491,0.0,0.0
2024-12-29 00:00:00+00:00,0.0001049999991664663,0.00010599999950500205,0.0001049999991664663,0.00010599999950500205,711,0.0,0.0
2024-12-30 00:00:00+00:00,0.00010599999950500205,0.00010599999950500205,0.00010299999848939478,0.00010299999848939478,2470,0.0,0.0
2024-12-31 00:00:00+00:00,0.00010299999848939478,0.00010299999848939478,0.00010099999781232327,0.00010199999815085903,454,0.0,0.0
2025-01-01 00:00:00+00:00,0.00010199999815085903,0.00011000000085914508,9.899999713525176e-05,0.00011000000085914508,9165,0.0,0.0
2025-01-02 00:00:00+00:00,0.00011000000085914508,0.00012199999764561653,0.00010099999781232327,0.00010099999781232327,14576,0.0,0.0
2025-01-03 00:00:00+00:00,0.00010099999781232327,0.00010699999984353781,0.00010099999781232327,0.00010699999984353781,1389,0.0,0.0
2025-01-04 00:00:00+00:00,0.00010699999984353781,0.00010699999984353781,0.00010699999984353781,0.00010699999984353781,216,0.0,0.0
2025-01-05 00:00:00+00:00,0.00010699999984353781,0.00012700000661425292,0.00010699999984353781,0.00011999999696854502,18995,0.0,0.0
2025-01-06 00:00:00+00:00,0.00011999999696854502,0.0001610000035725534,0.00011999999696854502,0.00012099999730708078,38672,0.0,0.0
2025-01-07 00:00:00+00:00,0.00012099999730708078,0.0001230000052601099,0.00011000000085914508,0.00011000000085914508,4574,0.0,0.0
2025-01-08 00:00:00+00:00,0.00011000000085914508,0.00012099999730708078,9.899999713525176e-05,0.00012099999730708078,12412,0.0,0.0
2025-01-09 00:00:00+00:00,0.00012099999730708078,0.00012399999832268804,0.00010699999984353781,0.00010699999984353781,7062,0.0,0.0
2025-01-10 00:00:00+00:00,0.00010699999984353781,0.0001340000017080456,0.00010699999984353781,0.0001340000017080456,9039,0.0,0.0
2025-01-11 00:00:00+00:00,0.0001340000017080456,0.00019700000120792538,0.0001340000017080456,0.00018600000475998968,48511,0.0,0.0
2025-01-12 00:00:00+00:00,0.00018600000475998968,0.0003420000139158219,0.00018400000408291817,0.0002500000118743628,141103,0.0,0.0
2025-01-13 00:00:00+00:00,0.0002500000118743628,0.000295000005280599,0.00017899999511428177,0.00025099999038502574,75576,0.0,0.0
2025-01-14 00:00:00+00:00,0.00025099999038502574,0.0002610000083222985,0.00023499999952036887,0.0002610000083222985,19034,0.0,0.0
2025-01-15 00:00:00+00:00,0.0002610000083222985,0.0002770000137388706,0.0002410000015515834,0.0002770000137388706,31596,0.0,0.0
2025-01-16 00:00:00+00:00,0.0002770000137388706,0.00027799999224953353,0.0001829999964684248,0.0002010000025620684,37245,0.0,0.0
2025-01-17 00:00:00+00:00,0.0002010000025620684,0.00020500000391621143,0.0001939999929163605,0.00019999999494757503,10614,0.0,0.0
2025-01-18 00:00:00+00:00,0.00019999999494757503,0.0002739999908953905,0.00018899999849963933,0.00019099999917671084,67752,0.0,0.0
2025-01-19 00:00:00+00:00,0.00019099999917671084,0.00020199999562464654,0.00015500000154133886,0.0001720000000204891,40811,0.0,0.0
2025-01-20 00:00:00+00:00,0.0001720000000204891,0.0001720000000204891,0.00013299999409355223,0.0001610000035725534,31268,0.0,0.0
2025-01-21 00:00:00+00:00,0.0001610000035725534,0.0001610000035725534,9.899999713525176e-05,9.999999747378752e-05,32061,0.0,0.0
2025-01-22 00:00:00+00:00,9.999999747378752e-05,9.999999747378752e-05,8.70000003487803e-05,9.200000204145908e-05,7307,0.0,0.0
2025-01-23 00:00:00+00:00,9.200000204145908e-05,9.600000339560211e-05,9.200000204145908e-05,9.600000339560211e-05,676,0.0,0.0
2025-01-24 00:00:00+00:00,9.600000339560211e-05,0.00011600000289035961,9.600000339560211e-05,9.899999713525176e-05,16869,0.0,0.0
2025-01-25 00:00:00+00:00,9.899999713525176e-05,0.00010800000018207356,9.699999645818025e-05,9.699999645818025e-05,11548,0.0,0.0
2025-01-26 00:00:00+00:00,9.699999645818025e-05,9.699999645818025e-05,9.300000237999484e-05,9.40000027185306e-05,2871,0.0,0.0
2025-01-27 00:00:00+00:00,9.40000027185306e-05,9.40000027185306e-05,7.100000220816582e-05,7.699999696342275e-05,14896,0.0,0.0
2025-01-28 00:00:00+00:00,7.699999696342275e-05,9.40000027185306e-05,7.699999696342275e-05,8.600000001024455e-05,12289,0.0,0.0
2025-01-29 00:00:00+00:00,8.600000001024455e-05,0.0001539999939268455,8.600000001024455e-05,0.0001049999991664663,83002,0.0,0.0
2025-01-30 00:00:00+00:00,0.0001049999991664663,0.00011899999663000926,9.899999713525176e-05,9.999999747378752e-05,18933,0.0,0.0
2025-01-31 00:00:00+00:00,9.999999747378752e-05,0.00010199999815085903,9.699999645818025e-05,9.699999645818025e-05,6998,0.0,0.0
2025-02-01 00:00:00+00:00,9.699999645818025e-05,9.699999645818025e-05,7.699999696342275e-05,7.699999696342275e-05,11831,0.0,0.0
2025-02-02 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,6.299999949987978e-05,6.299999949987978e-05,3855,0.0,0.0
2025-02-03 00:00:00+00:00,6.299999949987978e-05,6.70000008540228e-05,5.500000042957254e-05,6.70000008540228e-05,2984,0.0,0.0
2025-02-04 00:00:00+00:00,6.70000008540228e-05,0.00012799999967683107,6.70000008540228e-05,0.0001049999991664663,35619,0.0,0.0
2025-02-05 00:00:00+00:00,0.0001049999991664663,0.0001049999991664663,8.900000102585182e-05,9.000000136438757e-05,8328,0.0,0.0
2025-02-06 00:00:00+00:00,9.000000136438757e-05,9.300000237999484e-05,5.999999848427251e-05,6.900000153109431e-05,17593,0.0,0.0
2025-02-07 00:00:00+00:00,6.900000153109431e-05,7.899999764049426e-05,6.199999916134402e-05,6.199999916134402e-05,16899,0.0,0.0
2025-02-08 00:00:00+00:00,6.199999916134402e-05,6.800000119255856e-05,6.199999916134402e-05,6.600000051548705e-05,3547,0.0,0.0
2025-02-09 00:00:00+00:00,6.600000051548705e-05,7.100000220816582e-05,5.999999848427251e-05,5.999999848427251e-05,6791,0.0,0.0
2025-02-10 00:00:00+00:00,5.999999848427251e-05,6.399999983841553e-05,5.8000001445179805e-05,6.399999983841553e-05,8296,0.0,0.0
2025-02-11 00:00:00+00:00,6.399999983841553e-05,7.400000322377309e-05,6.399999983841553e-05,7.300000288523734e-05,14779,0.0,0.0
2025-02-12 00:00:00+00:00,7.300000288523734e-05,0.0001140000022132881,7.200000254670158e-05,0.00010099999781232327,31635,0.0,0.0
2025-02-13 00:00:00+00:00,0.00010099999781232327,0.00016500000492669642,8.299999899463728e-05,8.299999899463728e-05,204766,0.0,0.0
2025-02-14 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,5.6000000768108293e-05,5.8000001445179805e-05,37342,0.0,0.0
2025-02-15 00:00:00+00:00,5.8000001445179805e-05,5.900000178371556e-05,5.400000009103678e-05,5.400000009103678e-05,5693,0.0,0.0
2025-02-16 00:00:00+00:00,5.400000009103678e-05,5.400000009103678e-05,4.999999873689376e-05,4.999999873689376e-05,3371,0.0,0.0
2025-02-17 00:00:00+00:00,4.999999873689376e-05,4.999999873689376e-05,3.9999998989515007e-05,3.9999998989515007e-05,5474,0.0,0.0
2025-02-18 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.099999958067201e-05,3.300000025774352e-05,16481,0.0,0.0
2025-02-19 00:00:00+00:00,3.300000025774352e-05,3.5000000934815034e-05,3.099999958067201e-05,3.300000025774352e-05,5475,0.0,0.0
2025-02-20 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,3.300000025774352e-05,3.300000025774352e-05,1901,0.0,0.0
2025-02-21 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,3.099999958067201e-05,3.099999958067201e-05,751,0.0,0.0
2025-02-22 00:00:00+00:00,3.099999958067201e-05,3.199999991920777e-05,3.099999958067201e-05,3.199999991920777e-05,75,0.0,0.0
2025-02-23 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,3.199999991920777e-05,3.199999991920777e-05,130,0.0,0.0
2025-02-24 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,2.9000000722589903e-05,2.9000000722589903e-05,393,0.0,0.0
2025-02-25 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.499999936844688e-05,2.499999936844688e-05,2729,0.0,0.0
2025-02-26 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,2.300000051036477e-05,2.4000000848900527e-05,3204,0.0,0.0
2025-02-27 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,2.2000000171829015e-05,2.2000000171829015e-05,1407,0.0,0.0
2025-02-28 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,1.9999999494757503e-05,2.099999983329326e-05,610,0.0,0.0
2025-03-01 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,1.9999999494757503e-05,1.9999999494757503e-05,749,0.0,0.0
2025-03-02 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.9999999494757503e-05,2.099999983329326e-05,113,0.0,0.0
2025-03-03 00:00:00+00:00,2.099999983329326e-05,2.300000051036477e-05,2.099999983329326e-05,2.2000000171829015e-05,3118,0.0,0.0
2025-03-04 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,1.8999999156221747e-05,1.8999999156221747e-05,0,0.0,0.0
2025-03-05 00:00:00+00:00,1.8999999156221747e-05,2.2000000171829015e-05,1.8999999156221747e-05,2.2000000171829015e-05,0,0.0,0.0
2025-03-06 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,2.2000000171829015e-05,2.2000000171829015e-05,0,0.0,0.0
2025-03-07 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,1.9999999494757503e-05,1.9999999494757503e-05,0,0.0,0.0
2025-03-08 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.9999999494757503e-05,1.9999999494757503e-05,0,0.0,0.0
2025-03-09 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.8999999156221747e-05,0,0.0,0.0
2025-03-10 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.700000029813964e-05,1.700000029813964e-05,0,0.0,0.0
2025-03-11 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.5999999959603883e-05,1.700000029813964e-05,0,0.0,0.0
2025-03-12 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.5999999959603883e-05,1.5999999959603883e-05,0,0.0,0.0
2025-03-13 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,0,0.0,0.0
2025-03-14 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,0,0.0,0.0
2025-03-15 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,0,0.0,0.0
2025-03-16 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,0,0.0,0.0
2025-03-17 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.5999999959603883e-05,0,0.0,0.0
2025-03-18 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4000000192027073e-05,0,0.0,0.0
2025-03-19 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,0,0.0,0.0
2025-03-20 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,0,0.0,0.0
2025-03-21 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,0,0.0,0.0
2025-03-22 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4999999621068127e-05,0,0.0,0.0
