TIMESTAMP,SCRAT_OPEN_PRICE_USD,SCRAT_HIGH_PRICE_USD,SCRAT_LOW_PRICE_USD,SCRAT_CLOSE_PRICE_USD,SCRAT_VOLUME_USD,SCRAT_DIVIDENDS_USD,SCRAT_STOCK_SPLITS_USD
2024-06-24 00:00:00+00:00,0.5444959998130798,0.7839019894599915,0.4817360043525696,0.6596779823303223,19955194,0.0,0.0
2024-06-25 00:00:00+00:00,0.6561110019683838,0.8772600293159485,0.5248579978942871,0.8375660181045532,19255020,0.0,0.0
2024-06-26 00:00:00+00:00,0.8370590209960938,0.9785979986190796,0.7118939757347107,0.8034409880638123,12432863,0.0,0.0
2024-06-27 00:00:00+00:00,0.8030179738998413,0.8164479732513428,0.5257959961891174,0.5752599835395813,13455341,0.0,0.0
2024-06-28 00:00:00+00:00,0.5742589831352234,0.6314380168914795,0.37650299072265625,0.3792789876461029,10063207,0.0,0.0
2024-06-29 00:00:00+00:00,0.3790470063686371,0.49671998620033264,0.3336690068244934,0.4651449918746948,7895496,0.0,0.0
2024-06-30 00:00:00+00:00,0.4647890031337738,0.6635730266571045,0.3978390097618103,0.5357310175895691,11520033,0.0,0.0
2024-07-01 00:00:00+00:00,0.5351619720458984,0.5619699954986572,0.4158860146999359,0.42730098962783813,10119679,0.0,0.0
2024-07-02 00:00:00+00:00,0.4252980053424835,0.5573800206184387,0.4074009954929352,0.4729509949684143,12170347,0.0,0.0
2024-07-03 00:00:00+00:00,0.4755899906158447,0.48397600650787354,0.3511439859867096,0.3511439859867096,11448214,0.0,0.0
2024-07-04 00:00:00+00:00,0.3512530028820038,0.3677079975605011,0.15331900119781494,0.15663999319076538,12478138,0.0,0.0
2024-07-05 00:00:00+00:00,0.1569029986858368,0.18071399629116058,0.11242499947547913,0.11243399977684021,8196212,0.0,0.0
2024-07-06 00:00:00+00:00,0.1122409999370575,0.12895099818706512,0.0730770006775856,0.0730770006775856,6543463,0.0,0.0
2024-07-07 00:00:00+00:00,0.07308299839496613,0.07324299961328506,0.05390100181102753,0.05390100181102753,6476877,0.0,0.0
2024-07-08 00:00:00+00:00,0.05396600067615509,0.056001998484134674,0.04245299845933914,0.04245299845933914,4427748,0.0,0.0
2024-07-09 00:00:00+00:00,0.04253999888896942,0.05333299934864044,0.036883000284433365,0.04059600085020065,2060607,0.0,0.0
2024-07-10 00:00:00+00:00,0.040571000427007675,0.04194900020956993,0.03079799935221672,0.03237000107765198,1865456,0.0,0.0
