TIMESTAMP,JEWEL_OPEN_PRICE_USD,JEWEL_HIGH_PRICE_USD,JEWEL_LOW_PRICE_USD,JEWEL_CLOSE_PRICE_USD,JEWEL_VOLUME_USD,JEWEL_DIVIDENDS_USD,JEWEL_STOCK_SPLITS_USD
2021-11-25 00:00:00+00:00,9.78504467010498,9.989261627197266,8.514690399169922,9.809967041015625,43753,0.0,0.0
2021-11-26 00:00:00+00:00,9.80807876586914,10.904814720153809,7.978792190551758,8.02804946899414,35524,0.0,0.0
2021-11-27 00:00:00+00:00,8.02694320678711,9.45118522644043,7.553977012634277,8.630151748657227,30732,0.0,0.0
2021-11-28 00:00:00+00:00,8.627472877502441,8.627472877502441,6.92349910736084,7.525056838989258,45139,0.0,0.0
2021-11-29 00:00:00+00:00,7.523942947387695,11.874347686767578,7.504341125488281,8.750863075256348,55252,0.0,0.0
2021-11-30 00:00:00+00:00,8.750955581665039,9.671929359436035,7.5291829109191895,8.806391716003418,46211,0.0,0.0
2021-12-01 00:00:00+00:00,8.807516098022461,8.983926773071289,7.565845966339111,8.816620826721191,38377,0.0,0.0
2021-12-02 00:00:00+00:00,8.816365242004395,8.903468132019043,7.110820770263672,8.76659107208252,39204,0.0,0.0
2021-12-03 00:00:00+00:00,8.774529457092285,8.804147720336914,7.9998297691345215,8.379613876342773,26153,0.0,0.0
2021-12-04 00:00:00+00:00,8.379170417785645,8.390497207641602,6.4948649406433105,7.864666938781738,44728,0.0,0.0
2021-12-05 00:00:00+00:00,7.864052772521973,8.159809112548828,6.540860176086426,7.656325817108154,23636,0.0,0.0
2021-12-06 00:00:00+00:00,7.6548027992248535,7.6548027992248535,5.133913993835449,7.51604700088501,45850,0.0,0.0
2021-12-07 00:00:00+00:00,7.519225120544434,7.858400821685791,6.977531909942627,7.048840045928955,34892,0.0,0.0
2021-12-08 00:00:00+00:00,7.049108982086182,7.876247882843018,7.0238752365112305,7.156367778778076,34104,0.0,0.0
2021-12-09 00:00:00+00:00,7.148465156555176,8.369749069213867,6.606081008911133,6.7243499755859375,50704,0.0,0.0
2021-12-10 00:00:00+00:00,6.726925849914551,7.02960205078125,6.342926979064941,6.345648765563965,46509,0.0,0.0
2021-12-11 00:00:00+00:00,6.345020771026611,6.736703872680664,6.113892078399658,6.563409805297852,33349,0.0,0.0
2021-12-12 00:00:00+00:00,6.56264591217041,7.272209167480469,6.493175983428955,7.1610541343688965,59107,0.0,0.0
2021-12-13 00:00:00+00:00,7.164517879486084,7.164517879486084,6.360445022583008,6.597890853881836,40057,0.0,0.0
2021-12-14 00:00:00+00:00,6.597860813140869,7.05575704574585,6.451508045196533,7.035958766937256,39722,0.0,0.0
