TIMESTAMP,DCT_OPEN_PRICE_USD,DCT_HIGH_PRICE_USD,DCT_LOW_PRICE_USD,DCT_CLOSE_PRICE_USD,DCT_VOLUME_USD,DCT_DIVIDENDS_USD,DCT_STOCK_SPLITS_USD
2021-11-29 00:00:00+00:00,493.1646728515625,507.39373779296875,492.71246337890625,504.2259826660156,12465,0.0,0.0
2021-11-30 00:00:00+00:00,504.31884765625,510.059814453125,482.70208740234375,492.9829406738281,1805,0.0,0.0
2021-12-01 00:00:00+00:00,493.10516357421875,547.7268676757812,491.3801574707031,523.1178588867188,5123,0.0,0.0
2021-12-02 00:00:00+00:00,523.2570190429688,532.1112060546875,504.2501525878906,516.8049926757812,165087,0.0,0.0
2021-12-03 00:00:00+00:00,516.7530517578125,540.5325927734375,516.7530517578125,535.2710571289062,109288,0.0,0.0
2021-12-04 00:00:00+00:00,535.2702026367188,553.2156982421875,517.7847290039062,550.408935546875,111653,0.0,0.0
2021-12-05 00:00:00+00:00,550.4200439453125,557.3796997070312,526.7665405273438,539.8439331054688,74772,0.0,0.0
2021-12-06 00:00:00+00:00,539.8143310546875,557.75634765625,538.8788452148438,547.956298828125,69523,0.0,0.0
2021-12-07 00:00:00+00:00,547.95263671875,563.3463134765625,547.95263671875,551.2216796875,127810,0.0,0.0
2021-12-08 00:00:00+00:00,551.2136840820312,564.419189453125,549.5047607421875,564.2160034179688,109969,0.0,0.0
2021-12-09 00:00:00+00:00,564.203369140625,564.203369140625,556.7232055664062,560.9007568359375,78655,0.0,0.0
2021-12-10 00:00:00+00:00,560.9003295898438,572.1636962890625,559.8825073242188,567.5455322265625,120189,0.0,0.0
2021-12-11 00:00:00+00:00,567.529052734375,588.8646240234375,561.1550903320312,564.4661254882812,83049,0.0,0.0
2021-12-12 00:00:00+00:00,564.4573974609375,579.69384765625,564.295166015625,570.19775390625,56580,0.0,0.0
2021-12-13 00:00:00+00:00,570.197021484375,579.296630859375,568.2852172851562,571.6697998046875,110766,0.0,0.0
2021-12-14 00:00:00+00:00,571.6964721679688,578.9327392578125,565.04443359375,573.76611328125,90680,0.0,0.0
2021-12-15 00:00:00+00:00,572.641845703125,583.0401611328125,546.2509155273438,575.7221069335938,130,0.0,0.0
2021-12-16 00:00:00+00:00,575.3695678710938,576.3733520507812,557.0244750976562,558.9485473632812,39940,0.0,0.0
2021-12-17 00:00:00+00:00,558.9600219726562,569.1465454101562,536.4581909179688,561.4996948242188,126048,0.0,0.0
2021-12-18 00:00:00+00:00,561.4652709960938,566.5891723632812,550.8573608398438,556.1100463867188,81752,0.0,0.0
2021-12-19 00:00:00+00:00,556.1100463867188,560.9686279296875,550.4290161132812,550.489501953125,69163,0.0,0.0
2021-12-20 00:00:00+00:00,550.4906005859375,556.26708984375,549.1817626953125,551.9257202148438,64439,0.0,0.0
2021-12-21 00:00:00+00:00,551.9044189453125,560.7125244140625,550.9581909179688,554.917236328125,64351,0.0,0.0
2021-12-22 00:00:00+00:00,554.90625,561.5381469726562,553.0242919921875,560.3411254882812,55730,0.0,0.0
2021-12-23 00:00:00+00:00,561.233642578125,563.70654296875,555.791015625,558.83154296875,91509,0.0,0.0
2021-12-24 00:00:00+00:00,558.1920776367188,561.2574462890625,549.835693359375,552.214111328125,88124,0.0,0.0
2021-12-25 00:00:00+00:00,552.2100830078125,556.8554077148438,542.9937133789062,543.4953002929688,61390,0.0,0.0
2021-12-26 00:00:00+00:00,543.4903564453125,550.0377197265625,530.0137939453125,536.3519287109375,60826,0.0,0.0
2021-12-27 00:00:00+00:00,536.349853515625,541.8025512695312,534.8474731445312,536.5155029296875,84244,0.0,0.0
2021-12-28 00:00:00+00:00,536.1322631835938,541.4351806640625,534.9556274414062,538.8310546875,84622,0.0,0.0
2021-12-29 00:00:00+00:00,538.8304443359375,548.1067504882812,534.8203125,545.2564086914062,85021,0.0,0.0
2021-12-30 00:00:00+00:00,545.245849609375,566.6749877929688,540.0184326171875,560.71142578125,105231,0.0,0.0
2021-12-31 00:00:00+00:00,560.6992797851562,576.7356567382812,541.2220458984375,557.3658447265625,153047,0.0,0.0
2022-01-01 00:00:00+00:00,557.3658447265625,558.2081298828125,546.2716064453125,551.82568359375,33420,0.0,0.0
2022-01-02 00:00:00+00:00,551.82568359375,556.1008911132812,547.7467651367188,548.167724609375,51809,0.0,0.0
2022-01-03 00:00:00+00:00,548.167724609375,552.5475463867188,541.760498046875,546.7578735351562,68468,0.0,0.0
2022-01-04 00:00:00+00:00,546.7578735351562,550.4556274414062,524.4080810546875,534.8328247070312,110992,0.0,0.0
2022-01-05 00:00:00+00:00,534.856201171875,548.654296875,534.8328247070312,539.0211181640625,94469,0.0,0.0
2022-01-06 00:00:00+00:00,539.0211181640625,543.3944091796875,535.40283203125,538.897705078125,67568,0.0,0.0
2022-01-07 00:00:00+00:00,538.897705078125,543.7276000976562,538.735595703125,541.2483520507812,86859,0.0,0.0
2022-01-08 00:00:00+00:00,541.2483520507812,543.6926879882812,537.7565307617188,537.8961181640625,73863,0.0,0.0
2022-01-09 00:00:00+00:00,537.8961181640625,540.2008056640625,525.1854858398438,529.6694946289062,91227,0.0,0.0
2022-01-10 00:00:00+00:00,529.6694946289062,535.7404174804688,517.9930419921875,533.2344970703125,106765,0.0,0.0
2022-01-11 00:00:00+00:00,533.2344970703125,538.7324829101562,528.101318359375,531.1115112304688,107655,0.0,0.0
2022-01-12 00:00:00+00:00,532.1793212890625,538.4593505859375,530.2030029296875,530.4854736328125,99642,0.0,0.0
2022-01-13 00:00:00+00:00,530.4854736328125,540.2509765625,528.986328125,533.1659545898438,79072,0.0,0.0
2022-01-14 00:00:00+00:00,533.1646118164062,542.469970703125,532.7625732421875,536.935546875,118030,0.0,0.0
2022-01-15 00:00:00+00:00,536.935791015625,540.88671875,536.5228271484375,538.705810546875,74683,0.0,0.0
2022-01-16 00:00:00+00:00,538.7053833007812,538.7053833007812,531.24609375,531.423583984375,89718,0.0,0.0
2022-01-17 00:00:00+00:00,531.42431640625,537.5443115234375,530.806396484375,533.6726684570312,120743,0.0,0.0
2022-01-18 00:00:00+00:00,533.6746215820312,535.8987426757812,530.9760131835938,532.3474731445312,116672,0.0,0.0
2022-01-19 00:00:00+00:00,532.34814453125,535.2901000976562,531.802734375,532.2993774414062,110330,0.0,0.0
2022-01-20 00:00:00+00:00,532.2967529296875,535.32958984375,529.6819458007812,531.5337524414062,94790,0.0,0.0
2022-01-21 00:00:00+00:00,531.5372314453125,534.4559326171875,475.8197021484375,529.1802368164062,154672,0.0,0.0
2022-01-22 00:00:00+00:00,529.1915283203125,529.6102294921875,509.7369689941406,520.10986328125,96038,0.0,0.0
2022-01-23 00:00:00+00:00,520.1260986328125,520.88330078125,497.11334228515625,507.9198303222656,48417,0.0,0.0
