TIMESTAMP,ELTG_OPEN_PRICE_USD,ELTG_HIGH_PRICE_USD,ELTG_LOW_PRICE_USD,ELTG_CLOSE_PRICE_USD,ELTG_VOLUME_USD,ELTG_DIVIDENDS_USD,ELTG_STOCK_SPLITS_USD
2022-05-06 00:00:00+00:00,0.00023299999884329736,0.00023299999884329736,0.00020799999765586108,0.00021300000662449747,60141,0.0,0.0
2022-05-07 00:00:00+00:00,0.00021300000662449747,0.00026000000070780516,0.00019299999985378236,0.00022899999748915434,80274,0.0,0.0
2022-05-08 00:00:00+00:00,0.00022899999748915434,0.00022899999748915434,0.00020399999630171806,0.00021300000662449747,127979,0.0,0.0
2022-05-09 00:00:00+00:00,0.00021300000662449747,0.00021300000662449747,0.00017699999443721026,0.00017800000205170363,85843,0.0,0.0
2022-05-10 00:00:00+00:00,0.00017800000205170363,0.00024900000425986946,0.00017699999443721026,0.00019299999985378236,161588,0.0,0.0
2022-05-11 00:00:00+00:00,0.00019299999985378236,0.0002410000015515834,0.0001610000035725534,0.0001610000035725534,116373,0.0,0.0
2022-05-12 00:00:00+00:00,0.0001610000035725534,0.00019500000053085387,0.0001250000059371814,0.00016199999663513154,68589,0.0,0.0
2022-05-13 00:00:00+00:00,0.00016199999663513154,0.00019999999494757503,0.00016199999663513154,0.00017899999511428177,93554,0.0,0.0
2022-05-14 00:00:00+00:00,0.00017899999511428177,0.00017899999511428177,0.00014699999883305281,0.00016700000560376793,88242,0.0,0.0
2022-05-15 00:00:00+00:00,0.00016700000560376793,0.00018400000408291817,0.00014400000509340316,0.00014400000509340316,120554,0.0,0.0
2022-05-16 00:00:00+00:00,0.00014400000509340316,0.00016999999934341758,0.00014400000509340316,0.00016999999934341758,111357,0.0,0.0
2022-05-17 00:00:00+00:00,0.00016999999934341758,0.00021499999274965376,0.00016999999934341758,0.00017899999511428177,90302,0.0,0.0
2022-05-18 00:00:00+00:00,0.00017899999511428177,0.00018200000340584666,0.00017299999308306724,0.00017299999308306724,68876,0.0,0.0
2022-05-19 00:00:00+00:00,0.00017299999308306724,0.0001880000054370612,0.00017299999308306724,0.00018000000272877514,176798,0.0,0.0
2022-05-20 00:00:00+00:00,0.00018000000272877514,0.00018400000408291817,0.00016799999866634607,0.00018000000272877514,117009,0.0,0.0
2022-05-21 00:00:00+00:00,0.00018000000272877514,0.00018200000340584666,0.00017800000205170363,0.00018000000272877514,257923,0.0,0.0
2022-05-22 00:00:00+00:00,0.00018000000272877514,0.0001880000054370612,0.00017800000205170363,0.00018000000272877514,212744,0.0,0.0
2022-05-23 00:00:00+00:00,0.00018000000272877514,0.00018899999849963933,0.00017499999376013875,0.00017499999376013875,115806,0.0,0.0
2022-05-24 00:00:00+00:00,0.00017499999376013875,0.00017499999376013875,0.00016599999798927456,0.00016999999934341758,27740,0.0,0.0
2022-05-25 00:00:00+00:00,0.00016999999934341758,0.00017800000205170363,0.00014600000577047467,0.00014600000577047467,46381,0.0,0.0
2022-05-26 00:00:00+00:00,0.00014600000577047467,0.00015500000154133886,0.00013699999544769526,0.00014200000441633165,61627,0.0,0.0
2022-05-27 00:00:00+00:00,0.00014200000441633165,0.00017100000695791095,0.00014200000441633165,0.00015100000018719584,50469,0.0,0.0
2022-05-28 00:00:00+00:00,0.00015999999595806003,0.00016399999731220305,0.00015100000018719584,0.00015700000221841037,4249,0.0,0.0
2022-05-29 00:00:00+00:00,0.00015700000221841037,0.00015799999528098851,0.00015700000221841037,0.00015799999528098851,2,0.0,0.0
