,BTC,Lag
IOTA,1.979953459250555e-06,2
BAT,6.514611039130771e-05,2
LTC,9.19193064360434e-05,15
ETH,0.0069437778120871,20
DASH,0.0094693268214509,12
USDT,0.0094755779008655,1
XLM,0.015816923326509,26
DOGE,0.023999188197004,2
ETC,0.026998694971188,26
XRP,0.0271442692885484,30
DCR,0.0281069635699263,3
XMR,0.0436393152349618,1
QTUM,0.0632849017876517,10
ZEC,0.1243830597759275,12
GNO,0.3473596383287863,4
