TIMESTAMP,WWD_OPEN_PRICE_USD,WWD_HIGH_PRICE_USD,WWD_LOW_PRICE_USD,WWD_CLOSE_PRICE_USD,WWD_VOLUME_USD,WWD_DIVIDENDS_USD,WWD_STOCK_SPLITS_USD
2023-07-23 00:00:00+00:00,4.3000000005122274e-05,9.40000027185306e-05,4.3000000005122274e-05,7.500000356230885e-05,21274,0.0,0.0
2023-07-24 00:00:00+00:00,7.500000356230885e-05,7.500000356230885e-05,1.5999999959603883e-05,3.400000059627928e-05,27608,0.0,0.0
2023-07-25 00:00:00+00:00,3.400000059627928e-05,3.5000000934815034e-05,1.8000000636675395e-05,1.8000000636675395e-05,4487,0.0,0.0
2023-07-26 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8000000636675395e-05,156,0.0,0.0
2023-07-27 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.700000029813964e-05,1.700000029813964e-05,554,0.0,0.0
2023-07-28 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,0,0.0,0.0
2023-07-29 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,0,0.0,0.0
2023-07-30 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,0,0.0,0.0
2023-07-31 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,0,0.0,0.0
2024-04-08 00:00:00+00:00,0.0005169999785721302,0.0040339999832212925,0.0005169999785721302,0.0040339999832212925,633,0.0,0.0
2024-04-09 00:00:00+00:00,0.0040339999832212925,0.00406799977645278,0.0040339999832212925,0.00406799977645278,1222,0.0,0.0
2024-04-10 00:00:00+00:00,0.00406799977645278,0.004168999847024679,0.00406799977645278,0.004168999847024679,3944,0.0,0.0
2024-04-11 00:00:00+00:00,0.004168999847024679,0.004234000109136105,0.004168999847024679,0.004234000109136105,1809,0.0,0.0
2024-04-12 00:00:00+00:00,0.004234000109136105,0.004244000185281038,0.004234000109136105,0.004244000185281038,300,0.0,0.0
2024-04-13 00:00:00+00:00,0.004244000185281038,0.004259999841451645,0.004228000063449144,0.004236000124365091,1927,0.0,0.0
2024-04-14 00:00:00+00:00,0.004236000124365091,0.004248000215739012,0.004236000124365091,0.004248000215739012,401,0.0,0.0
2024-04-15 00:00:00+00:00,0.004248000215739012,0.004261000081896782,0.004244999960064888,0.004251999780535698,1043,0.0,0.0
2024-04-16 00:00:00+00:00,0.004251999780535698,0.004259999841451645,0.004226000048220158,0.004230000078678131,1860,0.0,0.0
2024-04-17 00:00:00+00:00,0.004230000078678131,0.004269000142812729,0.004230000078678131,0.004269000142812729,1150,0.0,0.0
2024-04-18 00:00:00+00:00,0.004269000142812729,0.004279000218957663,0.004269000142812729,0.004279000218957663,250,0.0,0.0
2024-04-19 00:00:00+00:00,0.004279000218957663,0.004290000069886446,0.004279000218957663,0.004290000069886446,300,0.0,0.0
2024-04-20 00:00:00+00:00,0.004290000069886446,0.004304000176489353,0.004290000069886446,0.004304000176489353,607,0.0,0.0
2024-04-21 00:00:00+00:00,0.004304000176489353,0.004310999996960163,0.0043020001612603664,0.0043020001612603664,440,0.0,0.0
2024-04-22 00:00:00+00:00,0.0043020001612603664,0.004302999936044216,0.004267000127583742,0.004267000127583742,1789,0.0,0.0
2024-04-23 00:00:00+00:00,0.004267000127583742,0.004269000142812729,0.004265000112354755,0.004269000142812729,147,0.0,0.0
2024-04-24 00:00:00+00:00,0.004269000142812729,0.004269000142812729,0.004269000142812729,0.004269000142812729,0,0.0,0.0
