TIMESTAMP,BONKERS_OPEN_PRICE_USD,BONKERS_HIGH_PRICE_USD,BONKERS_LOW_PRICE_USD,BONKERS_CLOSE_PRICE_USD,BONKERS_VOLUME_USD,BONKERS_DIVIDENDS_USD,BONKERS_STOCK_SPLITS_USD
2025-03-01 00:00:00+00:00,0.0003480000013951212,0.0003539999888744205,0.0003169999981764704,0.00033999999868683517,249705,0.0,0.0
2025-03-02 00:00:00+00:00,0.00033999999868683517,0.0003870000073220581,0.0003239999932702631,0.00037399999564513564,251773,0.0,0.0
2025-03-03 00:00:00+00:00,0.00037399999564513564,0.00037799999699927866,0.00030499999411404133,0.00031400000443682075,250399,0.0,0.0
2025-03-04 00:00:00+00:00,0.00031400000443682075,0.00032500000088475645,0.00028899998869746923,0.0003229999856557697,253483,0.0,0.0
2025-03-05 00:00:00+00:00,0.0003229999856557697,0.00037799999699927866,0.00031400000443682075,0.00035200000274926424,247279,0.0,0.0
2025-03-06 00:00:00+00:00,0.00035200000274926424,0.0003809999907389283,0.00031599999056197703,0.00033000000985339284,232264,0.0,0.0
2025-03-07 00:00:00+00:00,0.00033000000985339284,0.00034699999378062785,0.0003150000120513141,0.0003229999856557697,241989,0.0,0.0
2025-03-08 00:00:00+00:00,0.0003229999856557697,0.00032699998700991273,0.00031400000443682075,0.00031800000579096377,261828,0.0,0.0
2025-03-09 00:00:00+00:00,0.00031800000579096377,0.00032500000088475645,0.00029200001154094934,0.00029299999005161226,224364,0.0,0.0
2025-03-10 00:00:00+00:00,0.00029299999005161226,0.00030300000798888505,0.0002690000110305846,0.00027600000612437725,267693,0.0,0.0
2025-03-11 00:00:00+00:00,0.00027600000612437725,0.00029799999902024865,0.0002629999944474548,0.000291000003926456,212162,0.0,0.0
2025-03-12 00:00:00+00:00,0.000291000003926456,0.00030399998649954796,0.0002809999859891832,0.00029399999766610563,264111,0.0,0.0
2025-03-13 00:00:00+00:00,0.00029399999766610563,0.00029600001289509237,0.0002730000123847276,0.0002789999998640269,202164,0.0,0.0
2025-03-14 00:00:00+00:00,0.0002789999998640269,0.00030700000934302807,0.00027799999224953353,0.0003020000003743917,229007,0.0,0.0
2025-03-15 00:00:00+00:00,0.0003020000003743917,0.00030700000934302807,0.000299000006634742,0.00030700000934302807,260283,0.0,0.0
2025-03-16 00:00:00+00:00,0.00030700000934302807,0.000307999987853691,0.00028700000257231295,0.00028899998869746923,242865,0.0,0.0
2025-03-17 00:00:00+00:00,0.00028899998869746923,0.000299000006634742,0.00028700000257231295,0.00029399999766610563,190702,0.0,0.0
2025-03-18 00:00:00+00:00,0.00029399999766610563,0.00029399999766610563,0.0002800000074785203,0.00028700000257231295,235907,0.0,0.0
2025-03-19 00:00:00+00:00,0.00028700000257231295,0.0003429999924264848,0.0002849999873433262,0.00031900001340545714,225638,0.0,0.0
2025-03-20 00:00:00+00:00,0.00031900001340545714,0.00031999999191612005,0.00030899999546818435,0.00030899999546818435,193872,0.0,0.0
2025-03-21 00:00:00+00:00,0.00030899999546818435,0.0003110000106971711,0.00030300000798888505,0.00030300000798888505,251232,0.0,0.0
2025-03-22 00:00:00+00:00,0.00030300000798888505,0.0003129999968223274,0.00030300000798888505,0.000307999987853691,179430,0.0,0.0
2025-03-23 00:00:00+00:00,0.000307999987853691,0.0003150000120513141,0.00030300000798888505,0.0003150000120513141,163396,0.0,0.0
2025-03-24 00:00:00+00:00,0.0003150000120513141,0.0003260000084992498,0.0003150000120513141,0.0003220000071451068,244820,0.0,0.0
