TIMESTAMP,LTC_OPENING_PRICE_USD,LTC_HIGH_PRICE_USD,LTC_LOW_PRICE_USD,LTC_CLOSE_PRICE_USD
2019-01-24,31.69,33.1,30.89,32.51
2019-01-25,32.52,33.0,31.87,32.69
2019-01-26,32.68,33.95,32.57,32.8
2019-01-27,32.79,33.2,31.05,32.21
2019-01-28,32.22,32.53,30.0,30.94
2019-01-29,30.94,31.26,29.91,30.81
2019-01-30,30.8,31.97,30.47,31.68
2019-01-31,31.68,32.33,31.08,31.41
2019-02-01,31.43,33.64,30.7,32.65
2019-02-02,32.61,35.01,32.44,34.59
2019-02-03,34.59,34.89,32.86,33.44
2019-02-04,33.43,34.5,33.36,34.09
2019-02-05,34.08,34.54,33.63,34.34
2019-02-06,34.35,34.5,32.25,32.79
2019-02-07,32.78,33.61,32.73,33.24
2019-02-08,33.23,44.85,32.75,42.99
2019-02-09,42.99,46.95,42.05,44.68
2019-02-10,44.68,47.59,42.0,46.79
2019-02-11,46.8,46.87,41.81,42.9
2019-02-12,42.88,44.57,41.84,43.89
2019-02-13,43.89,44.66,40.64,41.61
2019-02-14,41.61,42.45,40.31,41.26
2019-02-15,41.26,44.6,41.06,42.58
2019-02-16,42.6,44.37,42.28,43.34
2019-02-17,43.34,45.13,42.6,43.91
2019-02-18,43.89,49.03,43.62,47.84
2019-02-19,47.81,49.1,46.56,47.14
2019-02-20,47.16,52.21,46.25,51.5
2019-02-21,51.47,51.65,47.35,48.94
2019-02-22,48.93,49.97,48.08,49.19
2019-02-23,49.22,51.88,48.0,51.4
2019-02-24,51.39,53.53,42.37,43.75
2019-02-25,43.74,46.85,43.0,45.4
2019-02-26,45.4,45.89,44.06,44.76
2019-02-27,44.77,45.53,42.51,45.16
2019-02-28,45.15,46.7,44.44,45.61
2019-03-01,45.62,48.95,45.53,47.05
2019-03-02,47.02,49.4,46.38,48.49
2019-03-03,48.51,49.1,47.18,47.86
2019-03-04,47.87,48.22,44.57,45.78
2019-03-05,45.78,54.25,45.38,52.52
2019-03-06,52.52,56.81,51.11,55.37
2019-03-07,55.37,59.12,53.77,56.73
2019-03-08,56.73,57.6,54.3,55.61
2019-03-09,55.58,59.83,55.38,57.78
2019-03-10,57.78,58.04,55.84,56.59
2019-03-11,56.63,57.37,54.0,54.82
2019-03-12,54.82,56.96,53.72,56.58
2019-03-13,56.6,56.84,54.3,55.29
2019-03-14,55.29,58.2,51.66,55.94
2019-03-15,55.94,59.15,55.94,58.52
2019-03-16,58.52,61.97,58.41,61.21
2019-03-17,61.22,61.32,59.57,60.47
2019-03-18,60.47,62.63,58.2,59.17
2019-03-19,59.2,59.96,58.33,59.52
2019-03-20,59.5,60.74,56.64,60.27
2019-03-21,60.29,60.64,56.98,58.54
2019-03-22,58.54,59.6,58.0,59.26
2019-03-23,59.23,61.76,58.93,60.89
2019-03-24,60.88,60.9,58.84,59.82
2019-03-25,59.81,60.7,58.2,59.04
2019-03-26,59.06,59.35,57.23,58.79
2019-03-27,58.81,61.87,58.58,61.44
2019-03-28,61.43,61.43,60.15,60.5
2019-03-29,60.48,61.8,60.15,61.45
2019-03-30,61.41,61.56,59.59,60.45
2019-03-31,60.45,60.72,59.83,60.48
2019-04-01,60.47,60.9,59.62,60.45
2019-04-02,60.45,78.4,59.95,76.78
2019-04-03,76.76,98.5,76.24,85.19
2019-04-04,85.02,89.85,79.85,84.7
2019-04-05,84.71,89.85,83.65,88.24
2019-04-06,88.24,97.54,85.0,92.21
2019-04-07,92.23,95.44,88.74,91.55
2019-04-08,91.55,94.0,85.2,88.57
2019-04-09,88.57,88.71,82.61,86.17
2019-04-10,86.19,91.1,85.91,88.16
2019-04-11,88.16,88.45,74.64,78.88
2019-04-12,78.9,80.43,75.0,78.47
2019-04-13,78.43,81.02,75.51,77.62
2019-04-14,77.58,83.6,76.09,83.28
2019-04-15,83.31,84.41,75.0,78.07
2019-04-16,78.06,81.49,76.88,80.27
2019-04-17,80.27,81.5,78.0,78.77
2019-04-18,78.82,83.66,78.74,81.68
2019-04-19,81.67,83.17,79.48,82.05
2019-04-20,82.05,82.69,79.33,81.15
2019-04-21,81.16,81.85,72.86,76.65
2019-04-22,76.61,77.63,74.9,76.51
2019-04-23,76.47,79.29,73.33,73.7
2019-04-24,73.67,74.69,69.9,72.85
2019-04-25,72.85,74.43,70.6,71.78
2019-04-26,71.79,76.5,70.31,73.82
2019-04-27,73.83,74.01,71.83,72.23
2019-04-28,72.24,72.72,68.95,69.89
2019-04-29,69.89,70.37,66.5,67.87
2019-04-30,67.86,74.74,67.86,74.32
2019-05-01,74.31,75.36,71.78,73.36
2019-05-02,73.35,74.42,72.73,73.68
2019-05-03,73.65,80.58,73.31,79.22
2019-05-04,79.26,82.76,74.54,77.77
2019-05-05,77.73,78.16,75.4,75.7
2019-05-06,75.7,76.91,71.64,74.94
2019-05-07,74.95,78.75,73.4,74.61
2019-05-08,74.59,75.5,72.4,74.44
2019-05-09,74.44,75.9,72.77,74.19
2019-05-10,74.18,79.61,72.66,77.11
2019-05-11,77.12,95.0,76.85,86.59
2019-05-12,86.59,94.01,83.0,84.73
2019-05-13,84.71,92.49,84.1,87.16
2019-05-14,87.34,93.61,86.5,91.17
2019-05-15,91.15,104.25,89.69,102.02
2019-05-16,102.03,107.14,90.73,95.49
2019-05-17,95.49,97.48,84.27,89.76
2019-05-18,89.76,90.51,85.11,86.51
2019-05-19,86.55,96.81,86.07,94.58
2019-05-20,94.55,94.58,87.11,91.1
2019-05-21,91.1,93.02,88.83,90.79
2019-05-22,90.77,92.04,85.83,87.74
2019-05-23,87.74,89.53,84.62,88.61
2019-05-24,88.67,103.77,88.01,100.5
2019-05-25,100.5,105.07,98.87,102.66
2019-05-26,102.66,114.0,97.5,111.0
2019-05-27,111.03,121.89,109.94,116.3
2019-05-28,116.41,118.22,111.08,114.81
2019-05-29,114.87,118.33,108.0,115.06
2019-05-30,115.03,120.35,102.4,107.78
2019-05-31,107.78,114.93,104.55,114.6
2019-06-01,114.65,116.28,110.51,112.35
2019-06-02,112.34,116.48,111.25,114.39
2019-06-03,114.44,116.2,105.01,105.99
2019-06-04,105.94,106.8,98.13,102.2
2019-06-05,102.2,105.21,100.11,103.66
2019-06-06,103.61,112.07,101.0,111.19
2019-06-07,111.25,121.0,109.53,116.71
2019-06-08,116.74,119.7,113.5,118.01
2019-06-09,118.01,118.94,111.02,114.66
2019-06-10,114.66,130.12,112.54,129.15
2019-06-11,129.19,138.56,124.85,135.69
2019-06-12,135.79,143.19,129.86,135.32
2019-06-13,135.32,136.52,127.92,130.55
2019-06-14,130.55,133.03,125.22,132.0
2019-06-15,132.03,139.5,132.01,137.54
2019-06-16,137.51,138.2,133.15,136.45
2019-06-17,136.42,136.82,131.53,133.8
2019-06-18,133.8,136.84,128.0,135.22
2019-06-19,135.25,139.5,133.5,136.43
2019-06-20,136.41,136.75,133.0,135.46
2019-06-21,135.45,141.29,131.0,138.28
2019-06-22,138.3,145.9,136.01,142.26
2019-06-23,142.2,143.34,136.15,137.5
2019-06-24,137.5,137.52,132.65,135.77
2019-06-25,135.78,138.63,129.75,136.33
2019-06-26,136.32,138.5,127.5,132.25
2019-06-27,132.24,133.5,111.82,116.01
2019-06-28,116.02,122.19,114.49,120.01
2019-06-29,119.99,137.0,116.0,133.86
2019-06-30,133.88,137.44,120.54,123.25
2019-07-01,123.22,127.03,113.82,123.17
2019-07-02,123.16,124.0,112.63,118.77
2019-07-03,118.74,123.15,116.78,121.36
2019-07-04,121.34,127.03,118.51,119.61
2019-07-05,119.64,120.99,116.22,118.35
2019-07-06,118.29,121.8,117.06,118.31
2019-07-07,118.28,120.35,117.0,119.48
2019-07-08,119.48,125.07,117.77,122.92
2019-07-09,122.92,124.08,117.64,119.24
2019-07-10,119.23,120.13,102.5,108.31
2019-07-11,108.29,108.33,95.21,102.98
2019-07-12,103.0,107.02,100.65,104.86
2019-07-13,104.86,105.03,97.64,101.03
2019-07-14,101.06,101.9,87.58,89.66
2019-07-15,89.67,92.99,84.6,90.43
2019-07-16,90.43,91.91,76.6,79.61
2019-07-17,79.62,94.65,71.0,89.95
2019-07-18,89.98,104.5,86.87,101.16
2019-07-19,101.15,101.26,94.73,98.23
2019-07-20,98.25,105.88,97.42,100.25
2019-07-21,100.26,101.41,96.4,99.7
2019-07-22,99.74,100.91,91.14,95.31
2019-07-23,95.31,95.35,88.62,90.15
2019-07-24,90.1,97.45,86.8,94.5
2019-07-25,94.43,96.67,91.06,93.22
2019-07-26,93.23,94.52,89.83,94.06
2019-07-27,94.01,96.09,86.67,88.79
2019-07-28,88.83,90.9,83.13,90.0
2019-07-29,90.0,92.26,87.48,90.33
2019-07-30,90.33,92.71,88.5,90.15
2019-07-31,90.12,99.95,89.81,98.76
2019-08-01,98.77,100.59,95.23,98.64
2019-08-02,98.62,98.77,92.52,94.76
2019-08-03,94.8,96.7,93.51,94.17
2019-08-04,94.15,94.8,90.11,92.64
2019-08-05,92.68,106.77,92.68,96.56
2019-08-06,96.56,99.32,91.0,92.99
2019-08-07,93.05,94.45,87.36,90.59
2019-08-08,90.59,92.75,87.72,90.15
2019-08-09,90.08,90.45,82.64,84.24
2019-08-10,84.25,87.5,82.27,85.46
2019-08-11,85.46,91.57,85.15,89.93
2019-08-12,89.99,90.04,85.45,85.79
2019-08-13,85.79,86.79,83.26,84.88
2019-08-14,84.83,86.32,75.0,75.9
2019-08-15,75.91,77.7,74.36,76.25
2019-08-16,76.24,76.42,72.34,74.67
2019-08-17,74.63,75.35,71.5,72.65
2019-08-18,72.64,78.0,71.4,76.25
2019-08-19,76.31,78.95,75.36,77.1
2019-08-20,77.1,77.3,73.31,75.14
2019-08-21,75.13,75.33,70.14,73.27
2019-08-22,73.18,74.64,71.0,73.31
2019-08-23,73.38,75.92,72.1,75.38
2019-08-24,75.37,75.65,71.39,73.32
2019-08-25,73.32,74.93,70.56,72.1
2019-08-26,72.12,75.46,72.09,73.54
2019-08-27,73.59,73.75,72.13,72.9
2019-08-28,72.88,73.14,65.0,66.73
2019-08-29,66.73,66.77,62.0,63.59
2019-08-30,63.55,65.6,62.16,64.17
2019-08-31,64.18,65.39,62.25,64.24
2019-09-01,64.23,67.21,63.74,65.89
2019-09-02,65.85,68.03,64.8,66.92
2019-09-03,66.92,71.0,66.47,69.06
2019-09-04,69.0,69.24,66.4,67.01
2019-09-05,67.02,67.39,64.14,65.23
2019-09-06,65.24,68.0,63.54,64.87
2019-09-07,64.88,70.57,64.53,68.77
2019-09-08,68.77,71.46,68.0,70.36
2019-09-09,70.36,71.38,67.73,69.89
2019-09-10,69.86,73.1,69.77,70.85
2019-09-11,70.85,71.81,68.25,69.8
2019-09-12,69.8,70.0,68.3,69.15
2019-09-13,69.18,69.58,67.36,68.93
2019-09-14,68.93,71.5,68.2,70.5
2019-09-15,70.49,71.28,69.5,70.04
2019-09-16,70.04,73.67,69.36,72.63
2019-09-17,72.67,77.59,72.15,74.04
2019-09-18,74.06,80.3,73.98,77.81
2019-09-19,77.77,80.9,72.62,76.56
2019-09-20,76.56,77.08,72.78,75.05
2019-09-21,75.06,75.58,72.06,73.22
2019-09-22,73.2,73.22,71.03,72.23
2019-09-23,72.26,74.24,61.88,66.54
2019-09-24,66.54,67.42,54.07,54.57
2019-09-25,54.57,58.34,52.84,57.43
2019-09-26,57.48,57.56,50.3,55.19
2019-09-27,55.17,56.61,52.61,55.86
2019-09-28,55.86,56.16,53.67,55.37
2019-09-29,55.38,55.58,52.13,53.82
2019-09-30,53.84,56.25,52.46,55.99
2019-10-01,56.01,57.6,54.82,55.63
2019-10-02,55.59,56.66,55.13,56.23
2019-10-03,56.28,57.07,53.62,56.44
2019-10-04,56.45,57.5,55.22,56.3
2019-10-05,56.3,57.4,55.57,56.69
2019-10-06,56.69,56.8,52.73,54.41
2019-10-07,54.42,58.65,53.25,57.46
2019-10-08,57.46,58.45,56.47,56.94
2019-10-09,56.92,60.06,56.6,59.12
2019-10-10,59.1,59.33,57.0,57.47
2019-10-11,57.48,58.42,55.33,55.85
2019-10-12,55.85,56.5,55.41,55.7
2019-10-13,55.71,57.69,55.47,56.46
2019-10-14,56.44,57.1,55.94,56.83
2019-10-15,56.83,57.39,53.4,54.58
2019-10-16,54.57,55.39,51.0,52.45
2019-10-17,52.45,55.22,51.57,54.94
2019-10-18,54.95,55.01,52.19,53.21
2019-10-19,53.21,54.16,52.54,53.72
2019-10-20,53.72,55.46,52.58,54.85
2019-10-21,54.85,55.74,53.67,54.57
2019-10-22,54.57,55.09,52.97,53.39
2019-10-23,53.38,53.44,47.1,49.5
2019-10-24,49.48,50.32,48.3,49.54
2019-10-25,49.55,58.7,49.01,56.93
2019-10-26,56.94,63.37,54.14,56.71
2019-10-27,56.69,62.85,55.59,59.78
2019-10-28,59.79,62.47,57.4,57.7
2019-10-29,57.7,60.75,57.65,59.75
2019-10-30,59.76,61.05,56.88,57.89
2019-10-31,57.9,59.56,57.01,58.29
2019-11-01,58.29,58.8,56.68,58.23
2019-11-02,58.24,59.19,57.73,58.25
2019-11-03,58.24,58.75,57.18,58.29
2019-11-04,58.29,62.4,57.87,61.29
2019-11-05,61.26,64.15,60.89,63.12
2019-11-06,63.13,64.33,62.56,64.11
2019-11-07,64.11,64.33,60.27,61.39
2019-11-08,61.4,62.49,58.93,60.38
2019-11-09,60.36,62.37,60.17,62.04
2019-11-10,62.04,66.19,60.8,63.65
2019-11-11,63.65,64.33,60.47,61.84
2019-11-12,61.84,62.25,59.75,61.42
2019-11-13,61.45,62.05,60.27,60.96
2019-11-14,60.96,61.1,58.25,59.0
2019-11-15,59.0,60.75,56.2,57.6
2019-11-16,57.61,58.98,57.14,58.3
2019-11-17,58.29,59.97,57.55,59.22
2019-11-18,59.21,59.3,54.0,55.81
2019-11-19,55.8,56.23,54.2,55.13
2019-11-20,55.13,56.16,54.61,54.98
2019-11-21,54.99,55.29,48.51,50.61
2019-11-22,50.61,51.55,43.58,47.32
2019-11-23,47.32,48.53,46.13,48.1
2019-11-24,48.11,48.24,43.45,43.86
2019-11-25,43.87,47.42,42.04,45.47
2019-11-26,45.48,47.57,45.22,46.91
2019-11-27,46.91,48.69,44.51,47.7
2019-11-28,47.69,48.0,46.01,46.79
2019-11-29,46.78,49.33,46.73,48.54
2019-11-30,48.55,48.76,46.53,47.21
2019-12-01,47.21,48.45,45.5,47.45
2019-12-02,47.45,47.57,44.71,45.45
2019-12-03,45.44,46.22,44.26,44.75
2019-12-04,44.76,46.98,43.69,44.67
2019-12-05,44.64,45.21,43.7,44.81
2019-12-06,44.78,45.5,44.05,45.28
2019-12-07,45.26,46.5,44.94,45.15
2019-12-08,45.14,46.2,44.81,45.56
2019-12-09,45.55,45.87,44.04,44.45
2019-12-10,44.45,44.67,43.6,44.09
2019-12-11,44.07,44.46,43.27,43.7
2019-12-12,43.7,44.11,42.84,43.65
2019-12-13,43.65,44.55,43.43,44.44
2019-12-14,44.44,44.67,43.19,43.25
2019-12-15,43.28,44.04,42.9,43.44
2019-12-16,43.46,43.56,39.02,39.99
2019-12-17,39.98,40.13,36.1,36.92
2019-12-18,36.94,41.71,35.78,40.79
2019-12-19,40.79,41.1,39.06,39.65
2019-12-20,39.66,40.41,39.25,40.17
2019-12-21,40.15,40.22,39.41,39.67
2019-12-22,39.67,42.16,39.62,41.82
2019-12-23,41.84,42.67,40.21,40.56
2019-12-24,40.56,41.13,39.68,40.34
2019-12-25,40.33,40.48,39.38,40.08
2019-12-26,40.11,41.73,39.58,40.01
2019-12-27,39.99,41.5,39.67,40.95
2019-12-28,40.96,43.76,40.91,42.83
2019-12-29,42.84,43.76,42.14,43.08
2019-12-30,43.07,44.18,41.82,42.38
2019-12-31,42.36,43.05,41.0,41.3
2020-01-01,41.29,42.08,41.16,41.62
2020-01-02,41.58,41.74,39.17,39.43
2020-01-03,39.44,42.39,38.77,42.23
2020-01-04,42.23,42.9,41.77,42.78
2020-01-05,42.79,44.61,42.6,43.3
2020-01-06,43.29,46.08,43.16,45.8
2020-01-07,45.8,47.03,44.48,46.3
2020-01-08,46.3,48.54,44.0,45.35
2020-01-09,45.35,45.79,43.9,44.74
2020-01-10,44.75,49.72,43.71,49.06
2020-01-11,49.06,51.95,47.77,49.3
2020-01-12,49.32,51.75,48.78,51.43
2020-01-13,51.44,51.6,48.91,49.6
2020-01-14,49.59,60.8,49.58,58.39
2020-01-15,58.37,60.33,55.28,58.16
2020-01-16,58.17,58.5,54.5,57.56
2020-01-17,57.56,63.26,56.72,61.02
2020-01-18,61.05,62.5,57.9,59.32
2020-01-19,59.29,62.55,55.34,57.6
2020-01-20,57.59,58.29,55.84,57.19
2020-01-21,57.19,58.09,55.91,57.57
2020-01-22,57.6,59.33,57.18,58.33
2020-01-23,58.33,58.4,52.42,54.52
2020-01-24,54.52,55.41,50.64,54.38
2020-01-25,54.41,54.41,51.9,53.25
2020-01-26,53.26,56.68,52.8,56.24
2020-01-27,56.29,59.65,55.87,58.55
2020-01-28,58.55,61.61,57.28,60.52
2020-01-29,60.54,62.56,59.4,59.8
2020-01-30,59.81,70.22,58.24,67.98
2020-01-31,68.0,70.1,65.37,68.0
2020-02-01,68.02,73.0,67.62,70.72
2020-02-02,70.72,73.5,67.66,69.93
2020-02-03,69.93,73.0,68.45,69.65
2020-02-04,69.65,70.5,66.62,68.07
2020-02-05,68.04,73.47,67.62,72.59
2020-02-06,72.59,75.08,70.91,73.6
2020-02-07,73.59,75.48,72.85,74.3
2020-02-08,74.31,77.94,71.53,76.56
2020-02-09,76.56,78.43,75.0,77.0
2020-02-10,76.99,77.48,72.21,74.02
2020-02-11,73.98,77.4,72.64,76.46
2020-02-12,76.45,82.81,76.44,81.17
2020-02-13,81.2,84.32,77.15,80.55
2020-02-14,80.55,83.79,78.61,83.14
2020-02-15,83.14,83.5,75.04,76.7
2020-02-16,76.74,80.77,67.85,74.67
2020-02-17,74.66,75.5,68.51,73.41
2020-02-18,73.44,79.09,70.0,77.25
2020-02-19,77.25,79.45,67.0,70.61
2020-02-20,70.61,72.43,66.1,69.4
2020-02-21,69.38,75.25,68.56,73.25
2020-02-22,73.25,76.79,72.32,74.79
2020-02-23,74.8,80.0,74.66,79.52
2020-02-24,79.52,79.76,71.71,75.59
2020-02-25,75.57,76.08,69.54,70.98
2020-02-26,70.98,72.15,57.41,60.53
2020-02-27,60.53,65.1,57.15,61.77
2020-02-28,61.76,63.39,56.56,59.89
2020-02-29,59.88,61.65,57.84,58.05
2020-03-01,58.05,60.28,56.21,57.7
2020-03-02,57.72,62.32,57.25,61.42
2020-03-03,61.42,62.4,59.4,61.01
2020-03-04,61.02,61.78,58.71,60.38
2020-03-05,60.38,63.29,60.33,62.06
2020-03-06,62.06,63.84,61.18,63.22
2020-03-07,63.21,63.89,59.86,60.46
2020-03-08,60.46,60.47,50.41,51.0
2020-03-09,51.02,52.27,46.57,50.39
2020-03-10,50.37,51.39,48.86,50.26
2020-03-11,50.24,50.74,45.47,48.53
2020-03-12,48.52,48.76,28.65,29.83
2020-03-13,29.83,39.92,24.0,37.52
2020-03-14,37.51,37.65,33.8,34.4
2020-03-15,34.4,38.73,34.04,36.38
2020-03-16,36.37,36.41,29.29,33.2
2020-03-17,33.23,35.85,32.42,34.07
2020-03-18,34.06,34.83,32.28,34.71
2020-03-19,34.72,40.8,34.0,38.9
2020-03-20,38.9,43.69,34.05,38.08
2020-03-21,38.07,39.84,36.21,38.32
2020-03-22,38.34,39.69,34.82,35.4
2020-03-23,35.42,39.99,34.57,38.94
2020-03-24,38.93,40.95,38.21,40.57
2020-03-25,40.56,41.04,38.09,39.17
2020-03-26,39.17,40.48,38.4,40.41
2020-03-27,40.41,41.21,37.73,38.04
2020-03-28,38.04,39.43,36.61,38.87
2020-03-29,38.85,39.11,36.97,37.11
2020-03-30,37.11,39.7,37.1,38.91
2020-03-31,38.93,39.32,38.33,39.08
2020-04-01,39.07,39.5,37.14,39.23
2020-04-02,39.23,42.92,39.0,39.86
2020-04-03,39.88,41.26,39.64,40.46
2020-04-04,40.49,41.16,39.86,40.71
2020-04-05,40.74,41.0,39.86,40.31
2020-04-06,40.31,45.09,40.28,45.04
2020-04-07,45.03,47.64,43.64,44.77
2020-04-08,44.79,47.2,44.27,46.55
2020-04-09,46.52,46.86,44.69,46.21
2020-04-10,46.19,46.39,40.86,42.25
2020-04-11,42.28,43.16,41.43,42.54
2020-04-12,42.54,43.58,41.83,42.0
2020-04-13,41.99,41.99,39.52,41.22
2020-04-14,41.2,41.85,40.47,41.22
2020-04-15,41.19,41.75,39.08,39.22
2020-04-16,39.24,43.78,37.91,42.53
2020-04-17,42.52,43.01,41.61,42.19
2020-04-18,42.2,44.43,41.98,44.14
2020-04-19,44.16,44.3,41.54,42.23
2020-04-20,42.23,43.24,39.55,40.21
2020-04-21,40.21,41.34,40.01,40.59
2020-04-22,40.59,42.32,40.27,41.8
2020-04-23,41.81,43.91,40.94,42.98
2020-04-24,42.98,44.99,42.83,44.53
2020-04-25,44.52,45.58,43.84,44.38
2020-04-26,44.38,45.39,43.75,44.52
2020-04-27,44.54,45.23,43.16,44.46
2020-04-28,44.47,46.13,43.42,45.69
2020-04-29,45.69,49.91,45.64,48.81
2020-04-30,48.81,50.8,45.59,46.33
2020-05-01,46.33,48.27,46.3,47.07
2020-05-02,47.08,49.6,46.73,49.2
2020-05-03,49.2,50.02,46.61,48.05
2020-05-04,48.07,48.2,45.11,46.96
2020-05-05,46.97,47.76,45.71,46.54
2020-05-06,46.56,47.55,44.55,44.94
2020-05-07,44.92,48.22,44.37,47.37
2020-05-08,47.37,48.43,46.34,47.69
2020-05-09,47.7,49.1,46.75,46.95
2020-05-10,46.97,47.04,39.4,42.06
2020-05-11,42.05,42.9,39.37,41.51
2020-05-12,41.49,42.88,41.26,42.18
2020-05-13,42.18,43.74,41.94,43.18
2020-05-14,43.18,44.38,42.21,43.98
2020-05-15,43.99,44.14,41.82,42.74
2020-05-16,42.73,43.89,42.5,43.25
2020-05-17,43.25,44.49,43.1,43.71
2020-05-18,43.7,46.59,43.64,45.32
2020-05-19,45.33,45.8,44.07,45.73
2020-05-20,45.73,46.14,43.17,44.25
2020-05-21,44.24,44.62,41.66,42.73
2020-05-22,42.72,44.68,42.35,44.23
2020-05-23,44.22,44.74,43.67,43.85
2020-05-24,43.84,44.55,42.04,42.08
2020-05-25,42.08,43.32,41.72,42.97
2020-05-26,42.99,43.07,41.76,42.27
2020-05-27,42.26,44.05,42.22,43.85
2020-05-28,43.86,44.88,43.15,44.77
2020-05-29,44.77,45.29,44.17,44.47
2020-05-30,44.49,48.08,44.18,47.72
2020-05-31,47.72,47.84,45.07,45.61
2020-06-01,45.6,48.81,45.36,48.25
2020-06-02,48.26,49.96,44.0,45.99
2020-06-03,46.01,47.5,45.25,47.16
2020-06-04,47.15,48.1,46.15,47.43
2020-06-05,47.43,47.98,46.42,46.83
2020-06-06,46.8,47.24,46.07,46.79
2020-06-07,46.79,46.98,45.06,46.63
2020-06-08,46.6,46.79,45.95,46.43
2020-06-09,46.45,46.84,45.31,45.87
2020-06-10,45.89,47.19,45.65,46.63
2020-06-11,46.63,46.96,42.0,43.22
2020-06-12,43.22,45.36,42.81,44.72
2020-06-13,44.72,45.22,44.27,45.08
2020-06-14,45.09,45.11,43.53,44.05
2020-06-15,44.04,44.09,41.75,43.73
2020-06-16,43.73,44.22,43.33,43.88
2020-06-17,43.9,45.04,43.0,44.07
2020-06-18,44.07,44.23,42.88,43.43
2020-06-19,43.43,43.73,42.57,42.89
2020-06-20,42.89,43.85,42.21,43.57
2020-06-21,43.57,43.83,42.88,43.0
2020-06-22,43.0,44.67,42.94,44.3
2020-06-23,44.3,44.49,43.89,44.18
2020-06-24,44.18,44.69,42.1,42.65
2020-06-25,42.65,43.0,41.68,42.35
2020-06-26,42.34,43.6,41.37,43.09
2020-06-27,43.1,43.12,39.11,41.06
2020-06-28,41.04,42.05,40.48,41.37
2020-06-29,41.37,42.29,40.59,41.87
2020-06-30,41.87,42.07,40.73,41.17
2020-07-01,41.16,42.01,40.96,41.77
2020-07-02,41.76,41.9,40.28,41.05
2020-07-03,41.03,41.7,40.89,41.14
2020-07-04,41.13,42.23,41.06,42.11
2020-07-05,42.11,42.2,40.75,41.58
2020-07-06,41.58,44.31,41.5,44.06
2020-07-07,44.07,44.49,43.06,43.39
2020-07-08,43.39,45.62,43.1,45.35
2020-07-09,45.35,45.87,43.57,44.33
2020-07-10,44.34,44.64,43.44,44.3
2020-07-11,44.32,44.77,43.85,44.69
2020-07-12,44.68,45.3,43.7,44.7
2020-07-13,44.72,45.59,42.31,43.92
2020-07-14,43.91,44.09,42.86,43.88
2020-07-15,43.88,44.06,42.81,43.33
2020-07-16,43.34,43.49,40.85,42.09
2020-07-17,42.09,42.49,41.72,41.9
2020-07-18,41.88,42.9,41.73,42.45
2020-07-19,42.45,42.89,41.83,42.64
2020-07-20,42.65,42.79,41.37,41.94
2020-07-21,41.94,44.11,41.87,43.77
2020-07-22,43.77,45.12,43.2,44.96
2020-07-23,44.96,45.63,44.52,44.94
2020-07-24,44.93,44.96,43.93,44.11
2020-07-25,44.12,49.52,44.03,49.16
2020-07-26,49.16,50.79,47.49,48.1
2020-07-27,48.07,55.83,46.85,53.28
2020-07-28,53.29,57.92,51.65,55.75
2020-07-29,55.76,56.97,54.65,55.16
2020-07-30,55.17,58.61,53.91,56.75
2020-07-31,56.73,59.26,55.78,58.13
2020-08-01,58.13,62.23,57.55,61.65
2020-08-02,61.65,65.17,51.79,56.77
2020-08-03,56.77,60.03,55.71,58.48
2020-08-04,58.51,59.62,56.26,57.61
2020-08-05,57.62,59.77,56.73,58.88
2020-08-06,58.88,60.68,57.69,59.03
2020-08-07,59.03,61.08,54.51,57.17
2020-08-08,57.19,58.55,56.46,58.46
2020-08-09,58.46,58.67,56.0,56.96
2020-08-10,56.96,59.4,56.38,58.27
2020-08-11,58.27,59.67,52.37,54.1
2020-08-12,54.11,55.05,51.55,54.52
2020-08-13,54.54,57.3,51.86,57.14
2020-08-14,57.14,57.85,55.82,56.78
2020-08-15,56.78,60.87,56.45,59.85
2020-08-16,59.85,64.6,57.8,63.87
2020-08-17,63.89,68.88,61.34,67.22
2020-08-18,67.22,68.37,63.37,65.4
2020-08-19,65.42,67.15,58.73,62.12
2020-08-20,62.08,63.68,61.0,62.8
2020-08-21,62.8,63.9,58.77,59.2
2020-08-22,59.18,60.54,57.76,60.21
2020-08-23,60.21,61.63,58.01,60.55
2020-08-24,60.56,63.01,59.97,62.02
2020-08-25,62.03,62.29,56.6,58.34
2020-08-26,58.33,59.1,57.02,58.1
2020-08-27,58.11,59.24,53.91,56.1
2020-08-28,56.12,58.28,55.33,57.38
2020-08-29,57.36,58.18,56.93,56.97
2020-08-30,56.95,62.95,56.93,62.89
2020-08-31,62.89,63.7,60.51,60.92
2020-09-01,60.94,64.31,59.69,62.69
2020-09-02,62.68,63.19,56.32,58.06
2020-09-03,58.07,58.62,45.33,47.28
2020-09-04,47.28,52.38,46.24,50.32
2020-09-05,50.33,51.32,45.21,47.83
2020-09-06,47.82,49.25,46.28,47.92
2020-09-07,47.93,49.18,45.22,48.84
2020-09-08,48.85,49.35,45.98,47.47
2020-09-09,47.47,48.81,46.52,47.82
2020-09-10,47.82,49.45,47.77,48.67
2020-09-11,48.65,49.59,47.37,48.96
2020-09-12,48.95,51.31,48.38,50.8
2020-09-13,50.82,51.04,47.26,48.15
2020-09-14,48.17,49.65,47.11,49.08
2020-09-15,49.08,50.37,48.1,48.31
2020-09-16,48.29,48.75,46.91,47.76
2020-09-17,47.76,49.67,47.64,48.85
2020-09-18,48.85,49.07,47.44,48.54
2020-09-19,48.53,49.03,47.94,48.52
