TIMESTAMP,BNY_OPEN_PRICE_USD,BNY_HIGH_PRICE_USD,BNY_LOW_PRICE_USD,BNY_CLOSE_PRICE_USD,BNY_VOLUME_USD,BNY_DIVIDENDS_USD,BNY_STOCK_SPLITS_USD
2024-11-13 00:00:00+00:00,0.02278199978172779,0.024279000237584114,0.022745000198483467,0.023509999737143517,172885,0.0,0.0
2024-11-14 00:00:00+00:00,0.023509999737143517,0.023801999166607857,0.022760000079870224,0.02284199930727482,141373,0.0,0.0
2024-11-15 00:00:00+00:00,0.02284199930727482,0.023840000852942467,0.022547999396920204,0.023840000852942467,120692,0.0,0.0
2024-11-16 00:00:00+00:00,0.023848000913858414,0.023976000025868416,0.023612000048160553,0.02377600036561489,150086,0.0,0.0
2024-11-17 00:00:00+00:00,0.02377600036561489,0.02377600036561489,0.02326500043272972,0.02326500043272972,102759,0.0,0.0
2024-11-18 00:00:00+00:00,0.02326500043272972,0.024027999490499496,0.022641999647021294,0.02351200021803379,93768,0.0,0.0
2024-11-19 00:00:00+00:00,0.02351200021803379,0.024498000741004944,0.02351200021803379,0.024011999368667603,139543,0.0,0.0
2024-11-20 00:00:00+00:00,0.024011999368667603,0.024636000394821167,0.02387000061571598,0.024476999416947365,158026,0.0,0.0
2024-11-21 00:00:00+00:00,0.024476999416947365,0.025860000401735306,0.024462999776005745,0.025658000260591507,123726,0.0,0.0
2024-11-22 00:00:00+00:00,0.025658000260591507,0.02637300081551075,0.02558100037276745,0.025818999856710434,119349,0.0,0.0
2024-11-23 00:00:00+00:00,0.025818999856710434,0.030717000365257263,0.025558000430464745,0.027800999581813812,90752,0.0,0.0
2024-11-24 00:00:00+00:00,0.027800999581813812,0.028519000858068466,0.026590000838041306,0.027824999764561653,156564,0.0,0.0
2024-11-25 00:00:00+00:00,0.027824999764561653,0.0600380003452301,0.025239000096917152,0.029393000528216362,231840,0.0,0.0
2024-11-26 00:00:00+00:00,0.029393000528216362,0.030348999425768852,0.027888000011444092,0.03027700074017048,277171,0.0,0.0
2024-11-27 00:00:00+00:00,0.03027700074017048,0.031876999884843826,0.027497999370098114,0.029436999931931496,254340,0.0,0.0
2024-11-28 00:00:00+00:00,0.029436999931931496,0.0300929993391037,0.028882000595331192,0.029913999140262604,122600,0.0,0.0
2024-11-29 00:00:00+00:00,0.029913999140262604,0.030678000301122665,0.028459999710321426,0.02934199944138527,72831,0.0,0.0
2024-11-30 00:00:00+00:00,0.02934199944138527,0.030201999470591545,0.02913600020110607,0.029267000034451485,96360,0.0,0.0
2024-12-01 00:00:00+00:00,0.029267000034451485,0.03006800077855587,0.028566999360919,0.029795000329613686,82839,0.0,0.0
2024-12-02 00:00:00+00:00,0.029795000329613686,0.03202399984002113,0.02873300015926361,0.029719000682234764,118856,0.0,0.0
2024-12-03 00:00:00+00:00,0.029719000682234764,0.030375000089406967,0.028759999200701714,0.029774999246001244,91180,0.0,0.0
2024-12-04 00:00:00+00:00,0.029774999246001244,0.030522000044584274,0.022933999076485634,0.023288000375032425,81831,0.0,0.0
2024-12-05 00:00:00+00:00,0.023288000375032425,0.024064000695943832,0.02305000089108944,0.023415999487042427,190139,0.0,0.0
2024-12-06 00:00:00+00:00,0.02334599941968918,0.024143999442458153,0.023326000198721886,0.023523999378085136,218417,0.0,0.0
2024-12-07 00:00:00+00:00,0.023523999378085136,0.024656999856233597,0.023429999127984047,0.02381500042974949,181692,0.0,0.0
2024-12-08 00:00:00+00:00,0.023972000926733017,0.024065999314188957,0.022864000871777534,0.0231929998844862,193719,0.0,0.0
2024-12-09 00:00:00+00:00,0.0231929998844862,0.02325800061225891,0.0214649997651577,0.022305000573396683,182893,0.0,0.0
2024-12-10 00:00:00+00:00,0.022305000573396683,0.023540999740362167,0.021818000823259354,0.022783000022172928,191408,0.0,0.0
2024-12-11 00:00:00+00:00,0.022783000022172928,0.02396799996495247,0.02255599945783615,0.023795999586582184,198515,0.0,0.0
2024-12-12 00:00:00+00:00,0.023795999586582184,0.02403300069272518,0.023350000381469727,0.023811999708414078,205869,0.0,0.0
2024-12-13 00:00:00+00:00,0.023811999708414078,0.024003000929951668,0.023211000487208366,0.02337699942290783,171822,0.0,0.0
2024-12-14 00:00:00+00:00,0.02337699942290783,0.0235190000385046,0.022979000583291054,0.023266000673174858,171763,0.0,0.0
2024-12-15 00:00:00+00:00,0.023266000673174858,0.02394700050354004,0.02319600060582161,0.023757999762892723,164228,0.0,0.0
