TIMESTAMP,DMLG_OPEN_PRICE_USD,DMLG_HIGH_PRICE_USD,DMLG_LOW_PRICE_USD,DMLG_CLOSE_PRICE_USD,DMLG_VOLUME_USD,DMLG_DIVIDENDS_USD,DMLG_STOCK_SPLITS_USD
2021-10-19 00:00:00+00:00,0.2284580022096634,0.2710050046443939,0.21799300611019135,0.23669500648975372,5554845,0.0,0.0
2021-10-20 00:00:00+00:00,0.23669900000095367,0.26632800698280334,0.21145400404930115,0.2204589992761612,6216622,0.0,0.0
2021-10-21 00:00:00+00:00,0.220443993806839,0.2404700070619583,0.1665620058774948,0.18911699950695038,4201098,0.0,0.0
2021-10-22 00:00:00+00:00,0.18909600377082825,0.25035399198532104,0.16755999624729156,0.2067909985780716,4128251,0.0,0.0
2021-10-23 00:00:00+00:00,0.20671899616718292,0.24246899783611298,0.1891160011291504,0.22036699950695038,3957667,0.0,0.0
2021-10-24 00:00:00+00:00,0.22037899494171143,0.229420006275177,0.19307999312877655,0.2131109982728958,3662262,0.0,0.0
2021-10-25 00:00:00+00:00,0.21308700740337372,0.21774399280548096,0.19623999297618866,0.19901299476623535,2401310,0.0,0.0
2021-10-26 00:00:00+00:00,0.19903500378131866,0.23648299276828766,0.18721400201320648,0.22916999459266663,2013363,0.0,0.0
2021-10-27 00:00:00+00:00,0.22917400300502777,0.2704469859600067,0.22646500170230865,0.24046599864959717,2857157,0.0,0.0
2021-10-28 00:00:00+00:00,0.24047400057315826,0.28144100308418274,0.2293419986963272,0.2700760066509247,2761052,0.0,0.0
2021-10-29 00:00:00+00:00,0.2700769901275635,0.4304969906806946,0.2676370143890381,0.3501009941101074,4531065,0.0,0.0
2021-10-30 00:00:00+00:00,0.35008999705314636,0.4271340072154999,0.3206169903278351,0.37266600131988525,4666410,0.0,0.0
2021-10-31 00:00:00+00:00,0.3729639947414398,0.4799639880657196,0.34987300634384155,0.42274799942970276,3139222,0.0,0.0
2021-11-01 00:00:00+00:00,0.424905002117157,0.4255000054836273,0.3832640051841736,0.4042240083217621,3076254,0.0,0.0
2021-11-02 00:00:00+00:00,0.4042609930038452,0.5043519735336304,0.4042609930038452,0.5017369985580444,3105876,0.0,0.0
2021-11-03 00:00:00+00:00,0.5017330050468445,0.525967001914978,0.4519279897212982,0.45984598994255066,3592349,0.0,0.0
2021-11-04 00:00:00+00:00,0.45952901244163513,0.47628799080848694,0.3976370096206665,0.4334009885787964,3419751,0.0,0.0
2021-11-05 00:00:00+00:00,0.433463990688324,0.43553200364112854,0.39978501200675964,0.402101993560791,2179939,0.0,0.0
2021-11-06 00:00:00+00:00,0.4020810127258301,0.44794899225234985,0.3873310089111328,0.4342449903488159,1173451,0.0,0.0
2021-11-07 00:00:00+00:00,0.43425801396369934,0.44975998997688293,0.41617900133132935,0.4250270128250122,738940,0.0,0.0
2021-11-08 00:00:00+00:00,0.42481499910354614,0.4272269904613495,0.4088340103626251,0.4200130105018616,480865,0.0,0.0
2021-11-09 00:00:00+00:00,0.4200040102005005,0.42147600650787354,0.3880470097064972,0.3913950026035309,482528,0.0,0.0
2021-11-10 00:00:00+00:00,0.39136600494384766,0.42083901166915894,0.2668589949607849,0.3166959881782532,1270876,0.0,0.0
2021-11-11 00:00:00+00:00,0.3168100118637085,0.34876200556755066,0.27966099977493286,0.30674800276756287,1494782,0.0,0.0
2021-11-12 00:00:00+00:00,0.3071169853210449,0.30868399143218994,0.2543469965457916,0.26993000507354736,1024082,0.0,0.0
2021-11-13 00:00:00+00:00,0.26950201392173767,0.3275730013847351,0.24875399470329285,0.2821199893951416,1759738,0.0,0.0
2021-11-14 00:00:00+00:00,0.2821289896965027,0.2930609881877899,0.2616870105266571,0.28248998522758484,2340928,0.0,0.0
2021-11-15 00:00:00+00:00,0.28269100189208984,0.34549298882484436,0.2727530002593994,0.3240109980106354,3376024,0.0,0.0
