TIMESTAMP,SHICO_OPEN_PRICE_USD,SHICO_HIGH_PRICE_USD,SHICO_LOW_PRICE_USD,SHICO_CLOSE_PRICE_USD,SHICO_VOLUME_USD,SHICO_DIVIDENDS_USD,SHICO_STOCK_SPLITS_USD
2021-12-24 00:00:00+00:00,,,,0.0,37250,0.0,0.0
2021-12-25 00:00:00+00:00,,,,0.0,37930,0.0,0.0
2021-12-26 00:00:00+00:00,,,,0.0,26313,0.0,0.0
2021-12-27 00:00:00+00:00,,,,0.0,26527,0.0,0.0
2021-12-28 00:00:00+00:00,,,,0.0,40338,0.0,0.0
2021-12-29 00:00:00+00:00,,,,0.0,35581,0.0,0.0
2021-12-30 00:00:00+00:00,,,,0.0,20372,0.0,0.0
2022-01-03 00:00:00+00:00,,,,0.0,78761,0.0,0.0
2022-01-04 00:00:00+00:00,,,,0.0,79226,0.0,0.0
2022-01-05 00:00:00+00:00,,,,0.0,55997,0.0,0.0
2022-01-06 00:00:00+00:00,,,,0.0,29106,0.0,0.0
2022-01-07 00:00:00+00:00,,,,0.0,22893,0.0,0.0
2022-01-08 00:00:00+00:00,,,,0.0,19848,0.0,0.0
2022-01-09 00:00:00+00:00,,,,0.0,18556,0.0,0.0
2022-01-10 00:00:00+00:00,,,,0.0,17481,0.0,0.0
2022-01-11 00:00:00+00:00,,,,0.0,26221,0.0,0.0
2022-01-12 00:00:00+00:00,,,,0.0,20254,0.0,0.0
2022-01-13 00:00:00+00:00,,,,0.0,21589,0.0,0.0
2022-01-14 00:00:00+00:00,,,,0.0,14092,0.0,0.0
2022-01-15 00:00:00+00:00,,,,0.0,13418,0.0,0.0
2022-01-16 00:00:00+00:00,,,,0.0,26488,0.0,0.0
2022-01-17 00:00:00+00:00,,,,0.0,26236,0.0,0.0
2022-01-18 00:00:00+00:00,,,,0.0,18460,0.0,0.0
2022-01-19 00:00:00+00:00,,,,0.0,17182,0.0,0.0
2022-01-20 00:00:00+00:00,,,,0.0,12251,0.0,0.0
2022-01-21 00:00:00+00:00,,,,0.0,15277,0.0,0.0
2022-01-22 00:00:00+00:00,,,,0.0,14592,0.0,0.0
2022-01-23 00:00:00+00:00,,,,0.0,11985,0.0,0.0
2022-01-24 00:00:00+00:00,,,,0.0,13507,0.0,0.0
2022-01-25 00:00:00+00:00,,,,0.0,12481,0.0,0.0
2022-01-26 00:00:00+00:00,,,,0.0,6751,0.0,0.0
2022-01-27 00:00:00+00:00,,,,0.0,5357,0.0,0.0
2022-01-28 00:00:00+00:00,,,,0.0,6765,0.0,0.0
2022-01-29 00:00:00+00:00,,,,0.0,7619,0.0,0.0
2022-01-30 00:00:00+00:00,,,,0.0,6751,0.0,0.0
2022-01-31 00:00:00+00:00,,,,0.0,6040,0.0,0.0
2022-02-01 00:00:00+00:00,,,,0.0,4704,0.0,0.0
2022-02-02 00:00:00+00:00,,,,0.0,6988,0.0,0.0
2022-02-03 00:00:00+00:00,,,,0.0,8856,0.0,0.0
2022-02-04 00:00:00+00:00,,,,0.0,8316,0.0,0.0
2022-02-05 00:00:00+00:00,,,,0.0,10225,0.0,0.0
2022-02-06 00:00:00+00:00,,,,0.0,8140,0.0,0.0
2022-02-07 00:00:00+00:00,,,,0.0,8488,0.0,0.0
2022-02-08 00:00:00+00:00,,,,0.0,8825,0.0,0.0
2022-02-09 00:00:00+00:00,,,,0.0,6974,0.0,0.0
2022-02-10 00:00:00+00:00,,,,0.0,15640,0.0,0.0
2022-02-11 00:00:00+00:00,,,,0.0,18521,0.0,0.0
2022-02-12 00:00:00+00:00,,,,0.0,14301,0.0,0.0
2022-02-13 00:00:00+00:00,,,,0.0,8464,0.0,0.0
2022-02-14 00:00:00+00:00,,,,0.0,7162,0.0,0.0
2022-02-15 00:00:00+00:00,,,,0.0,16434,0.0,0.0
2022-02-16 00:00:00+00:00,,,,0.0,7479,0.0,0.0
2022-02-17 00:00:00+00:00,,,,0.0,5215,0.0,0.0
2022-02-18 00:00:00+00:00,,,,0.0,6652,0.0,0.0
2022-02-19 00:00:00+00:00,,,,0.0,6134,0.0,0.0
2022-02-20 00:00:00+00:00,,,,0.0,14511,0.0,0.0
2022-02-21 00:00:00+00:00,,,,0.0,13417,0.0,0.0
2022-02-22 00:00:00+00:00,,,,0.0,7429,0.0,0.0
2022-02-23 00:00:00+00:00,,,,0.0,7743,0.0,0.0
2022-02-24 00:00:00+00:00,,,,0.0,17742,0.0,0.0
2022-02-25 00:00:00+00:00,,,,0.0,20969,0.0,0.0
2022-02-26 00:00:00+00:00,,,,0.0,6221,0.0,0.0
2022-02-27 00:00:00+00:00,,,,0.0,2988,0.0,0.0
2022-02-28 00:00:00+00:00,,,,0.0,11531,0.0,0.0
2022-03-01 00:00:00+00:00,,,,0.0,14376,0.0,0.0
2022-03-02 00:00:00+00:00,,,,0.0,10139,0.0,0.0
2022-03-03 00:00:00+00:00,,,,0.0,14435,0.0,0.0
2022-03-04 00:00:00+00:00,,,,0.0,11709,0.0,0.0
2022-03-05 00:00:00+00:00,,,,0.0,6347,0.0,0.0
2022-03-06 00:00:00+00:00,,,,0.0,5318,0.0,0.0
2022-03-07 00:00:00+00:00,,,,0.0,5615,0.0,0.0
2022-03-08 00:00:00+00:00,,,,0.0,4317,0.0,0.0
2022-03-09 00:00:00+00:00,,,,0.0,3429,0.0,0.0
2022-03-10 00:00:00+00:00,,,,0.0,3050,0.0,0.0
2022-03-11 00:00:00+00:00,,,,0.0,3747,0.0,0.0
2022-03-12 00:00:00+00:00,,,,0.0,4244,0.0,0.0
2022-03-13 00:00:00+00:00,,,,0.0,4303,0.0,0.0
2022-03-14 00:00:00+00:00,,,,0.0,22607,0.0,0.0
2022-03-15 00:00:00+00:00,,,,0.0,22064,0.0,0.0
2022-03-16 00:00:00+00:00,,,,0.0,3542,0.0,0.0
2022-03-17 00:00:00+00:00,,,,0.0,4391,0.0,0.0
2022-03-18 00:00:00+00:00,,,,0.0,6206,0.0,0.0
2022-03-19 00:00:00+00:00,,,,0.0,6005,0.0,0.0
2022-03-20 00:00:00+00:00,,,,0.0,8089,0.0,0.0
2022-03-21 00:00:00+00:00,,,,0.0,7749,0.0,0.0
2022-03-22 00:00:00+00:00,,,,0.0,7080,0.0,0.0
2022-03-23 00:00:00+00:00,,,,0.0,5748,0.0,0.0
2022-03-24 00:00:00+00:00,,,,0.0,3521,0.0,0.0
2022-03-25 00:00:00+00:00,,,,0.0,7604,0.0,0.0
2022-03-26 00:00:00+00:00,,,,0.0,6934,0.0,0.0
2022-03-27 00:00:00+00:00,,,,0.0,5363,0.0,0.0
2022-03-28 00:00:00+00:00,,,,0.0,6208,0.0,0.0
2022-03-29 00:00:00+00:00,,,,0.0,4977,0.0,0.0
2022-03-30 00:00:00+00:00,,,,0.0,4285,0.0,0.0
2022-03-31 00:00:00+00:00,,,,0.0,3513,0.0,0.0
2022-04-01 00:00:00+00:00,,,,0.0,4549,0.0,0.0
2022-04-02 00:00:00+00:00,,,,0.0,4261,0.0,0.0
2022-04-03 00:00:00+00:00,,,,0.0,4764,0.0,0.0
2022-04-04 00:00:00+00:00,,,,0.0,11603,0.0,0.0
2022-04-05 00:00:00+00:00,,,,0.0,10478,0.0,0.0
2022-04-06 00:00:00+00:00,,,,0.0,4959,0.0,0.0
2022-04-07 00:00:00+00:00,,,,0.0,8668,0.0,0.0
2022-04-08 00:00:00+00:00,,,,0.0,8691,0.0,0.0
2022-04-09 00:00:00+00:00,,,,0.0,6580,0.0,0.0
2022-04-10 00:00:00+00:00,,,,0.0,8993,0.0,0.0
2022-04-11 00:00:00+00:00,,,,0.0,13605,0.0,0.0
2022-04-12 00:00:00+00:00,,,,0.0,14189,0.0,0.0
2022-04-13 00:00:00+00:00,,,,0.0,7732,0.0,0.0
2022-04-14 00:00:00+00:00,,,,0.0,2982,0.0,0.0
2022-04-15 00:00:00+00:00,,,,0.0,11352,0.0,0.0
2022-04-16 00:00:00+00:00,,,,0.0,10764,0.0,0.0
2022-04-17 00:00:00+00:00,,,,0.0,2228,0.0,0.0
2022-04-18 00:00:00+00:00,,,,0.0,5524,0.0,0.0
2022-04-19 00:00:00+00:00,,,,0.0,5136,0.0,0.0
2022-04-20 00:00:00+00:00,,,,0.0,3486,0.0,0.0
2022-04-21 00:00:00+00:00,,,,0.0,3228,0.0,0.0
2022-04-22 00:00:00+00:00,,,,0.0,2636,0.0,0.0
2022-04-23 00:00:00+00:00,,,,0.0,3606,0.0,0.0
2022-04-24 00:00:00+00:00,,,,0.0,3764,0.0,0.0
2022-04-25 00:00:00+00:00,,,,0.0,3962,0.0,0.0
2022-04-26 00:00:00+00:00,,,,0.0,4985,0.0,0.0
2022-04-27 00:00:00+00:00,,,,0.0,6904,0.0,0.0
2022-04-28 00:00:00+00:00,,,,0.0,5522,0.0,0.0
2022-04-29 00:00:00+00:00,,,,0.0,1936,0.0,0.0
2022-04-30 00:00:00+00:00,,,,0.0,2675,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,4421,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,2868,0.0,0.0
2022-05-03 00:00:00+00:00,,,,0.0,1517,0.0,0.0
2022-05-04 00:00:00+00:00,,,,0.0,2601,0.0,0.0
2022-05-05 00:00:00+00:00,,,,0.0,2197,0.0,0.0
2022-05-06 00:00:00+00:00,,,,0.0,1160,0.0,0.0
2022-05-07 00:00:00+00:00,,,,0.0,944,0.0,0.0
2022-05-08 00:00:00+00:00,,,,0.0,4324,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,5713,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,4182,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,4382,0.0,0.0
2022-05-12 00:00:00+00:00,,,,0.0,5880,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,4258,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,3408,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,3177,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,2702,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,2255,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,1079,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,1941,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,1716,0.0,0.0
2022-05-21 00:00:00+00:00,,,,0.0,1144,0.0,0.0
2022-05-22 00:00:00+00:00,,,,0.0,1055,0.0,0.0
2022-05-23 00:00:00+00:00,,,,0.0,1330,0.0,0.0
2022-05-24 00:00:00+00:00,,,,0.0,990,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,904,0.0,0.0
2022-05-26 00:00:00+00:00,,,,0.0,882,0.0,0.0
2022-05-27 00:00:00+00:00,,,,0.0,702,0.0,0.0
2022-05-28 00:00:00+00:00,,,,0.0,1416,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,1724,0.0,0.0
2022-05-30 00:00:00+00:00,,,,0.0,2321,0.0,0.0
2022-05-31 00:00:00+00:00,,,,0.0,2358,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,1604,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,1145,0.0,0.0
2022-06-03 00:00:00+00:00,,,,0.0,773,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,673,0.0,0.0
2022-06-05 00:00:00+00:00,,,,0.0,859,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,2289,0.0,0.0
2022-06-07 00:00:00+00:00,,,,0.0,1848,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,4899,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,7564,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,3707,0.0,0.0
2022-06-11 00:00:00+00:00,,,,0.0,1688,0.0,0.0
2022-06-12 00:00:00+00:00,,,,0.0,2565,0.0,0.0
2022-06-13 00:00:00+00:00,,,,0.0,2092,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,1090,0.0,0.0
2022-06-15 00:00:00+00:00,,,,0.0,3455,0.0,0.0
2022-06-16 00:00:00+00:00,,,,0.0,6391,0.0,0.0
2022-06-17 00:00:00+00:00,,,,0.0,689,0.0,0.0
2022-06-18 00:00:00+00:00,,,,0.0,5579,0.0,0.0
2022-06-19 00:00:00+00:00,,,,0.0,6416,0.0,0.0
2022-06-20 00:00:00+00:00,,,,0.0,1502,0.0,0.0
2022-06-21 00:00:00+00:00,,,,0.0,1510,0.0,0.0
2022-06-22 00:00:00+00:00,,,,0.0,1155,0.0,0.0
2022-06-23 00:00:00+00:00,,,,0.0,1056,0.0,0.0
2022-06-24 00:00:00+00:00,,,,0.0,1255,0.0,0.0
2022-06-25 00:00:00+00:00,,,,0.0,1220,0.0,0.0
2022-06-26 00:00:00+00:00,,,,0.0,1277,0.0,0.0
2022-06-27 00:00:00+00:00,,,,0.0,1731,0.0,0.0
2022-06-28 00:00:00+00:00,,,,0.0,1710,0.0,0.0
2022-06-29 00:00:00+00:00,,,,0.0,1379,0.0,0.0
2022-06-30 00:00:00+00:00,,,,0.0,2089,0.0,0.0
2022-07-01 00:00:00+00:00,,,,0.0,2117,0.0,0.0
2022-07-02 00:00:00+00:00,,,,0.0,1269,0.0,0.0
2022-07-03 00:00:00+00:00,,,,0.0,2064,0.0,0.0
2022-07-04 00:00:00+00:00,,,,0.0,2544,0.0,0.0
2022-07-05 00:00:00+00:00,,,,0.0,706,0.0,0.0
2022-07-06 00:00:00+00:00,,,,0.0,914,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,501,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,1925,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,1797,0.0,0.0
2022-07-10 00:00:00+00:00,,,,0.0,3025,0.0,0.0
2022-07-11 00:00:00+00:00,,,,0.0,3972,0.0,0.0
2022-07-12 00:00:00+00:00,,,,0.0,2565,0.0,0.0
2022-07-13 00:00:00+00:00,,,,0.0,2864,0.0,0.0
2022-07-14 00:00:00+00:00,,,,0.0,3168,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,2198,0.0,0.0
2022-07-16 00:00:00+00:00,,,,0.0,866,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,1228,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,720,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,876,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,996,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,1363,0.0,0.0
2022-07-22 00:00:00+00:00,,,,0.0,3294,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,3160,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,1903,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,2294,0.0,0.0
2022-07-26 00:00:00+00:00,,,,0.0,2779,0.0,0.0
2022-07-27 00:00:00+00:00,,,,0.0,1238,0.0,0.0
2022-07-28 00:00:00+00:00,,,,0.0,545,0.0,0.0
2022-07-29 00:00:00+00:00,,,,0.0,988,0.0,0.0
2022-07-30 00:00:00+00:00,,,,0.0,1335,0.0,0.0
2022-07-31 00:00:00+00:00,,,,0.0,985,0.0,0.0
2022-08-01 00:00:00+00:00,,,,0.0,1177,0.0,0.0
2022-08-02 00:00:00+00:00,,,,0.0,2053,0.0,0.0
2022-08-03 00:00:00+00:00,,,,0.0,933,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,815,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,956,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,529,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,4368,0.0,0.0
2022-08-08 00:00:00+00:00,,,,0.0,8889,0.0,0.0
2022-08-09 00:00:00+00:00,,,,0.0,10948,0.0,0.0
2022-08-10 00:00:00+00:00,,,,0.0,5837,0.0,0.0
2022-08-11 00:00:00+00:00,,,,0.0,3020,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,1050,0.0,0.0
2022-08-13 00:00:00+00:00,,,,0.0,1225,0.0,0.0
2022-08-14 00:00:00+00:00,,,,0.0,2769,0.0,0.0
2022-08-15 00:00:00+00:00,,,,0.0,1837,0.0,0.0
2022-08-16 00:00:00+00:00,,,,0.0,6478,0.0,0.0
2022-08-17 00:00:00+00:00,,,,0.0,668,0.0,0.0
2022-08-18 00:00:00+00:00,,,,0.0,244,0.0,0.0
2022-08-19 00:00:00+00:00,,,,0.0,754,0.0,0.0
2022-08-20 00:00:00+00:00,,,,0.0,188,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,512,0.0,0.0
2022-08-22 00:00:00+00:00,,,,0.0,402,0.0,0.0
2022-08-23 00:00:00+00:00,,,,0.0,446,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,596,0.0,0.0
2022-08-25 00:00:00+00:00,,,,0.0,234,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,128,0.0,0.0
2022-08-27 00:00:00+00:00,,,,0.0,273,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,201,0.0,0.0
2022-08-29 00:00:00+00:00,,,,0.0,385,0.0,0.0
2022-08-30 00:00:00+00:00,,,,0.0,571,0.0,0.0
2022-08-31 00:00:00+00:00,,,,0.0,503,0.0,0.0
2022-09-01 00:00:00+00:00,,,,0.0,1247,0.0,0.0
2022-09-02 00:00:00+00:00,,,,0.0,769,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,245,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,169,0.0,0.0
2022-09-05 00:00:00+00:00,,,,0.0,119,0.0,0.0
2022-09-06 00:00:00+00:00,,,,0.0,116,0.0,0.0
2022-09-07 00:00:00+00:00,,,,0.0,386,0.0,0.0
2022-09-08 00:00:00+00:00,,,,0.0,634,0.0,0.0
2022-09-09 00:00:00+00:00,,,,0.0,683,0.0,0.0
2022-09-10 00:00:00+00:00,,,,0.0,300,0.0,0.0
2022-09-11 00:00:00+00:00,,,,0.0,159,0.0,0.0
2022-09-12 00:00:00+00:00,,,,0.0,190,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,285,0.0,0.0
2022-09-14 00:00:00+00:00,,,,0.0,124,0.0,0.0
2022-09-15 00:00:00+00:00,,,,0.0,763,0.0,0.0
2022-09-16 00:00:00+00:00,,,,0.0,597,0.0,0.0
2022-09-17 00:00:00+00:00,,,,0.0,202,0.0,0.0
2022-09-18 00:00:00+00:00,,,,0.0,109,0.0,0.0
2022-09-19 00:00:00+00:00,,,,0.0,186,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,176,0.0,0.0
2022-09-21 00:00:00+00:00,,,,0.0,82,0.0,0.0
2022-09-22 00:00:00+00:00,,,,0.0,114,0.0,0.0
2022-09-23 00:00:00+00:00,,,,0.0,190,0.0,0.0
2022-09-24 00:00:00+00:00,,,,0.0,67,0.0,0.0
2022-09-25 00:00:00+00:00,,,,0.0,1643,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,415,0.0,0.0
2022-09-27 00:00:00+00:00,,,,0.0,281,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,244,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,185,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,131,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,88,0.0,0.0
2022-10-02 00:00:00+00:00,,,,0.0,97,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,496,0.0,0.0
2022-10-04 00:00:00+00:00,,,,0.0,242,0.0,0.0
2022-10-05 00:00:00+00:00,,,,0.0,236,0.0,0.0
2022-10-06 00:00:00+00:00,,,,0.0,942,0.0,0.0
2022-10-07 00:00:00+00:00,,,,0.0,862,0.0,0.0
2022-10-08 00:00:00+00:00,,,,0.0,2960,0.0,0.0
2022-10-09 00:00:00+00:00,,,,0.0,314,0.0,0.0
2022-10-10 00:00:00+00:00,,,,0.0,672,0.0,0.0
2022-10-11 00:00:00+00:00,,,,0.0,229,0.0,0.0
2022-10-12 00:00:00+00:00,,,,0.0,225,0.0,0.0
2022-10-13 00:00:00+00:00,,,,0.0,301,0.0,0.0
2022-10-14 00:00:00+00:00,,,,0.0,421,0.0,0.0
2022-10-15 00:00:00+00:00,,,,0.0,590,0.0,0.0
2022-10-16 00:00:00+00:00,,,,0.0,238,0.0,0.0
2022-10-17 00:00:00+00:00,,,,0.0,474,0.0,0.0
2022-10-18 00:00:00+00:00,,,,0.0,472,0.0,0.0
2022-10-19 00:00:00+00:00,,,,0.0,413,0.0,0.0
2022-10-20 00:00:00+00:00,,,,0.0,205,0.0,0.0
2022-10-21 00:00:00+00:00,,,,0.0,206,0.0,0.0
2022-10-22 00:00:00+00:00,,,,0.0,66,0.0,0.0
2022-10-23 00:00:00+00:00,,,,0.0,454,0.0,0.0
2022-10-24 00:00:00+00:00,,,,0.0,213,0.0,0.0
2022-10-25 00:00:00+00:00,,,,0.0,377,0.0,0.0
2022-10-26 00:00:00+00:00,,,,0.0,131,0.0,0.0
2022-10-27 00:00:00+00:00,,,,0.0,92,0.0,0.0
2022-10-28 00:00:00+00:00,,,,0.0,46,0.0,0.0
2022-10-29 00:00:00+00:00,,,,0.0,430,0.0,0.0
2022-10-30 00:00:00+00:00,,,,0.0,295,0.0,0.0
2022-10-31 00:00:00+00:00,,,,0.0,265,0.0,0.0
2022-11-01 00:00:00+00:00,,,,0.0,186,0.0,0.0
2022-11-02 00:00:00+00:00,,,,0.0,323,0.0,0.0
2022-11-03 00:00:00+00:00,,,,0.0,184,0.0,0.0
2022-11-04 00:00:00+00:00,,,,0.0,123,0.0,0.0
2022-11-05 00:00:00+00:00,,,,0.0,748,0.0,0.0
2022-11-06 00:00:00+00:00,,,,0.0,244,0.0,0.0
