TIMESTAMP,SHIB2_OPEN_PRICE_USD,SHIB2_HIGH_PRICE_USD,SHIB2_LOW_PRICE_USD,SHIB2_CLOSE_PRICE_USD,SHIB2_VOLUME_USD,SHIB2_DIVIDENDS_USD,SHIB2_STOCK_SPLITS_USD
2023-09-21 00:00:00+00:00,0.0018489999929443002,0.0018619999755173922,0.0011909999884665012,0.0015790000325068831,40626,0.0,0.0
2023-09-22 00:00:00+00:00,0.0015790000325068831,0.0015800000401213765,0.0009350000182166696,0.001088000019080937,58251,0.0,0.0
2023-09-23 00:00:00+00:00,0.001088000019080937,0.0014140000566840172,0.0010870000114664435,0.0011099999537691474,35974,0.0,0.0
2023-09-24 00:00:00+00:00,0.0011099999537691474,0.0012080000014975667,0.0010489999549463391,0.0011159999994561076,19899,0.0,0.0
2023-09-25 00:00:00+00:00,0.0011149999918416142,0.0012260000221431255,0.0009050000226125121,0.0009580000187270343,25135,0.0,0.0
2023-09-26 00:00:00+00:00,0.0009580000187270343,0.001196000026538968,0.0008030000026337802,0.0010529999854043126,28567,0.0,0.0
2023-09-27 00:00:00+00:00,0.0010529999854043126,0.0011220000451430678,0.0008960000122897327,0.0009040000149980187,20816,0.0,0.0
2023-09-28 00:00:00+00:00,0.0009040000149980187,0.0009689999860711396,0.0009030000073835254,0.0009309999877586961,7901,0.0,0.0
2023-09-29 00:00:00+00:00,0.0009309999877586961,0.0009369999752379954,0.0007680000271648169,0.0008360000210814178,17786,0.0,0.0
2023-09-30 00:00:00+00:00,0.0008360000210814178,0.0009420000133104622,0.0008229999803006649,0.000838999985717237,8765,0.0,0.0
2023-10-01 00:00:00+00:00,0.000838999985717237,0.0008399999933317304,0.00076299998909235,0.0008239999879151583,5172,0.0,0.0
2023-10-02 00:00:00+00:00,0.0008239999879151583,0.0010639999527484179,0.0007319999858736992,0.0010639999527484179,12314,0.0,0.0
2023-10-03 00:00:00+00:00,0.0010629999451339245,0.0012489999644458294,0.0009500000160187483,0.0010239999974146485,16773,0.0,0.0
2023-10-04 00:00:00+00:00,0.001025000005029142,0.0011309999972581863,0.0009800000116229057,0.0011289999820291996,12100,0.0,0.0
2023-10-05 00:00:00+00:00,0.0011289999820291996,0.0012659999774768949,0.001062000053934753,0.0012580000329762697,7320,0.0,0.0
2023-10-06 00:00:00+00:00,0.0012580000329762697,0.0012730000307783484,0.0010420000180602074,0.0010710000060498714,5895,0.0,0.0
2023-10-07 00:00:00+00:00,0.0010710000060498714,0.0012390000047162175,0.0010580000234767795,0.0012390000047162175,9891,0.0,0.0
2023-10-08 00:00:00+00:00,0.0012390000047162175,0.0012390000047162175,0.0010219999821856618,0.0010239999974146485,5166,0.0,0.0
2023-10-09 00:00:00+00:00,0.0010239999974146485,0.0011990000493824482,0.0008329999982379377,0.0011109999613836408,22810,0.0,0.0
2023-10-10 00:00:00+00:00,0.0011119999689981341,0.0011119999689981341,0.0009299999801442027,0.0009679999784566462,9891,0.0,0.0
2023-10-11 00:00:00+00:00,0.0009679999784566462,0.00113800005055964,0.0009590000263415277,0.0010110000148415565,11575,0.0,0.0
2023-10-12 00:00:00+00:00,0.0010110000148415565,0.0010509999701753259,0.0009800000116229057,0.0009929999941959977,6360,0.0,0.0
2023-10-13 00:00:00+00:00,0.0009929999941959977,0.0010219999821856618,0.0009219999774359167,0.0009670000290498137,4932,0.0,0.0
