TIMESTAMP,JPYC20648_OPEN_PRICE_USD,JPYC20648_HIGH_PRICE_USD,JPYC20648_LOW_PRICE_USD,JPYC20648_CLOSE_PRICE_USD,JPYC20648_VOLUME_USD,JPYC20648_DIVIDENDS_USD,JPYC20648_STOCK_SPLITS_USD
2022-06-18 00:00:00+00:00,0.007263000123202801,0.007375000044703484,0.007255000062286854,0.007315000053495169,15822,0.0,0.0
2022-06-19 00:00:00+00:00,0.007313999813050032,0.007360999938100576,0.00723899994045496,0.00725199980661273,32587,0.0,0.0
2022-06-20 00:00:00+00:00,0.00725199980661273,0.007379000075161457,0.007153000216931105,0.007319000083953142,51772,0.0,0.0
2022-06-21 00:00:00+00:00,0.007319000083953142,0.007360000163316727,0.007236000150442123,0.007296999916434288,41163,0.0,0.0
2022-06-22 00:00:00+00:00,0.007296999916434288,0.00735200010240078,0.007277000229805708,0.007311000023037195,24185,0.0,0.0
2022-06-23 00:00:00+00:00,0.007311000023037195,0.0074189999140799046,0.007311000023037195,0.007410999853163958,7511,0.0,0.0
2022-06-24 00:00:00+00:00,0.007410999853163958,0.007416999898850918,0.007331000175327063,0.007385999895632267,6311,0.0,0.0
2022-06-25 00:00:00+00:00,0.007385999895632267,0.007404999807476997,0.007335999980568886,0.007375999819487333,18177,0.0,0.0
2022-06-26 00:00:00+00:00,0.007375999819487333,0.00737799983471632,0.0072639998979866505,0.007319999858736992,44619,0.0,0.0
2022-06-27 00:00:00+00:00,0.007321999873965979,0.007408000063151121,0.007321999873965979,0.007368999999016523,31553,0.0,0.0
2022-06-28 00:00:00+00:00,0.007368999999016523,0.007393000181764364,0.007288999855518341,0.007331000175327063,16929,0.0,0.0
2022-06-29 00:00:00+00:00,0.007331000175327063,0.007342000026255846,0.007232999894768,0.007298000156879425,21258,0.0,0.0
2022-06-30 00:00:00+00:00,0.007298000156879425,0.007319999858736992,0.0071829999797046185,0.007298000156879425,46429,0.0,0.0
