TIMESTAMP,KIM31455_OPEN_PRICE_USD,KIM31455_HIGH_PRICE_USD,KIM31455_LOW_PRICE_USD,KIM31455_CLOSE_PRICE_USD,KIM31455_VOLUME_USD,KIM31455_DIVIDENDS_USD,KIM31455_STOCK_SPLITS_USD
2024-05-27 00:00:00+00:00,0.039416998624801636,0.04041299968957901,0.03935699909925461,0.03949800133705139,167768,0.0,0.0
2024-05-28 00:00:00+00:00,0.03954700008034706,0.039576999843120575,0.037404999136924744,0.03757200017571449,253516,0.0,0.0
2024-05-29 00:00:00+00:00,0.03756299987435341,0.03762400150299072,0.03531999886035919,0.0353970006108284,166357,0.0,0.0
2024-05-30 00:00:00+00:00,0.035408999770879745,0.036028001457452774,0.03331400081515312,0.033521998673677444,226037,0.0,0.0
2024-05-31 00:00:00+00:00,0.03346500173211098,0.03350599855184555,0.03220900148153305,0.03234900161623955,253384,0.0,0.0
2024-06-01 00:00:00+00:00,0.03227899968624115,0.03273700177669525,0.03156000003218651,0.03164299950003624,257948,0.0,0.0
2024-06-02 00:00:00+00:00,0.03162999823689461,0.03180399909615517,0.031004000455141068,0.031182000413537025,272381,0.0,0.0
2024-06-03 00:00:00+00:00,0.031171999871730804,0.03195299953222275,0.031101999804377556,0.03171800076961517,248521,0.0,0.0
2024-06-04 00:00:00+00:00,0.03170200064778328,0.031975001096725464,0.03158999979496002,0.03161599859595299,286540,0.0,0.0
2024-06-05 00:00:00+00:00,0.03168400004506111,0.032016001641750336,0.030747000128030777,0.030764000490307808,225439,0.0,0.0
2024-06-06 00:00:00+00:00,0.030798999592661858,0.03098299913108349,0.029949000105261803,0.030345000326633453,264519,0.0,0.0
2024-06-07 00:00:00+00:00,0.030163999646902084,0.03024199977517128,0.028379999101161957,0.02839300036430359,259132,0.0,0.0
2024-06-08 00:00:00+00:00,0.028390999883413315,0.02841999940574169,0.02742299996316433,0.027444999665021896,283037,0.0,0.0
2024-06-09 00:00:00+00:00,0.027444999665021896,0.027481000870466232,0.027235999703407288,0.027235999703407288,308141,0.0,0.0
2024-06-10 00:00:00+00:00,0.027255000546574593,0.027255000546574593,0.02654300071299076,0.026606999337673187,296124,0.0,0.0
2024-06-11 00:00:00+00:00,0.026613999158143997,0.026630999520421028,0.0254139993339777,0.025451000779867172,289715,0.0,0.0
