TIMESTAMP,ROKO_OPEN_PRICE_USD,ROKO_HIGH_PRICE_USD,ROKO_LOW_PRICE_USD,ROKO_CLOSE_PRICE_USD,ROKO_VOLUME_USD,ROKO_DIVIDENDS_USD,ROKO_STOCK_SPLITS_USD
2023-04-04 00:00:00+00:00,2.099999983329326e-05,2.5999999706982635e-05,1.8000000636675395e-05,2.099999983329326e-05,223272,0.0,0.0
2023-04-05 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,1.4000000192027073e-05,1.700000029813964e-05,405057,0.0,0.0
2023-04-06 00:00:00+00:00,1.700000029813964e-05,2.4000000848900527e-05,1.4999999621068127e-05,1.8999999156221747e-05,360143,0.0,0.0
2023-04-07 00:00:00+00:00,1.8999999156221747e-05,2.2000000171829015e-05,1.700000029813964e-05,1.9999999494757503e-05,195525,0.0,0.0
2023-04-08 00:00:00+00:00,1.9999999494757503e-05,2.5999999706982635e-05,1.8999999156221747e-05,1.9999999494757503e-05,209478,0.0,0.0
2023-04-09 00:00:00+00:00,1.9999999494757503e-05,2.2000000171829015e-05,1.700000029813964e-05,1.8999999156221747e-05,97293,0.0,0.0
2023-04-10 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.2999999853491317e-05,1.2999999853491317e-05,188826,0.0,0.0
2023-04-11 00:00:00+00:00,1.2999999853491317e-05,3.099999958067201e-05,1.2999999853491317e-05,3.099999958067201e-05,325559,0.0,0.0
2023-04-12 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,1.8000000636675395e-05,2.2000000171829015e-05,265470,0.0,0.0
2023-04-13 00:00:00+00:00,2.300000051036477e-05,2.9999999242136255e-05,1.8999999156221747e-05,2.700000004551839e-05,289646,0.0,0.0
2023-04-14 00:00:00+00:00,2.700000004551839e-05,3.300000025774352e-05,2.499999936844688e-05,2.9999999242136255e-05,439869,0.0,0.0
2023-04-15 00:00:00+00:00,2.9999999242136255e-05,3.199999991920777e-05,2.5999999706982635e-05,2.700000004551839e-05,303086,0.0,0.0
2023-04-16 00:00:00+00:00,2.700000004551839e-05,2.9999999242136255e-05,0.0,2.499999936844688e-05,414153,0.0,0.0
2023-04-17 00:00:00+00:00,2.499999936844688e-05,2.700000004551839e-05,1.8000000636675395e-05,1.9999999494757503e-05,255890,0.0,0.0
2023-04-18 00:00:00+00:00,1.9999999494757503e-05,2.300000051036477e-05,1.700000029813964e-05,2.099999983329326e-05,247165,0.0,0.0
2023-04-19 00:00:00+00:00,,,,0.0,239690,0.0,0.0
2023-04-20 00:00:00+00:00,0.0,1.700000029813964e-05,0.0,1.5999999959603883e-05,71683,0.0,0.0
2023-04-21 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,0.0,1.700000029813964e-05,212372,0.0,0.0
2023-04-22 00:00:00+00:00,,,,0.0,49491,0.0,0.0
2023-04-23 00:00:00+00:00,0.0,1.5999999959603883e-05,0.0,1.4000000192027073e-05,66429,0.0,0.0
2023-04-24 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.2999999853491317e-05,47807,0.0,0.0
2023-04-25 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2999999853491317e-05,24832,0.0,0.0
2023-04-26 00:00:00+00:00,1.2999999853491317e-05,1.8999999156221747e-05,1.2999999853491317e-05,1.5999999959603883e-05,81074,0.0,0.0
2023-04-27 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.4000000192027073e-05,1.4000000192027073e-05,41987,0.0,0.0
2023-04-28 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.1000000085914508e-05,1.4000000192027073e-05,149199,0.0,0.0
2023-04-29 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.2000000424450263e-05,32253,0.0,0.0
2023-04-30 00:00:00+00:00,1.2000000424450263e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2000000424450263e-05,39537,0.0,0.0
2023-05-01 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,7.999999979801942e-06,7.999999979801942e-06,103829,0.0,0.0
2023-05-02 00:00:00+00:00,,,,0.0,151581,0.0,0.0
2023-05-03 00:00:00+00:00,0.0,1.2000000424450263e-05,0.0,7.999999979801942e-06,46998,0.0,0.0
2023-05-04 00:00:00+00:00,7.999999979801942e-06,1.4999999621068127e-05,7.999999979801942e-06,1.2999999853491317e-05,107799,0.0,0.0
2023-05-05 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,9.000000318337698e-06,9.000000318337698e-06,23892,0.0,0.0
2023-05-06 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,33247,0.0,0.0
2023-05-07 00:00:00+00:00,9.000000318337698e-06,1.1000000085914508e-05,7.999999979801942e-06,7.999999979801942e-06,54692,0.0,0.0
2023-05-08 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,31254,0.0,0.0
2023-05-09 00:00:00+00:00,7.000000096013537e-06,9.999999747378752e-06,6.000000212225132e-06,7.000000096013537e-06,67029,0.0,0.0
2023-05-10 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,4.999999873689376e-06,6.000000212225132e-06,58321,0.0,0.0
2023-05-11 00:00:00+00:00,6.000000212225132e-06,7.999999979801942e-06,4.999999873689376e-06,7.000000096013537e-06,91925,0.0,0.0
2023-05-12 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,4.999999873689376e-06,4.999999873689376e-06,37566,0.0,0.0
2023-05-13 00:00:00+00:00,4.999999873689376e-06,7.999999979801942e-06,4.999999873689376e-06,7.000000096013537e-06,69948,0.0,0.0
2023-05-14 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,19877,0.0,0.0
2023-05-15 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,4.999999873689376e-06,4.999999873689376e-06,33916,0.0,0.0
2023-05-16 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,21286,0.0,0.0
2023-05-17 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,14755,0.0,0.0
2023-05-18 00:00:00+00:00,6.000000212225132e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,55116,0.0,0.0
2023-05-19 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,4.999999873689376e-06,4.999999873689376e-06,21755,0.0,0.0
2023-05-20 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,21730,0.0,0.0
2023-05-21 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,71071,0.0,0.0
2023-05-22 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,22832,0.0,0.0
2023-05-23 00:00:00+00:00,4.999999873689376e-06,7.000000096013537e-06,4.999999873689376e-06,6.000000212225132e-06,26593,0.0,0.0
2023-05-24 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,11768,0.0,0.0
2023-05-25 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,28138,0.0,0.0
2023-05-26 00:00:00+00:00,3.999999989900971e-06,6.000000212225132e-06,3.999999989900971e-06,6.000000212225132e-06,33729,0.0,0.0
2023-05-27 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,6477,0.0,0.0
2023-05-28 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,13904,0.0,0.0
2023-05-29 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,2827,0.0,0.0
2023-05-30 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,13157,0.0,0.0
2023-05-31 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,3490,0.0,0.0
2023-06-01 00:00:00+00:00,6.000000212225132e-06,2.099999983329326e-05,6.000000212225132e-06,1.4999999621068127e-05,667480,0.0,0.0
2023-06-02 00:00:00+00:00,1.4999999621068127e-05,2.499999936844688e-05,1.2000000424450263e-05,1.5999999959603883e-05,480713,0.0,0.0
2023-06-03 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,7.000000096013537e-06,1.2000000424450263e-05,238370,0.0,0.0
2023-06-04 00:00:00+00:00,1.2000000424450263e-05,1.5999999959603883e-05,9.000000318337698e-06,9.999999747378752e-06,59421,0.0,0.0
2023-06-05 00:00:00+00:00,9.999999747378752e-06,1.2999999853491317e-05,9.000000318337698e-06,1.2000000424450263e-05,86099,0.0,0.0
2023-06-06 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,9.999999747378752e-06,1.2000000424450263e-05,59281,0.0,0.0
2023-06-07 00:00:00+00:00,1.2000000424450263e-05,2.2000000171829015e-05,1.2000000424450263e-05,1.9999999494757503e-05,126891,0.0,0.0
2023-06-08 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.4000000192027073e-05,1.5999999959603883e-05,188248,0.0,0.0
2023-06-09 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.2000000424450263e-05,1.4999999621068127e-05,80578,0.0,0.0
2023-06-10 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.4000000192027073e-05,54529,0.0,0.0
2023-06-11 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,12328,0.0,0.0
2023-06-12 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2999999853491317e-05,41351,0.0,0.0
2023-06-13 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.2000000424450263e-05,29668,0.0,0.0
2023-06-14 00:00:00+00:00,1.2000000424450263e-05,1.5999999959603883e-05,1.2000000424450263e-05,1.4000000192027073e-05,61250,0.0,0.0
2023-06-15 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.4000000192027073e-05,34846,0.0,0.0
2023-06-16 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.2999999853491317e-05,20884,0.0,0.0
2023-06-17 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.4000000192027073e-05,29749,0.0,0.0
2023-06-18 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,15795,0.0,0.0
2023-06-19 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,18624,0.0,0.0
2023-06-20 00:00:00+00:00,1.2000000424450263e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.4000000192027073e-05,28647,0.0,0.0
2023-06-21 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4999999621068127e-05,30154,0.0,0.0
2023-06-22 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.2999999853491317e-05,25532,0.0,0.0
2023-06-23 00:00:00+00:00,1.2999999853491317e-05,1.5999999959603883e-05,1.2000000424450263e-05,1.2999999853491317e-05,47358,0.0,0.0
2023-06-24 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2000000424450263e-05,22405,0.0,0.0
2023-06-25 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2999999853491317e-05,8668,0.0,0.0
2023-06-26 00:00:00+00:00,1.2999999853491317e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.2999999853491317e-05,27146,0.0,0.0
2023-06-27 00:00:00+00:00,1.2999999853491317e-05,1.5999999959603883e-05,1.2000000424450263e-05,1.4999999621068127e-05,35287,0.0,0.0
2023-06-28 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.2999999853491317e-05,1.2999999853491317e-05,31719,0.0,0.0
2023-06-29 00:00:00+00:00,1.2999999853491317e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4000000192027073e-05,25935,0.0,0.0
2023-06-30 00:00:00+00:00,1.4000000192027073e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4999999621068127e-05,8938,0.0,0.0
2023-07-01 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.2000000424450263e-05,1.2999999853491317e-05,62151,0.0,0.0
2023-07-02 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.4000000192027073e-05,14473,0.0,0.0
2023-07-03 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.4000000192027073e-05,14804,0.0,0.0
2023-07-04 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,6237,0.0,0.0
2023-07-05 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2999999853491317e-05,25713,0.0,0.0
2023-07-06 00:00:00+00:00,1.2999999853491317e-05,1.8999999156221747e-05,1.2999999853491317e-05,1.2999999853491317e-05,151934,0.0,0.0
2023-07-07 00:00:00+00:00,1.2999999853491317e-05,2.2000000171829015e-05,1.2999999853491317e-05,1.8000000636675395e-05,374564,0.0,0.0
2023-07-08 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.4999999621068127e-05,1.5999999959603883e-05,87420,0.0,0.0
2023-07-09 00:00:00+00:00,1.5999999959603883e-05,1.8999999156221747e-05,1.2999999853491317e-05,1.5999999959603883e-05,91549,0.0,0.0
2023-07-10 00:00:00+00:00,1.5999999959603883e-05,2.2000000171829015e-05,1.5999999959603883e-05,1.8000000636675395e-05,107214,0.0,0.0
2023-07-11 00:00:00+00:00,1.8000000636675395e-05,2.300000051036477e-05,1.700000029813964e-05,2.099999983329326e-05,186028,0.0,0.0
2023-07-12 00:00:00+00:00,2.099999983329326e-05,2.499999936844688e-05,1.8999999156221747e-05,2.300000051036477e-05,77525,0.0,0.0
2023-07-13 00:00:00+00:00,2.300000051036477e-05,2.9999999242136255e-05,2.300000051036477e-05,2.9999999242136255e-05,177670,0.0,0.0
2023-07-14 00:00:00+00:00,2.9999999242136255e-05,3.300000025774352e-05,2.099999983329326e-05,2.4000000848900527e-05,115644,0.0,0.0
2023-07-15 00:00:00+00:00,2.4000000848900527e-05,2.700000004551839e-05,2.099999983329326e-05,2.300000051036477e-05,125194,0.0,0.0
2023-07-16 00:00:00+00:00,2.300000051036477e-05,2.8000000384054147e-05,2.2000000171829015e-05,2.300000051036477e-05,74038,0.0,0.0
2023-07-17 00:00:00+00:00,2.300000051036477e-05,2.5999999706982635e-05,2.2000000171829015e-05,2.499999936844688e-05,42485,0.0,0.0
2023-07-18 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.2000000171829015e-05,2.300000051036477e-05,50599,0.0,0.0
2023-07-19 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,1.700000029813964e-05,1.700000029813964e-05,105830,0.0,0.0
2023-07-20 00:00:00+00:00,1.700000029813964e-05,2.2000000171829015e-05,1.700000029813964e-05,1.8000000636675395e-05,75139,0.0,0.0
2023-07-21 00:00:00+00:00,1.8000000636675395e-05,2.300000051036477e-05,1.5999999959603883e-05,2.099999983329326e-05,68732,0.0,0.0
2023-07-22 00:00:00+00:00,2.099999983329326e-05,2.300000051036477e-05,1.8000000636675395e-05,2.099999983329326e-05,134832,0.0,0.0
2023-07-23 00:00:00+00:00,2.099999983329326e-05,2.700000004551839e-05,1.9999999494757503e-05,2.499999936844688e-05,144550,0.0,0.0
2023-07-24 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,2.099999983329326e-05,2.099999983329326e-05,17466,0.0,0.0
2023-07-25 00:00:00+00:00,2.099999983329326e-05,2.5999999706982635e-05,2.099999983329326e-05,2.499999936844688e-05,54918,0.0,0.0
2023-07-26 00:00:00+00:00,2.499999936844688e-05,2.700000004551839e-05,2.2000000171829015e-05,2.499999936844688e-05,54946,0.0,0.0
2023-07-27 00:00:00+00:00,2.499999936844688e-05,2.8000000384054147e-05,2.4000000848900527e-05,2.499999936844688e-05,59358,0.0,0.0
2023-07-28 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,1.700000029813964e-05,1.9999999494757503e-05,79260,0.0,0.0
2023-07-29 00:00:00+00:00,1.9999999494757503e-05,2.2000000171829015e-05,1.5999999959603883e-05,1.9999999494757503e-05,125226,0.0,0.0
2023-07-30 00:00:00+00:00,1.9999999494757503e-05,2.499999936844688e-05,1.8999999156221747e-05,2.099999983329326e-05,67474,0.0,0.0
2023-07-31 00:00:00+00:00,2.099999983329326e-05,2.300000051036477e-05,1.8999999156221747e-05,1.8999999156221747e-05,34135,0.0,0.0
2023-08-01 00:00:00+00:00,1.8999999156221747e-05,2.4000000848900527e-05,1.8999999156221747e-05,2.099999983329326e-05,71796,0.0,0.0
2023-08-02 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,1.5999999959603883e-05,1.8999999156221747e-05,134268,0.0,0.0
2023-08-03 00:00:00+00:00,1.8999999156221747e-05,2.300000051036477e-05,1.8000000636675395e-05,2.099999983329326e-05,53727,0.0,0.0
2023-08-04 00:00:00+00:00,2.099999983329326e-05,2.300000051036477e-05,1.9999999494757503e-05,1.9999999494757503e-05,64180,0.0,0.0
2023-08-05 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.9999999494757503e-05,1.9999999494757503e-05,12347,0.0,0.0
2023-08-06 00:00:00+00:00,1.9999999494757503e-05,2.2000000171829015e-05,1.8999999156221747e-05,2.099999983329326e-05,56950,0.0,0.0
2023-08-07 00:00:00+00:00,2.099999983329326e-05,2.300000051036477e-05,1.8000000636675395e-05,1.8999999156221747e-05,82570,0.0,0.0
2023-08-08 00:00:00+00:00,1.8999999156221747e-05,2.499999936844688e-05,1.8000000636675395e-05,2.4000000848900527e-05,103918,0.0,0.0
2023-08-09 00:00:00+00:00,2.4000000848900527e-05,2.9999999242136255e-05,2.2000000171829015e-05,2.9000000722589903e-05,79302,0.0,0.0
2023-08-10 00:00:00+00:00,2.9000000722589903e-05,3.9999998989515007e-05,2.8000000384054147e-05,3.099999958067201e-05,294993,0.0,0.0
2023-08-11 00:00:00+00:00,3.099999958067201e-05,3.7000001611886546e-05,2.9999999242136255e-05,3.099999958067201e-05,102537,0.0,0.0
2023-08-12 00:00:00+00:00,3.099999958067201e-05,3.600000127335079e-05,2.8000000384054147e-05,3.300000025774352e-05,145448,0.0,0.0
2023-08-13 00:00:00+00:00,3.300000025774352e-05,4.400000034365803e-05,3.300000025774352e-05,3.7000001611886546e-05,169083,0.0,0.0
2023-08-14 00:00:00+00:00,3.7000001611886546e-05,4.3000000005122274e-05,3.300000025774352e-05,3.7000001611886546e-05,155834,0.0,0.0
2023-08-15 00:00:00+00:00,3.7000001611886546e-05,4.099999932805076e-05,3.7000001611886546e-05,3.7999998312443495e-05,47694,0.0,0.0
2023-08-16 00:00:00+00:00,3.7999998312443495e-05,5.199999941396527e-05,3.5000000934815034e-05,3.9999998989515007e-05,299259,0.0,0.0
2023-08-17 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,2.5999999706982635e-05,3.300000025774352e-05,386437,0.0,0.0
2023-08-18 00:00:00+00:00,3.300000025774352e-05,3.400000059627928e-05,2.9999999242136255e-05,3.199999991920777e-05,60637,0.0,0.0
2023-08-19 00:00:00+00:00,3.199999991920777e-05,3.5000000934815034e-05,2.9999999242136255e-05,3.199999991920777e-05,113075,0.0,0.0
2023-08-20 00:00:00+00:00,3.199999991920777e-05,3.7000001611886546e-05,2.9999999242136255e-05,3.7000001611886546e-05,126571,0.0,0.0
2023-08-21 00:00:00+00:00,3.7000001611886546e-05,4.8999998398358e-05,3.300000025774352e-05,4.3000000005122274e-05,347705,0.0,0.0
2023-08-22 00:00:00+00:00,4.3000000005122274e-05,4.5000000682193786e-05,3.300000025774352e-05,4.099999932805076e-05,208925,0.0,0.0
2023-08-23 00:00:00+00:00,4.099999932805076e-05,4.199999966658652e-05,3.199999991920777e-05,3.7000001611886546e-05,131553,0.0,0.0
2023-08-24 00:00:00+00:00,3.7000001611886546e-05,4.199999966658652e-05,3.099999958067201e-05,3.600000127335079e-05,157266,0.0,0.0
2023-08-25 00:00:00+00:00,3.600000127335079e-05,3.7000001611886546e-05,2.9999999242136255e-05,3.600000127335079e-05,185064,0.0,0.0
2023-08-26 00:00:00+00:00,3.600000127335079e-05,3.7999998312443495e-05,3.199999991920777e-05,3.300000025774352e-05,52397,0.0,0.0
2023-08-27 00:00:00+00:00,3.300000025774352e-05,3.5000000934815034e-05,3.099999958067201e-05,3.199999991920777e-05,94487,0.0,0.0
2023-08-28 00:00:00+00:00,3.199999991920777e-05,3.400000059627928e-05,3.199999991920777e-05,3.400000059627928e-05,32106,0.0,0.0
2023-08-29 00:00:00+00:00,3.400000059627928e-05,3.5000000934815034e-05,2.9999999242136255e-05,3.199999991920777e-05,84584,0.0,0.0
2023-08-30 00:00:00+00:00,3.199999991920777e-05,3.400000059627928e-05,2.9999999242136255e-05,3.199999991920777e-05,48630,0.0,0.0
2023-08-31 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,2.700000004551839e-05,2.9999999242136255e-05,146126,0.0,0.0
2023-09-01 00:00:00+00:00,2.9999999242136255e-05,3.099999958067201e-05,2.700000004551839e-05,2.9999999242136255e-05,60081,0.0,0.0
2023-09-02 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.700000004551839e-05,2.700000004551839e-05,9660,0.0,0.0
2023-09-03 00:00:00+00:00,2.700000004551839e-05,2.9000000722589903e-05,2.5999999706982635e-05,2.5999999706982635e-05,53619,0.0,0.0
2023-09-04 00:00:00+00:00,2.5999999706982635e-05,2.8000000384054147e-05,2.4000000848900527e-05,2.5999999706982635e-05,55592,0.0,0.0
2023-09-05 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.2000000171829015e-05,2.2000000171829015e-05,70353,0.0,0.0
2023-09-06 00:00:00+00:00,2.2000000171829015e-05,2.9999999242136255e-05,2.099999983329326e-05,2.499999936844688e-05,129525,0.0,0.0
2023-09-07 00:00:00+00:00,2.499999936844688e-05,2.700000004551839e-05,2.099999983329326e-05,2.300000051036477e-05,60161,0.0,0.0
2023-09-08 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,1.9999999494757503e-05,2.099999983329326e-05,39516,0.0,0.0
2023-09-09 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,1.9999999494757503e-05,2.099999983329326e-05,18451,0.0,0.0
2023-09-10 00:00:00+00:00,2.099999983329326e-05,2.499999936844688e-05,2.099999983329326e-05,2.2000000171829015e-05,62884,0.0,0.0
2023-09-11 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,1.5999999959603883e-05,1.8999999156221747e-05,83078,0.0,0.0
2023-09-12 00:00:00+00:00,1.8999999156221747e-05,2.2000000171829015e-05,1.8999999156221747e-05,2.2000000171829015e-05,29726,0.0,0.0
2023-09-13 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,1.8999999156221747e-05,2.099999983329326e-05,37894,0.0,0.0
2023-09-14 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,1.9999999494757503e-05,2.099999983329326e-05,10764,0.0,0.0
2023-09-15 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.8000000636675395e-05,1.8999999156221747e-05,25446,0.0,0.0
2023-09-16 00:00:00+00:00,1.8999999156221747e-05,2.300000051036477e-05,1.8000000636675395e-05,2.2000000171829015e-05,40701,0.0,0.0
