TIMESTAMP,AIT25822_OPEN_PRICE_USD,AIT25822_HIGH_PRICE_USD,AIT25822_LOW_PRICE_USD,AIT25822_CLOSE_PRICE_USD,AIT25822_VOLUME_USD,AIT25822_DIVIDENDS_USD,AIT25822_STOCK_SPLITS_USD
2023-10-30 00:00:00+00:00,12.523569107055664,14.78955364227295,7.83705997467041,11.07639217376709,843189,0.0,0.0
2023-10-31 00:00:00+00:00,11.075935363769531,11.586977005004883,9.119470596313477,9.155383110046387,62733,0.0,0.0
2023-11-01 00:00:00+00:00,9.154946327209473,9.778971672058105,8.686589241027832,9.58056926727295,37832,0.0,0.0
2023-11-02 00:00:00+00:00,9.583488464355469,10.095004081726074,9.148977279663086,9.368483543395996,20375,0.0,0.0
2023-11-03 00:00:00+00:00,9.368213653564453,10.539365768432617,8.344120025634766,9.90686321258545,33148,0.0,0.0
2023-11-04 00:00:00+00:00,9.906946182250977,10.982866287231445,9.053496360778809,10.22451400756836,28169,0.0,0.0
2023-11-05 00:00:00+00:00,10.227739334106445,11.519125938415527,9.321293830871582,9.412875175476074,58104,0.0,0.0
2023-11-06 00:00:00+00:00,9.409727096557617,9.941827774047852,8.94678020477295,9.308669090270996,33366,0.0,0.0
2023-11-07 00:00:00+00:00,9.30769157409668,9.444610595703125,8.462992668151855,8.633618354797363,26704,0.0,0.0
2023-11-08 00:00:00+00:00,8.634346008300781,9.473787307739258,8.609502792358398,9.201170921325684,23950,0.0,0.0
2023-11-09 00:00:00+00:00,9.189437866210938,9.760055541992188,8.918519973754883,9.646354675292969,8568,0.0,0.0
2023-11-10 00:00:00+00:00,9.646236419677734,10.483859062194824,9.397539138793945,9.583319664001465,17899,0.0,0.0
2023-11-11 00:00:00+00:00,9.580310821533203,10.475202560424805,9.297150611877441,9.70822811126709,26056,0.0,0.0
2023-11-12 00:00:00+00:00,9.706168174743652,9.78286075592041,9.06701374053955,9.504058837890625,46157,0.0,0.0
2023-11-13 00:00:00+00:00,9.504443168640137,10.054938316345215,9.000041961669922,9.715678215026855,21358,0.0,0.0
2023-11-14 00:00:00+00:00,9.708698272705078,11.732152938842773,8.92249870300293,9.404382705688477,48058,0.0,0.0
2023-11-15 00:00:00+00:00,9.404258728027344,9.65192699432373,8.491623878479004,8.884928703308105,40483,0.0,0.0
2023-11-16 00:00:00+00:00,8.882474899291992,9.122049331665039,8.345244407653809,8.440844535827637,22644,0.0,0.0
2023-11-17 00:00:00+00:00,8.440138816833496,8.6903076171875,7.946765899658203,7.956630229949951,8067,0.0,0.0
2023-11-18 00:00:00+00:00,7.961536884307861,8.21542739868164,7.419503211975098,7.68950891494751,18059,0.0,0.0
