TIMESTAMP,OLAS_OPEN_PRICE_USD,OLAS_HIGH_PRICE_USD,OLAS_LOW_PRICE_USD,OLAS_CLOSE_PRICE_USD,OLAS_VOLUME_USD,OLAS_DIVIDENDS_USD,OLAS_STOCK_SPLITS_USD
2023-11-20 00:00:00+00:00,2.3137409687042236,2.3814799785614014,1.8174370527267456,1.9177190065383911,3023617,0.0,0.0
2023-11-21 00:00:00+00:00,1.9177980422973633,2.1338279247283936,1.8301759958267212,2.0376529693603516,2577836,0.0,0.0
2023-11-22 00:00:00+00:00,2.036454916000366,2.680311918258667,2.031130075454712,2.381197929382324,3260270,0.0,0.0
2023-11-23 00:00:00+00:00,2.3793580532073975,2.444981098175049,2.101372003555298,2.256114959716797,1778570,0.0,0.0
2023-11-24 00:00:00+00:00,2.2564098834991455,2.496846914291382,2.230499029159546,2.4018349647521973,1178388,0.0,0.0
2023-11-25 00:00:00+00:00,2.4015390872955322,2.7694780826568604,2.376368999481201,2.7634549140930176,1610212,0.0,0.0
2023-11-26 00:00:00+00:00,2.76216197013855,2.859713077545166,2.5041310787200928,2.650979995727539,1985694,0.0,0.0
2023-11-27 00:00:00+00:00,2.6514151096343994,2.6514151096343994,2.1805419921875,2.3713550567626953,3007049,0.0,0.0
2023-11-28 00:00:00+00:00,2.3712399005889893,2.84751296043396,2.2315359115600586,2.5303149223327637,3052472,0.0,0.0
2023-11-29 00:00:00+00:00,2.5293540954589844,2.913465976715088,2.5179998874664307,2.560460090637207,3151231,0.0,0.0
2023-11-30 00:00:00+00:00,2.5606889724731445,3.209009885787964,2.5191969871520996,3.1130800247192383,3138845,0.0,0.0
2023-12-01 00:00:00+00:00,3.112903118133545,3.9726879596710205,3.042999029159546,3.7171170711517334,5659871,0.0,0.0
2023-12-02 00:00:00+00:00,3.7174370288848877,4.54012393951416,3.7174370288848877,3.8926661014556885,5035782,0.0,0.0
2023-12-03 00:00:00+00:00,3.8929450511932373,4.174276828765869,3.5428121089935303,3.636806011199951,3337090,0.0,0.0
2023-12-04 00:00:00+00:00,3.6407830715179443,4.147992134094238,3.319330930709839,3.4660580158233643,4671918,0.0,0.0
2023-12-05 00:00:00+00:00,3.470388889312744,5.007421970367432,3.430510997772217,4.7621169090271,12583221,0.0,0.0
2023-12-06 00:00:00+00:00,4.75741720199585,5.97384786605835,4.75741720199585,5.640879154205322,13280905,0.0,0.0
2023-12-07 00:00:00+00:00,5.6433820724487305,6.006035804748535,5.242633819580078,5.447634220123291,5986234,0.0,0.0
2023-12-08 00:00:00+00:00,5.448139190673828,5.7592082023620605,4.779964923858643,5.042613983154297,6373457,0.0,0.0
2023-12-09 00:00:00+00:00,5.042510986328125,6.455941200256348,5.0074639320373535,5.660473823547363,7394270,0.0,0.0
2023-12-10 00:00:00+00:00,5.660582065582275,6.191990852355957,5.660582065582275,5.695193767547607,3329127,0.0,0.0
2023-12-11 00:00:00+00:00,5.695450782775879,5.829287052154541,4.894539833068848,5.282106876373291,5001076,0.0,0.0
2023-12-12 00:00:00+00:00,5.2816338539123535,5.574864864349365,4.736179828643799,5.105048179626465,3681088,0.0,0.0
2023-12-13 00:00:00+00:00,5.10453987121582,5.919572830200195,4.450775146484375,5.751491069793701,8086820,0.0,0.0
