TIMESTAMP,PEEPO_OPEN_PRICE_USD,PEEPO_HIGH_PRICE_USD,PEEPO_LOW_PRICE_USD,PEEPO_CLOSE_PRICE_USD,PEEPO_VOLUME_USD,PEEPO_DIVIDENDS_USD,PEEPO_STOCK_SPLITS_USD
2023-06-11 00:00:00+00:00,,,,0.0,279416,0.0,0.0
2023-06-12 00:00:00+00:00,,,,0.0,256033,0.0,0.0
2023-06-13 00:00:00+00:00,,,,0.0,386161,0.0,0.0
2023-06-14 00:00:00+00:00,,,,0.0,196049,0.0,0.0
2023-06-15 00:00:00+00:00,,,,0.0,100631,0.0,0.0
2023-06-16 00:00:00+00:00,,,,0.0,40841,0.0,0.0
2023-06-17 00:00:00+00:00,,,,0.0,120088,0.0,0.0
2023-06-18 00:00:00+00:00,,,,0.0,58944,0.0,0.0
2023-06-19 00:00:00+00:00,,,,0.0,24448,0.0,0.0
2023-06-20 00:00:00+00:00,,,,0.0,35019,0.0,0.0
2023-06-21 00:00:00+00:00,,,,0.0,64761,0.0,0.0
2023-06-22 00:00:00+00:00,,,,0.0,107345,0.0,0.0
2023-06-23 00:00:00+00:00,,,,0.0,463258,0.0,0.0
2023-06-24 00:00:00+00:00,,,,0.0,291072,0.0,0.0
2023-06-25 00:00:00+00:00,,,,0.0,112696,0.0,0.0
2023-06-26 00:00:00+00:00,,,,0.0,81440,0.0,0.0
2023-06-27 00:00:00+00:00,,,,0.0,43520,0.0,0.0
2023-06-28 00:00:00+00:00,,,,0.0,57290,0.0,0.0
2023-06-29 00:00:00+00:00,,,,0.0,53341,0.0,0.0
2023-06-30 00:00:00+00:00,,,,0.0,71138,0.0,0.0
2023-07-01 00:00:00+00:00,,,,0.0,26297,0.0,0.0
2023-07-02 00:00:00+00:00,,,,0.0,31049,0.0,0.0
2023-07-03 00:00:00+00:00,,,,0.0,34826,0.0,0.0
2023-07-04 00:00:00+00:00,,,,0.0,407352,0.0,0.0
2023-07-05 00:00:00+00:00,,,,0.0,105733,0.0,0.0
2023-07-06 00:00:00+00:00,,,,0.0,79632,0.0,0.0
2023-07-07 00:00:00+00:00,,,,0.0,39025,0.0,0.0
2023-07-08 00:00:00+00:00,,,,0.0,16111,0.0,0.0
2023-07-09 00:00:00+00:00,,,,0.0,15285,0.0,0.0
2023-07-10 00:00:00+00:00,,,,0.0,33286,0.0,0.0
2023-07-11 00:00:00+00:00,,,,0.0,186425,0.0,0.0
2023-07-12 00:00:00+00:00,,,,0.0,97792,0.0,0.0
2023-07-13 00:00:00+00:00,,,,0.0,137415,0.0,0.0
2023-07-14 00:00:00+00:00,,,,0.0,153972,0.0,0.0
2023-07-15 00:00:00+00:00,,,,0.0,17685,0.0,0.0
2023-07-16 00:00:00+00:00,,,,0.0,56187,0.0,0.0
2023-07-17 00:00:00+00:00,,,,0.0,27077,0.0,0.0
2023-07-18 00:00:00+00:00,,,,0.0,35131,0.0,0.0
2023-07-19 00:00:00+00:00,,,,0.0,77118,0.0,0.0
2023-07-20 00:00:00+00:00,,,,0.0,14408,0.0,0.0
2023-07-21 00:00:00+00:00,,,,0.0,33294,0.0,0.0
2023-07-22 00:00:00+00:00,,,,0.0,12465,0.0,0.0
2023-07-23 00:00:00+00:00,,,,0.0,10534,0.0,0.0
2023-07-24 00:00:00+00:00,,,,0.0,53704,0.0,0.0
2023-07-25 00:00:00+00:00,,,,0.0,9384,0.0,0.0
2023-07-26 00:00:00+00:00,,,,0.0,7632,0.0,0.0
2023-07-27 00:00:00+00:00,,,,0.0,25962,0.0,0.0
2023-07-28 00:00:00+00:00,,,,0.0,3186,0.0,0.0
2023-07-29 00:00:00+00:00,,,,0.0,8973,0.0,0.0
2023-07-30 00:00:00+00:00,,,,0.0,7659,0.0,0.0
2023-07-31 00:00:00+00:00,,,,0.0,21697,0.0,0.0
2023-08-01 00:00:00+00:00,,,,0.0,8866,0.0,0.0
2023-08-02 00:00:00+00:00,,,,0.0,8334,0.0,0.0
2023-08-03 00:00:00+00:00,,,,0.0,30475,0.0,0.0
2023-08-04 00:00:00+00:00,,,,0.0,10350,0.0,0.0
2023-08-05 00:00:00+00:00,,,,0.0,9530,0.0,0.0
2023-08-06 00:00:00+00:00,,,,0.0,36619,0.0,0.0
2023-08-07 00:00:00+00:00,,,,0.0,6926,0.0,0.0
2023-08-08 00:00:00+00:00,,,,0.0,3198,0.0,0.0
2023-08-09 00:00:00+00:00,,,,0.0,6482,0.0,0.0
2023-08-10 00:00:00+00:00,,,,0.0,6591,0.0,0.0
2023-08-11 00:00:00+00:00,,,,0.0,3043,0.0,0.0
2023-08-12 00:00:00+00:00,,,,0.0,2993,0.0,0.0
2023-08-13 00:00:00+00:00,,,,0.0,5768,0.0,0.0
2023-08-14 00:00:00+00:00,,,,0.0,8479,0.0,0.0
2023-08-15 00:00:00+00:00,,,,0.0,13018,0.0,0.0
2023-08-16 00:00:00+00:00,,,,0.0,11924,0.0,0.0
2023-08-17 00:00:00+00:00,,,,0.0,18596,0.0,0.0
2023-08-18 00:00:00+00:00,,,,0.0,9537,0.0,0.0
2023-08-19 00:00:00+00:00,,,,0.0,9286,0.0,0.0
2023-08-20 00:00:00+00:00,,,,0.0,2587,0.0,0.0
2023-08-21 00:00:00+00:00,,,,0.0,5485,0.0,0.0
2023-08-22 00:00:00+00:00,,,,0.0,5278,0.0,0.0
2023-08-23 00:00:00+00:00,,,,0.0,6762,0.0,0.0
2023-08-24 00:00:00+00:00,,,,0.0,2570,0.0,0.0
2023-08-25 00:00:00+00:00,,,,0.0,4262,0.0,0.0
2023-08-26 00:00:00+00:00,,,,0.0,3413,0.0,0.0
2023-08-27 00:00:00+00:00,,,,0.0,12152,0.0,0.0
2023-08-28 00:00:00+00:00,,,,0.0,3010,0.0,0.0
2023-08-29 00:00:00+00:00,,,,0.0,3557,0.0,0.0
2023-08-30 00:00:00+00:00,,,,0.0,2206,0.0,0.0
2023-08-31 00:00:00+00:00,,,,0.0,2705,0.0,0.0
2023-09-01 00:00:00+00:00,,,,0.0,2590,0.0,0.0
2023-09-02 00:00:00+00:00,,,,0.0,3337,0.0,0.0
2023-09-03 00:00:00+00:00,,,,0.0,778,0.0,0.0
2023-09-04 00:00:00+00:00,,,,0.0,805,0.0,0.0
2023-09-05 00:00:00+00:00,,,,0.0,376,0.0,0.0
2023-09-06 00:00:00+00:00,,,,0.0,3960,0.0,0.0
2023-09-07 00:00:00+00:00,,,,0.0,5486,0.0,0.0
2023-09-08 00:00:00+00:00,,,,0.0,5412,0.0,0.0
2023-09-09 00:00:00+00:00,,,,0.0,3970,0.0,0.0
2023-09-10 00:00:00+00:00,,,,0.0,2037,0.0,0.0
2023-09-11 00:00:00+00:00,,,,0.0,1119,0.0,0.0
2023-09-12 00:00:00+00:00,,,,0.0,1708,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,1531,0.0,0.0
2023-09-14 00:00:00+00:00,,,,0.0,3112,0.0,0.0
2023-09-15 00:00:00+00:00,,,,0.0,3616,0.0,0.0
2023-09-16 00:00:00+00:00,,,,0.0,5304,0.0,0.0
2023-09-17 00:00:00+00:00,,,,0.0,1765,0.0,0.0
2023-09-18 00:00:00+00:00,,,,0.0,1875,0.0,0.0
2023-09-19 00:00:00+00:00,,,,0.0,1754,0.0,0.0
2023-09-20 00:00:00+00:00,,,,0.0,5755,0.0,0.0
2023-09-21 00:00:00+00:00,,,,0.0,1811,0.0,0.0
2023-09-22 00:00:00+00:00,,,,0.0,2567,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,1966,0.0,0.0
2023-09-24 00:00:00+00:00,,,,0.0,3413,0.0,0.0
2023-09-25 00:00:00+00:00,,,,0.0,1820,0.0,0.0
2023-09-26 00:00:00+00:00,,,,0.0,1807,0.0,0.0
2023-09-27 00:00:00+00:00,,,,0.0,697,0.0,0.0
2023-09-28 00:00:00+00:00,,,,0.0,2580,0.0,0.0
2023-09-29 00:00:00+00:00,,,,0.0,429,0.0,0.0
2023-09-30 00:00:00+00:00,,,,0.0,2385,0.0,0.0
2023-10-01 00:00:00+00:00,,,,0.0,890,0.0,0.0
2023-10-02 00:00:00+00:00,,,,0.0,678,0.0,0.0
2023-10-03 00:00:00+00:00,,,,0.0,561,0.0,0.0
2023-10-04 00:00:00+00:00,,,,0.0,1555,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,1584,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,1120,0.0,0.0
2023-10-07 00:00:00+00:00,,,,0.0,1288,0.0,0.0
2023-10-08 00:00:00+00:00,,,,0.0,2709,0.0,0.0
2023-10-09 00:00:00+00:00,,,,0.0,1244,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,1018,0.0,0.0
2023-10-11 00:00:00+00:00,,,,0.0,10900,0.0,0.0
2023-10-12 00:00:00+00:00,,,,0.0,2310,0.0,0.0
2023-10-13 00:00:00+00:00,,,,0.0,1106,0.0,0.0
2023-10-14 00:00:00+00:00,,,,0.0,2343,0.0,0.0
2023-10-15 00:00:00+00:00,,,,0.0,903,0.0,0.0
2023-10-16 00:00:00+00:00,,,,0.0,1097,0.0,0.0
2023-10-17 00:00:00+00:00,,,,0.0,554,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,1650,0.0,0.0
2023-10-19 00:00:00+00:00,,,,0.0,1426,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,2112,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,1543,0.0,0.0
2023-10-22 00:00:00+00:00,,,,0.0,500,0.0,0.0
2023-10-23 00:00:00+00:00,,,,0.0,7718,0.0,0.0
2023-10-24 00:00:00+00:00,,,,0.0,9460,0.0,0.0
2023-10-25 00:00:00+00:00,,,,0.0,2849,0.0,0.0
2023-10-26 00:00:00+00:00,,,,0.0,2954,0.0,0.0
2023-10-27 00:00:00+00:00,,,,0.0,2292,0.0,0.0
2023-10-28 00:00:00+00:00,,,,0.0,1691,0.0,0.0
2023-10-29 00:00:00+00:00,,,,0.0,1459,0.0,0.0
2023-10-30 00:00:00+00:00,,,,0.0,1616,0.0,0.0
2023-10-31 00:00:00+00:00,,,,0.0,2400,0.0,0.0
2023-11-01 00:00:00+00:00,,,,0.0,26171,0.0,0.0
2023-11-02 00:00:00+00:00,,,,0.0,38667,0.0,0.0
2023-11-03 00:00:00+00:00,,,,0.0,19345,0.0,0.0
2023-11-04 00:00:00+00:00,,,,0.0,2120,0.0,0.0
2023-11-05 00:00:00+00:00,,,,0.0,30342,0.0,0.0
2023-11-06 00:00:00+00:00,,,,0.0,33395,0.0,0.0
2023-11-07 00:00:00+00:00,,,,0.0,6601,0.0,0.0
2023-11-08 00:00:00+00:00,,,,0.0,3632,0.0,0.0
2023-11-09 00:00:00+00:00,,,,0.0,6873,0.0,0.0
2023-11-10 00:00:00+00:00,,,,0.0,34404,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,7656,0.0,0.0
2023-11-12 00:00:00+00:00,,,,0.0,31765,0.0,0.0
2023-11-13 00:00:00+00:00,,,,0.0,4456,0.0,0.0
2023-11-14 00:00:00+00:00,,,,0.0,2686,0.0,0.0
2023-11-15 00:00:00+00:00,,,,0.0,2649,0.0,0.0
2023-11-16 00:00:00+00:00,,,,0.0,2876,0.0,0.0
2023-11-17 00:00:00+00:00,,,,0.0,3395,0.0,0.0
2023-11-18 00:00:00+00:00,,,,0.0,2161,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,7308,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,6562,0.0,0.0
2023-11-21 00:00:00+00:00,,,,0.0,12178,0.0,0.0
2023-11-22 00:00:00+00:00,,,,0.0,5041,0.0,0.0
2023-11-23 00:00:00+00:00,,,,0.0,4248,0.0,0.0
2023-11-24 00:00:00+00:00,,,,0.0,1701,0.0,0.0
2023-11-25 00:00:00+00:00,,,,0.0,14524,0.0,0.0
2023-11-26 00:00:00+00:00,,,,0.0,3796,0.0,0.0
2023-11-27 00:00:00+00:00,,,,0.0,5968,0.0,0.0
2023-11-28 00:00:00+00:00,,,,0.0,2097,0.0,0.0
2023-11-29 00:00:00+00:00,,,,0.0,853,0.0,0.0
2023-11-30 00:00:00+00:00,,,,0.0,371691,0.0,0.0
2023-12-01 00:00:00+00:00,,,,0.0,295078,0.0,0.0
2023-12-02 00:00:00+00:00,,,,0.0,139760,0.0,0.0
2023-12-03 00:00:00+00:00,,,,0.0,80683,0.0,0.0
2023-12-04 00:00:00+00:00,,,,0.0,75657,0.0,0.0
2023-12-05 00:00:00+00:00,,,,0.0,79262,0.0,0.0
2023-12-06 00:00:00+00:00,,,,0.0,191949,0.0,0.0
2023-12-07 00:00:00+00:00,,,,0.0,172302,0.0,0.0
2023-12-08 00:00:00+00:00,,,,0.0,253182,0.0,0.0
2023-12-09 00:00:00+00:00,,,,0.0,139784,0.0,0.0
2023-12-10 00:00:00+00:00,,,,0.0,191812,0.0,0.0
2023-12-11 00:00:00+00:00,,,,0.0,99898,0.0,0.0
2023-12-12 00:00:00+00:00,,,,0.0,85239,0.0,0.0
2023-12-13 00:00:00+00:00,,,,0.0,91252,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,80279,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,90549,0.0,0.0
2023-12-16 00:00:00+00:00,,,,0.0,92734,0.0,0.0
2023-12-17 00:00:00+00:00,,,,0.0,82948,0.0,0.0
2023-12-18 00:00:00+00:00,,,,0.0,86557,0.0,0.0
2023-12-19 00:00:00+00:00,,,,0.0,89672,0.0,0.0
2023-12-20 00:00:00+00:00,,,,0.0,73669,0.0,0.0
2023-12-21 00:00:00+00:00,,,,0.0,83591,0.0,0.0
2023-12-22 00:00:00+00:00,,,,0.0,70518,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,64108,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,63756,0.0,0.0
2023-12-25 00:00:00+00:00,,,,0.0,94619,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,75816,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,88181,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,66722,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,78913,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,64561,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,64340,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,69949,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,73118,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,69096,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,57951,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,68296,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,66659,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,81010,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,79773,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,75330,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,76681,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,66120,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,63355,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,72062,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,66490,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,78495,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,74907,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,75997,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,69349,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,64173,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,66958,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,60079,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,58081,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,54408,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,53586,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,55646,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,64704,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,69493,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,63081,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,71693,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,61726,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,58175,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,67596,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,66573,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,60869,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,55499,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,60350,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,64279,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,73890,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,75715,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,71114,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,70438,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,65235,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,71447,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,76817,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,82515,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,87181,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,90103,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,93394,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,86316,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,82318,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,83620,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,73749,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,75435,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,69523,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,68578,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,79570,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,84230,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,243437,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,558319,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,214906,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,244683,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,193379,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,188079,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,393490,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,319460,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,175535,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,373650,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,295060,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,221806,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,245072,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,215212,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,179307,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,252847,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,181895,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,164178,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,136496,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,159322,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,128201,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,103396,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,134864,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,134299,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,99673,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,97759,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,115822,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,110498,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,128108,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,119808,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,110260,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,115615,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,110107,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,98631,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,133578,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,110994,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,103616,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,91796,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,106089,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,109368,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,274716,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,319196,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,157982,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,147134,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,142245,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,136742,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,182409,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,132535,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,121736,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,154131,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,121684,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,121450,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,125175,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,149336,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,110094,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,368024,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,169928,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,1308020,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,614083,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,309416,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,246386,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,146371,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,165142,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,204608,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,133640,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,123181,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,1340340,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,6891982,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,3844567,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,1867696,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,957722,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,464137,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,917372,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,647331,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,262544,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,307156,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,478967,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,507219,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,1287939,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,682470,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,211199,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,208214,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,240145,0.0,0.0
