TIMESTAMP,XMR_GOOGLE_TRENDS_FULL_NAME_PER_BIC
2020-09-16,0.00805
2020-09-17,0.0101
2020-09-18,0.00805
2020-09-19,0.00822
2020-09-20,0.00908
2020-09-21,0.00708
2020-09-22,0.00816
2020-09-23,0.009
2020-09-24,0.00816
2020-09-25,0.00779
2020-09-26,0.0074
2020-09-27,0.00853
2020-09-28,0.00904
2020-09-29,0.00837
2020-09-30,0.00761
2020-10-01,0.00974
2020-10-02,0.0093
2020-10-03,0.00806
2020-10-04,0.00874
2020-10-05,0.00793
2020-10-06,0.00909
2020-10-07,0.00783
2020-10-08,0.00661
2020-10-09,0.00921
2020-10-10,0.00934
2020-10-11,0.00796
2020-10-12,0.01
2020-10-13,0.0103
2020-10-14,0.00982
2020-10-15,0.00801
2020-10-16,0.00925
2020-10-17,0.00769
2020-10-18,0.0107
2020-10-19,0.0109
2020-10-20,0.00947
2020-10-21,0.00907
2020-10-22,0.0091
2020-10-23,0.00739
2020-10-24,0.00851
2020-10-25,0.0101
2020-10-26,0.00919
2020-10-27,0.00829
2020-10-28,0.00893
2020-10-29,0.0092
2020-10-30,0.00806
2020-10-31,0.00767
2020-11-01,0.00923
2020-11-02,0.00986
2020-11-03,0.00779
2020-11-04,0.00533
2020-11-05,0.00855
2020-11-06,0.00838
2020-11-07,0.00791
2020-11-08,0.00685
2020-11-09,0.0072
2020-11-10,0.00803
2020-11-11,0.00646
2020-11-12,0.00598
2020-11-13,0.00696
2020-11-14,0.00692
2020-11-15,0.00725
2020-11-16,0.00771
2020-11-17,0.00831
2020-11-18,0.00898
2020-11-19,0.00801
2020-11-20,0.0082
2020-11-21,0.00751
2020-11-22,0.00931
2020-11-23,0.00874
2020-11-24,0.0108
2020-11-25,0.0099
2020-11-26,0.00627
2020-11-27,0.00624
2020-11-28,0.00524
2020-11-29,0.00689
2020-11-30,0.00813
2020-12-01,0.00751
2020-12-02,0.0074
2020-12-03,0.00615
2020-12-04,0.00812
2020-12-05,0.00647
2020-12-06,0.00516
2020-12-07,0.00646
2020-12-08,0.00622
2020-12-09,0.00401
2020-12-10,0.00711
2020-12-11,0.00559
2020-12-12,0.00708
2020-12-13,0.0105
2020-12-14,0.00815
2020-12-15,0.00609
2020-12-16,0.00868
2020-12-17,0.00868
2020-12-18,0.0083
2020-12-19,0.0205
2020-12-20,0.00726
2020-12-21,0.00682
2020-12-22,0.00738
2020-12-23,0.007
2020-12-24,0.00743
2020-12-25,0.00495
2020-12-26,0.00492
2020-12-27,0.0086
2020-12-28,0.00891
2020-12-29,0.0079
2020-12-30,0.00512
2020-12-31,0.00478
2021-01-01,0.0121
2021-01-02,0.0115
2021-01-03,0.00987
2021-01-04,0.0077
2021-01-05,0.00591
2021-01-06,0.00666
2021-01-07,0.00633
2021-01-08,0.00598
2021-01-09,0.00608
2021-01-10,0.00613
2021-01-11,0.00587
2021-01-12,0.00457
2021-01-13,0.00413
2021-01-14,0.00433
2021-01-15,0.00447
2021-01-16,0.00341
2021-01-17,0.00216
2021-01-18,0.0026
2021-01-19,0.00215
2021-01-20,0.00222
2021-01-21,0.00183
2021-01-22,0.00205
2021-01-23,0.000808
2021-01-24,0.001
2021-01-25,0.000849
2021-01-26,0.000695
2021-01-27,0.000747
2021-01-28,0.000675
2021-01-29,0.000845
2021-01-30,0.000638
2021-01-31,0.000583
2021-02-01,0.000593
2021-02-02,0.000504
2021-02-03,0.000507
2021-02-04,0.000713
2021-02-05,0.000661
2021-02-06,0.00049
2021-02-07,0.000487
2021-02-08,0.000472
2021-02-09,0.00054
2021-02-10,0.000618
2021-02-11,0.00061
2021-02-12,0.000687
2021-02-13,0.000476
2021-02-14,0.000542
2021-02-15,0.000413
2021-02-16,0.000423
2021-02-17,0.000593
2021-02-18,0.000472
2021-02-19,0.000441
2021-02-20,0.000333
2021-02-21,0.00035
2021-02-22,0.000302
2021-02-23,0.000219
2021-02-24,0.000219
2021-02-25,0.000178
2021-02-26,0.000169
2021-02-27,0.000154
2021-02-28,0.000177
2021-03-01,0.000148
2021-03-02,0.000124
2021-03-03,0.000125
2021-03-04,0.000113
2021-03-05,0.000116
2021-03-06,0.000123
2021-03-07,0.000141
2021-03-08,0.000112
2021-03-09,0.000107
2021-03-10,9.42e-05
2021-03-11,9.61e-05
2021-03-12,0.00011
2021-03-13,0.000122
2021-03-14,0.000103
2021-03-15,0.000109
2021-03-16,8.28e-05
2021-03-17,8.89e-05
2021-03-18,0.000104
2021-03-19,8.72e-05
2021-03-20,7.99e-05
2021-03-21,9.65e-05
2021-03-22,0.000109
2021-03-23,6.45e-05
2021-03-24,6.63e-05
2021-03-25,5.68e-05
2021-03-26,5.28e-05
2021-03-27,4.25e-05
2021-03-28,7.25e-05
2021-03-29,6.67e-05
2021-03-30,5.28e-05
2021-03-31,5.14e-05
2021-04-01,4.29e-05
2021-04-02,4.53e-05
2021-04-03,4.83e-05
2021-04-04,4.4e-05
2021-04-05,3.87e-05
2021-04-06,4.02e-05
2021-04-07,2.99e-05
2021-04-08,2.65e-05
2021-04-09,3.7e-05
2021-04-10,1.36e-05
2021-04-11,1.95e-05
2021-04-12,1.83e-05
2021-04-13,1.95e-05
2021-04-14,1.72e-05
2021-04-15,1.48e-05
2021-04-16,1.47e-05
2021-04-17,1.25e-05
2021-04-18,1.42e-05
2021-04-19,1.44e-05
2021-04-20,1.43e-05
2021-04-21,1.35e-05
2021-04-22,1.03e-05
2021-04-23,1.05e-05
2021-04-24,8.08e-06
2021-04-25,6.3e-06
2021-04-26,6.6e-06
2021-04-27,6.88e-06
2021-04-28,7.52e-06
2021-04-29,4.69e-06
2021-04-30,5.6e-06
2021-05-01,3.01e-06
2021-05-02,3.82e-06
2021-05-03,3.63e-06
2021-05-04,2.89e-06
2021-05-05,3.24e-06
2021-05-06,3.67e-06
2021-05-07,4.83e-06
2021-05-08,2.58e-06
2021-05-09,3.46e-06
2021-05-10,2.19e-06
2021-05-11,1.72e-06
2021-05-12,1.72e-06
2021-05-13,3.03e-06
2021-05-14,1.87e-06
2021-05-15,1.31e-06
2021-05-16,1.54e-06
2021-05-17,1.23e-06
2021-05-18,1.07e-06
2021-05-19,1.86e-06
2021-05-20,1.29e-06
2021-05-21,1.63e-06
2021-05-22,1.01e-06
2021-05-23,1.03e-06
2021-05-24,7.21e-07
2021-05-25,7.24e-07
2021-05-26,8.5e-07
2021-05-27,6.48e-07
2021-05-28,8.35e-07
2021-05-29,7.28e-07
2021-05-30,6.05e-07
2021-05-31,6.21e-07
2021-06-01,5.55e-07
2021-06-02,5.35e-07
2021-06-03,6.7e-07
2021-06-04,5.85e-07
2021-06-05,5.57e-07
2021-06-06,5.1e-07
2021-06-07,6.22e-07
2021-06-08,6.54e-07
2021-06-09,6.23e-07
2021-06-10,6.05e-07
2021-06-11,4.85e-07
2021-06-12,5.72e-07
2021-06-13,7.15e-07
2021-06-14,7.03e-07
2021-06-15,5.65e-07
2021-06-16,5.25e-07
2021-06-17,3.64e-07
2021-06-18,4.3e-07
2021-06-19,2.94e-07
2021-06-20,4.99e-07
2021-06-21,3.94e-07
2021-06-22,4.87e-07
2021-06-23,5.56e-07
2021-06-24,3.89e-07
2021-06-25,4.44e-07
2021-06-26,9.23e-07
2021-06-27,5.88e-07
2021-06-28,4.22e-07
2021-06-29,4.84e-07
2021-06-30,3.47e-07
2021-07-01,2.75e-07
2021-07-02,4.05e-07
2021-07-03,3.48e-07
2021-07-04,4.11e-07
2021-07-05,5.55e-07
2021-07-06,4.01e-07
2021-07-07,2.84e-07
2021-07-08,2.8e-07
2021-07-09,3.01e-07
2021-07-10,3.52e-07
2021-07-11,3.1e-07
2021-07-12,3.44e-07
2021-07-13,2.24e-07
2021-07-14,1.77e-07
2021-07-15,2.32e-07
2021-07-16,2.15e-07
2021-07-17,2.01e-07
2021-07-18,2.79e-07
2021-07-19,2.68e-07
2021-07-20,2.54e-07
2021-07-21,3.16e-07
2021-07-22,2.2e-07
2021-07-23,3.02e-07
2021-07-24,1.72e-07
2021-07-25,2.41e-07
2021-07-26,3.49e-07
2021-07-27,3.29e-07
2021-07-28,2.49e-07
2021-07-29,2.69e-07
2021-07-30,2.16e-07
2021-07-31,2.17e-07
2021-08-01,2.62e-07
2021-08-02,3e-07
2021-08-03,3.06e-07
2021-08-04,2.59e-07
2021-08-05,2.29e-07
2021-08-06,1.86e-07
2021-08-07,2.5e-07
2021-08-08,2.32e-07
2021-08-09,2.8e-07
2021-08-10,2.25e-07
2021-08-11,1.78e-07
2021-08-12,2.21e-07
2021-08-13,2.87e-07
2021-08-14,2.54e-07
2021-08-15,1.98e-07
2021-08-16,2.95e-07
2021-08-17,2.78e-07
2021-08-18,2.72e-07
2021-08-19,1.93e-07
2021-08-20,2.01e-07
2021-08-21,2.87e-07
2021-08-22,2.59e-07
2021-08-23,3.84e-07
2021-08-24,2.48e-07
2021-08-25,3.32e-07
2021-08-26,1.96e-07
2021-08-27,2.46e-07
2021-08-28,2.75e-07
2021-08-29,2.75e-07
2021-08-30,3.11e-07
2021-08-31,2.54e-07
2021-09-01,1.83e-07
2021-09-02,2.11e-07
2021-09-03,1.95e-07
2021-09-04,1.73e-07
2021-09-05,1.89e-07
2021-09-06,1.82e-07
2021-09-07,2.62e-07
2021-09-08,2.48e-07
2021-09-09,2.05e-07
2021-09-10,1.08e-07
2021-09-11,1.59e-07
2021-09-12,1.73e-07
2021-09-13,1.87e-07
2021-09-14,2.45e-07
2021-09-15,1.71e-07
2021-09-16,1.52e-07
2021-09-17,1.89e-07
2021-09-18,1.43e-07
2021-09-19,1.81e-07
2021-09-20,1.86e-07
2021-09-21,2.07e-07
2021-09-22,1.62e-07
2021-09-23,1.93e-07
2021-09-24,1.72e-07
2021-09-25,1.51e-07
2021-09-26,1.42e-07
2021-09-27,1.71e-07
2021-09-28,1.17e-07
2021-09-29,1.64e-07
2021-09-30,1.42e-07
2021-10-01,1.29e-07
2021-10-02,1.21e-07
2021-10-03,1.47e-07
2021-10-04,1.23e-07
2021-10-05,1.64e-07
2021-10-06,1.45e-07
2021-10-07,1.5e-07
2021-10-08,1.75e-07
2021-10-09,1.42e-07
2021-10-10,1.39e-07
2021-10-11,1.58e-07
2021-10-12,1.19e-07
2021-10-13,1.17e-07
2021-10-14,1.69e-07
2021-10-15,1.28e-07
2021-10-16,1.45e-07
2021-10-17,1.32e-07
2021-10-18,1.25e-07
2021-10-19,8.84e-08
2021-10-20,1.59e-07
2021-10-21,1.98e-07
2021-10-22,1.43e-07
2021-10-23,1.1e-07
2021-10-24,1.29e-07
2021-10-25,1.6e-07
2021-10-26,1.27e-07
2021-10-27,1.18e-07
2021-10-28,1.35e-07
2021-10-29,1.3e-07
2021-10-30,1.31e-07
2021-10-31,1.07e-07
2021-11-01,1.27e-07
2021-11-02,1.37e-07
2021-11-03,1.34e-07
2021-11-04,1.39e-07
2021-11-05,1.21e-07
2021-11-06,1.51e-07
2021-11-07,1.41e-07
2021-11-08,1.35e-07
2021-11-09,1.57e-07
2021-11-10,1.4e-07
2021-11-11,1.63e-07
2021-11-12,1.51e-07
2021-11-13,1.94e-07
2021-11-14,1.51e-07
2021-11-15,1.93e-07
2021-11-16,1.63e-07
2021-11-17,1.69e-07
2021-11-18,1.35e-07
2021-11-19,1.63e-07
2021-11-20,1.65e-07
2021-11-21,1.61e-07
2021-11-22,1.32e-07
2021-11-23,1.33e-07
2021-11-24,1.09e-07
2021-11-25,1.31e-07
2021-11-26,1.07e-07
2021-11-27,1.33e-07
2021-11-28,1.04e-07
2021-11-29,1.36e-07
2021-11-30,9.77e-08
2021-12-01,1.22e-07
2021-12-02,9.98e-08
2021-12-03,1.18e-07
2021-12-04,9.39e-08
2021-12-05,8.65e-08
2021-12-06,1.21e-07
2021-12-07,9.81e-08
2021-12-08,9.88e-08
2021-12-09,6.75e-08
2021-12-10,7.34e-08
2021-12-11,7.01e-08
2021-12-12,9.49e-08
2021-12-13,9.72e-08
2021-12-14,9.32e-08
2021-12-15,8.49e-08
2021-12-16,9.23e-08
2021-12-17,7.41e-08
2021-12-18,6.43e-08
2021-12-19,5.89e-08
2021-12-20,7.99e-08
2021-12-21,9.24e-08
2021-12-22,8.71e-08
2021-12-23,7.75e-08
2021-12-24,6.66e-08
2021-12-25,9.07e-08
2021-12-26,7.28e-08
2021-12-27,8.31e-08
2021-12-28,6.73e-08
2021-12-29,4.87e-08
2021-12-30,7.5e-08
2021-12-31,4.65e-08
2022-01-01,8.11e-08
2022-01-02,6.88e-08
2022-01-03,9.74e-08
2022-01-04,5.65e-08
2022-01-05,6.36e-08
2022-01-06,4.6e-08
2022-01-07,6.54e-08
2022-01-08,7.22e-08
2022-01-09,7.02e-08
2022-01-10,7.41e-08
2022-01-11,6.45e-08
2022-01-12,6.52e-08
2022-01-13,5.89e-08
2022-01-14,7.08e-08
2022-01-15,5.38e-08
2022-01-16,4.47e-08
2022-01-17,6.47e-08
2022-01-18,6.02e-08
2022-01-19,6.07e-08
2022-01-20,5e-08
2022-01-21,5.33e-08
2022-01-22,5.85e-08
2022-01-23,6.95e-08
2022-01-24,5.75e-08
2022-01-25,6.75e-08
2022-01-26,5.54e-08
2022-01-27,4.17e-08
2022-01-28,5.48e-08
2022-01-29,6.19e-08
2022-01-30,5.81e-08
2022-01-31,6.35e-08
2022-02-01,4.25e-08
2022-02-02,4.62e-08
2022-02-03,5.19e-08
2022-02-04,4.23e-08
2022-02-05,5.36e-08
2022-02-06,5.12e-08
2022-02-07,5.51e-08
2022-02-08,5.47e-08
2022-02-09,4.5e-08
2022-02-10,4.45e-08
2022-02-11,3.79e-08
2022-02-12,4.84e-08
2022-02-13,3.37e-08
2022-02-14,4.39e-08
2022-02-15,4.48e-08
2022-02-16,4.79e-08
2022-02-17,4.84e-08
2022-02-18,4.84e-08
2022-02-19,4.72e-08
2022-02-20,4.24e-08
2022-02-21,3.43e-08
2022-02-22,3.7e-08
2022-02-23,3.91e-08
2022-02-24,2.92e-08
2022-02-25,4.75e-08
2022-02-26,2.65e-08
2022-02-27,2.9e-08
2022-02-28,3.34e-08
2022-03-01,4.03e-08
2022-03-02,3.06e-08
2022-03-03,2.89e-08
2022-03-04,2.55e-08
2022-03-05,2.19e-08
2022-03-06,2.54e-08
2022-03-07,2.99e-08
2022-03-08,3.67e-08
2022-03-09,5.15e-08
2022-03-10,3.35e-08
2022-03-11,2.79e-08
2022-03-12,2.62e-08
2022-03-13,2.87e-08
2022-03-14,2.73e-08
2022-03-15,3.15e-08
2022-03-16,1.95e-08
2022-03-17,2.04e-08
2022-03-18,2.42e-08
2022-03-19,1.98e-08
2022-03-20,2.66e-08
2022-03-21,2.78e-08
2022-03-22,2.34e-08
2022-03-23,2.01e-08
2022-03-24,2.8e-08
2022-03-25,2.47e-08
2022-03-26,1.98e-08
2022-03-27,2.55e-08
2022-03-28,2.33e-08
2022-03-29,2.31e-08
2022-03-30,2.45e-08
2022-03-31,2.62e-08
2022-04-01,1.72e-08
2022-04-02,1.07e-08
2022-04-03,2.53e-08
2022-04-04,2.21e-08
2022-04-05,2.25e-08
2022-04-06,2.09e-08
2022-04-07,2.42e-08
2022-04-08,1.65e-08
2022-04-09,1.98e-08
2022-04-10,2.31e-08
2022-04-11,2.48e-08
2022-04-12,2.15e-08
2022-04-13,2.14e-08
2022-04-14,1.97e-08
2022-04-15,2.13e-08
2022-04-16,1.63e-08
2022-04-17,2.14e-08
2022-04-18,2.67e-08
2022-04-19,2.15e-08
2022-04-20,2.23e-08
2022-04-21,3.08e-08
2022-04-22,2.16e-08
2022-04-23,1.66e-08
2022-04-24,1.94e-08
2022-04-25,1.94e-08
2022-04-26,1.98e-08
2022-04-27,1.69e-08
2022-04-28,1.62e-08
2022-04-29,1.53e-08
2022-04-30,1.23e-08
2022-05-01,1.5e-08
2022-05-02,1.46e-08
2022-05-03,1.46e-08
2022-05-04,1.38e-08
2022-05-05,1.62e-08
2022-05-06,1.32e-08
2022-05-07,7.57e-09
2022-05-08,1.15e-08
2022-05-09,1.29e-08
2022-05-10,1.55e-08
2022-05-11,1.4e-08
2022-05-12,1.49e-08
2022-05-13,1.23e-08
2022-05-14,1.1e-08
2022-05-15,1.23e-08
2022-05-16,1.32e-08
2022-05-17,1.23e-08
2022-05-18,1.44e-08
2022-05-19,1.03e-08
2022-05-20,1.11e-08
2022-05-21,7.98e-09
2022-05-22,9.59e-09
2022-05-23,1.24e-08
2022-05-24,9.56e-09
2022-05-25,7.85e-09
2022-05-26,7.2e-09
2022-05-27,7.81e-09
2022-05-28,5.22e-09
2022-05-29,8.24e-09
2022-05-30,7.01e-09
2022-05-31,8.21e-09
2022-06-01,8.97e-09
2022-06-02,8.73e-09
2022-06-03,7.88e-09
2022-06-04,5.11e-09
2022-06-05,7.25e-09
2022-06-06,6.66e-09
2022-06-07,7.04e-09
2022-06-08,7.53e-09
2022-06-09,8.12e-09
2022-06-10,5.77e-09
2022-06-11,5.25e-09
2022-06-12,5.2e-09
2022-06-13,9.79e-09
2022-06-14,8.37e-09
2022-06-15,8.34e-09
2022-06-16,7.37e-09
2022-06-17,8.11e-09
2022-06-18,7.29e-09
2022-06-19,8.47e-09
2022-06-20,7.44e-09
2022-06-21,7.38e-09
2022-06-22,6.77e-09
2022-06-23,5.76e-09
2022-06-24,5.3e-09
2022-06-25,3.78e-09
2022-06-26,5.93e-09
2022-06-27,3.99e-09
2022-06-28,4.58e-09
2022-06-29,4.57e-09
2022-06-30,5.06e-09
2022-07-01,4.49e-09
2022-07-02,3.15e-09
2022-07-03,4.74e-09
2022-07-04,4.54e-09
2022-07-05,4.08e-09
2022-07-06,3.8e-09
2022-07-07,4.47e-09
2022-07-08,3.64e-09
2022-07-09,2.71e-09
2022-07-10,3.48e-09
2022-07-11,4.29e-09
2022-07-12,4.25e-09
2022-07-13,3.44e-09
2022-07-14,3.26e-09
2022-07-15,2.98e-09
2022-07-16,3.06e-09
2022-07-17,2.85e-09
2022-07-18,3.72e-09
2022-07-19,3.71e-09
2022-07-20,3.34e-09
2022-07-21,3.35e-09
2022-07-22,2.93e-09
2022-07-23,2.31e-09
2022-07-24,3.1e-09
2022-07-25,2.52e-09
2022-07-26,3.45e-09
2022-07-27,3.13e-09
2022-07-28,3.98e-09
2022-07-29,3.13e-09
2022-07-30,3.48e-09
2022-07-31,3.37e-09
2022-08-01,2.27e-09
2022-08-02,1.97e-09
2022-08-03,3.03e-09
2022-08-04,2.04e-09
2022-08-05,1.9e-09
2022-08-06,1.81e-09
2022-08-07,3.16e-09
2022-08-08,2.44e-09
2022-08-09,2.74e-09
2022-08-10,2.52e-09
2022-08-11,2.8e-09
2022-08-12,2.3e-09
2022-08-13,2.5e-09
2022-08-14,2.94e-09
2022-08-15,3.27e-09
2022-08-16,3.34e-09
2022-08-17,3.13e-09
2022-08-18,2.66e-09
2022-08-19,2.34e-09
2022-08-20,2.28e-09
2022-08-21,2.31e-09
2022-08-22,1.95e-09
2022-08-23,2.26e-09
2022-08-24,2.05e-09
2022-08-25,2.26e-09
2022-08-26,1.72e-09
2022-08-27,1.65e-09
2022-08-28,2e-09
2022-08-29,1.77e-09
2022-08-30,1.67e-09
2022-08-31,1.54e-09
2022-09-01,1.5e-09
2022-09-02,1.18e-09
2022-09-03,1.42e-09
2022-09-04,1.64e-09
2022-09-05,1.18e-09
2022-09-06,1.46e-09
2022-09-07,1.4e-09
2022-09-08,1.41e-09
2022-09-09,1.62e-09
2022-09-10,1.6e-09
2022-09-11,1.9e-09
2022-09-12,1.63e-09
2022-09-13,1.87e-09
2022-09-14,1.83e-09
2022-09-15,1.97e-09
2022-09-16,1.89e-09
2022-09-17,2.18e-09
2022-09-18,1.96e-09
2022-09-19,1.75e-09
2022-09-20,1.89e-09
2022-09-21,1.77e-09
2022-09-22,1.9e-09
2022-09-23,1.77e-09
2022-09-24,1.87e-09
2022-09-25,1.81e-09
2022-09-26,1.7e-09
2022-09-27,1.69e-09
2022-09-28,1.58e-09
2022-09-29,1.74e-09
2022-09-30,1.47e-09
2022-10-01,1.76e-09
2022-10-02,1.75e-09
2022-10-03,1.66e-09
2022-10-04,1.44e-09
2022-10-05,1.59e-09
2022-10-06,1.38e-09
2022-10-07,1.62e-09
2022-10-08,1.51e-09
2022-10-09,1.78e-09
2022-10-10,1.32e-09
2022-10-11,1.72e-09
2022-10-12,1.2e-09
2022-10-13,1.68e-09
2022-10-14,1.15e-09
2022-10-15,1.43e-09
2022-10-16,1.41e-09
2022-10-17,1.32e-09
2022-10-18,1.36e-09
2022-10-19,1.55e-09
2022-10-20,1.39e-09
2022-10-21,1.25e-09
2022-10-22,1.07e-09
2022-10-23,1.2e-09
2022-10-24,1.12e-09
2022-10-25,1.26e-09
2022-10-26,1.21e-09
2022-10-27,1.19e-09
2022-10-28,1.07e-09
2022-10-29,1.08e-09
2022-10-30,9.37e-10
2022-10-31,1.07e-09
2022-11-01,1.06e-09
2022-11-02,1e-09
2022-11-03,1.25e-09
2022-11-04,1.01e-09
2022-11-05,7.68e-10
2022-11-06,1.07e-09
2022-11-07,1.43e-09
2022-11-08,9.29e-10
2022-11-09,1.35e-09
2022-11-10,1.01e-09
2022-11-11,1.1e-09
2022-11-12,1.59e-09
2022-11-13,1.28e-09
2022-11-14,1.14e-09
2022-11-15,1.38e-09
2022-11-16,1.2e-09
2022-11-17,1.17e-09
2022-11-18,1.45e-09
2022-11-19,1.01e-09
2022-11-20,1.2e-09
2022-11-21,8.58e-10
2022-11-22,1.12e-09
2022-11-23,8.2e-10
2022-11-24,7.68e-10
2022-11-25,9.38e-10
2022-11-26,9.4e-10
2022-11-27,7e-10
2022-11-28,1.21e-09
2022-11-29,8.91e-10
2022-11-30,9.72e-10
2022-12-01,1.12e-09
2022-12-02,6.79e-10
2022-12-03,9.9e-10
2022-12-04,9.69e-10
2022-12-05,9.73e-10
2022-12-06,6.74e-10
2022-12-07,6.89e-10
2022-12-08,7.27e-10
2022-12-09,8.01e-10
2022-12-10,9.93e-10
2022-12-11,8.62e-10
2022-12-12,8.41e-10
2022-12-13,8.07e-10
2022-12-14,8.36e-10
2022-12-15,6.05e-10
2022-12-16,7.01e-10
2022-12-17,7.78e-10
2022-12-18,8.75e-10
2022-12-19,1.02e-09
2022-12-20,7.46e-10
2022-12-21,8.37e-10
2022-12-22,9.3e-10
2022-12-23,7.51e-10
2022-12-24,7.59e-10
2022-12-25,8.89e-10
2022-12-26,5.21e-10
2022-12-27,7.79e-10
2022-12-28,6.91e-10
2022-12-29,6.17e-10
2022-12-30,4.75e-10
2022-12-31,6.7e-10
2023-01-01,7.34e-10
2023-01-02,7.98e-10
2023-01-03,7.64e-10
2023-01-04,9.03e-10
2023-01-05,7.06e-10
2023-01-06,7.3e-10
2023-01-07,7.57e-10
2023-01-08,7.13e-10
2023-01-09,5.81e-10
2023-01-10,7.81e-10
2023-01-11,7.93e-10
2023-01-12,7.62e-10
2023-01-13,4.7e-10
2023-01-14,8.97e-10
2023-01-15,8.5e-10
2023-01-16,8.6e-10
2023-01-17,6.89e-10
2023-01-18,7.74e-10
2023-01-19,7.9e-10
2023-01-20,4.95e-10
2023-01-21,7.76e-10
2023-01-22,7.61e-10
2023-01-23,6.91e-10
2023-01-24,5.42e-10
2023-01-25,7.88e-10
2023-01-26,3.82e-10
2023-01-27,7.61e-10
2023-01-28,7.03e-10
2023-01-29,9.05e-10
2023-01-30,7.35e-10
2023-01-31,5.59e-10
2023-02-01,8.05e-10
2023-02-02,8.09e-10
2023-02-03,5.99e-10
2023-02-04,4.79e-10
2023-02-05,6.98e-10
2023-02-06,5.67e-10
2023-02-07,4.56e-10
2023-02-08,6.02e-10
2023-02-09,4.31e-10
2023-02-10,5.62e-10
2023-02-11,5.95e-10
2023-02-12,5.47e-10
2023-02-13,4.66e-10
2023-02-14,5.73e-10
2023-02-15,5.46e-10
2023-02-16,6.81e-10
2023-02-17,5.11e-10
2023-02-18,5.85e-10
2023-02-19,6.62e-10
2023-02-20,6.5e-10
2023-02-21,5.8e-10
2023-02-22,5.14e-10
2023-02-23,4.98e-10
2023-02-24,3.9e-10
2023-02-25,4.85e-10
2023-02-26,5.15e-10
2023-02-27,3.1e-10
2023-02-28,4.19e-10
2023-03-01,3.89e-10
2023-03-02,4.21e-10
2023-03-03,4.25e-10
2023-03-04,3.49e-10
2023-03-05,3.5e-10
2023-03-06,3.89e-10
2023-03-07,2.82e-10
2023-03-08,2.96e-10
2023-03-09,3.14e-10
2023-03-10,2.69e-10
2023-03-11,3.16e-10
2023-03-12,3.71e-10
2023-03-13,3.93e-10
2023-03-14,2.75e-10
2023-03-15,3.07e-10
2023-03-16,4.56e-10
2023-03-17,3.79e-10
2023-03-18,3.82e-10
2023-03-19,4.3e-10
2023-03-20,2.73e-10
2023-03-21,2.52e-10
2023-03-22,3.71e-10
2023-03-23,2.82e-10
2023-03-24,3.28e-10
2023-03-25,2.51e-10
2023-03-26,3.96e-10
2023-03-27,3.94e-10
2023-03-28,3.99e-10
2023-03-29,3.38e-10
2023-03-30,4.08e-10
2023-03-31,3.61e-10
2023-04-01,3.91e-10
2023-04-02,3.85e-10
2023-04-03,3.32e-10
2023-04-04,3.4e-10
2023-04-05,3.24e-10
2023-04-06,1.81e-10
2023-04-07,3.57e-10
2023-04-08,2.35e-10
2023-04-09,3.49e-10
2023-04-10,3.61e-10
2023-04-11,3.22e-10
2023-04-12,3.06e-10
2023-04-13,3.38e-10
2023-04-14,3.3e-10
2023-04-15,2.83e-10
2023-04-16,3.41e-10
2023-04-17,1.94e-10
2023-04-18,3.43e-10
2023-04-19,3.04e-10
2023-04-20,3.27e-10
2023-04-21,3.2e-10
2023-04-22,2.95e-10
2023-04-23,2.81e-10
2023-04-24,2.12e-10
2023-04-25,2.11e-10
2023-04-26,2.08e-10
2023-04-27,1.76e-10
2023-04-28,1.71e-10
2023-04-29,1.77e-10
2023-04-30,2.78e-10
2023-05-01,2.11e-10
2023-05-02,2.2e-10
2023-05-03,2.08e-10
2023-05-04,2.26e-10
2023-05-05,2.16e-10
2023-05-06,1.69e-10
2023-05-07,2.64e-10
2023-05-08,2.27e-10
2023-05-09,1.94e-10
2023-05-10,2.4e-10
2023-05-11,2.09e-10
2023-05-12,1.91e-10
2023-05-13,2e-10
2023-05-14,1.91e-10
2023-05-15,1.97e-10
2023-05-16,2.19e-10
2023-05-17,2.05e-10
2023-05-18,1.74e-10
2023-05-19,1.73e-10
2023-05-20,2.31e-10
2023-05-21,1.93e-10
2023-05-22,2.19e-10
2023-05-23,1.7e-10
2023-05-24,2.06e-10
2023-05-25,1.4e-10
2023-05-26,1.34e-10
2023-05-27,1.68e-10
2023-05-28,1.92e-10
2023-05-29,1.53e-10
2023-05-30,1.77e-10
2023-05-31,2.18e-10
2023-06-01,1.67e-10
2023-06-02,2.01e-10
2023-06-03,9.41e-11
2023-06-04,1.61e-10
2023-06-05,2.12e-10
2023-06-06,1.4e-10
2023-06-07,1.8e-10
2023-06-08,1.4e-10
2023-06-09,1.99e-10
2023-06-10,1.21e-10
2023-06-11,2.17e-10
2023-06-12,1.76e-10
2023-06-13,2.04e-10
2023-06-14,1.67e-10
2023-06-15,1.93e-10
2023-06-16,1.62e-10
2023-06-17,1.67e-10
2023-06-18,1.98e-10
2023-06-19,1.34e-10
2023-06-20,1.39e-10
2023-06-21,1.57e-10
2023-06-22,1.86e-10
2023-06-23,1.62e-10
2023-06-24,1.82e-10
2023-06-25,1.81e-10
2023-06-26,2.01e-10
2023-06-27,1.84e-10
2023-06-28,1.83e-10
2023-06-29,1.1e-10
2023-06-30,1.86e-10
2023-07-01,1.86e-10
2023-07-02,1.82e-10
2023-07-03,1.64e-10
2023-07-04,1.65e-10
2023-07-05,1.37e-10
2023-07-06,1.38e-10
