TIMESTAMP,PIPE_OPEN_PRICE_USD,PIPE_HIGH_PRICE_USD,PIPE_LOW_PRICE_USD,PIPE_CLOSE_PRICE_USD,PIPE_VOLUME_USD,PIPE_DIVIDENDS_USD,PIPE_STOCK_SPLITS_USD
2025-04-30 00:00:00+00:00,0.00028899998869746923,0.0004619999963324517,0.0002229999954579398,0.00033599999733269215,182213,0.0,0.0
2025-05-01 00:00:00+00:00,0.00033599999733269215,0.00035099999513477087,0.00023499999952036887,0.00024900000425986946,104774,0.0,0.0
2025-05-02 00:00:00+00:00,0.00024900000425986946,0.000291000003926456,0.00018899999849963933,0.00019099999917671084,126222,0.0,0.0
2025-05-03 00:00:00+00:00,0.00019099999917671084,0.00024900000425986946,0.0001880000054370612,0.00023700000019744039,45589,0.0,0.0
2025-05-04 00:00:00+00:00,0.00023700000019744039,0.00023799999326001853,0.00018200000340584666,0.0001829999964684248,30193,0.0,0.0
2025-05-05 00:00:00+00:00,0.0001829999964684248,0.00020399999630171806,0.00012099999730708078,0.00012700000661425292,22627,0.0,0.0
2025-05-06 00:00:00+00:00,0.00012700000661425292,0.00014099999680183828,0.00011600000289035961,0.00014099999680183828,0,0.0,0.0
2025-05-07 00:00:00+00:00,0.00014099999680183828,0.0001449999981559813,0.00011100000119768083,0.00011999999696854502,4433,0.0,0.0
2025-05-08 00:00:00+00:00,0.00011999999696854502,0.0001289999927394092,0.00010900000052060932,0.00012799999967683107,26148,0.0,0.0
2025-05-09 00:00:00+00:00,0.00012799999967683107,0.0002119999990100041,0.00012399999832268804,0.00017600000137463212,191918,0.0,0.0
2025-05-10 00:00:00+00:00,0.00017600000137463212,0.00021100000594742596,0.00016799999866634607,0.00020799999765586108,73072,0.0,0.0
2025-05-11 00:00:00+00:00,0.00020900000527035445,0.0003279999946244061,0.00020300000323913991,0.0002699999895412475,100214,0.0,0.0
2025-05-12 00:00:00+00:00,0.0002699999895412475,0.0003760000108741224,0.00021699999342672527,0.00026199998683296144,100550,0.0,0.0
2025-05-13 00:00:00+00:00,0.0002610000083222985,0.00026199998683296144,0.00020799999765586108,0.00024399999529123306,51055,0.0,0.0
2025-05-14 00:00:00+00:00,0.00024399999529123306,0.00027099999715574086,0.0001939999929163605,0.0002010000025620684,51727,0.0,0.0
2025-05-15 00:00:00+00:00,0.0002010000025620684,0.00020199999562464654,0.0001429999974789098,0.0001449999981559813,56270,0.0,0.0
2025-05-16 00:00:00+00:00,0.0001449999981559813,0.0001539999939268455,0.00010599999950500205,0.0001289999927394092,49143,0.0,0.0
2025-05-17 00:00:00+00:00,0.0001289999927394092,0.00019799999427050352,0.00011000000085914508,0.0001630000042496249,54536,0.0,0.0
2025-05-18 00:00:00+00:00,0.0001630000042496249,0.00019299999985378236,0.00013600000238511711,0.0001539999939268455,53021,0.0,0.0
2025-05-19 00:00:00+00:00,0.0001539999939268455,0.0001539999939268455,0.00011899999663000926,0.0001340000017080456,42131,0.0,0.0
2025-05-20 00:00:00+00:00,0.0001340000017080456,0.00016900000628083944,0.00013000000035390258,0.00014099999680183828,37527,0.0,0.0
2025-05-21 00:00:00+00:00,0.00014099999680183828,0.00017600000137463212,0.00013099999341648072,0.00014899999951012433,42634,0.0,0.0
2025-05-22 00:00:00+00:00,0.00014899999951012433,0.00017499999376013875,0.00013000000035390258,0.0001449999981559813,41594,0.0,0.0
2025-05-23 00:00:00+00:00,0.0001449999981559813,0.00017699999443721026,0.00014000000373926014,0.00014000000373926014,43416,0.0,0.0
2025-05-24 00:00:00+00:00,0.00014099999680183828,0.00014800000644754618,0.00013899999612476677,0.0001449999981559813,26412,0.0,0.0
2025-05-25 00:00:00+00:00,0.00014400000509340316,0.00014699999883305281,0.00011800000356743112,0.00014699999883305281,38300,0.0,0.0
2025-05-26 00:00:00+00:00,0.00014600000577047467,0.00015799999528098851,0.00014000000373926014,0.00014200000441633165,31097,0.0,0.0
2025-05-27 00:00:00+00:00,0.00014200000441633165,0.00015799999528098851,0.00012099999730708078,0.00012399999832268804,39489,0.0,0.0
2025-05-28 00:00:00+00:00,0.00012399999832268804,0.0001340000017080456,9.40000027185306e-05,9.500000305706635e-05,0,0.0,0.0
2025-05-29 00:00:00+00:00,9.500000305706635e-05,0.00010299999848939478,9.300000237999484e-05,9.300000237999484e-05,2540,0.0,0.0
2025-05-30 00:00:00+00:00,9.300000237999484e-05,9.300000237999484e-05,7.000000186963007e-05,8.800000068731606e-05,0,0.0,0.0
2025-05-31 00:00:00+00:00,8.800000068731606e-05,8.800000068731606e-05,6.199999916134402e-05,6.199999916134402e-05,6753,0.0,0.0
2025-06-01 00:00:00+00:00,6.245364056667313e-05,7.07196377334185e-05,5.761645661550574e-05,7.03354089637287e-05,2727,0.0,0.0
