TIMESTAMP,SHEI_OPEN_PRICE_USD,SHEI_HIGH_PRICE_USD,SHEI_LOW_PRICE_USD,SHEI_CLOSE_PRICE_USD,SHEI_VOLUME_USD,SHEI_DIVIDENDS_USD,SHEI_STOCK_SPLITS_USD
2024-07-02 00:00:00+00:00,,,,0.0,2589480,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,2408575,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,970248,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,595013,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,540827,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,295624,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,296684,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,321999,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,1125812,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,508031,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,291433,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,135207,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,116694,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,162865,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,34769,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,150025,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,213582,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,75240,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,26791,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,55629,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,34461,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,15339,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,30955,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,30663,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,40244,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,95059,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,20771,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,11703,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,12964,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,5306,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,6765,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,6985,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,5037,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,3774,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,5387,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,2025,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,7264,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,2467,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,3166,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,7967,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,3667,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,6284,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,3011,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,419,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,1874,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,647,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,2105,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,2581,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,4487,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,3212,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,2160,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,742,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,3373,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,4567,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,3130,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,1386,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,987,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,3603,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,1315,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,591,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,550,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,1327,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,182,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,673,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,3670,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,221,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,39,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,375,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,1333,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,458,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,502,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,1681,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,150,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,206,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,1588,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,247,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,1587,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,1564,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,835,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,1941,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,1368,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,318,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,1867,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,12601,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,8290,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,2731,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,4440,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,975,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,731,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,1063,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,130,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,566,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,1762,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,1028,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,758,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,3419,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,1318,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,1374,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,2085,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,908,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,3361,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,2206,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,1406,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,709,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,1704,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,2762,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,3508,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,6970,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,5800,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,5393,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,170,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,577,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,281,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,393,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,4219,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,3012,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,3055,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,212,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,3332,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,743,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,380,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,480,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,1077,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,374,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,1061,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,518,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,123,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,37,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,1190,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,714,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,714,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,709,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,748,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,2906,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,154,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,344,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,310,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,319,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,17731,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,938,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,473,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,49,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,284,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,799,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,243,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,131,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,1498,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,121,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,514,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,234,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,133,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,792,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,143,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,355,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,610,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,32,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,249,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,2034,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,249,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,2079,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,1989,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,619,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,461,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,96,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,1413,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,888,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,240,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,917,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,76,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,194,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,792,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,45,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,307,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,25,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,178,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,246,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,84,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,15,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,129,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,159,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,199,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,14,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,64,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,31,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,201,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,220,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,234,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,31,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,215,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,224,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,338,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,619,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,50,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,79,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,15,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,177,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,29,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,70,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,31,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,57,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,768,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,490,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,546,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,177,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,137,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,153,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,100,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-04-18 00:00:00+00:00,,,,0.0,163,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,6559,0.0,0.0
2025-05-30 00:00:00+00:00,,,,0.0,3523,0.0,0.0
2025-06-01 00:00:00+00:00,1.558183582162087e-10,1.699640150842896e-10,1.558183582162087e-10,1.699640150842896e-10,3618,0.0,0.0
