,0
0,11.69849344889323
1,12.592287125126008
2,13.390761836882561
3,13.781584676106771
4,14.522212859122984
5,13.107281494140626
6,12.68509009576613
7,12.258902272870463
8,12.191190447126116
9,12.22819076045867
10,13.664895629882812
11,14.819791353665865
