TIMESTAMP,ROE_OPEN_PRICE_USD,ROE_HIGH_PRICE_USD,ROE_LOW_PRICE_USD,ROE_CLOSE_PRICE_USD,ROE_VOLUME_USD,ROE_DIVIDENDS_USD,ROE_STOCK_SPLITS_USD
2023-03-30 00:00:00+00:00,1.6759840250015259,1.6827059984207153,1.6343270540237427,1.6512049436569214,294,0.0,0.0
2023-03-31 00:00:00+00:00,1.652204990386963,1.7089159488677979,1.628000020980835,1.7052429914474487,713,0.0,0.0
2023-04-01 00:00:00+00:00,1.7045979499816895,1.72366201877594,1.6703130006790161,1.675873041152954,574,0.0,0.0
2023-04-02 00:00:00+00:00,1.7172540426254272,1.7381010055541992,1.6745109558105469,1.704921007156372,246,0.0,0.0
2023-04-03 00:00:00+00:00,1.705001950263977,1.7460310459136963,1.6473619937896729,1.7226829528808594,428,0.0,0.0
2023-04-04 00:00:00+00:00,1.7225250005722046,1.81448495388031,1.717268943786621,1.8017120361328125,276,0.0,0.0
2023-04-05 00:00:00+00:00,1.8016550540924072,1.8520629405975342,1.7929970026016235,1.8244880437850952,539,0.0,0.0
2023-04-06 00:00:00+00:00,1.8240580558776855,1.8256330490112305,1.7812299728393555,1.79305100440979,288,0.0,0.0
2023-04-07 00:00:00+00:00,1.7935940027236938,1.8098039627075195,1.7522740364074707,1.8046679496765137,525,0.0,0.0
2023-04-08 00:00:00+00:00,1.805076003074646,1.8309739828109741,1.7774430513381958,1.812479019165039,402,0.0,0.0
2023-04-09 00:00:00+00:00,1.812214970588684,1.8333220481872559,1.7590850591659546,1.8208990097045898,219,0.0,0.0
2023-04-10 00:00:00+00:00,1.8221800327301025,1.8542269468307495,1.7998460531234741,1.8507859706878662,343,0.0,0.0
2023-04-11 00:00:00+00:00,1.8507720232009888,1.8861030340194702,1.8468029499053955,1.8578660488128662,638,0.0,0.0
2023-04-12 00:00:00+00:00,1.8582409620285034,1.8637360334396362,1.8072580099105835,1.853600025177002,193,0.0,0.0
2023-04-13 00:00:00+00:00,1.8422980308532715,1.9054919481277466,1.832718014717102,1.9004559516906738,322,0.0,0.0
2023-04-14 00:00:00+00:00,1.9005099534988403,1.995669960975647,1.9004909992218018,1.9544470310211182,237,0.0,0.0
2023-04-15 00:00:00+00:00,1.9544060230255127,1.997836947441101,1.9294010400772095,1.9810930490493774,209,0.0,0.0
2023-04-16 00:00:00+00:00,1.980857014656067,2.0186851024627686,1.9497209787368774,2.0125069618225098,395,0.0,0.0
2023-04-17 00:00:00+00:00,2.012531042098999,2.013097047805786,1.9643720388412476,1.9645769596099854,461,0.0,0.0
2023-04-18 00:00:00+00:00,1.9649879932403564,2.028564929962158,1.9494210481643677,2.007628917694092,487,0.0,0.0
2023-04-19 00:00:00+00:00,2.007694959640503,2.024519920349121,1.8694419860839844,1.8862299919128418,284,0.0,0.0
2023-04-20 00:00:00+00:00,1.8844460248947144,1.915281057357788,1.7974560260772705,1.8099290132522583,341,0.0,0.0
2023-04-21 00:00:00+00:00,1.8095049858093262,1.845837950706482,1.7384569644927979,1.7834670543670654,425,0.0,0.0
2023-04-22 00:00:00+00:00,1.7834670543670654,1.8222399950027466,1.7671860456466675,1.8187249898910522,254,0.0,0.0
2023-04-23 00:00:00+00:00,1.8190200328826904,1.8190200328826904,1.729701042175293,1.769139051437378,193,0.0,0.0
2023-04-24 00:00:00+00:00,1.768507957458496,1.800927996635437,1.7256289720535278,1.7441209554672241,340,0.0,0.0
2023-04-25 00:00:00+00:00,1.74385404586792,1.796085000038147,1.6788489818572998,1.777582049369812,206,0.0,0.0
2023-04-26 00:00:00+00:00,1.77777099609375,1.8699970245361328,1.6858789920806885,1.7508729696273804,329,0.0,0.0
2023-04-27 00:00:00+00:00,1.7507120370864868,1.8307570219039917,1.7458750009536743,1.8015550374984741,222,0.0,0.0
2023-04-28 00:00:00+00:00,1.8014049530029297,1.8058420419692993,1.7516709566116333,1.7921700477600098,476,0.0,0.0
2023-04-29 00:00:00+00:00,1.7921700477600098,1.837304949760437,1.783558964729309,1.8084169626235962,213,0.0,0.0
2023-04-30 00:00:00+00:00,1.808946967124939,1.8363380432128906,1.7637280225753784,1.7652109861373901,573,0.0,0.0
2023-05-01 00:00:00+00:00,1.7638920545578003,1.773597002029419,1.7098139524459839,1.7333840131759644,589,0.0,0.0
2023-05-02 00:00:00+00:00,1.7334580421447754,1.7715970277786255,1.7222540378570557,1.7652959823608398,256,0.0,0.0
2023-05-03 00:00:00+00:00,1.7653260231018066,1.8463890552520752,1.7445820569992065,1.8302990198135376,398,0.0,0.0
2023-05-04 00:00:00+00:00,1.830075979232788,1.8339190483093262,1.7869269847869873,1.7909170389175415,329,0.0,0.0
2023-05-05 00:00:00+00:00,1.79094398021698,1.8462320566177368,1.7899659872055054,1.8294939994812012,369,0.0,0.0
2023-05-06 00:00:00+00:00,1.829422950744629,1.8403780460357666,1.7531299591064453,1.8007429838180542,258,0.0,0.0
