TIMESTAMP,GHD_OPEN_PRICE_USD,GHD_HIGH_PRICE_USD,GHD_LOW_PRICE_USD,GHD_CLOSE_PRICE_USD,GHD_VOLUME_USD,GHD_DIVIDENDS_USD,GHD_STOCK_SPLITS_USD
2020-11-02 00:00:00+00:00,0.003019999945536256,0.006281000096350908,0.002839999971911311,0.005419999826699495,4645,0.0,0.0
2020-11-03 00:00:00+00:00,0.005419999826699495,0.006264999974519014,0.004860999993979931,0.0054270001128315926,5173,0.0,0.0
2020-11-04 00:00:00+00:00,0.005439999978989363,0.006382000166922808,0.0029639999847859144,0.004803000018000603,5009,0.0,0.0
2020-11-05 00:00:00+00:00,0.0048050000332295895,0.006560000125318766,0.0029670000076293945,0.004666999913752079,4309,0.0,0.0
2020-11-06 00:00:00+00:00,0.004674000199884176,0.0067349998280406,0.0032550001051276922,0.00544800003990531,4387,0.0,0.0
2020-11-07 00:00:00+00:00,0.00544800003990531,0.006694000214338303,0.003111999947577715,0.0043020001612603664,4213,0.0,0.0
2020-11-08 00:00:00+00:00,0.0043020001612603664,0.005888000130653381,0.0031250000465661287,0.004178999923169613,4173,0.0,0.0
2020-11-09 00:00:00+00:00,0.004178999923169613,0.005743000190705061,0.003160000080242753,0.0042929998598992825,3938,0.0,0.0
2020-11-10 00:00:00+00:00,0.0042929998598992825,0.00570600014179945,0.0032049999572336674,0.0036700000055134296,3957,0.0,0.0
2020-11-11 00:00:00+00:00,0.0036700000055134296,0.005778000224381685,0.003378000110387802,0.004083000123500824,4129,0.0,0.0
2020-11-12 00:00:00+00:00,0.004081999883055687,0.005925999954342842,0.003654999891296029,0.004883000161498785,3621,0.0,0.0
2020-11-13 00:00:00+00:00,0.004883000161498785,0.005226000212132931,0.0035180000122636557,0.004406000021845102,2693,0.0,0.0
2020-11-14 00:00:00+00:00,0.004406000021845102,0.005212000105530024,0.004095000214874744,0.004178000148385763,4198,0.0,0.0
2020-11-15 00:00:00+00:00,0.004178000148385763,0.005142999812960625,0.004116999916732311,0.004786999896168709,4147,0.0,0.0
2020-11-16 00:00:00+00:00,0.004786999896168709,0.00621700007468462,0.004131000023335218,0.00585199985653162,4507,0.0,0.0
2020-11-17 00:00:00+00:00,0.0051739998161792755,0.005849000066518784,0.004310999996960163,0.004941000137478113,4723,0.0,0.0
2020-11-18 00:00:00+00:00,0.004941000137478113,0.006012999918311834,0.004548000171780586,0.004629000090062618,4615,0.0,0.0
2020-11-19 00:00:00+00:00,0.004629000090062618,0.005934000015258789,0.004526999779045582,0.0048050000332295895,4725,0.0,0.0
2020-11-20 00:00:00+00:00,0.00481100007891655,0.005632000043988228,0.00481100007891655,0.00558699993416667,44,0.0,0.0
2020-11-21 00:00:00+00:00,0.00558600015938282,0.006171000190079212,0.002606000052765012,0.0054060001857578754,440,0.0,0.0
2020-11-22 00:00:00+00:00,0.0054060001857578754,0.005940000060945749,0.0027830000035464764,0.0038580000400543213,500,0.0,0.0
2020-11-23 00:00:00+00:00,0.0038580000400543213,0.005987999960780144,0.0037799999117851257,0.005872999783605337,49,0.0,0.0
2020-11-24 00:00:00+00:00,0.005876999814063311,0.005913999862968922,0.004050000105053186,0.004585999995470047,2856,0.0,0.0
2020-11-25 00:00:00+00:00,0.004585999995470047,0.005917000118643045,0.004118000157177448,0.005439999978989363,4092,0.0,0.0
2020-11-26 00:00:00+00:00,0.005433000158518553,0.005847000051289797,0.004741999786347151,0.0051369997672736645,3639,0.0,0.0
2020-11-27 00:00:00+00:00,0.005144000053405762,0.005404999945312738,0.004803000018000603,0.00496200006455183,2141,0.0,0.0
2020-11-28 00:00:00+00:00,0.004960999824106693,0.005535000003874302,0.004904000088572502,0.00531500019133091,3582,0.0,0.0
2020-11-29 00:00:00+00:00,0.00531500019133091,0.005667000077664852,0.005096999928355217,0.005452999845147133,3368,0.0,0.0
2020-11-30 00:00:00+00:00,0.005452999845147133,0.006105999927967787,0.005297000054270029,0.005888000130653381,4180,0.0,0.0
2020-12-01 00:00:00+00:00,0.005888000130653381,0.0061519998125731945,0.005539999809116125,0.005828999914228916,4411,0.0,0.0
2020-12-02 00:00:00+00:00,0.005828999914228916,0.00598399993032217,0.005450000055134296,0.005568999797105789,2379,0.0,0.0
2020-12-03 00:00:00+00:00,0.0055680000223219395,0.005634999834001064,0.004242999944835901,0.004472999833524227,1506,0.0,0.0
2020-12-04 00:00:00+00:00,0.004472000058740377,0.005435999948531389,0.004228999838232994,0.005032000131905079,4203,0.0,0.0
2020-12-05 00:00:00+00:00,0.005030999891459942,0.005549999885261059,0.00481799989938736,0.005032000131905079,3968,0.0,0.0
2020-12-06 00:00:00+00:00,0.005032000131905079,0.005462000146508217,0.004918000195175409,0.0052189999260008335,4551,0.0,0.0
2020-12-07 00:00:00+00:00,0.00522099994122982,0.005431999918073416,0.004918000195175409,0.005177000071853399,3974,0.0,0.0
2020-12-08 00:00:00+00:00,0.005177000071853399,0.0053900000639259815,0.0047519998624920845,0.004763999953866005,3891,0.0,0.0
2020-12-09 00:00:00+00:00,0.004761999938637018,0.005135999992489815,0.0020129999611526728,0.004085000138729811,3121,0.0,0.0
2020-12-10 00:00:00+00:00,0.004081999883055687,0.00442600017413497,0.001996000064536929,0.003654999891296029,3298,0.0,0.0
2020-12-11 00:00:00+00:00,0.0036539998836815357,0.004333000164479017,0.003346000099554658,0.004149000160396099,3370,0.0,0.0
2020-12-12 00:00:00+00:00,0.004149999935179949,0.004511000122874975,0.0034280000254511833,0.0035689999349415302,3563,0.0,0.0
2020-12-13 00:00:00+00:00,0.0035689999349415302,0.004616999998688698,0.00355600006878376,0.0036269999109208584,3488,0.0,0.0
2020-12-14 00:00:00+00:00,0.0036269999109208584,0.004602000117301941,0.002959999954327941,0.004222999792546034,3563,0.0,0.0
2020-12-15 00:00:00+00:00,0.004222999792546034,0.004643999971449375,0.0036009999457746744,0.003976999782025814,3732,0.0,0.0
2020-12-16 00:00:00+00:00,0.003976000007241964,0.004772000014781952,0.0015259999781847,0.0019630000460892916,5490,0.0,0.0
2020-12-17 00:00:00+00:00,0.001962000038474798,0.002795000094920397,0.0009629999985918403,0.0009629999985918403,6109,0.0,0.0
2020-12-18 00:00:00+00:00,0.0009629999985918403,0.0018579999450594187,0.0008190000080503523,0.001344999996945262,7893,0.0,0.0
2020-12-19 00:00:00+00:00,0.001344999996945262,0.0024560000747442245,0.0011709999525919557,0.0021929999347776175,7242,0.0,0.0
2020-12-20 00:00:00+00:00,0.0021929999347776175,0.004062000196427107,0.001800999976694584,0.0026140001136809587,7127,0.0,0.0
2020-12-21 00:00:00+00:00,0.0026149998884648085,0.004495000001043081,0.002314999932423234,0.0031560000497847795,6444,0.0,0.0
2020-12-22 00:00:00+00:00,0.0031479999888688326,0.00380899989977479,0.0019859999883919954,0.0021180000621825457,6193,0.0,0.0
2020-12-23 00:00:00+00:00,0.002119000069797039,0.0024389999452978373,0.0014809999847784638,0.0019039999460801482,4141,0.0,0.0
2020-12-24 00:00:00+00:00,0.0019039999460801482,0.0019570000004023314,0.00031999999191612005,0.00031999999191612005,404,0.0,0.0
